# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1555229_sorted.bam" "SRR1555228_sorted.bam" "SRR1555225_sorted.bam" "SRR1555222_sorted.bam" "SRR1555226_sorted.bam" "SRR1555230_sorted.bam" "SRR1555224_sorted.bam" "SRR1555220_sorted.bam" "SRR1555221_sorted.bam" "SRR1555227_sorted.bam" "SRR1555223_sorted.bam" "SRR1555231_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1555229_sorted.bam	SRR1555228_sorted.bam	SRR1555225_sorted.bam	SRR1555222_sorted.bam	SRR1555226_sorted.bam	SRR1555230_sorted.bam	SRR1555224_sorted.bam	SRR1555220_sorted.bam	SRR1555221_sorted.bam	SRR1555227_sorted.bam	SRR1555223_sorted.bam	SRR1555231_sorted.bam
gene-MSMEI_RS01205	NC_018289.1	271687	274551	-	2865	5	4	41	32	4	11	9	201	267	37	96	15
gene-MSMEI_RS01210	NC_018289.1	274873	275454	+	582	0	0	46	3	1	0	8	64	85	7	31	0
gene-MSMEI_RS01215	NC_018289.1	275624	276004	+	381	6	2	3	9	2	0	5	67	111	12	14	2
gene-MSMEI_RS01220	NC_018289.1	276022	276750	+	729	3	3	11	27	4	2	5	55	82	23	43	3
gene-MSMEI_RS01225	NC_018289.1	276771	278123	+	1353	0	4	1	2	0	2	2	19	27	3	6	0
gene-MSMEI_RS01230	NC_018289.1	278111	278479	-	369	0	0	0	1	0	0	1	3	9	4	6	1
gene-MSMEI_RS01235	NC_018289.1	278466	279680	-	1215	0	0	0	3	0	0	0	9	7	2	8	0
gene-MSMEI_RS01240	NC_018289.1	279680	280771	-	1092	0	1	4	3	0	2	1	3	10	0	7	0
gene-MSMEI_RS01245	NC_018289.1	280845	281984	+	1140	1	2	4	7	0	2	2	29	35	2	25	1
gene-MSMEI_RS01250	NC_018289.1	281992	285033	-	3042	11	2	36	41	4	2	14	199	262	24	169	4
gene-MSMEI_RS01255	NC_018289.1	285128	285832	-	705	0	1	6	7	0	6	11	39	65	7	35	2
gene-MSMEI_RS01260	NC_018289.1	285829	286638	-	810	1	0	2	7	1	0	3	18	32	2	9	1
gene-MSMEI_RS01265	NC_018289.1	286756	287796	+	1041	0	0	3	1	0	2	3	4	9	1	7	1
gene-MSMEI_RS01270	NC_018289.1	287793	289259	+	1467	1	0	0	5	0	2	0	11	17	3	4	0
gene-MSMEI_RS01275	NC_018289.1	289417	291243	+	1827	2	1	25	15	2	0	19	42	111	6	53	2
gene-MSMEI_RS01280	NC_018289.1	291359	292261	+	903	0	0	1	2	0	2	0	6	6	2	5	0
gene-MSMEI_RS01285	NC_018289.1	292295	293809	+	1515	1	0	1	0	0	0	1	4	7	0	8	0
gene-MSMEI_RS01290	NC_018289.1	293811	294716	+	906	1	1	0	1	1	0	0	3	5	1	3	0
gene-MSMEI_RS01295	NC_018289.1	294694	295404	-	711	0	0	7	0	0	0	1	0	0	0	3	0
gene-MSMEI_RS01300	NC_018289.1	295516	296331	+	816	0	0	0	0	0	0	1	2	4	1	3	0
gene-MSMEI_RS01305	NC_018289.1	296347	297339	+	993	3	1	3	7	1	2	3	19	22	1	15	0
gene-MSMEI_RS01310	NC_018289.1	297376	298482	+	1107	0	0	0	1	1	0	0	6	8	0	5	0
gene-MSMEI_RS01315	NC_018289.1	298476	299747	+	1272	1	1	0	4	1	2	0	6	10	2	6	2
gene-MSMEI_RS01320	NC_018289.1	299768	300886	+	1119	0	0	1	0	0	0	2	2	2	1	3	0
gene-MSMEI_RS01325	NC_018289.1	300924	302381	+	1458	1	0	7	10	1	0	5	118	193	1	25	0
gene-MSMEI_RS01330	NC_018289.1	302371	303000	-	630	0	0	1	5	0	0	0	28	38	0	8	0
gene-MSMEI_RS01335	NC_018289.1	303088	304104	+	1017	0	1	27	22	1	6	21	217	386	3	54	2
gene-MSMEI_RS01340	NC_018289.1	304105	304884	-	780	1	1	5	7	2	0	3	128	166	5	10	2
gene-MSMEI_RS01345	NC_018289.1	304934	305713	-	780	0	0	0	0	0	1	0	16	8	0	6	0
gene-MSMEI_RS01350	NC_018289.1	305750	306754	-	1005	0	0	0	1	0	2	0	6	5	0	1	0
gene-MSMEI_RS01355	NC_018289.1	306754	307410	-	657	1	0	0	2	0	1	0	1	1	0	0	0
gene-MSMEI_RS01360	NC_018289.1	307413	307694	-	282	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS01365	NC_018289.1	307707	307970	-	264	0	0	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS01370	NC_018289.1	307987	308508	-	522	0	0	0	1	0	0	0	0	0	0	0	0
gene-MSMEI_RS01375	NC_018289.1	308511	309119	-	609	0	0	0	0	0	0	0	1	0	0	0	0
gene-MSMEI_RS01380	NC_018289.1	309128	310654	-	1527	0	0	0	0	0	0	0	1	0	0	1	0
gene-MSMEI_RS01385	NC_018289.1	310708	311988	-	1281	0	0	0	1	0	0	0	0	0	0	0	0
gene-MSMEI_RS01390	NC_018289.1	312173	313708	+	1536	0	0	0	3	0	0	2	51	53	0	11	0
gene-MSMEI_RS35145	NC_018289.1	313726	314022	+	297	0	0	0	1	0	0	0	28	43	0	7	0
gene-MSMEI_RS01400	NC_018289.1	313969	314868	-	900	0	1	0	0	0	0	1	21	51	1	6	0
gene-MSMEI_RS01405	NC_018289.1	314959	316530	+	1572	0	0	5	2	0	0	2	6	2	3	4	0
gene-MSMEI_RS01410	NC_018289.1	316523	316843	+	321	0	0	3	2	0	0	0	3	3	0	2	1
gene-MSMEI_RS01415	NC_018289.1	316895	317665	+	771	0	0	0	1	0	0	0	5	3	0	3	0
gene-MSMEI_RS01420	NC_018289.1	317670	318464	-	795	0	0	0	1	0	0	0	4	4	1	1	0
gene-MSMEI_RS01425	NC_018289.1	318461	319093	-	633	0	0	0	1	0	0	0	0	1	0	3	0
gene-MSMEI_RS01430	NC_018289.1	319244	319930	-	687	0	0	0	0	0	0	0	1	0	0	1	0
gene-MSMEI_RS01435	NC_018289.1	319927	320454	-	528	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS01440	NC_018289.1	320564	321679	+	1116	0	0	0	0	0	0	0	0	0	1	0	0
gene-MSMEI_RS01445	NC_018289.1	321757	322971	+	1215	1	0	4	1	0	0	2	3	10	0	7	0
gene-MSMEI_RS01450	NC_018289.1	322996	324414	+	1419	1	0	0	6	1	0	3	6	11	1	7	0
gene-MSMEI_RS01455	NC_018289.1	324417	325262	-	846	1	0	0	2	0	0	0	1	4	0	0	0
gene-MSMEI_RS01460	NC_018289.1	325291	325620	-	330	0	0	0	0	0	0	0	0	1	1	1	0
gene-MSMEI_RS01465	NC_018289.1	325622	326887	-	1266	0	0	1	0	0	0	1	1	5	2	0	0
gene-MSMEI_RS01470	NC_018289.1	326927	327670	-	744	0	0	1	0	0	1	0	4	1	1	0	1
gene-MSMEI_RS01475	NC_018289.1	327667	328734	-	1068	0	0	0	1	0	0	0	1	0	0	0	0
gene-MSMEI_RS01480	NC_018289.1	328802	329257	-	456	0	0	0	1	0	0	1	2	4	0	4	0
gene-MSMEI_RS01485	NC_018289.1	329288	330547	-	1260	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS01490	NC_018289.1	330544	330873	-	330	0	0	0	1	0	0	0	1	0	1	0	0
gene-MSMEI_RS01495	NC_018289.1	330889	332154	-	1266	1	0	1	0	0	0	0	1	2	2	0	0
gene-MSMEI_RS01500	NC_018289.1	332402	333409	+	1008	1	0	0	3	0	1	0	14	12	0	9	0
gene-MSMEI_RS01505	NC_018289.1	333413	334801	-	1389	1	0	2	3	1	0	0	5	9	4	13	0
gene-MSMEI_RS01510	NC_018289.1	334867	335874	+	1008	1	0	6	9	1	0	1	15	28	0	23	1
gene-MSMEI_RS01515	NC_018289.1	335871	337082	-	1212	1	0	8	2	0	0	0	13	14	0	9	0
gene-MSMEI_RS01520	NC_018289.1	337075	338706	-	1632	1	1	8	6	0	0	2	14	17	0	11	1
gene-MSMEI_RS01525	NC_018289.1	338712	339521	-	810	1	0	6	5	0	0	3	4	9	1	11	3
gene-MSMEI_RS01530	NC_018289.1	339609	340436	+	828	0	0	0	1	0	0	0	1	0	0	0	0
gene-MSMEI_RS01535	NC_018289.1	340507	341415	+	909	0	0	1	0	0	0	0	3	0	0	0	0
gene-MSMEI_RS01540	NC_018289.1	341419	341946	+	528	0	0	2	1	0	0	1	3	1	0	8	0
gene-MSMEI_RS01545	NC_018289.1	342021	343505	-	1485	0	3	5	7	0	2	2	9	18	2	13	0
gene-MSMEI_RS01550	NC_018289.1	343561	344325	-	765	0	0	0	1	0	0	0	2	4	1	4	0
gene-MSMEI_RS01555	NC_018289.1	344359	345534	+	1176	4	0	4	10	0	1	3	42	65	8	19	1
gene-MSMEI_RS01560	NC_018289.1	345541	346170	-	630	0	0	0	3	0	2	0	54	39	1	9	0
gene-MSMEI_RS01565	NC_018289.1	346167	347996	-	1830	3	3	2	7	0	2	1	146	58	4	8	1
gene-MSMEI_RS01570	NC_018289.1	347993	349480	-	1488	6	0	10	8	1	7	8	202	170	5	29	1
gene-MSMEI_RS01575	NC_018289.1	349680	350858	+	1179	2	0	0	1	0	0	1	19	32	3	5	1
gene-MSMEI_RS01580	NC_018289.1	350818	352455	-	1638	1	0	2	4	2	0	1	28	42	6	24	1
gene-MSMEI_RS01585	NC_018289.1	352485	353681	-	1197	7	6	17	19	7	4	21	123	158	12	64	9
gene-MSMEI_RS01590	NC_018289.1	353922	355040	+	1119	0	0	0	0	1	0	0	5	6	3	3	0
gene-MSMEI_RS01595	NC_018289.1	355003	356490	-	1488	0	0	0	2	0	0	1	2	16	3	3	1
gene-MSMEI_RS01600	NC_018289.1	356492	357469	-	978	0	0	1	0	0	0	2	1	13	0	3	0
gene-MSMEI_RS01605	NC_018289.1	357527	360319	-	2793	8	3	2	15	0	4	3	12	23	17	12	3
gene-MSMEI_RS01610	NC_018289.1	360846	362081	-	1236	0	0	0	1	0	0	1	0	2	0	2	1
gene-MSMEI_RS01615	NC_018289.1	362334	362789	+	456	0	0	0	0	0	0	0	0	1	0	0	0
gene-MSMEI_RS01620	NC_018289.1	362802	363314	+	513	0	0	1	0	0	0	0	0	2	2	0	1
gene-MSMEI_RS01625	NC_018289.1	363321	364928	+	1608	0	0	6	1	0	0	4	3	2	5	7	1
gene-MSMEI_RS01630	NC_018289.1	364944	366446	+	1503	1	0	0	2	1	0	0	4	0	0	3	1
gene-MSMEI_RS01635	NC_018289.1	366468	366917	+	450	0	0	0	2	0	0	0	2	1	0	4	0
gene-MSMEI_RS01640	NC_018289.1	366917	367408	+	492	0	0	0	0	3	0	0	1	1	0	0	0
gene-MSMEI_RS01645	NC_018289.1	367409	368596	-	1188	0	0	0	0	0	0	0	0	6	0	4	1
gene-MSMEI_RS01650	NC_018289.1	368593	369642	-	1050	0	0	2	0	0	0	0	0	1	0	2	1
gene-MSMEI_RS01655	NC_018289.1	369834	370769	+	936	0	0	2	1	0	0	0	0	3	0	3	0
gene-MSMEI_RS01660	NC_018289.1	370886	372484	+	1599	0	0	3	1	1	0	2	1	2	0	6	1
gene-MSMEI_RS01665	NC_018289.1	372490	374499	+	2010	0	0	1	1	0	0	1	1	6	0	1	0
gene-MSMEI_RS01670	NC_018289.1	374496	375254	+	759	0	0	2	1	0	0	0	2	2	0	0	0
gene-MSMEI_RS01675	NC_018289.1	375254	376048	+	795	0	0	0	1	0	0	1	2	4	0	0	0
gene-MSMEI_RS01680	NC_018289.1	376045	377799	+	1755	1	0	7	5	0	0	1	1	6	3	4	0
gene-MSMEI_RS01685	NC_018289.1	377815	378951	+	1137	0	0	0	0	0	0	0	1	4	1	1	1
gene-MSMEI_RS01690	NC_018289.1	378976	380004	+	1029	0	0	1	0	0	0	1	1	1	0	3	0
gene-MSMEI_RS01695	NC_018289.1	380013	380765	+	753	0	0	0	0	0	1	1	1	4	0	5	0
gene-MSMEI_RS01700	NC_018289.1	380769	381785	-	1017	0	0	2	7	0	0	2	3	4	0	6	0
gene-MSMEI_RS01705	NC_018289.1	381819	382664	-	846	0	0	7	3	0	0	1	4	4	0	12	0
gene-MSMEI_RS01710	NC_018289.1	382788	383420	-	633	0	0	8	3	1	0	7	10	6	0	9	0
gene-MSMEI_RS01715	NC_018289.1	383735	384448	+	714	0	0	0	0	0	0	0	6	3	0	0	0
gene-MSMEI_RS01720	NC_018289.1	384492	385310	+	819	1	0	0	2	0	0	1	0	3	3	2	0
gene-MSMEI_RS01725	NC_018289.1	385314	386738	+	1425	0	0	1	3	0	3	1	2	6	4	2	0
gene-MSMEI_RS01730	NC_018289.1	386768	387796	+	1029	1	0	0	0	0	0	2	2	6	0	6	0
gene-MSMEI_RS01735	NC_018289.1	387793	389109	+	1317	1	0	1	2	0	0	1	7	6	0	3	1
gene-MSMEI_RS01740	NC_018289.1	389106	390407	+	1302	0	0	2	0	0	0	0	3	12	2	5	0
gene-MSMEI_RS01745	NC_018289.1	390404	391543	+	1140	0	0	4	2	0	0	2	7	4	3	8	0
gene-MSMEI_RS01750	NC_018289.1	391545	393032	+	1488	2	1	3	0	0	0	0	7	15	0	7	0
gene-MSMEI_RS01755	NC_018289.1	392996	393598	+	603	0	0	0	0	0	0	2	4	4	0	0	0
gene-MSMEI_RS01760	NC_018289.1	393595	394203	+	609	0	1	0	0	0	0	0	2	5	0	3	0
gene-MSMEI_RS01765	NC_018289.1	394200	394568	+	369	0	0	0	2	0	0	1	2	6	1	2	0
gene-MSMEI_RS01770	NC_018289.1	394565	395059	+	495	0	0	3	1	0	0	1	4	13	1	7	0
gene-MSMEI_RS01775	NC_018289.1	395212	395526	-	315	0	1	2	3	0	0	1	3	3	0	1	0
gene-MSMEI_RS01780	NC_018289.1	395624	397225	+	1602	0	0	3	1	0	0	1	3	5	1	2	0
gene-MSMEI_RS01785	NC_018289.1	397265	398227	+	963	1	0	3	2	1	0	3	2	18	1	6	1
gene-MSMEI_RS01790	NC_018289.1	398502	402746	-	4245	4	3	15	19	0	0	3	161	127	9	42	1
gene-MSMEI_RS01795	NC_018289.1	402781	402954	-	174	2	2	25	26	0	7	19	63	115	7	88	2
gene-MSMEI_RS01800	NC_018289.1	403059	404222	+	1164	2	0	0	4	0	2	2	8	6	2	14	1
gene-MSMEI_RS01805	NC_018289.1	404234	405397	-	1164	0	1	1	1	0	0	0	11	19	1	15	0
gene-MSMEI_RS01810	NC_018289.1	405481	406113	+	633	3	0	4	7	1	1	4	22	34	7	29	1
gene-MSMEI_RS01815	NC_018289.1	406180	406479	+	300	0	0	1	2	2	0	0	8	10	2	2	1
gene-MSMEI_RS01820	NC_018289.1	406482	408362	+	1881	3	0	4	3	5	1	0	35	58	7	4	1
gene-MSMEI_RS01825	NC_018289.1	408383	408886	+	504	1	0	0	1	3	1	0	16	22	1	10	1
gene-MSMEI_RS01830	NC_018289.1	408893	409981	-	1089	0	0	0	2	0	0	0	9	22	5	6	3
gene-MSMEI_RS01835	NC_018289.1	410127	411593	+	1467	4	0	20	19	1	3	20	31	38	10	56	1
gene-MSMEI_RS01840	NC_018289.1	411590	412312	+	723	4	2	12	17	1	3	11	31	30	5	51	2
gene-MSMEI_RS01845	NC_018289.1	412302	415658	+	3357	14	4	22	50	6	9	14	127	168	15	134	9
gene-MSMEI_RS01850	NC_018289.1	415674	416489	-	816	4	1	5	14	0	0	3	156	120	3	27	0
gene-MSMEI_RS01855	NC_018289.1	416533	417885	-	1353	1	2	1	13	1	2	3	174	167	5	35	3
gene-MSMEI_RS01860	NC_018289.1	417966	419264	+	1299	5	7	3	15	0	5	2	253	238	4	58	1
gene-MSMEI_RS01865	NC_018289.1	419808	421676	-	1869	0	0	23	9	1	2	1	21	34	1	22	1
gene-MSMEI_RS01870	NC_018289.1	421824	423413	-	1590	0	0	2	1	0	0	0	10	20	1	3	0
gene-MSMEI_RS01875	NC_018289.1	423517	424539	+	1023	0	0	0	2	0	0	1	2	3	2	1	1
gene-MSMEI_RS01880	NC_018289.1	424607	425347	+	741	0	0	0	0	0	0	0	0	0	0	0	0
gene-MSMEI_RS01885	NC_018289.1	425344	425964	+	621	1	0	0	0	0	0	0	0	1	0	1	0
gene-MSMEI_RS01890	NC_018289.1	425961	426242	+	282	1	0	0	1	0	0	0	0	0	0	0	0
gene-MSMEI_RS01895	NC_018289.1	426955	427374	+	420	4	4	25	15	1	0	8	26	77	6	54	1
gene-MSMEI_RS01900	NC_018289.1	427371	430253	+	2883	41	12	102	61	17	1	43	243	597	45	378	9
gene-MSMEI_RS01905	NC_018289.1	430263	433247	+	2985	21	15	61	59	7	6	20	197	459	29	188	4
gene-MSMEI_RS01910	NC_018289.1	433318	433656	-	339	8	1	40	25	3	4	20	231	344	11	97	3
gene-MSMEI_RS01915	NC_018289.1	433840	434706	-	867	0	1	0	0	1	0	1	10	30	1	13	0
gene-MSMEI_RS01920	NC_018289.1	435213	436481	+	1269	0	0	10	1	2	1	8	13	24	1	20	0
gene-MSMEI_RS01925	NC_018289.1	436599	437672	+	1074	0	1	5	3	2	0	3	15	42	1	14	0
gene-MSMEI_RS01930	NC_018289.1	437921	438655	+	735	7	3	37	9	1	7	12	119	187	6	74	7
gene-MSMEI_RS01935	NC_018289.1	438907	439707	+	801	6	5	34	13	2	0	23	119	192	9	89	1
gene-MSMEI_RS01940	NC_018289.1	439741	441009	+	1269	7	3	26	22	3	3	11	107	219	10	108	3
gene-MSMEI_RS01945	NC_018289.1	441186	442298	+	1113	5	1	12	7	2	0	4	42	90	8	48	2
gene-MSMEI_RS01950	NC_018289.1	442472	443260	+	789	25	20	50	63	8	9	29	273	533	50	348	16
gene-MSMEI_RS01955	NC_018289.1	443298	444551	-	1254	8	1	17	10	1	2	8	75	117	14	61	0
gene-MSMEI_RS01960	NC_018289.1	444754	445578	+	825	3	0	13	10	2	0	10	64	121	1	45	0
gene-MSMEI_RS01965	NC_018289.1	445686	445940	+	255	1	2	4	6	1	3	4	91	211	5	29	2
gene-MSMEI_RS01970	NC_018289.1	446915	448237	+	1323	1	1	1	1	0	0	0	15	31	4	9	3
gene-MSMEI_RS01975	NC_018289.1	448245	448946	-	702	1	0	4	2	1	0	1	24	46	2	14	0
gene-MSMEI_RS01980	NC_018289.1	449249	449479	+	231	41	18	215	43	20	46	97	406	822	93	527	45
gene-MSMEI_RS01985	NC_018289.1	449508	459803	+	10296	158	81	337	493	71	77	146	2006	3208	308	1622	89
gene-MSMEI_RS01990	NC_018289.1	459800	467479	+	7680	82	56	158	310	36	39	71	1915	2334	129	983	36
gene-MSMEI_RS01995	NC_018289.1	467496	468314	+	819	19	3	47	29	2	5	25	283	473	28	216	9
gene-MSMEI_RS02000	NC_018289.1	468416	468826	+	411	7	2	6	4	4	0	4	53	105	9	30	0
gene-MSMEI_RS02005	NC_018289.1	468835	470010	+	1176	0	0	6	5	0	1	0	7	11	3	16	0
gene-MSMEI_RS02010	NC_018289.1	470053	471888	-	1836	8	3	130	56	3	4	67	262	155	19	223	8
gene-MSMEI_RS02015	NC_018289.1	472126	473214	+	1089	0	0	0	2	0	0	0	6	5	1	1	0
gene-MSMEI_RS02020	NC_018289.1	473225	484183	-	10959	15	16	43	102	10	13	24	267	450	34	278	8
gene-MSMEI_RS02025	NC_018289.1	484425	485846	+	1422	6	0	17	16	2	0	9	34	100	5	80	2
gene-MSMEI_RS02030	NC_018289.1	485880	488888	+	3009	5	2	29	21	1	3	11	79	170	14	127	5
gene-MSMEI_RS02035	NC_018289.1	488998	490707	+	1710	2	3	11	13	2	3	4	61	136	5	31	5
gene-MSMEI_RS02040	NC_018289.1	490769	491920	+	1152	5	2	7	29	3	2	1	57	75	5	82	2
gene-MSMEI_RS02045	NC_018289.1	491925	492602	-	678	0	0	1	3	1	0	2	3	18	2	10	0
gene-MSMEI_RS02050	NC_018289.1	492638	493663	+	1026	0	0	1	2	0	0	2	4	8	0	6	0
gene-MSMEI_RS02055	NC_018289.1	493677	494162	+	486	2	3	27	11	2	2	18	37	58	11	86	4
gene-MSMEI_RS35360	NC_018289.1	494207	494368	-	162	1	1	17	13	1	1	6	12	22	4	62	1
gene-MSMEI_RS02065	NC_018289.1	494446	495195	-	750	1	0	5	2	0	0	1	7	31	1	11	0
gene-MSMEI_RS02070	NC_018289.1	495197	497104	-	1908	0	0	2	2	0	0	1	5	9	0	7	0
gene-MSMEI_RS02075	NC_018289.1	497187	498008	-	822	1	0	0	0	0	0	1	3	3	0	0	0
gene-MSMEI_RS02080	NC_018289.1	498061	498357	-	297	0	0	1	1	0	0	0	0	5	0	1	0
gene-MSMEI_RS02085	NC_018289.1	498622	499389	+	768	1	2	10	10	0	2	3	7	12	1	16	0
gene-MSMEI_RS02090	NC_018289.1	499457	499972	+	516	0	0	2	1	0	0	3	6	4	3	9	0
gene-MSMEI_RS02095	NC_018289.1	500050	500475	-	426	3	1	85	124	1	2	54	11	18	4	264	8
gene-MSMEI_RS02100	NC_018289.1	500565	501500	-	936	0	0	1	2	0	1	1	3	8	0	9	0
gene-MSMEI_RS02105	NC_018289.1	501499	502908	+	1410	0	0	0	0	0	0	0	0	2	0	0	0
gene-MSMEI_RS02110	NC_018289.1	503052	505631	+	2580	0	1	7	0	0	0	0	1	2	0	4	0
gene-MSMEI_RS02115	NC_018289.1	505628	505996	+	369	0	0	2	0	1	0	0	3	2	0	5	0
gene-MSMEI_RS02120	NC_018289.1	506011	506211	-	201	0	0	0	1	0	0	0	1	3	0	0	0
gene-MSMEI_RS02125	NC_018289.1	506637	508004	+	1368	2	3	11	8	0	7	2	29	26	3	14	5
gene-MSMEI_RS02130	NC_018289.1	508419	509114	-	696	0	0	0	1	0	0	0	9	9	1	0	0
gene-MSMEI_RS02135	NC_018289.1	509111	510268	-	1158	2	0	0	1	0	0	0	12	15	1	1	0
gene-MSMEI_RS02140	NC_018289.1	510303	511712	-	1410	0	0	3	5	0	0	1	4	6	1	2	0
gene-MSMEI_RS02145	NC_018289.1	511821	512453	-	633	0	0	5	2	1	0	5	10	27	3	12	3
gene-MSMEI_RS02150	NC_018289.1	512485	513369	-	885	0	0	0	2	0	2	0	20	12	1	2	0
gene-MSMEI_RS02155	NC_018289.1	513385	514047	-	663	0	0	0	1	0	0	0	13	6	2	3	1
gene-MSMEI_RS02160	NC_018289.1	514122	514742	-	621	1	1	2	4	1	0	4	18	29	1	13	0
gene-MSMEI_RS02165	NC_018289.1	514827	515780	-	954	2	0	1	4	1	0	2	12	16	4	9	0
gene-MSMEI_RS02170	NC_018289.1	515796	516932	-	1137	0	0	3	1	0	0	0	2	12	3	1	0
gene-MSMEI_RS02180	NC_018289.1	517083	517811	-	729	1	0	3	3	0	0	2	8	11	0	24	1
gene-MSMEI_RS02185	NC_018289.1	517821	518423	-	603	0	0	2	2	0	0	0	0	1	0	0	0
gene-MSMEI_RS02190	NC_018289.1	518513	519505	+	993	1	0	0	1	0	0	1	0	3	1	2	0
gene-MSMEI_RS02195	NC_018289.1	519513	520535	+	1023	0	0	1	0	0	0	0	0	5	4	1	0
gene-MSMEI_RS02200	NC_018289.1	520532	522169	+	1638	0	0	0	1	0	0	0	4	10	2	7	1
gene-MSMEI_RS02205	NC_018289.1	522181	523524	+	1344	0	3	13	11	0	0	2	9	42	3	21	0
gene-MSMEI_RS02210	NC_018289.1	523599	524018	-	420	0	1	0	0	0	1	0	4	5	0	4	0
gene-MSMEI_RS02215	NC_018289.1	524145	524588	+	444	0	0	8	12	0	4	6	20	17	0	44	0
gene-MSMEI_RS02220	NC_018289.1	524600	526600	-	2001	3	4	47	49	0	14	15	108	106	2	110	3
gene-MSMEI_RS02225	NC_018289.1	526935	527183	-	249	0	4	12	8	0	0	7	39	96	2	20	2
gene-MSMEI_RS02230	NC_018289.1	527222	528667	-	1446	0	0	1	0	0	0	3	19	29	0	12	0
gene-MSMEI_RS02235	NC_018289.1	528704	529216	-	513	0	0	1	1	0	0	2	8	10	0	1	0
gene-MSMEI_RS02240	NC_018289.1	529342	530076	+	735	1	1	2	3	0	0	2	16	30	1	14	1
gene-MSMEI_RS02245	NC_018289.1	530148	531575	+	1428	1	3	4	11	1	6	2	20	41	5	19	2
gene-MSMEI_RS02250	NC_018289.1	531607	533748	-	2142	15	8	9	21	4	11	7	48	89	18	45	5
gene-MSMEI_RS02255	NC_018289.1	533759	535792	-	2034	11	3	13	18	5	17	3	26	101	25	61	19
gene-MSMEI_RS02260	NC_018289.1	536013	537299	+	1287	0	1	1	2	1	0	2	3	5	1	1	0
gene-MSMEI_RS02265	NC_018289.1	537309	537953	+	645	0	1	0	0	0	0	0	6	4	1	3	0
gene-MSMEI_RS02270	NC_018289.1	537965	538909	-	945	0	0	5	4	0	0	0	17	22	1	10	2
gene-MSMEI_RS02275	NC_018289.1	538963	539577	+	615	0	0	0	0	0	0	0	0	2	1	1	0
gene-MSMEI_RS02280	NC_018289.1	539726	540157	+	432	0	0	0	0	0	0	0	0	1	0	1	1
gene-MSMEI_RS02285	NC_018289.1	540154	543039	+	2886	0	0	3	0	0	2	2	5	9	3	3	0
gene-MSMEI_RS02290	NC_018289.1	543096	543710	+	615	0	2	13	6	2	0	6	33	39	5	31	4
gene-MSMEI_RS02295	NC_018289.1	543704	544510	-	807	1	0	11	17	1	1	3	27	41	9	41	3
gene-MSMEI_RS02300	NC_018289.1	544636	545484	+	849	2	0	0	0	0	0	1	1	6	1	4	1
gene-MSMEI_RS02305	NC_018289.1	545494	546093	-	600	0	0	1	0	0	0	0	0	2	0	0	0
gene-MSMEI_RS02310	NC_018289.1	546207	547079	+	873	0	0	0	1	1	0	0	1	0	0	1	0
gene-MSMEI_RS02315	NC_018289.1	547046	547960	-	915	1	0	1	0	0	0	2	0	2	1	1	0
gene-MSMEI_RS02320	NC_018289.1	548035	548892	+	858	0	0	0	3	0	0	0	1	0	3	0	2
gene-MSMEI_RS02325	NC_018289.1	548880	550484	-	1605	0	1	0	2	1	0	0	0	0	0	3	0
gene-MSMEI_RS02330	NC_018289.1	550595	551398	-	804	0	1	0	0	0	0	0	0	0	0	1	0
gene-MSMEI_RS02335	NC_018289.1	551962	552780	+	819	0	0	0	0	0	0	0	0	5	0	1	1
gene-MSMEI_RS02340	NC_018289.1	552946	554733	+	1788	0	0	3	4	1	2	1	0	0	0	6	3
gene-MSMEI_RS02345	NC_018289.1	554793	556031	+	1239	1	0	3	2	0	1	0	2	0	0	3	0
gene-MSMEI_RS02350	NC_018289.1	556034	557329	+	1296	0	0	3	1	0	0	0	1	2	1	0	0
gene-MSMEI_RS02355	NC_018289.1	557326	558861	+	1536	0	0	0	3	0	0	0	3	4	0	4	0
gene-MSMEI_RS35365	NC_018289.1	558870	559571	+	702	0	1	1	3	0	0	0	2	8	0	6	0
gene-MSMEI_RS02365	NC_018289.1	559607	560266	-	660	0	0	0	0	1	1	1	4	5	0	2	0
gene-MSMEI_RS02370	NC_018289.1	560385	561707	+	1323	1	0	2	2	0	0	0	1	2	2	4	0
gene-MSMEI_RS02375	NC_018289.1	561704	563398	+	1695	1	0	1	2	0	0	0	0	4	1	1	0
gene-MSMEI_RS02380	NC_018289.1	563425	564798	+	1374	0	0	0	3	0	0	0	4	1	1	4	0
gene-MSMEI_RS02385	NC_018289.1	564803	565912	-	1110	0	0	10	2	1	0	1	2	5	0	11	3
gene-MSMEI_RS02390	NC_018289.1	565909	567438	-	1530	0	0	7	0	1	0	2	7	3	1	6	3
gene-MSMEI_RS02395	NC_018289.1	567475	568506	-	1032	0	0	1	0	0	0	1	2	1	0	5	0
gene-MSMEI_RS02400	NC_018289.1	568519	569406	-	888	0	0	2	1	0	0	2	3	4	0	2	0
