# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR11805719_sorted.bam" "SRR11805717_sorted.bam" "SRR11805716_sorted.bam" "SRR11805720_sorted.bam" "SRR11805718_sorted.bam" "SRR11805721_sorted.bam" "SRR11805715_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR11805719_sorted.bam	SRR11805717_sorted.bam	SRR11805716_sorted.bam	SRR11805720_sorted.bam	SRR11805718_sorted.bam	SRR11805721_sorted.bam	SRR11805715_sorted.bam
gene-SynWH7803_0291	CT971583.1	317132	317500	+	369	277	1322	834	1171	478	948	5420
gene-SynWH7803_0292	CT971583.1	317510	318133	-	624	163	672	442	596	320	553	2445
gene-SynWH7803_0293	CT971583.1	318193	319779	+	1587	143	616	357	278	305	351	1371
gene-SynWH7803_0294	CT971583.1	319853	320314	+	462	143	602	357	427	333	458	1263
gene-SynWH7803_0295	CT971583.1	320330	320956	-	627	121	481	307	389	257	370	1081
gene-SynWH7803_0296	CT971583.1	321017	322216	-	1200	240	817	543	682	437	778	2200
gene-SynWH7803_0297	CT971583.1	322346	323857	-	1512	1545	362	266	4528	535	7208	1709
gene-SynWH7803_0298	CT971583.1	324004	324771	-	768	49	83	68	118	103	109	161
gene-SynWH7803_0299	CT971583.1	324838	326457	+	1620	110	196	159	187	174	231	497
gene-SynWH7803_0300	CT971583.1	326444	326707	-	264	35	92	64	92	55	79	272
gene-SynWH7803_0301	CT971583.1	326732	327022	-	291	54	194	126	198	84	172	486
gene-SynWH7803_0302	CT971583.1	327065	327319	-	255	50	164	120	111	96	135	413
gene-RNA_6	CT971583.1	327413	327486	+	74	44	12	27	48	54	66	56
gene-SynWH7803_0303	CT971583.1	327577	328866	+	1290	366	1824	834	991	653	1256	4215
gene-SynWH7803_0304	CT971583.1	328956	330101	+	1146	187	851	580	742	388	897	1855
gene-SynWH7803_0305	CT971583.1	330094	331398	+	1305	181	353	277	473	264	441	721
gene-SynWH7803_0306	CT971583.1	331432	332850	+	1419	199	801	402	477	324	516	1539
gene-SynWH7803_0307	CT971583.1	332850	333464	+	615	73	315	177	199	120	173	609
gene-SynWH7803_0308	CT971583.1	333517	333987	+	471	57	137	95	113	84	126	357
gene-SynWH7803_0309	CT971583.1	333999	337223	-	3225	414	1291	977	1106	770	954	2561
gene-SynWH7803_0310	CT971583.1	337333	337452	-	120	178	985	562	704	401	546	1971
gene-SynWH7803_0311	CT971583.1	337451	340477	+	3027	418	1231	843	1216	836	1055	2745
gene-SynWH7803_0312	CT971583.1	340465	340605	-	141	170	454	302	549	362	502	957
gene-SynWH7803_0313	CT971583.1	340691	340891	+	201	383	1301	786	1345	684	941	2448
gene-SynWH7803_0314	CT971583.1	340927	341175	+	249	328	1373	825	1391	701	1044	2462
gene-SynWH7803_0315	CT971583.1	341178	341807	+	630	132	426	293	421	239	344	846
gene-SynWH7803_0316	CT971583.1	341807	342064	+	258	41	58	60	125	64	112	139
gene-SynWH7803_0317	CT971583.1	342042	342479	-	438	50	50	70	111	59	79	141
gene-SynWH7803_0318	CT971583.1	342476	343681	-	1206	87	172	124	181	122	161	368
gene-SynWH7803_0319	CT971583.1	343739	344473	-	735	73	109	97	177	114	180	223
gene-SynWH7803_0320	CT971583.1	344549	345274	-	726	49	132	81	144	79	120	250
gene-SynWH7803_0321	CT971583.1	345434	346042	+	609	95	275	162	438	151	238	421
gene-SynWH7803_0322	CT971583.1	346042	346635	+	594	104	347	222	454	222	330	517
gene-SynWH7803_0323	CT971583.1	346657	347382	-	726	114	321	183	331	197	277	653
gene-SynWH7803_0324	CT971583.1	347451	347999	-	549	61	143	96	124	77	129	318
gene-SynWH7803_0325	CT971583.1	348118	348588	+	471	62	163	80	180	106	148	376
gene-SynWH7803_0326	CT971583.1	348545	350602	-	2058	197	342	213	350	267	312	655
gene-SynWH7803_0327	CT971583.1	350651	350854	+	204	29	36	32	51	65	58	77
gene-SynWH7803_0328	CT971583.1	350943	352331	+	1389	111	347	301	265	219	259	714
gene-SynWH7803_0329	CT971583.1	352318	353286	-	969	49	121	89	142	103	113	209
gene-SynWH7803_0330	CT971583.1	353283	354581	-	1299	97	197	136	164	129	179	384
gene-SynWH7803_0331	CT971583.1	354574	355287	-	714	55	98	69	101	76	123	162
gene-SynWH7803_0332	CT971583.1	355287	356612	-	1326	106	205	146	186	158	177	375
gene-SynWH7803_0333	CT971583.1	356683	357294	+	612	76	310	159	205	142	174	520
gene-SynWH7803_0334	CT971583.1	357294	357611	+	318	27	154	77	114	68	81	229
gene-SynWH7803_0335	CT971583.1	357589	360495	-	2907	146	390	278	305	299	275	770
gene-SynWH7803_0336	CT971583.1	360518	361132	-	615	51	108	60	93	80	111	205
gene-RNA_7	CT971583.1	361174	361255	+	82	17	11	24	32	29	32	31
gene-SynWH7803_0337	CT971583.1	361336	362337	+	1002	124	441	309	341	246	353	712
gene-SynWH7803_0338	CT971583.1	362339	362632	-	294	50	163	87	127	93	143	341
gene-SynWH7803_0339	CT971583.1	362629	363417	-	789	106	412	179	304	164	292	764
gene-SynWH7803_0340	CT971583.1	363450	363593	-	144	64	209	102	183	92	166	357
gene-SynWH7803_0341	CT971583.1	363599	364387	-	789	121	336	138	350	166	291	659
gene-SynWH7803_0342	CT971583.1	364679	365002	-	324	445	930	856	5706	1159	4555	1717
gene-SynWH7803_0343	CT971583.1	365229	365810	+	582	65	122	76	180	86	180	234
gene-SynWH7803_0344	CT971583.1	365807	366835	+	1029	138	230	129	383	242	355	579
gene-SynWH7803_0345	CT971583.1	366796	368289	-	1494	194	634	302	657	357	678	2086
gene-SynWH7803_0346	CT971583.1	368385	368726	-	342	63	150	120	403	128	201	316
gene-SynWH7803_0347	CT971583.1	368950	369150	-	201	95	296	250	418	174	388	677
gene-SynWH7803_0348	CT971583.1	369216	369365	-	150	46	73	93	222	98	183	191
gene-SynWH7803_0349	CT971583.1	369362	369529	-	168	57	70	107	250	121	212	209
gene-RNA_8	CT971583.1	369551	369623	-	73	20	8	34	45	33	39	38
gene-SynWH7803_0350	CT971583.1	369694	369897	+	204	36	62	60	84	47	89	139
gene-SynWH7803_0351	CT971583.1	369901	371157	+	1257	94	180	113	234	142	235	312
gene-SynWH7803_0352	CT971583.1	371154	371459	-	306	50	115	88	203	114	146	249
gene-SynWH7803_0353	CT971583.1	371577	372398	+	822	534	2502	1565	2524	1369	2002	6260
gene-SynWH7803_0354	CT971583.1	372504	373673	+	1170	180	694	372	366	355	408	1490
gene-SynWH7803_0355	CT971583.1	373719	375572	+	1854	813	2303	1645	2039	1530	2013	5358
gene-SynWH7803_0356	CT971583.1	375598	376200	+	603	163	324	250	525	270	461	635
gene-SynWH7803_0357	CT971583.1	376300	376851	-	552	155	338	259	400	217	685	1219
gene-SynWH7803_0358	CT971583.1	376890	377978	-	1089	138	337	267	340	221	391	905
gene-SynWH7803_0359	CT971583.1	378009	378512	-	504	47	78	42	129	90	93	200
gene-SynWH7803_0360	CT971583.1	378512	379372	-	861	87	168	100	229	132	240	479
gene-SynWH7803_0361	CT971583.1	379378	380286	-	909	167	300	134	508	261	513	779
gene-SynWH7803_0362	CT971583.1	380534	381664	+	1131	92	81	77	166	121	182	179
gene-SynWH7803_0363	CT971583.1	381664	382560	+	897	95	102	75	191	135	179	246
gene-SynWH7803_0364	CT971583.1	382557	383525	+	969	122	121	136	286	201	272	277
gene-SynWH7803_0365	CT971583.1	383535	384410	-	876	109	139	171	225	159	223	302
gene-SynWH7803_0366	CT971583.1	384540	385619	-	1080	791	2152	1376	1031	1210	972	2844
gene-SynWH7803_0367	CT971583.1	385792	387408	+	1617	171	194	197	364	297	389	443
gene-SynWH7803_0368	CT971583.1	387372	388163	-	792	67	114	110	134	106	92	286
gene-SynWH7803_0369	CT971583.1	388232	388552	-	321	66	262	175	192	160	148	623
gene-SynWH7803_0370	CT971583.1	388598	389848	-	1251	123	585	346	303	283	304	1123
gene-SynWH7803_0371	CT971583.1	389920	392751	+	2832	367	536	534	1076	736	809	1175
gene-SynWH7803_0372	CT971583.1	392773	394713	+	1941	418	667	477	718	635	516	1275
gene-SynWH7803_0373	CT971583.1	394710	395294	+	585	116	162	113	185	197	180	220
gene-SynWH7803_0374	CT971583.1	395256	395825	-	570	98	151	132	220	199	190	275
gene-SynWH7803_0375	CT971583.1	395883	396716	+	834	126	194	129	191	216	204	335
gene-SynWH7803_0376	CT971583.1	396692	397657	-	966	155	292	204	233	288	208	458
gene-SynWH7803_0377	CT971583.1	397657	398319	-	663	264	1054	960	1075	705	1042	1899
gene-SynWH7803_0378	CT971583.1	398376	398696	-	321	337	1573	1361	1356	975	1443	3023
gene-SynWH7803_0379	CT971583.1	398845	400044	-	1200	1042	9280	6177	3284	3700	4078	18669
gene-SynWH7803_0380	CT971583.1	400087	402162	-	2076	1090	8875	6010	3893	3675	3892	17134
gene-SynWH7803_0381	CT971583.1	402249	402719	-	471	156	1638	1072	729	558	696	3060
gene-SynWH7803_0382	CT971583.1	402801	403175	-	375	247	1601	1151	965	651	904	3219
gene-SynWH7803_0383	CT971583.1	403253	403579	-	327	67	133	103	166	111	153	420
gene-SynWH7803_0384	CT971583.1	403623	405320	-	1698	177	207	131	278	232	224	457
gene-SynWH7803_0385	CT971583.1	405422	410020	+	4599	416	1866	1147	882	792	912	3348
gene-SynWH7803_0386	CT971583.1	410035	410343	+	309	22	147	95	75	70	87	210
gene-SynWH7803_0387	CT971583.1	410321	411199	-	879	59	191	141	154	123	133	436
gene-RNA_9	CT971583.1	411218	411291	+	74	18	23	29	37	22	15	35
gene-SynWH7803_0388	CT971583.1	411307	413055	-	1749	109	150	150	193	156	156	327
gene-SynWH7803_0389	CT971583.1	413176	414510	-	1335	112	289	144	285	174	262	617
gene-SynWH7803_0390	CT971583.1	414711	414974	+	264	2787	7936	4490	11496	4819	9506	20472
gene-SynWH7803_0391	CT971583.1	414925	417228	+	2304	8360	34330	18003	36499	19743	31459	109700
gene-SynWH7803_0392	CT971583.1	417251	419467	+	2217	9999	43830	20708	36960	23641	40278	127834
gene-SynWH7803_0393	CT971583.1	419557	420483	-	927	109	229	161	159	154	213	477
gene-SynWH7803_0394	CT971583.1	420639	420944	+	306	171	358	491	225	233	205	324
gene-SynWH7803_0395	CT971583.1	420941	424078	-	3138	337	586	738	546	479	550	961
gene-SynWH7803_0396	CT971583.1	424189	424680	-	492	1191	5167	2013	4694	2130	3994	12350
gene-SynWH7803_0397	CT971583.1	424739	424855	-	117	430	2182	934	1865	869	1388	4966
gene-SynWH7803_0398	CT971583.1	424970	425470	+	501	57	157	117	142	94	115	423
gene-SynWH7803_0399	CT971583.1	425428	426387	-	960	69	248	163	216	169	173	637
gene-SynWH7803_0400	CT971583.1	426460	427113	-	654	95	188	123	197	200	177	403
gene-SynWH7803_0401	CT971583.1	427165	427905	-	741	65	74	57	95	115	106	177
gene-SynWH7803_0402	CT971583.1	427923	428822	+	900	154	218	188	379	261	382	428
gene-RNA_10	CT971583.1	428838	428926	-	89	128	163	142	213	168	268	275
gene-SynWH7803_0403	CT971583.1	428961	430142	-	1182	123	263	198	332	207	274	719
gene-SynWH7803_0404	CT971583.1	430215	430712	+	498	136	195	205	404	213	400	440
gene-SynWH7803_0405	CT971583.1	430714	431811	-	1098	157	435	345	419	316	428	671
gene-SynWH7803_0406	CT971583.1	431925	432182	-	258	421	2545	2005	1447	1012	1349	5293
gene-SynWH7803_0407	CT971583.1	432191	432595	-	405	402	3634	2336	1354	1119	1215	6951
gene-SynWH7803_0408	CT971583.1	432592	433044	-	453	316	3102	1949	1378	912	1079	6008
gene-SynWH7803_0409	CT971583.1	433212	434105	-	894	290	1301	908	727	712	612	2398
gene-SynWH7803_0410	CT971583.1	434102	434452	-	351	364	2454	1583	871	1117	1080	4162
gene-SynWH7803_0411	CT971583.1	434489	435427	-	939	778	5458	3314	1810	2267	2091	10422
gene-SynWH7803_0412	CT971583.1	435473	435865	-	393	400	3053	1650	994	1141	983	5807
gene-SynWH7803_0413	CT971583.1	435923	436288	-	366	474	3988	2143	1598	1471	1293	6565
gene-SynWH7803_0414	CT971583.1	436364	436477	-	114	240	1892	1079	1029	800	704	3168
gene-SynWH7803_0415	CT971583.1	436525	437076	-	552	131	308	240	242	288	256	518
gene-SynWH7803_0416	CT971583.1	437161	438480	-	1320	348	975	733	780	731	848	1379
gene-SynWH7803_0417	CT971583.1	438587	439039	-	453	204	1692	1307	349	646	640	1614
gene-SynWH7803_0418	CT971583.1	439045	439692	-	648	265	2336	1698	409	957	684	2219
gene-SynWH7803_0419	CT971583.1	439706	440074	-	369	184	1988	1256	320	643	553	1766
gene-SynWH7803_0420	CT971583.1	440108	440647	-	540	257	2556	1751	473	950	764	2539
gene-SynWH7803_0421	CT971583.1	440663	441064	-	402	183	1651	1264	340	753	629	1730
gene-SynWH7803_0422	CT971583.1	441084	441623	-	540	221	2423	1818	419	938	770	2594
gene-SynWH7803_0423	CT971583.1	441673	442029	-	357	217	2257	1717	396	917	906	2760
gene-SynWH7803_0424	CT971583.1	442032	442397	-	366	207	2717	2096	460	1002	913	3314
gene-SynWH7803_0425	CT971583.1	442394	442660	-	267	173	2363	1691	507	815	792	2931
gene-SynWH7803_0426	CT971583.1	442678	442887	-	210	147	1766	1323	372	638	680	2408
gene-SynWH7803_0427	CT971583.1	442890	443363	-	474	269	2507	1951	493	1081	1074	3240
gene-SynWH7803_0428	CT971583.1	443380	444111	-	732	301	3411	2707	642	1287	1264	4317
gene-SynWH7803_0429	CT971583.1	444131	444496	-	366	292	3090	2381	576	1103	1067	4715
gene-SynWH7803_0430	CT971583.1	444501	444776	-	276	254	2493	1966	567	990	1109	3774
gene-SynWH7803_0431	CT971583.1	444812	445675	-	864	399	4197	3232	816	1444	1435	6763
gene-SynWH7803_0432	CT971583.1	445691	445993	-	303	176	2177	1621	364	737	593	3649
gene-SynWH7803_0433	CT971583.1	445986	446621	-	636	389	3830	3109	714	1285	1002	7235
gene-SynWH7803_0434	CT971583.1	446621	447277	-	657	454	4208	3596	1003	1553	1103	7493
gene-SynWH7803_0435	CT971583.1	447675	448136	+	462	60	217	130	165	86	159	332
gene-SynWH7803_0436	CT971583.1	448199	449176	+	978	73	78	68	136	94	104	157
gene-SynWH7803_0437	CT971583.1	449249	450886	+	1638	109	144	109	177	131	170	330
gene-RNA_11	CT971583.1	450991	451062	+	72	40	38	40	57	67	77	94
gene-SynWH7803_0438	CT971583.1	451067	451843	+	777	47	93	92	140	105	133	254
gene-SynWH7803_0439	CT971583.1	451996	453144	+	1149	266	823	587	753	475	630	2010
gene-SynWH7803_0440	CT971583.1	453161	453505	-	345	204	411	363	537	374	438	829
gene-SynWH7803_0441	CT971583.1	453580	453819	-	240	67	211	105	212	141	206	377
gene-SynWH7803_0442	CT971583.1	453857	455305	-	1449	77	85	90	148	124	159	227
gene-SynWH7803_0443	CT971583.1	455405	456310	+	906	58	95	78	100	81	84	223
gene-SynWH7803_0444	CT971583.1	456294	457808	-	1515	105	98	96	156	148	176	248
gene-SynWH7803_0445	CT971583.1	457815	458726	+	912	210	523	357	1133	356	860	913
gene-SynWH7803_0446	CT971583.1	458764	459138	-	375	273	840	491	1468	521	1120	1594
gene-SynWH7803_0447	CT971583.1	459192	459770	+	579	26	30	41	59	43	58	108
gene-SynWH7803_0448	CT971583.1	459763	460908	+	1146	108	181	154	237	148	188	446
gene-SynWH7803_0449	CT971583.1	460912	462108	-	1197	139	288	195	391	226	313	665
gene-SynWH7803_0450	CT971583.1	462169	463020	+	852	88	368	274	286	216	223	1277
gene-SynWH7803_0451	CT971583.1	463058	463444	-	387	178	698	564	649	351	390	3115
gene-SynWH7803_0452	CT971583.1	463570	464667	-	1098	75	100	115	230	157	216	181
gene-RNA_12	CT971583.1	464751	464824	+	74	35	33	30	47	39	61	38
gene-SynWH7803_0453	CT971583.1	464762	465304	-	543	87	122	114	131	114	188	240
gene-SynWH7803_0454	CT971583.1	465305	468316	-	3012	317	964	701	787	608	859	2051
gene-SynWH7803_0455	CT971583.1	468313	469461	-	1149	152	281	232	422	248	325	704
gene-SynWH7803_0456	CT971583.1	469458	470990	-	1533	356	2061	1098	1801	950	1543	6473
gene-SynWH7803_0457	CT971583.1	471070	471501	-	432	919	4487	2441	3910	2243	3679	16586
gene-SynWH7803_0458	CT971583.1	471596	472993	-	1398	118	152	156	285	195	259	371
gene-SynWH7803_0459	CT971583.1	472990	474264	-	1275	133	331	175	323	238	331	757
gene-SynWH7803_0460	CT971583.1	474267	475343	-	1077	121	312	203	355	212	263	796
gene-SynWH7803_0461	CT971583.1	475495	476562	+	1068	130	393	200	225	214	243	677
gene-SynWH7803_0462	CT971583.1	476489	477310	-	822	79	176	96	144	132	156	342
gene-SynWH7803_0463	CT971583.1	477328	477882	-	555	119	355	175	198	123	333	1067
gene-SynWH7803_0464	CT971583.1	477913	478314	-	402	172	338	169	252	158	602	1404
gene-SynWH7803_0465	CT971583.1	478418	479062	+	645	96	303	169	227	179	311	791
gene-SynWH7803_0466	CT971583.1	479077	479331	-	255	63	159	104	143	110	175	420
gene-SynWH7803_0467	CT971583.1	479376	480596	-	1221	75	98	93	130	107	149	253
gene-RNA_13	CT971583.1	480654	480724	+	71	21	39	47	60	59	61	60
gene-SynWH7803_0468	CT971583.1	480751	481254	-	504	66	133	141	153	125	159	354
gene-SynWH7803_0469	CT971583.1	481282	481449	-	168	32	58	54	70	45	52	177
gene-SynWH7803_0470	CT971583.1	481500	482459	+	960	108	288	192	275	183	257	592
gene-SynWH7803_0471	CT971583.1	482447	483064	-	618	139	461	300	403	252	374	1056
gene-SynWH7803_0472	CT971583.1	483194	484231	-	1038	100	333	242	223	161	271	738
gene-SynWH7803_0473	CT971583.1	484575	485126	+	552	83	129	193	146	131	136	203
gene-SynWH7803_0474	CT971583.1	485207	486679	+	1473	100	199	235	245	172	243	503
gene-SynWH7803_0475	CT971583.1	486663	487142	-	480	54	134	115	153	110	157	361
gene-SynWH7803_0476	CT971583.1	487139	487771	-	633	71	75	78	128	109	139	179
gene-SynWH7803_0477	CT971583.1	487771	488541	-	771	38	88	59	115	91	107	187
gene-SynWH7803_0478	CT971583.1	488541	489134	-	594	66	117	94	128	111	160	231
gene-SynWH7803_0479	CT971583.1	489215	489703	-	489	1777	11566	4570	8090	4652	6737	31220
gene-SynWH7803_0480	CT971583.1	489748	490266	-	519	2057	14630	5610	7882	5670	6336	39951
gene-SynWH7803_0481	CT971583.1	490417	491220	-	804	214	604	388	890	418	712	1224
gene-SynWH7803_0482	CT971583.1	491217	491942	-	726	197	583	353	902	447	663	1141
gene-SynWH7803_0483	CT971583.1	491942	492547	-	606	177	772	361	615	385	414	1830
gene-SynWH7803_0484	CT971583.1	492557	492772	-	216	89	438	244	457	232	320	1099
gene-SynWH7803_0485	CT971583.1	493139	493693	+	555	3969	17390	9546	16041	8346	13715	57463
gene-SynWH7803_0486	CT971583.1	493750	494244	+	495	3098	18040	8769	11523	6972	10088	55233
gene-SynWH7803_0487	CT971583.1	494531	495391	+	861	1466	4649	2271	9171	3700	5240	11134
gene-SynWH7803_0488	CT971583.1	495622	496239	+	618	127	325	241	598	255	279	711
gene-SynWH7803_0489	CT971583.1	496347	497243	-	897	196	551	454	1010	489	872	1246
gene-SynWH7803_0490	CT971583.1	497315	497749	+	435	327	714	468	1786	711	1207	1791
gene-SynWH7803_0491	CT971583.1	498182	499474	+	1293	151	408	322	875	331	720	756
gene-SynWH7803_0492	CT971583.1	499571	500068	-	498	4804	36500	13452	15833	16410	16646	111309
gene-SynWH7803_0493	CT971583.1	500108	500653	-	546	7813	47775	19300	24006	22393	29141	133662
gene-SynWH7803_0494	CT971583.1	500805	501998	-	1194	178	323	296	893	357	589	989
gene-SynWH7803_0495	CT971583.1	502092	502382	+	291	143	223	257	860	352	603	615
gene-SynWH7803_0496	CT971583.1	502385	502975	+	591	165	339	295	1028	407	734	878
gene-SynWH7803_0497	CT971583.1	502980	503288	-	309	106	231	206	965	278	618	377
gene-SynWH7803_0498	CT971583.1	503315	503929	-	615	186	328	264	1083	388	713	634
gene-SynWH7803_0499	CT971583.1	503944	504480	-	537	635	1002	768	3705	1181	3014	2224
gene-SynWH7803_0500	CT971583.1	504477	504647	-	171	1263	2297	1747	7100	2380	5925	5424
gene-SynWH7803_0501	CT971583.1	504765	505502	-	738	1360	6052	3005	5168	3215	6384	15021
gene-SynWH7803_0502	CT971583.1	505601	507241	-	1641	1448	7970	3434	5683	3584	6388	22710
gene-SynWH7803_0503	CT971583.1	507353	508237	-	885	1556	6030	3336	5305	3037	5883	20546
gene-SynWH7803_0504	CT971583.1	508382	509056	-	675	160	574	375	965	513	426	1663
gene-SynWH7803_0505	CT971583.1	509082	509813	-	732	371	937	839	3167	1046	1411	3187
gene-SynWH7803_0506	CT971583.1	509860	510462	-	603	90	156	157	451	161	362	507
gene-SynWH7803_0507	CT971583.1	510459	510902	-	444	87	197	140	282	136	263	634
gene-SynWH7803_0508	CT971583.1	511066	511524	+	459	502	877	709	3188	984	2239	2572
gene-SynWH7803_0509	CT971583.1	511543	511782	-	240	230	468	424	1565	480	1234	1139
gene-RNA_14	CT971583.1	511799	511871	-	73	40	66	62	197	80	105	107
gene-SynWH7803_0510	CT971583.1	511902	512564	-	663	64	165	82	162	141	177	461
gene-SynWH7803_0511	CT971583.1	512586	512873	-	288	78	328	149	191	169	220	900
gene-SynWH7803_0512	CT971583.1	513038	514306	-	1269	135	212	200	264	227	233	367
gene-SynWH7803_0513	CT971583.1	514324	515583	-	1260	260	1015	660	663	616	602	1706
gene-SynWH7803_0514	CT971583.1	515630	516424	-	795	189	618	458	386	357	500	1094
gene-SynWH7803_0515	CT971583.1	516439	517542	-	1104	490	2894	1883	1367	1195	1432	5791
gene-SynWH7803_0516	CT971583.1	517647	518087	-	441	410	683	577	2048	794	1296	1871
gene-SynWH7803_0517	CT971583.1	518240	518335	-	96	349	2675	1112	1583	1159	1248	4869
gene-SynWH7803_0518	CT971583.1	518357	519916	-	1560	2151	15056	6507	9107	6637	7294	30733
gene-SynWH7803_0519	CT971583.1	520178	520663	+	486	88	288	165	292	181	271	684
gene-SynWH7803_0520	CT971583.1	520722	520826	+	105	218	644	376	1081	494	840	1589
gene-SynWH7803_0521	CT971583.1	520849	521697	-	849	463	1453	844	2043	987	1633	4173
gene-SynWH7803_0522	CT971583.1	521750	522196	+	447	32	25	42	83	48	63	75
gene-SynWH7803_0523	CT971583.1	522208	523314	+	1107	91	41	62	115	105	129	137
gene-SynWH7803_0524	CT971583.1	523324	524223	+	900	57	48	60	103	81	108	126
gene-SynWH7803_0525	CT971583.1	524244	524843	+	600	79	77	69	131	83	133	181
gene-SynWH7803_0526	CT971583.1	524848	525012	+	165	72	84	76	223	88	175	167
gene-RNA_15	CT971583.1	525031	525102	-	72	50	71	59	175	55	117	126
gene-SynWH7803_0527	CT971583.1	525093	525338	-	246	96	229	229	444	199	449	551
gene-SynWH7803_0528	CT971583.1	525374	525655	-	282	117	386	342	496	249	519	1054
gene-SynWH7803_0529	CT971583.1	525661	526476	-	816	182	668	394	614	297	459	1907
gene-SynWH7803_0530	CT971583.1	526510	527211	-	702	62	133	111	156	108	113	358
gene-SynWH7803_0531	CT971583.1	527221	528483	-	1263	98	224	186	232	187	199	470
gene-SynWH7803_0532	CT971583.1	528483	529745	-	1263	178	475	293	434	318	416	1185
gene-SynWH7803_0533	CT971583.1	529846	530502	+	657	1609	7309	4127	9573	5114	6479	15669
gene-SynWH7803_0534	CT971583.1	530616	531059	+	444	1161	5213	3300	9796	3834	6193	10784
gene-SynWH7803_0535	CT971583.1	531241	532392	+	1152	135	353	223	536	281	472	714
gene-SynWH7803_0536	CT971583.1	532371	533867	-	1497	223	358	253	829	368	977	848
gene-RNA_16	CT971583.1	534563	536026	+	1464	285	480	271	231	538	297	241
gene-RNA_17	CT971583.1	536212	536285	+	74	64	265	256	295	178	383	280
gene-RNA_18	CT971583.1	536295	536367	+	73	59	205	222	278	162	347	261
gene-RNA_19	CT971583.1	536808	539672	+	2865	1362	2154	2620	2325	2564	2761	2132
gene-RNA_20	CT971583.1	539787	539901	+	115	4715	5732	9076	6085	7041	7948	7216
gene-SynWH7803_0537	CT971583.1	539990	540718	-	729	159	205	235	854	316	648	365
gene-SynWH7803_0538	CT971583.1	540715	541332	-	618	112	137	157	483	205	429	235
gene-SynWH7803_0539	CT971583.1	541336	542187	-	852	479	1344	946	1937	937	1744	4180
gene-SynWH7803_0540	CT971583.1	542193	542402	-	210	712	1347	1022	2827	1081	2572	4636
gene-SynWH7803_0541	CT971583.1	542572	543579	+	1008	77	134	129	146	116	159	328
gene-SynWH7803_0542	CT971583.1	543622	545109	+	1488	208	499	303	764	398	654	1095
gene-SynWH7803_0543	CT971583.1	545118	546173	-	1056	342	1307	723	1437	677	1194	2741
gene-SynWH7803_0544	CT971583.1	546252	547676	-	1425	98	163	153	173	178	220	454
gene-SynWH7803_0545	CT971583.1	547764	549434	+	1671	106	134	92	214	144	222	343
gene-SynWH7803_0546	CT971583.1	549455	551029	-	1575	119	164	108	188	128	165	366
gene-SynWH7803_0547	CT971583.1	551022	552527	-	1506	99	182	88	196	148	251	480
gene-SynWH7803_0548	CT971583.1	552580	554034	+	1455	166	192	194	266	243	313	374
gene-RNA_21	CT971583.1	554013	554087	-	75	103	182	170	169	194	198	259
