# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8782499_sorted.bam" "SRR8782500_sorted.bam" "SRR8782496_sorted.bam" "SRR8782494_sorted.bam" "SRR8782492_sorted.bam" "SRR8782497_sorted.bam" "SRR8782493_sorted.bam" "SRR8782490_sorted.bam" "SRR8782498_sorted.bam" "SRR8782495_sorted.bam" "SRR8782501_sorted.bam" "SRR8782491_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8782499_sorted.bam	SRR8782500_sorted.bam	SRR8782496_sorted.bam	SRR8782494_sorted.bam	SRR8782492_sorted.bam	SRR8782497_sorted.bam	SRR8782493_sorted.bam	SRR8782490_sorted.bam	SRR8782498_sorted.bam	SRR8782495_sorted.bam	SRR8782501_sorted.bam	SRR8782491_sorted.bam
gene-PA0252	NC_002516.2	283818	284105	-	288	50	81	27	111	78	81	44	40	73	71	68	75
gene-PA0253	NC_002516.2	284197	284673	-	477	122	169	96	328	195	199	107	176	153	193	142	258
gene-PA0254	NC_002516.2	284714	286204	-	1491	84	174	65	251	251	150	97	249	112	99	107	493
gene-PA0255	NC_002516.2	286338	287024	-	687	203	318	101	420	604	250	190	376	384	226	285	663
gene-PA0256	NC_002516.2	287188	288120	-	933	123	170	92	187	264	119	91	223	124	119	94	430
gene-PA0257	NC_002516.2	288384	289175	-	792	119	223	132	291	418	163	150	283	133	172	134	771
gene-PA0258	NC_002516.2	289205	289390	-	186	95	162	98	227	271	120	116	215	90	103	111	503
gene-PA0259	NC_002516.2	289562	291004	-	1443	681	884	619	1514	2293	957	924	1221	825	790	771	2489
gene-PA0260	NC_002516.2	291154	293304	-	2151	652	779	750	1648	1355	1168	1130	867	937	878	882	1305
gene-PA0261	NC_002516.2	293301	293798	-	498	117	114	106	125	189	84	127	140	111	94	143	222
gene-PA0262	NC_002516.2	293802	296861	-	3060	661	750	633	558	736	425	537	758	648	509	687	1024
gene-PA0263	NC_002516.2	297043	297561	-	519	623	186	550	212	72	155	439	503	56	65	46	189
gene-PA0263.1	NC_002516.2	298816	298892	-	77	16	38	15	37	224	44	48	63	19	43	28	158
gene-PA0265	NC_002516.2	299522	300973	+	1452	2626	4786	2491	9568	6071	4947	3444	3706	4202	3555	4396	12292
gene-PA0266	NC_002516.2	301218	302498	+	1281	3888	8093	3808	16942	10981	8915	4998	5029	5418	6725	6475	12317
gene-PA0267	NC_002516.2	302824	304023	+	1200	271	353	240	811	472	452	299	340	420	540	399	378
gene-PA0268	NC_002516.2	304177	305598	-	1422	106	181	95	239	214	153	89	168	166	138	153	389
gene-PA0269	NC_002516.2	305725	306162	+	438	80	148	54	212	375	103	63	149	136	112	99	476
gene-PA0270	NC_002516.2	306174	306581	+	408	74	124	54	166	383	87	90	148	123	102	100	494
gene-PA0271	NC_002516.2	306615	306899	+	285	74	91	35	178	323	107	97	108	112	85	98	349
gene-PA0272	NC_002516.2	306896	307828	-	933	155	192	95	470	366	226	166	194	232	197	171	504
gene-PA0273	NC_002516.2	307878	309092	-	1215	17	22	11	54	43	23	28	38	30	22	25	48
gene-PA0274	NC_002516.2	309255	310025	-	771	22	26	16	37	61	29	34	34	40	31	18	57
gene-PA0275	NC_002516.2	310134	310820	-	687	66	128	60	165	270	84	56	154	177	127	99	389
gene-PA0276	NC_002516.2	310896	311411	+	516	149	398	79	104	303	132	60	116	180	103	180	583
gene-PA0277	NC_002516.2	311451	312209	-	759	889	1202	855	626	295	601	283	284	799	1229	2052	462
gene-PA0278	NC_002516.2	312381	313133	-	753	53	72	53	112	91	79	74	68	77	49	65	155
gene-PA0279	NC_002516.2	313227	313925	+	699	57	139	58	120	188	109	59	113	126	125	109	216
gene-PA0280	NC_002516.2	313938	314927	-	990	168	341	116	254	230	199	95	133	248	250	247	252
gene-PA0281	NC_002516.2	314931	315800	-	870	144	241	96	224	144	122	60	107	142	201	169	193
gene-PA0282	NC_002516.2	315811	316629	-	819	136	182	104	183	84	122	64	86	108	143	139	135
gene-PA0283	NC_002516.2	316791	317789	-	999	196	373	182	313	155	283	130	206	152	274	293	253
gene-PA0284	NC_002516.2	317966	318148	-	183	135	214	125	181	210	131	97	136	106	162	189	217
gene-PA0285	NC_002516.2	318312	320594	-	2283	471	673	458	1265	511	663	439	379	631	1001	794	544
gene-PA0286	NC_002516.2	320766	321944	+	1179	1474	2644	1581	7283	2295	3778	2256	1788	2173	3390	1915	2393
gene-PA0287	NC_002516.2	322175	323560	+	1386	28	48	26	69	68	55	30	59	34	52	21	53
gene-PA0288	NC_002516.2	323616	324572	+	957	31	70	35	84	53	71	39	49	47	78	53	38
gene-PA0289	NC_002516.2	324625	325587	+	963	82	192	69	195	361	106	70	215	205	134	125	673
gene-PA0290	NC_002516.2	325700	326671	+	972	154	286	128	379	447	265	185	339	288	198	252	726
gene-PA0291	NC_002516.2	327284	328666	+	1383	5093	4882	3530	4242	2768	3042	2835	4494	5120	4208	5993	2342
gene-PA0292	NC_002516.2	328801	329907	-	1107	659	1063	578	1980	1048	906	625	870	898	1133	1558	1316
gene-PA0293	NC_002516.2	329993	330871	-	879	140	294	131	473	311	225	144	143	207	275	848	223
gene-PA0294	NC_002516.2	331034	331699	-	666	115	182	110	359	424	177	162	300	166	141	154	538
gene-PA0295	NC_002516.2	331762	332823	-	1062	457	802	292	840	1578	403	387	1148	620	246	406	2236
gene-PA0296	NC_002516.2	333079	334455	-	1377	1456	2811	1392	3625	3715	3116	1974	2127	4570	2516	2960	4526
gene-PA0297	NC_002516.2	334734	335486	+	753	722	1243	593	1427	1770	1165	916	1035	1329	954	924	1990
gene-PA0298	NC_002516.2	335527	336885	+	1359	911	1731	1039	2277	2456	1593	1196	1491	1874	1548	2138	2538
gene-PA0299	NC_002516.2	336951	338321	+	1371	1428	2788	1481	4590	5748	2618	2082	2967	2447	2954	3377	4920
gene-PA0300	NC_002516.2	338437	339540	+	1104	1252	2062	1066	3082	3975	1681	1471	2644	2385	1981	2504	3418
gene-PA0301	NC_002516.2	339959	341056	+	1098	698	1029	728	2484	1361	1234	1157	1084	968	1620	1472	1245
gene-PA0302	NC_002516.2	341111	342265	+	1155	572	948	636	2108	1043	1030	793	927	870	1369	1186	1234
gene-PA0303	NC_002516.2	342292	343173	+	882	492	812	466	1467	952	802	535	783	814	1171	997	1118
gene-PA0304	NC_002516.2	343256	344125	+	870	429	763	449	1223	931	821	553	690	825	1134	909	839
gene-PA0305	NC_002516.2	344303	346690	-	2388	394	773	379	880	755	552	620	512	613	483	819	961
gene-PA0306	NC_002516.2	346801	347853	+	1053	314	382	311	864	1012	434	675	1005	344	514	333	1270
gene-PA0306a	NC_002516.2	347832	348335	-	504	633	719	557	1423	1917	719	1001	1729	605	914	463	1753
gene-PA0307	NC_002516.2	348440	349051	-	612	305	327	320	512	562	332	441	549	300	349	207	516
gene-PA0308	NC_002516.2	349050	350069	+	1020	289	467	279	993	570	592	376	481	591	574	463	636
gene-PA0309	NC_002516.2	350089	350841	-	753	411	662	388	1324	832	666	511	602	701	774	687	1021
gene-PA0310	NC_002516.2	350890	351588	+	699	299	387	280	1050	1581	574	740	613	439	536	414	3121
gene-PA0311	NC_002516.2	351610	352164	-	555	76	88	71	216	201	170	194	124	117	119	67	246
gene-PA0312	NC_002516.2	352430	352924	+	495	225	438	195	625	677	407	268	483	368	345	309	978
gene-PA0313	NC_002516.2	352927	353619	-	693	256	401	265	784	476	465	341	389	361	417	320	751
gene-PA0314	NC_002516.2	353691	354461	-	771	349	430	300	1114	501	550	414	352	442	625	413	465
gene-PA0315	NC_002516.2	354754	355191	+	438	355	689	316	1107	1080	686	435	465	616	670	877	937
gene-PA0316	NC_002516.2	355248	356477	-	1230	4178	6247	3875	11706	3482	6381	4279	3917	4516	6545	6261	4012
gene-PA0317	NC_002516.2	356681	358075	+	1395	1811	2674	1714	4986	2276	2634	2191	2077	2061	2812	2397	2506
gene-PA0318	NC_002516.2	358167	358832	+	666	510	853	544	1768	1616	919	733	903	909	947	804	1728
gene-PA0319	NC_002516.2	358931	359920	+	990	503	684	480	1554	827	1110	703	630	766	1011	701	752
gene-PA0320	NC_002516.2	359982	360332	+	351	271	372	258	640	197	424	451	459	149	242	226	384
gene-PA0321	NC_002516.2	360413	361447	-	1035	69	87	54	137	85	99	67	86	63	57	45	124
gene-PA0322	NC_002516.2	361463	362857	-	1395	88	84	47	130	116	60	92	105	71	66	53	206
gene-PA0323	NC_002516.2	363278	364321	-	1044	27	40	34	82	73	31	40	55	40	29	29	132
gene-PA0324	NC_002516.2	364369	365157	-	789	42	58	25	85	149	40	49	67	57	50	50	236
gene-PA0325	NC_002516.2	365154	366083	-	930	40	76	34	137	186	60	55	102	81	65	52	314
gene-PA0326	NC_002516.2	366080	367129	-	1050	30	39	19	75	83	42	54	63	56	31	31	129
gene-PA0327	NC_002516.2	367457	368422	+	966	124	164	135	300	262	167	202	256	150	137	139	454
gene-PA0328	NC_002516.2	368462	370405	-	1944	253	399	258	694	389	404	373	467	367	414	323	1046
gene-PA0329	NC_002516.2	370706	371038	-	333	714	1070	696	2356	2336	1113	977	1164	863	1411	1050	2056
gene-PA0330	NC_002516.2	371162	371833	-	672	1124	1415	1117	3050	1361	1709	1352	1006	1258	2074	1523	1067
gene-PA0331	NC_002516.2	372091	373605	+	1515	1184	1895	1256	3563	1615	2142	1175	1510	2064	2542	2053	1705
gene-PA0332	NC_002516.2	373725	374192	+	468	308	482	300	812	481	510	301	550	452	595	583	649
gene-PA0333	NC_002516.2	374243	375514	+	1272	274	446	278	756	489	508	342	490	511	678	617	566
gene-PA0334	NC_002516.2	375951	377189	-	1239	224	398	247	684	502	572	335	401	478	585	452	489
gene-PA0335	NC_002516.2	377239	377892	-	654	290	499	335	979	767	651	444	507	598	545	494	808
gene-PA0336	NC_002516.2	378096	378575	+	480	1524	2752	1225	3439	3550	2053	1211	2433	2459	2322	2228	3949
gene-PA0337	NC_002516.2	378598	380877	+	2280	2777	4680	2005	5559	7046	3792	2609	6273	4496	3740	3576	11282
gene-PA0338	NC_002516.2	380903	382033	+	1131	355	508	357	749	556	525	459	593	459	636	495	783
gene-PA0339	NC_002516.2	382037	382792	-	756	169	296	153	456	433	243	176	332	331	268	230	576
gene-PA0340	NC_002516.2	382914	383717	+	804	221	354	235	823	435	564	322	250	410	546	403	471
gene-PA0341	NC_002516.2	383727	384527	+	801	436	719	455	1899	667	916	531	613	738	1098	747	784
gene-PA0342	NC_002516.2	384733	385527	+	795	1175	1413	1131	3414	1343	1969	1343	1003	1407	2286	1639	1237
gene-PA0343	NC_002516.2	385554	386351	-	798	482	729	495	1512	797	900	601	614	608	1062	696	930
gene-PA0344	NC_002516.2	386386	387765	-	1380	160	261	162	532	494	290	253	354	246	279	294	652
gene-PA0345	NC_002516.2	387758	389143	-	1386	172	245	139	442	360	212	155	284	273	217	234	517
gene-PA0346	NC_002516.2	389334	389696	+	363	45	89	33	100	106	66	24	61	53	43	101	127
gene-PA0347	NC_002516.2	389733	390884	-	1152	64	114	54	153	142	79	72	86	67	72	115	195
gene-PA0348	NC_002516.2	391094	392188	+	1095	66	84	58	114	143	83	63	102	68	66	85	156
gene-PA0349	NC_002516.2	392185	393225	+	1041	29	36	27	76	110	40	32	69	38	45	49	139
gene-PA0350	NC_002516.2	393308	393814	+	507	266	399	220	799	361	490	240	275	466	632	485	438
gene-PA0351	NC_002516.2	393830	394303	-	474	334	523	292	859	617	440	302	422	470	644	474	747
gene-PA0352	NC_002516.2	394442	395827	-	1386	762	919	725	1580	514	1018	559	366	642	1372	1043	515
gene-PA0353	NC_002516.2	396057	397895	-	1839	1354	2275	1260	4307	4179	2544	1579	1979	2810	2836	3187	4335
gene-PA0354	NC_002516.2	398224	399420	-	1197	899	1067	785	3057	943	1574	1148	561	1154	1828	1344	1122
gene-PA0355	NC_002516.2	399493	400032	-	540	89	94	50	339	494	102	87	155	66	71	93	805
gene-PA0356	NC_002516.2	400248	401072	+	825	466	646	422	1297	593	876	578	430	575	967	680	469
gene-PA0357	NC_002516.2	401131	401943	+	813	498	864	473	1717	903	1076	560	650	1192	1172	990	839
gene-PA0358	NC_002516.2	402020	402598	+	579	127	189	102	341	192	210	121	131	266	273	174	209
gene-PA0359	NC_002516.2	402681	403025	+	345	677	1335	589	1435	2507	1233	564	1345	1238	477	968	3135
gene-PA0360	NC_002516.2	403295	404281	+	987	383	574	347	827	825	773	520	534	744	487	651	994
gene-PA0361	NC_002516.2	404386	406119	-	1734	512	784	482	1195	707	779	555	662	690	817	672	993
gene-PA0362	NC_002516.2	406247	406498	-	252	620	923	589	1631	1139	1012	666	717	731	1013	856	743
gene-PA0363	NC_002516.2	406619	407098	-	480	614	904	538	2022	844	1043	587	566	937	1206	905	724
gene-PA0364	NC_002516.2	407250	408845	-	1596	60	98	51	288	220	113	144	121	111	81	70	306
gene-PA0365	NC_002516.2	408901	409449	-	549	45	59	13	107	125	42	72	91	45	41	37	309
gene-PA0366	NC_002516.2	409504	410934	-	1431	170	260	106	338	465	120	160	409	148	144	126	1218
gene-PA0367	NC_002516.2	411224	411871	+	648	196	326	151	426	653	243	184	429	296	247	183	916
gene-PA0367a	NC_002516.2	411856	412266	-	411	158	225	120	307	792	202	181	359	218	209	157	947
gene-PA0368	NC_002516.2	412329	413327	-	999	225	322	174	545	533	481	303	324	394	440	1644	532
gene-PA0370	NC_002516.2	413933	414529	-	597	337	554	366	938	664	718	363	498	533	711	612	526
gene-PA0371	NC_002516.2	414529	416016	-	1488	714	1170	771	2306	1019	1282	728	1134	986	1269	1376	1004
gene-PA0372	NC_002516.2	416009	417406	-	1398	592	793	669	2319	767	1136	750	850	837	1071	1189	1045
gene-PA0373	NC_002516.2	417527	418894	+	1368	2231	3368	2310	6465	2944	3637	2797	2549	2863	3990	3261	3261
gene-PA0374	NC_002516.2	418891	419562	+	672	1098	1799	1182	3336	1415	1815	1325	1472	1595	1931	1607	1858
gene-PA0375	NC_002516.2	419562	420569	+	1008	1157	1808	1184	3159	1904	2244	1262	1555	1734	2167	1714	2229
gene-PA0376	NC_002516.2	420683	421537	+	855	4805	7045	3877	13223	9492	6976	4945	6831	4986	6113	5535	14627
gene-PA0377	NC_002516.2	421602	422207	+	606	265	429	261	1039	577	621	473	485	424	431	358	523
gene-PA0378	NC_002516.2	422212	422943	-	732	268	374	289	844	451	529	400	370	246	451	291	459
gene-PA0379	NC_002516.2	422980	423357	+	378	153	252	144	567	281	276	166	227	293	265	233	224
gene-PA0380	NC_002516.2	423460	423660	+	201	496	626	575	1520	593	978	732	374	563	1117	865	409
gene-PA0381	NC_002516.2	423719	424516	+	798	1476	1592	1534	4680	1274	2404	1796	1262	1306	3039	1916	953
gene-PA0382	NC_002516.2	424670	425341	+	672	878	954	852	2965	557	1523	1019	543	977	2170	1166	503
gene-PA0383	NC_002516.2	425504	426850	+	1347	287	363	336	724	332	581	317	222	340	660	406	330
gene-PA0384	NC_002516.2	426863	427120	-	258	83	133	83	187	131	149	101	115	107	122	104	135
gene-PA0385	NC_002516.2	427182	427505	-	324	151	194	118	413	217	280	192	110	199	273	238	147
gene-PA0386	NC_002516.2	427586	428740	-	1155	257	323	309	869	285	721	561	199	368	618	369	318
gene-PA0387	NC_002516.2	428861	429454	-	594	928	1538	870	3539	2764	1889	1408	1518	1247	1899	1250	3895
gene-PA0388	NC_002516.2	429451	429870	-	420	1037	1669	1041	3796	3483	1820	1511	2051	1185	1823	1157	5018
gene-PA0389	NC_002516.2	430002	430622	-	621	672	1042	725	2501	1581	1296	924	1138	902	1295	948	2232
gene-PA0390	NC_002516.2	430630	431769	-	1140	774	1038	806	2627	1069	1536	845	768	1177	1797	1329	933
gene-PA0391	NC_002516.2	431858	433825	-	1968	1005	1995	800	2163	891	1757	632	1695	1411	796	1588	2737
gene-PA0392	NC_002516.2	434226	434819	-	594	580	1113	586	3378	934	1362	934	1014	861	1084	996	2209
gene-PA0393	NC_002516.2	434830	435651	-	822	765	1377	769	3593	1285	1647	1123	1272	1039	1427	1270	3045
gene-PA0394	NC_002516.2	435663	436355	-	693	731	1179	679	2358	1397	1394	850	889	924	1185	1135	3517
gene-PA0395	NC_002516.2	436570	437604	+	1035	837	1577	832	2811	1439	2309	948	1166	1865	1119	1579	2145
gene-PA0396	NC_002516.2	437782	438930	+	1149	993	2129	918	2847	2013	2361	1017	1963	1741	845	1557	4983
gene-PA0397	NC_002516.2	438938	439837	-	900	185	382	197	523	484	524	316	369	343	221	302	1045
gene-PA0398	NC_002516.2	439991	440395	+	405	198	405	168	646	571	381	245	358	456	420	323	332
gene-PA0399	NC_002516.2	440638	442011	+	1374	414	673	392	997	905	621	437	676	686	800	565	1019
gene-PA0400	NC_002516.2	442008	443192	+	1185	575	933	524	1467	942	949	586	889	906	1061	964	1189
gene-PA0401	NC_002516.2	443419	444690	-	1272	1314	1808	1301	4234	3081	2166	2397	3106	1399	1951	1512	4246
gene-PA0402	NC_002516.2	444687	445691	-	1005	1049	1428	981	3228	2743	1669	1787	2558	1134	1380	1328	3925
gene-PA0403	NC_002516.2	445715	446227	-	513	336	400	261	739	1789	335	346	826	349	353	357	1464
gene-PA0404	NC_002516.2	446339	446773	-	435	284	456	253	838	736	574	357	406	443	472	379	995
gene-PA0405	NC_002516.2	446773	447342	-	570	568	971	501	1567	1278	1029	763	753	854	875	695	1360
gene-PA0406	NC_002516.2	447391	448350	-	960	273	466	304	799	425	541	315	366	499	422	496	553
gene-PA0407	NC_002516.2	448431	449384	-	954	1411	2585	1293	3311	2484	2835	1253	2131	2086	1255	2258	4198
gene-PA0408	NC_002516.2	449639	450046	+	408	2640	3929	2223	4372	8208	4188	2065	4528	3662	1906	3481	11666
gene-PA0409	NC_002516.2	450093	450458	+	366	2217	3193	1900	4387	5566	4213	2552	3915	2980	1582	3297	7761
gene-PA0410	NC_002516.2	450509	451045	+	537	1354	1943	1233	3312	3309	3290	2557	2434	1843	1111	2256	5434
gene-PA0411	NC_002516.2	451130	453178	+	2049	5184	7572	5860	21189	7838	10421	13871	9056	3580	4324	6881	12074
gene-PA0412	NC_002516.2	453239	454114	+	876	1045	1656	1011	5634	2204	1636	2285	1710	714	1387	1489	3262
gene-PA0413	NC_002516.2	454126	461544	+	7419	8799	17394	11006	23270	18016	19887	13091	13801	7354	15306	10061	20633
gene-PA0414	NC_002516.2	461537	462568	+	1032	1142	1970	1637	2401	2716	2032	1889	1855	1803	1618	815	2097
gene-PA0415	NC_002516.2	462565	463071	+	507	633	1014	975	1490	1359	1030	1022	1157	1085	882	535	999
gene-PA0416	NC_002516.2	463079	463873	+	795	265	426	409	707	578	424	502	464	488	380	205	434
gene-PA0417	NC_002516.2	463949	464560	+	612	94	137	133	291	175	180	185	139	180	191	129	172
gene-PA0418	NC_002516.2	464568	465983	-	1416	240	362	226	597	420	378	257	349	474	453	425	547
gene-PA0419	NC_002516.2	466018	466740	-	723	299	415	251	742	362	483	294	306	346	558	455	424
gene-PA0420	NC_002516.2	466833	468236	-	1404	423	768	325	1143	621	697	262	497	697	692	606	981
gene-PA0421	NC_002516.2	468410	469900	+	1491	1031	1557	767	3224	905	1522	687	1352	1113	1906	1492	1218
gene-PA0422	NC_002516.2	470081	470650	+	570	1308	4932	2038	8911	1977	6860	2229	1194	2168	1806	2622	1334
gene-PA0423	NC_002516.2	470662	471237	+	576	4109	15234	5436	16424	5512	13595	4366	3824	4556	4407	6592	3994
gene-PA0424	NC_002516.2	471306	471749	-	444	290	567	284	1102	558	760	342	303	356	419	433	690
gene-PA0425	NC_002516.2	472024	473175	+	1152	2100	4933	2428	9402	1915	5779	2593	1626	2913	3299	4797	2765
gene-PA0426	NC_002516.2	473191	476331	+	3141	5186	12940	5810	15886	5163	12228	4387	4478	5586	7252	10315	5257
gene-PA0427	NC_002516.2	476333	477790	+	1458	3042	6465	3213	4043	4129	5199	2298	3104	2845	3110	4729	3567
gene-PA0428	NC_002516.2	477886	479805	-	1920	5679	8767	7956	13669	3171	9265	8497	5182	6132	8266	8972	4896
gene-PA0429	NC_002516.2	480056	481126	-	1071	2484	3305	2458	3884	2866	3381	2986	2957	2445	2659	3003	2829
gene-PA0430	NC_002516.2	481196	482068	-	873	1979	2786	2042	1982	1172	1865	1594	1803	1259	1369	2374	1203
gene-PA0431	NC_002516.2	482111	482665	-	555	2635	3720	2810	2238	1433	2476	1799	2449	1675	1384	2967	1465
gene-PA0432	NC_002516.2	482706	484115	-	1410	13026	16684	12573	10579	8909	10119	8120	11650	6753	6570	12061	7824
gene-PA0433	NC_002516.2	484404	484838	+	435	53	64	61	110	80	138	93	94	122	123	150	113
gene-PA0434	NC_002516.2	484964	487156	+	2193	63	114	53	152	206	109	125	180	171	89	230	298
gene-PA0435	NC_002516.2	487167	488645	+	1479	40	57	39	87	74	49	72	84	80	64	144	127
gene-PA0436	NC_002516.2	488730	489350	+	621	267	567	251	741	1569	460	397	732	674	449	418	1284
gene-PA0437	NC_002516.2	489387	490658	-	1272	524	793	523	1124	946	727	593	860	832	901	798	1071
gene-PA0438	NC_002516.2	490648	491898	-	1251	319	413	279	729	231	471	286	295	322	557	460	234
gene-PA0439	NC_002516.2	492080	493357	-	1278	33	54	20	100	76	31	30	60	40	31	41	139
gene-PA0440	NC_002516.2	493354	494721	-	1368	57	76	43	146	141	54	61	109	50	55	55	270
gene-PA0441	NC_002516.2	494816	496255	-	1440	84	126	46	130	175	45	69	125	84	71	52	447
gene-PA0442	NC_002516.2	496362	496478	-	117	7	5	2	18	29	4	5	12	9	6	4	40
gene-PA0443	NC_002516.2	496871	498361	+	1491	35	26	21	78	82	34	30	66	52	44	34	146
gene-PA0444	NC_002516.2	498420	499703	+	1284	72	146	54	280	260	131	121	170	146	128	99	430
gene-PA0445	NC_002516.2	500104	501120	-	1017	115	185	105	363	263	225	125	140	167	242	143	331
gene-PA0446	NC_002516.2	501376	502599	-	1224	272	544	232	899	668	794	405	512	497	332	378	1601
gene-PA0447	NC_002516.2	502719	503900	-	1182	349	948	380	1639	427	1145	347	406	425	303	356	2266
gene-PA0448	NC_002516.2	504121	505029	+	909	224	400	178	668	491	643	198	337	2394	328	288	597
gene-PA0449	NC_002516.2	505047	505586	+	540	471	1927	517	1955	2414	3156	837	1363	6527	942	1258	2362
gene-PA0450	NC_002516.2	505629	507251	-	1623	120	490	130	471	390	1435	281	283	1661	178	238	512
gene-PA0451	NC_002516.2	507631	508962	+	1332	94	106	72	197	349	105	153	190	68	47	53	728
gene-PA0452	NC_002516.2	508959	509753	+	795	28	70	30	91	149	44	60	80	36	28	37	267
gene-PA0451a	NC_002516.2	509861	510592	+	732	76	140	66	217	287	153	86	152	141	108	101	469
gene-PA0454	NC_002516.2	510589	512790	-	2202	275	504	211	786	650	561	288	421	489	510	400	952
gene-PA0455	NC_002516.2	513051	514427	-	1377	551	1036	489	2327	794	1221	598	479	1066	1106	974	1215
gene-PA0456	NC_002516.2	514775	514984	+	210	30980	57276	27038	56542	33788	49821	22263	29575	53157	44000	57597	29546
gene-PA0457	NC_002516.2	515135	515659	+	525	157	339	216	615	430	700	294	200	449	428	360	366
gene-PA0457.1	NC_002516.2	515653	516027	-	375	79	154	99	237	291	250	148	160	189	141	128	259
gene-PA0458	NC_002516.2	516029	517462	-	1434	220	331	172	562	544	362	252	383	383	340	286	599
gene-PA0459	NC_002516.2	518083	520635	+	2553	1422	784	697	4348	3701	1425	3387	4356	442	504	140	14750
gene-PA0460	NC_002516.2	520737	521315	+	579	579	636	479	2789	2799	847	1307	1351	668	1141	977	3392
gene-PA0461	NC_002516.2	521630	522517	-	888	578	911	509	2170	1122	1148	965	958	820	977	834	1220
gene-PA0462	NC_002516.2	522660	523169	+	510	224	366	210	859	762	288	375	298	256	265	409	935
gene-PA0463	NC_002516.2	523254	523943	+	690	159	283	153	646	379	315	237	238	374	282	289	405
gene-PA0464	NC_002516.2	523943	525367	+	1425	185	327	133	549	302	336	199	263	409	389	315	460
gene-PA0465	NC_002516.2	525469	526827	+	1359	51	107	55	195	179	125	92	110	111	125	89	235
gene-PA0466	NC_002516.2	526877	527179	+	303	25	30	16	60	71	56	50	22	23	55	36	113
gene-PA0467	NC_002516.2	527324	527944	-	621	141	210	107	406	636	213	201	272	259	235	205	904
gene-PA0468	NC_002516.2	527963	528913	-	951	151	260	174	505	939	225	255	319	321	256	266	1195
gene-PA0469	NC_002516.2	528999	529856	+	858	315	526	267	1044	1117	484	434	694	628	577	472	1484
gene-PA0470	NC_002516.2	530029	532437	-	2409	157	311	180	426	349	290	257	267	306	194	245	578
gene-PA0471	NC_002516.2	532541	533512	-	972	50	271	297	115	43	181	45	35	392	107	342	46
gene-PA0472	NC_002516.2	533509	534027	-	519	43	321	364	151	36	254	63	16	481	147	414	49
gene-PA0473	NC_002516.2	534196	534945	+	750	128	203	107	334	618	160	155	299	284	191	232	624
gene-PA0474	NC_002516.2	535085	535489	+	405	4	6	3	30	40	11	8	9	18	28	10	73
gene-PA0475	NC_002516.2	535539	536108	+	570	35	105	56	185	173	129	59	97	134	125	109	187
gene-PA0476	NC_002516.2	536142	537869	-	1728	107	160	96	293	415	156	139	211	184	151	134	566
gene-PA0477	NC_002516.2	538217	539143	-	927	69	117	48	193	250	109	72	114	122	95	91	320
gene-PA0478	NC_002516.2	539231	539707	+	477	80	128	84	221	256	130	68	177	156	86	92	360
gene-PA0479	NC_002516.2	539785	540735	-	951	52	102	46	139	219	92	65	148	139	60	73	460
gene-PA0480	NC_002516.2	540839	541636	+	798	25	30	26	71	124	32	21	49	18	45	24	113
gene-PA0481	NC_002516.2	541679	542122	+	444	61	82	42	178	101	110	53	69	69	124	72	100
gene-PA0482	NC_002516.2	542170	544347	-	2178	2174	3502	2343	11282	3530	4402	3768	3850	2640	3915	4223	6226
gene-PA0483	NC_002516.2	544654	545097	+	444	74	125	48	209	189	83	70	137	129	135	80	401
gene-PA0484	NC_002516.2	545129	545644	+	516	93	170	76	166	206	87	80	226	64	57	51	510
