Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-Syncc8109_1541	440	162	94	37	5	22	10	13	host	gene-Syncc8109_1541
gene-Syncc8109_1687	20	3	4	3	1	0	0	0	host	gene-Syncc8109_1687
gene-Syncc8109_2146	261	85	59	17	1	15	6	6	host	gene-Syncc8109_2146
gene-Syncc8109_0329	409	111	79	29	1	31	14	3	host	gene-Syncc8109_0329
gene-Syncc8109_1478	191	56	39	14	2	14	3	1	host	gene-Syncc8109_1478
gene-Syncc8109_0953	109	51	41	27	0	6	8	2	host	gene-Syncc8109_0953
gene-Syncc8109_2615	2069	584	447	136	22	165	47	53	host	gcvP
gene-Syncc8109_2195	2052	501	319	103	14	157	49	43	host	gene-Syncc8109_2195
gene-Syncc8109_1262	700	213	138	53	3	69	22	18	host	gene-Syncc8109_1262
gene-Syncc8109_0018	746	217	140	41	2	55	10	11	host	gene-Syncc8109_0018
gene-Syncc8109_0978	232	68	58	22	3	15	2	5	host	gene-Syncc8109_0978
gene-Syncc8109_1574	285	75	37	18	2	18	7	2	host	gene-Syncc8109_1574
gene-Syncc8109_2014	367	93	64	21	3	34	13	6	host	opcA
gene-BSV9_gp156	0	0	184866	43221	29626	298461	54460	70872	phage	44
gene-Syncc8109_2716	217	60	61	21	2	20	4	5	host	moaE
gene-Syncc8109_2419	1423	560	5005	1240	88	474	357	125	host	gene-Syncc8109_2419
gene-BSV9_gp119	0	0	4586	1225	1142	10430	11012	12355	phage	gene-BSV9_gp119
gene-Syncc8109_1264	432	177	1149	496	19	169	622	171	host	gene-Syncc8109_1264
gene-Syncc8109_0689	711	230	192	57	8	75	18	19	host	tatC
gene-Syncc8109_0844	327	81	124	30	5	27	27	18	host	gene-Syncc8109_0844
gene-Syncc8109_0692	6644	2487	1405	480	63	646	291	302	host	psaJ
gene-Syncc8109_0433	884	250	188	60	4	61	18	17	host	panC
gene-Syncc8109_0821	2070	631	418	119	22	159	41	42	host	accD
gene-Syncc8109_1700	1630	631	415	122	13	109	46	47	host	ndhL
gene-Syncc8109_2291	118	39	37	14	0	16	6	3	host	gene-Syncc8109_2291
gene-Syncc8109_1063	91	28	23	5	0	6	0	3	host	gene-Syncc8109_1063
gene-Syncc8109_2487	3794	1208	55424	277	41	365	167	204	host	rpaA
gene-BSV9_gp30	0	0	33218	7066	11228	105019	43613	45967	phage	gene-BSV9_gp30
gene-Syncc8109_0113	249	68	55	14	2	26	6	4	host	miaA
gene-Syncc8109_1012	656	179	115	36	4	55	16	17	host	gene-Syncc8109_1012
gene-Syncc8109_1333	1221	408	211	59	8	71	25	21	host	pcxA
gene-Syncc8109_1104	205	82	38	13	1	13	3	6	host	gene-Syncc8109_1104
gene-Syncc8109_2218	3349	1172	470	180	27	232	64	63	host	rpl27
gene-Syncc8109_2267	382	115	55	27	2	20	5	2	host	gene-Syncc8109_2267
gene-Syncc8109_1201	283	104	86	27	3	18	4	8	host	gene-Syncc8109_1201
gene-Syncc8109_1180	338	95	69	23	1	19	8	3	host	mutT
gene-Syncc8109_0337	106973	25052	14097	3874	565	11737	3724	3611	host	psaA
gene-Syncc8109_0841	921	253	133	58	5	58	16	18	host	gene-Syncc8109_0841
gene-Syncc8109_1611	704	264	135	44	3	60	13	13	host	gene-Syncc8109_1611
gene-Syncc8109_2582	3595	1080	490	181	9	255	53	56	host	nusG
gene-Syncc8109_0013	600	171	119	49	4	67	11	13	host	gene-Syncc8109_0013
gene-Syncc8109_1098	1671	646	611	192	24	175	88	116	host	gene-Syncc8109_1098
gene-Syncc8109_1043	56	29	36	8	3	8	6	4	host	gene-Syncc8109_1043
gene-Syncc8109_2250	12388	3204	4882	2436	143	3186	437	296	host	groEL
gene-Syncc8109_2085	324	109	60	18	0	20	7	6	host	gene-Syncc8109_2085
gene-Syncc8109_2398	244	75	54	17	3	25	3	10	host	gene-Syncc8109_2398
gene-Syncc8109_1186	991	335	291	89	13	92	19	20	host	gene-Syncc8109_1186
gene-Syncc8109_2373	1676	513	266	93	8	95	30	22	host	gene-Syncc8109_2373
gene-BSV9_gp145	0	0	11131	3153	4844	45610	17145	20787	phage	gene-BSV9_gp145
gene-Syncc8109_1366	113	48	55	18	1	17	7	3	host	gene-Syncc8109_1366
gene-Syncc8109_2051	289	106	92	19	2	33	15	8	host	sufE
gene-Syncc8109_1118	118	46	29	11	0	8	5	2	host	gene-Syncc8109_1118
gene-Syncc8109_2635	2101	516	357	148	12	206	45	54	host	valS
gene-Syncc8109_0219	859	221	137	59	5	56	18	15	host	solA
gene-BSV9_gt27	4	2	6453	1714	1140	9927	2695	3613	phage	gene-BSV9_gt27
gene-Syncc8109_1909	4747	1627	1059	290	58	312	171	181	host	gene-Syncc8109_1909
gene-Syncc8109_2745	517	154	85	40	1	51	18	7	host	aroE
gene-Syncc8109_1032	223	74	73	17	2	20	8	3	host	gene-Syncc8109_1032
gene-Syncc8109_2736	1389	465	358	90	19	112	45	39	host	aroF
gene-Syncc8109_0842	161	53	51	16	2	15	2	13	host	gene-Syncc8109_0842
gene-Syncc8109_2528	1496	525	226	76	5	119	30	38	host	trpB
gene-Syncc8109_1852	841	267	139	52	6	57	20	17	host	gene-Syncc8109_1852
gene-Syncc8109_0467	5787	2286	1543	289	69	344	266	298	host	cpeE
gene-Syncc8109_1339	17619	7093	4748	1358	148	1257	245	303	host	tpx
gene-Syncc8109_0582	5259	1786	370	81	7	87	29	37	host	gene-Syncc8109_0582
gene-Syncc8109_1441	644	271	163	85	8	55	37	25	host	gene-Syncc8109_1441
gene-Syncc8109_2391	3284	2196	1493	290	62	177	776	59	host	cysH
gene-Syncc8109_1354	1139	366	251	103	5	111	23	20	host	ubiX
gene-Syncc8109_0848	55	27	12	6	0	5	2	2	host	gene-Syncc8109_0848
gene-Syncc8109_2343	742	279	167	74	9	60	33	26	host	gene-Syncc8109_2343
gene-Syncc8109_1216	258	84	66	33	1	25	6	5	host	gene-Syncc8109_1216
gene-Syncc8109_1854	147	38	23	14	1	8	6	3	host	gene-Syncc8109_1854
gene-Syncc8109_2048	553	166	137	45	5	35	16	12	host	ruvC
gene-BSV9_gp101	1	3	34800	8270	19745	209468	348645	420623	phage	gene-BSV9_gp101
gene-Syncc8109_0306	10090	3559	2018	713	61	892	181	215	host	ftsH2
gene-Syncc8109_1593	252	81	76	17	4	14	7	6	host	gene-Syncc8109_1593
gene-Syncc8109_1428	1335	485	325	106	16	137	48	35	host	gene-Syncc8109_1428
gene-Syncc8109_0236	645	139	99	28	2	42	24	14	host	cobS
gene-Syncc8109_0578	770	251	225	75	3	56	16	14	host	gene-Syncc8109_0578
gene-Syncc8109_1538	1722	531	274	102	13	89	25	29	host	msrA
gene-Syncc8109_1892	568	166	164	38	4	51	11	14	host	gene-Syncc8109_1892
gene-Syncc8109_2680	404	155	95	30	6	46	9	16	host	ureG
gene-Syncc8109_1198	193	52	82	22	1	26	6	11	host	gene-Syncc8109_1198
gene-Syncc8109_2531	946	281	195	55	6	70	20	22	host	gene-Syncc8109_2531
gene-Syncc8109_0141	551	175	69	27	2	49	13	14	host	ruvB
gene-Syncc8109_0149	13552	3941	2858	992	105	1123	383	313	host	acpP
gene-Syncc8109_2247	909	376	246	53	9	46	16	10	host	gene-Syncc8109_2247
gene-Syncc8109_1481	899	306	217	50	2	57	10	19	host	gene-Syncc8109_1481
gene-Syncc8109_0560	1177	345	211	97	5	115	36	22	host	gene-Syncc8109_0560
gene-Syncc8109_1193	167	47	64	25	5	26	21	13	host	gene-Syncc8109_1193
gene-Syncc8109_2224	294	77	39	14	4	17	8	7	host	nagB
gene-Syncc8109_1836	3305	1006	778	229	29	334	105	98	host	gene-Syncc8109_1836
gene-Syncc8109_2043	504	157	107	30	1	39	14	7	host	cytM
gene-Syncc8109_0676	419	125	109	26	6	38	17	11	host	trkA
gene-Syncc8109_2176	679	232	150	46	5	43	23	21	host	gene-Syncc8109_2176
gene-Syncc8109_2588	573	175	112	39	5	37	26	16	host	gene-Syncc8109_2588
gene-Syncc8109_0164	560	204	163	47	7	76	20	22	host	gene-Syncc8109_0164
gene-Syncc8109_1408	808	256	152	51	6	55	8	13	host	gene-Syncc8109_1408
gene-Syncc8109_0072	1045	324	192	72	12	86	15	26	host	dapA
gene-Syncc8109_1100	1133	344	286	43	12	98	34	59	host	gene-Syncc8109_1100
gene-Syncc8109_1764	59	32	28	3	0	10	4	7	host	gene-Syncc8109_1764
gene-Syncc8109_2441	450	99	69	27	5	32	6	5	host	gene-Syncc8109_2441
gene-Syncc8109_1499	199	55	39	14	1	10	4	2	host	gene-Syncc8109_1499
gene-Syncc8109_1397	422	140	88	21	2	26	10	9	host	gene-Syncc8109_1397
gene-Syncc8109_2161	1377	451	288	122	11	125	36	27	host	rpiA
gene-Syncc8109_0456	11647	4196	5845	1282	183	1529	626	697	host	gene-Syncc8109_0456
gene-Syncc8109_1349	719	252	172	50	4	46	12	10	host	gene-Syncc8109_1349
gene-BSV9_gp186	0	0	14862	3924	2719	26644	51453	59795	phage	gene-BSV9_gp186
gene-Syncc8109_2047	3900	1205	804	239	20	317	96	91	host	chlI
gene-Syncc8109_1474	4591	1730	1531	317	58	517	193	238	host	apcF
gene-Syncc8109_1381	535	178	283	86	8	76	52	55	host	gene-Syncc8109_1381
gene-Syncc8109_1943	1214	381	238	73	9	78	22	26	host	cbbX
gene-Syncc8109_0471	2068	658	582	135	20	188	89	95	host	cpcG2
gene-Syncc8109_2208	5531	1931	1630	421	44	468	156	187	host	gene-Syncc8109_2208
gene-Syncc8109_0874	360	102	93	15	3	36	6	11	host	gene-Syncc8109_0874
gene-Syncc8109_2099	3866	1028	1042	396	33	740	288	224	host	cysK
gene-BSV9_gp45	0	0	47061	12396	18559	178757	90249	98623	phage	gene-BSV9_gp45
gene-Syncc8109_1027	539	162	119	43	6	48	13	15	host	gene-Syncc8109_1027
gene-BSV9_gp57	0	0	46027	11606	5339	43274	19617	19479	phage	gene-BSV9_gp57
gene-Syncc8109_1222	849	218	165	50	8	56	14	13	host	purK
gene-Syncc8109_0601	251	76	97	23	5	28	7	13	host	gene-Syncc8109_0601
gene-Syncc8109_0699	1136	341	342	92	14	112	33	35	host	nfrC
gene-Syncc8109_0958	2323	716	515	170	15	217	52	63	host	gene-Syncc8109_0958
gene-Syncc8109_2232	843	262	101	46	9	56	17	15	host	gene-Syncc8109_2232
gene-Syncc8109_1138	136	52	37	10	0	8	4	5	host	gene-Syncc8109_1138
gene-Syncc8109_0390	853	250	137	52	4	46	15	11	host	gene-Syncc8109_0390
gene-BSV9_gp112	0	0	726	199	654	6223	16585	19004	phage	gene-BSV9_gp112
gene-Syncc8109_1156	206	71	42	12	3	13	4	5	host	gene-Syncc8109_1156
gene-Syncc8109_0788	221	71	63	20	2	17	6	4	host	gene-Syncc8109_0788
gene-Syncc8109_0947	149	44	47	11	3	13	12	6	host	gene-Syncc8109_0947
gene-BSV9_gp106	0	0	6547	1582	2279	29850	24858	34251	phage	gene-BSV9_gp106
gene-Syncc8109_1671	3532	1247	633	197	26	236	100	91	host	glgB
gene-Syncc8109_0481	527	190	194	43	10	47	32	34	host	gene-Syncc8109_0481
gene-Syncc8109_0130	145	43	25	15	1	15	5	4	host	gene-Syncc8109_0130
gene-Syncc8109_2384	202	84	54	20	2	38	15	6	host	gene-Syncc8109_2384
gene-Syncc8109_0568	356	101	62	25	3	36	10	11	host	gene-Syncc8109_0568
gene-Syncc8109_0679	1050	275	223	59	8	78	25	21	host	gene-Syncc8109_0679
gene-Syncc8109_2252	9968	2650	1951	790	66	967	257	169	host	gene-Syncc8109_2252_gene_atpD
gene-Syncc8109_1108	30	12	14	7	0	12	4	3	host	gene-Syncc8109_1108
gene-Syncc8109_2541	395	111	72	22	4	19	4	11	host	gene-Syncc8109_2541
gene-Syncc8109_1037	257	94	63	19	1	23	10	10	host	gene-Syncc8109_1037
gene-Syncc8109_0090	2128	761	771	190	17	229	43	45	host	gene-Syncc8109_0090
gene-Syncc8109_1050	1368	603	564	117	16	137	65	73	host	gene-Syncc8109_1050
gene-Syncc8109_1577	126	51	43	8	0	7	2	2	host	gene-Syncc8109_1577
gene-Syncc8109_0682	1555	485	346	103	11	92	34	48	host	gene-Syncc8109_0682
gene-Syncc8109_2440	546	181	127	30	3	49	12	12	host	gene-Syncc8109_2440
gene-Syncc8109_0137	219	71	57	12	1	18	5	6	host	gene-Syncc8109_0137
gene-Syncc8109_0249	373	125	67	14	1	12	3	7	host	gene-Syncc8109_0249
gene-Syncc8109_1503	228	65	65	13	2	19	12	7	host	gene-Syncc8109_1503
gene-Syncc8109_1423	693	205	144	50	10	51	15	13	host	pcr
gene-Syncc8109_1133	77	41	31	6	1	11	0	6	host	gene-Syncc8109_1133
gene-Syncc8109_0056	2267	749	407	127	23	179	74	47	host	sqdX
gene-Syncc8109_2399	658	237	86	33	2	34	15	11	host	gene-Syncc8109_2399
gene-Syncc8109_2505	706	257	99	31	5	41	8	9	host	gene-Syncc8109_2505
gene-Syncc8109_0343	5264	1999	545	180	36	242	75	115	host	psaI
gene-Syncc8109_1296	292	96	44	15	2	26	6	7	host	gene-Syncc8109_1296
gene-Syncc8109_1460	2857	1012	1287	354	43	273	105	100	host	gene-Syncc8109_1460
gene-Syncc8109_1870	967	293	181	50	5	73	20	25	host	gene-Syncc8109_1870
gene-Syncc8109_1834	642	225	168	45	7	58	19	11	host	thiE
gene-Syncc8109_2300	44	13	17	9	0	5	1	1	host	gene-Syncc8109_2300
gene-Syncc8109_2593	199	71	69	12	1	21	1	6	host	coaE
gene-Syncc8109_0902	4178	1345	870	300	34	346	101	87	host	gene-Syncc8109_0902
gene-Syncc8109_0989	351	129	146	39	6	31	17	28	host	lipA
gene-Syncc8109_0897	55	25	10	4	2	2	3	0	host	gene-Syncc8109_0897
gene-Syncc8109_0404	543	183	122	36	4	54	17	13	host	gene-Syncc8109_0404
gene-Syncc8109_0372	3734	1068	979	371	35	485	132	82	host	rpl29
gene-BSV9_gp7	0	0	5352	1374	1797	16810	5364	6147	phage	gene-BSV9_gp7
gene-Syncc8109_2123	235	88	52	9	2	16	5	4	host	gene-Syncc8109_2123
gene-BSV9_gp176	0	0	32391	7994	10626	106389	30640	36785	phage	gene-BSV9_gp176
gene-Syncc8109_0729	12	4	2	1	0	1	1	1	host	gene-Syncc8109_0729
gene-Syncc8109_1596	167	32	32	7	2	12	7	3	host	gene-Syncc8109_1596
gene-Syncc8109_1340	1434	441	328	103	14	105	33	33	host	gene-Syncc8109_1340
gene-Syncc8109_0320	780	265	255	69	7	77	39	40	host	gene-Syncc8109_0320
gene-Syncc8109_0493	189	56	240	94	9	56	13	5	host	gene-Syncc8109_0493
gene-Syncc8109_1922	165	65	43	14	2	16	3	8	host	gene-Syncc8109_1922
gene-BSV9_gp5	0	0	83545	24584	26704	245176	107424	129172	phage	gene-BSV9_gp5
gene-Syncc8109_1161	152	53	34	9	1	13	4	2	host	gene-Syncc8109_1161
gene-Syncc8109_1143	608	200	166	39	3	40	14	15	host	gene-Syncc8109_1143
gene-Syncc8109_1804	1136	376	444	136	24	148	44	51	host	gene-Syncc8109_1804
gene-Syncc8109_2126	482	130	99	38	4	36	21	17	host	rfbC
gene-Syncc8109_1426	790	278	203	76	5	75	20	19	host	gene-Syncc8109_1426
gene-Syncc8109_1543	113	50	39	12	0	9	5	4	host	gene-Syncc8109_1543
gene-Syncc8109_0946	259	90	112	24	5	32	8	16	host	gene-Syncc8109_0946
gene-Syncc8109_1295	1515	454	317	77	15	118	26	37	host	uvrC
gene-Syncc8109_1484	1985	750	1442	264	53	522	189	255	host	gene-Syncc8109_1484
gene-Syncc8109_0850	189	54	47	19	3	18	9	3	host	gene-Syncc8109_0850
gene-Syncc8109_1953	548	172	55	36	6	39	13	8	host	gene-Syncc8109_1953
gene-Syncc8109_0540	4832	1616	2130	413	62	641	205	279	host	psaE
gene-Syncc8109_1348	2858	906	434	158	37	123	101	58	host	gene-Syncc8109_1348
gene-Syncc8109_0327	4455	1431	464	185	19	224	41	36	host	rps7
gene-Syncc8109_0714	2607	1000	732	169	31	224	79	66	host	gene-Syncc8109_0714
gene-Syncc8109_2714	110	37	36	7	0	11	2	5	host	gene-Syncc8109_2714
gene-Syncc8109_1738	142	46	67	16	2	11	7	9	host	gene-Syncc8109_1738
gene-Syncc8109_1038	1608	484	270	110	10	126	42	32	host	hupE
gene-Syncc8109_0619	126	43	53	15	0	9	5	2	host	gene-Syncc8109_0619
gene-Syncc8109_0635	1594	463	266	79	5	99	32	33	host	gene-Syncc8109_0635
gene-Syncc8109_0228	94	33	22	9	1	13	4	1	host	gene-Syncc8109_0228
gene-Syncc8109_2498	303	78	41	15	6	17	11	6	host	gene-Syncc8109_2498
gene-BSV9_gp170	0	0	7946	1795	2005	21961	17128	21898	phage	gene-BSV9_gp170
gene-Syncc8109_1496	437	151	96	42	5	42	7	10	host	ksgA
gene-Syncc8109_1469	205	74	54	22	0	19	4	3	host	gene-Syncc8109_1469
gene-Syncc8109_1010	781	235	124	48	2	43	19	6	host	phoR
gene-Syncc8109_1876	2308	739	385	123	13	153	45	43	host	miaB
gene-Syncc8109_2512	229	64	28	14	1	22	9	4	host	gene-Syncc8109_2512
gene-Syncc8109_2718	402	120	64	25	2	26	8	16	host	moaB1
gene-Syncc8109_2717	301	107	83	25	2	30	7	6	host	moaD
gene-Syncc8109_2753	512	171	154	33	5	37	13	18	host	gene-Syncc8109_2753
gene-Syncc8109_2641	415	120	96	44	5	29	9	9	host	gene-Syncc8109_2641
gene-Syncc8109_0103	1370	486	625	140	15	177	70	70	host	gene-Syncc8109_0103
gene-Syncc8109_0609	648	185	52	24	1	12	8	6	host	gene-Syncc8109_0609
gene-Syncc8109_0416	2610	675	545	202	19	389	122	91	host	hemF
gene-Syncc8109_1539	466	177	72	27	7	21	4	11	host	gene-Syncc8109_1539
gene-Syncc8109_0276	813	239	124	38	8	45	9	12	host	gene-Syncc8109_0276
gene-Syncc8109_1210	164	52	30	12	4	8	5	1	host	gene-Syncc8109_1210
gene-Syncc8109_1330	462	128	111	24	3	50	12	8	host	gene-Syncc8109_1330
gene-Syncc8109_0805	890	262	161	42	6	61	19	17	host	gene-Syncc8109_0805
gene-Syncc8109_1344	2173	663	524	130	16	140	55	51	host	gene-Syncc8109_1344
gene-Syncc8109_2284	234	100	76	28	0	27	5	12	host	ftsW
gene-BSV9_gp221	0	0	4779	1374	1432	14059	4967	6149	phage	gene-BSV9_gp221
gene-Syncc8109_0135	1094	364	218	78	13	78	23	27	host	gene-Syncc8109_0135
gene-Syncc8109_0962	686	222	178	64	7	45	9	15	host	gene-Syncc8109_0962
gene-Syncc8109_1595	84	25	7	8	1	6	1	1	host	gene-Syncc8109_1595
gene-Syncc8109_0499	2675	711	385	173	11	214	59	44	host	metK
gene-Syncc8109_0807	2283	742	497	124	17	153	52	61	host	gene-Syncc8109_0807
gene-Syncc8109_0388	574	221	144	57	6	59	16	18	host	gene-Syncc8109_0388
gene-Syncc8109_1664	1378	382	257	93	5	127	36	39	host	proA
gene-Syncc8109_0003	561	168	137	57	4	46	13	15	host	gene-Syncc8109_0003
gene-Syncc8109_2457	381	108	63	24	6	29	14	5	host	hemD
gene-Syncc8109_0833	182	64	51	12	3	7	5	7	host	arsR
gene-Syncc8109_1534	1581	478	344	115	6	108	33	30	host	gene-Syncc8109_1534
gene-Syncc8109_1684	419	157	141	44	4	35	13	14	host	gene-Syncc8109_1684
gene-Syncc8109_1807	63	25	19	6	0	3	2	2	host	gene-Syncc8109_1807
gene-Syncc8109_1090	187	73	34	13	4	14	6	4	host	gene-Syncc8109_1090
gene-Syncc8109_1703	5580	1687	975	329	43	351	120	119	host	pyrC
gene-Syncc8109_1742	288	92	101	34	4	27	18	15	host	gene-Syncc8109_1742
gene-Syncc8109_1353	5747	2007	1452	409	44	494	118	125	host	zam
gene-BSV9_gp52	0	0	14645	3795	9149	88031	29178	33194	phage	gene-BSV9_gp52
gene-Syncc8109_1087	49	16	18	8	1	10	8	6	host	gene-Syncc8109_1087
gene-BSV9_gp80	15	2	50591	12695	2407	20857	3389	3714	phage	gene-BSV9_gp80
gene-Syncc8109_1973	3047	1014	722	222	21	218	77	60	host	gene-Syncc8109_1973
gene-Syncc8109_0846	294	94	101	32	5	39	9	7	host	gene-Syncc8109_0846
gene-Syncc8109_0813	715	195	195	41	4	56	24	21	host	proB
gene-Syncc8109_1284	1098	398	267	65	11	82	34	44	host	pgi
gene-Syncc8109_1793	114	44	56	15	1	14	5	4	host	gene-Syncc8109_1793
gene-Syncc8109_0536	997	395	247	78	11	86	24	29	host	masA
gene-Syncc8109_0994	243	65	29	13	3	8	7	5	host	gene-Syncc8109_0994
gene-Syncc8109_0581	2524	828	188	42	7	42	15	23	host	gene-Syncc8109_0581
gene-Syncc8109_2443	329	104	58	24	4	21	7	0	host	aroK
gene-Syncc8109_0492	40	11	14	4	0	3	5	6	host	gene-Syncc8109_0492
gene-Syncc8109_0840	1115	362	269	78	16	108	35	40	host	gene-Syncc8109_0840
gene-Syncc8109_1119	460	117	71	25	5	48	12	10	host	cypX
gene-Syncc8109_1251	593	154	95	23	2	41	8	7	host	gene-Syncc8109_1251
gene-Syncc8109_0510	54	13	13	3	1	1	1	1	host	gene-Syncc8109_0510
gene-Syncc8109_0636	5126	1685	698	266	24	306	80	83	host	yidC
gene-BSV9_gp214	0	0	64563	15670	9369	90965	24906	31605	phage	gene-BSV9_gp214
gene-Syncc8109_2193	143	45	45	17	5	9	5	7	host	gene-Syncc8109_2193
gene-Syncc8109_1519	303	98	92	34	7	42	13	8	host	gene-Syncc8109_1519
gene-Syncc8109_0892	617	190	106	29	6	32	6	18	host	gene-Syncc8109_0892
gene-Syncc8109_1743	789	236	258	62	15	75	32	57	host	gene-Syncc8109_1743
gene-Syncc8109_1403	1305	361	265	68	8	116	44	34	host	gene-Syncc8109_1403
gene-BSV9_gp144	0	0	13888	3730	7899	87795	36893	50224	phage	55
gene-BSV9_gp218	0	0	24224	5643	12763	128602	59533	77551	phage	gene-BSV9_gp218
gene-Syncc8109_1818	9	4	1	0	0	2	0	0	host	gene-Syncc8109_1818
gene-Syncc8109_1016	303	86	44	25	2	28	3	5	host	gene-Syncc8109_1016
gene-Syncc8109_2708	273	91	68	22	1	14	4	6	host	gene-Syncc8109_2708
gene-Syncc8109_2110	245	75	59	19	1	27	1	6	host	gene-Syncc8109_2110
gene-Syncc8109_1352	356	125	88	28	4	25	7	11	host	gene-Syncc8109_1352
gene-Syncc8109_2181	1719	551	468	125	17	149	37	58	host	treX
gene-Syncc8109_1359	4233	1498	1291	301	44	398	127	143	host	pmbA
gene-Syncc8109_2491	1453	410	352	124	17	159	56	65	host	gene-Syncc8109_2491
gene-Syncc8109_1159	85	24	21	4	0	8	1	1	host	gene-Syncc8109_1159
gene-Syncc8109_0923	284	151	144	30	6	34	20	26	host	gene-Syncc8109_0923
gene-Syncc8109_2422	321987	131721	327412	211478	43133	354216	335230	295124	host	gene-Syncc8109_2422
gene-Syncc8109_1578	271	107	83	19	3	17	3	6	host	gene-Syncc8109_1578
gene-Syncc8109_0169	4122	1102	503	188	23	237	81	62	host	icd
gene-Syncc8109_1168	97	41	33	7	3	8	1	0	host	gene-Syncc8109_1168
gene-Syncc8109_2426	1523	523	337	109	15	144	57	40	host	gene-Syncc8109_2426
gene-Syncc8109_2554	278	87	68	17	1	22	13	3	host	gene-Syncc8109_2554
gene-Syncc8109_2015	767	246	119	66	5	61	16	13	host	cbiA
gene-Syncc8109_0789	249	97	73	18	2	13	6	5	host	gene-Syncc8109_0789
gene-Syncc8109_1826	142	23	23	4	0	8	2	1	host	gene-Syncc8109_1826
gene-Syncc8109_2214	256	81	79	24	7	29	9	13	host	kaiB
gene-Syncc8109_1367	28	10	11	3	1	2	1	1	host	gene-Syncc8109_1367
gene-Syncc8109_0007	536	164	123	37	2	41	13	24	host	gene-Syncc8109_0007
gene-Syncc8109_1126	108	28	43	11	1	10	2	3	host	gene-Syncc8109_1126
gene-Syncc8109_2183	3802	863	447	194	19	231	66	60	host	gene-Syncc8109_2183
gene-Syncc8109_2448	637	232	211	43	4	59	39	29	host	gene-Syncc8109_2448
gene-Syncc8109_2275	5867	1830	1157	397	51	521	162	139	host	atp1
gene-Syncc8109_1215	150	53	42	14	1	15	3	2	host	gene-Syncc8109_1215
gene-Syncc8109_0803	487	122	79	30	4	38	13	12	host	gene-Syncc8109_0803
gene-Syncc8109_0861	476	161	169	39	5	54	17	27	host	gene-Syncc8109_0861
gene-Syncc8109_1550	395	159	147	28	1	40	12	9	host	gene-Syncc8109_1550
gene-Syncc8109_0359	6788	2217	1113	448	41	457	135	114	host	rps13
gene-Syncc8109_2180	191	52	37	16	1	14	6	9	host	gene-Syncc8109_2180
gene-Syncc8109_2279	25122	7932	3243	1157	166	1716	610	504	host	apcA
gene-BSV9_gp66	2	0	84435	25928	9055	70060	15893	14617	phage	gene-BSV9_gp66
gene-Syncc8109_2488	958	273	248	48	8	77	26	40	host	holB
gene-Syncc8109_0755	691	187	104	31	10	42	10	23	host	gene-Syncc8109_0755
gene-Syncc8109_1246	4212	1448	1080	305	33	397	135	157	host	Dxs
gene-Syncc8109_1679	338	122	65	15	4	18	5	5	host	gene-Syncc8109_1679
gene-Syncc8109_1816	2915	981	715	269	28	308	78	78	host	ftsH
gene-Syncc8109_2597	2172	644	802	221	15	275	96	100	host	gene-Syncc8109_2597
gene-BSV9_gp12	0	0	5046	1138	1760	20181	45776	65620	phage	gene-BSV9_gp12
gene-BSV9_gp56	0	0	53995	13634	5996	49719	19839	21571	phage	gene-BSV9_gp56
gene-Syncc8109_0752	1113	323	153	57	7	75	10	17	host	argB
gene-Syncc8109_1491	4625	1501	1133	365	32	439	128	132	host	pdhB
gene-Syncc8109_0049	131	24	36	6	1	8	5	5	host	gene-Syncc8109_0049
gene-Syncc8109_0036	191	74	21	11	3	7	3	6	host	gene-Syncc8109_0036
gene-Syncc8109_0761	2576	820	510	129	10	166	34	36	host	proS
gene-Syncc8109_0445	40745	13883	10106	2489	367	3236	1532	1853	host	cpeA
gene-Syncc8109_2628	571	197	115	50	5	56	19	11	host	gene-Syncc8109_2628
gene-Syncc8109_2117	840	254	104	32	5	50	14	11	host	gene-Syncc8109_2117
gene-Syncc8109_2420	1730	726	3320	1182	64	651	471	7399	host	gene-Syncc8109_2420
gene-Syncc8109_1009	988	278	232	61	1	64	26	16	host	phoB
gene-Syncc8109_1902	567	175	151	46	2	64	14	18	host	hisF
gene-Syncc8109_2744	4122	1208	1681	742	46	752	133	112	host	dnaK
gene-Syncc8109_1702	1217	351	284	96	15	90	26	30	host	gene-Syncc8109_1702
gene-Syncc8109_2757	644	160	138	45	2	43	16	24	host	spsA
gene-Syncc8109_2173	344	113	71	23	7	25	5	12	host	gene-Syncc8109_2173
gene-Syncc8109_0063	5203	1702	17671	256	43	264	84	67	host	rpmI
gene-Syncc8109_2361	504	125	88	36	4	46	17	16	host	gene-Syncc8109_2361
gene-Syncc8109_0779	145	24	19	5	0	8	2	5	host	gene-Syncc8109_0779
gene-Syncc8109_1915	714	207	150	55	2	59	18	15	host	mqo
gene-Syncc8109_0731	579	171	120	41	1	52	8	15	host	gene-Syncc8109_0731
gene-Syncc8109_0896	381	142	126	34	6	26	14	10	host	gst
gene-Syncc8109_1134	60	14	10	2	0	7	3	4	host	gene-Syncc8109_1134
gene-Syncc8109_1489	1497	507	353	90	11	95	34	34	host	secF
gene-Syncc8109_2229	17219	6950	2413	671	128	620	182	235	host	petF
gene-Syncc8109_2342	1247	354	222	74	6	95	41	23	host	gene-Syncc8109_2342
gene-Syncc8109_0443	2918	963	1321	328	42	363	129	111	host	gene-Syncc8109_0443
