Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-SynWH7803_0590	27	11	9	4	0	0	0	2	host	gene-SynWH7803_0590
gene-SynWH7803_2094	134	74	16	16	7	14	9	4	host	gene-SynWH7803_2094
gene-SynWH7803_1652	62	28	17	15	3	8	0	1	host	gene-SynWH7803_1652
gene-SynWH7803_2114	109	46	11	11	2	13	1	0	host	gene-SynWH7803_2114
gene-BSV9_gp115	0	0	4656	6355	6588	15699	4914	6731	phage	gene-BSV9_gp115
gene-BSV9_gp139	0	0	1233	1846	4711	8857	4115	4101	phage	gene-BSV9_gp139
gene-SynWH7803_1309	126	106	32	38	5	30	9	5	host	gene-SynWH7803_1309
gene-SynWH7803_1659	61	18	11	10	1	6	5	1	host	gene-SynWH7803_1659
gene-SynWH7803_2272	3196	1419	541	398	78	313	54	33	host	gene-SynWH7803_2272
gene-SynWH7803_0208	170	120	38	47	5	20	11	10	host	gene-SynWH7803_0208
gene-SynWH7803_0072	923	505	78	65	21	49	16	9	host	asd
gene-BSV9_gp73	86	6	47166	68162	21339	41890	4104	3522	phage	gene-BSV9_gp73
gene-SynWH7803_2453	332	257	46	52	11	31	13	10	host	speE
gene-SynWH7803_0067	79	44	13	22	3	7	4	3	host	gene-SynWH7803_0067
gene-SynWH7803_0840	1814	939	250	169	30	145	78	49	host	gene-SynWH7803_0840
gene-SynWH7803_2388	519	262	91	104	20	50	32	21	host	ndk
gene-BSV9_gp119	0	0	1868	3034	3092	6544	3605	5235	phage	gene-BSV9_gp119
gene-SynWH7803_0508	398	184	90	46	12	45	36	13	host	gene-SynWH7803_0508
gene-SynWH7803_2366	22	21	4	4	0	1	0	2	host	gene-SynWH7803_2366
gene-SynWH7803_0510	115	49	17	13	3	9	2	2	host	gene-SynWH7803_0510
gene-SynWH7803_1536	1196	644	148	128	21	66	28	20	host	gldA
gene-SynWH7803_1230	305	141	76	61	14	49	4	5	host	gene-SynWH7803_1230
gene-SynWH7803_0123	5834	2740	1150	1093	222	721	295	227	host	gene-SynWH7803_0123
gene-SynWH7803_0699	61	24	5	6	2	8	1	1	host	gene-SynWH7803_0699
gene-SynWH7803_0352	97	61	17	19	2	12	10	2	host	gene-SynWH7803_0352
gene-SynWH7803_1231	532	301	107	67	9	50	11	9	host	gene-SynWH7803_1231_gene_malK
gene-SynWH7803_2410	54	13	8	11	0	7	11	3	host	gene-SynWH7803_2410
gene-SynWH7803_1632	81	28	16	7	2	7	6	0	host	gene-SynWH7803_1632
gene-SynWH7803_0220	87	51	22	9	2	7	2	5	host	gene-SynWH7803_0220
gene-SynWH7803_1365	383	217	65	60	14	27	33	9	host	ispE
gene-SynWH7803_1948	37	30	5	15	0	5	0	2	host	gene-SynWH7803_1948
gene-SynWH7803_2229	99	85	24	26	3	15	13	3	host	gene-SynWH7803_2229
gene-SynWH7803_0866	115	71	24	21	0	12	2	4	host	ggt
gene-SynWH7803_1496	2858	1300	210	226	24	98	42	38	host	gene-SynWH7803_1496
gene-SynWH7803_2338	205	96	21	20	7	13	10	3	host	gene-SynWH7803_2338
gene-SynWH7803_0911	356	113	47	23	7	21	6	3	host	gene-SynWH7803_0911
gene-SynWH7803_2431	271	133	28	17	3	14	14	4	host	gene-SynWH7803_2431
gene-SynWH7803_1003	46	32	8	8	4	7	2	1	host	gene-SynWH7803_1003
gene-SynWH7803_1459	247	131	33	32	5	23	6	2	host	proP
gene-SynWH7803_1150	247	103	33	19	2	21	5	5	host	gene-SynWH7803_1150
gene-SynWH7803_1796	238	147	65	45	9	44	21	7	host	gene-SynWH7803_1796
gene-SynWH7803_1794	58	34	9	7	3	4	1	0	host	gene-SynWH7803_1794
gene-SynWH7803_1035	361	200	59	77	14	46	19	12	host	gene-SynWH7803_1035
gene-SynWH7803_1373	768	364	78	66	14	52	28	15	host	gene-SynWH7803_1373
gene-SynWH7803_1056	713	449	85	88	17	51	30	15	host	msrA
gene-SynWH7803_1978	63	41	13	13	2	3	5	5	host	gene-SynWH7803_1978
gene-SynWH7803_1125	80	39	5	12	2	5	1	4	host	gene-SynWH7803_1125
gene-SynWH7803_0469	104	66	16	10	3	6	3	3	host	gene-SynWH7803_0469
gene-SynWH7803_2342	833	410	70	61	15	49	19	11	host	spoT
gene-SynWH7803_2344	148	106	15	16	3	10	4	2	host	gene-SynWH7803_2344
gene-SynWH7803_2275	681	444	62	53	14	22	14	3	host	gene-SynWH7803_2275
gene-SynWH7803_0462	214	163	41	48	11	30	15	17	host	gene-SynWH7803_0462
gene-SynWH7803_1169	234	109	29	41	5	22	15	2	host	gene-SynWH7803_1169
gene-SynWH7803_1081	9	8	5	2	0	0	1	0	host	umuD
gene-SynWH7803_0014	776	458	113	110	23	59	34	21	host	gene-SynWH7803_0014
gene-SynWH7803_1922	198	105	29	17	6	12	11	2	host	gene-SynWH7803_1922
gene-SynWH7803_0870	320	180	83	78	14	46	10	10	host	gene-SynWH7803_0870
gene-SynWH7803_1253	797	503	93	92	18	46	36	12	host	argC
gene-SynWH7803_2269	997	446	134	111	18	73	27	11	host	crtB
gene-SynWH7803_2089	66	28	12	14	7	7	2	1	host	gene-SynWH7803_2089
gene-SynWH7803_2300	204	141	26	35	3	12	7	2	host	gene-SynWH7803_2300
gene-SynWH7803_2295	95	58	16	15	3	7	3	1	host	pspE
gene-BSV9_gp58	0	0	20126	35705	21589	41367	11114	14099	phage	gene-BSV9_gp58
gene-SynWH7803_1862	146	87	15	20	5	5	4	3	host	gene-SynWH7803_1862
gene-SynWH7803_1946	240	130	41	54	14	18	13	11	host	tyrS
gene-SynWH7803_1481	5	4	1	0	1	1	0	0	host	gene-SynWH7803_1481
gene-SynWH7803_0934	2223	1767	61	61	7	63	11	7	host	gene-SynWH7803_0934
gene-SynWH7803_0499	781	452	136	96	21	103	43	21	host	cpeS
gene-SynWH7803_1743	664	419	103	88	16	51	29	26	host	trpC
gene-SynWH7803_1644	646	295	68	78	7	50	24	17	host	ilvH
gene-SynWH7803_2170	87	46	15	13	0	5	1	3	host	gene-SynWH7803_2170
gene-SynWH7803_0235	89	51	15	24	6	13	4	2	host	gene-SynWH7803_0235
gene-SynWH7803_0489	755	435	88	93	35	71	50	19	host	mpeU
gene-SynWH7803_1148	924	547	119	77	30	51	35	14	host	accD
gene-SynWH7803_1764	1222	728	119	92	6	67	36	15	host	gene-SynWH7803_1764_gene_clpP
gene-SynWH7803_0319	174	138	39	59	4	14	12	5	host	ntcA
gene-SynWH7803_2149	1157	525	150	117	27	97	48	28	host	sufC
gene-RNA_6	46	38	20	15	20	22	6	6	host	gene-RNA_6
gene-SynWH7803_2073	210	100	21	21	1	9	5	0	host	gene-SynWH7803_2073
gene-SynWH7803_2259	349	138	65	41	4	42	24	18	host	devB
gene-SynWH7803_2246	718	381	75	84	17	62	23	14	host	ycf3
gene-SynWH7803_1516	917	483	110	101	18	52	37	21	host	gene-SynWH7803_1516
gene-BSV9_gp94	0	0	43038	54727	44229	98440	35741	44170	phage	gene-BSV9_gp94
gene-SynWH7803_2087	154	63	19	21	1	10	10	6	host	gene-SynWH7803_2087
gene-SynWH7803_0206	2882	1606	288	235	41	149	89	46	host	gene-SynWH7803_0206
gene-SynWH7803_2473	124	65	25	13	5	9	5	4	host	gene-SynWH7803_2473
gene-SynWH7803_0753	10375	5787	1721	712	128	576	380	161	host	petE
gene-SynWH7803_0879	140	75	23	18	6	7	3	1	host	gene-SynWH7803_0879
gene-SynWH7803_0327	48	16	5	5	0	3	0	2	host	gene-SynWH7803_0327
gene-SynWH7803_0898	29	10	7	14	0	7	0	1	host	gene-SynWH7803_0898
gene-SynWH7803_1146	490	237	55	48	10	32	11	3	host	mviM
gene-SynWH7803_0764	418	255	55	70	6	36	25	13	host	gene-SynWH7803_0764_gene_proA
gene-SynWH7803_0494	715	427	85	59	18	48	20	16	host	gene-SynWH7803_0494
gene-SynWH7803_0056	737	385	106	75	16	68	34	25	host	gene-SynWH7803_0056
gene-SynWH7803_2153	418	214	61	72	13	46	19	12	host	gene-SynWH7803_2153
gene-SynWH7803_2167	508	199	76	54	11	50	23	13	host	gene-SynWH7803_2167
gene-SynWH7803_1088	988	595	104	92	9	71	42	24	host	gene-SynWH7803_1088
gene-SynWH7803_1514	2860	1526	315	364	60	166	119	44	host	rbpD
gene-SynWH7803_2187	587	474	107	119	15	68	38	16	host	gene-SynWH7803_2187_gene_degQ
gene-SynWH7803_1493	964	581	103	105	22	64	26	20	host	prfC
gene-SynWH7803_1828	1024	514	111	66	8	63	21	11	host	gene-SynWH7803_1828
gene-SynWH7803_1463	143	95	31	18	3	10	9	4	host	gene-SynWH7803_1463
gene-SynWH7803_1310	440	232	63	55	9	34	9	6	host	gene-SynWH7803_1310
gene-BSV9_gp192	1	1	32221	45463	45774	99272	18378	18165	phage	61
gene-SynWH7803_0513	1908	908	265	176	44	155	87	33	host	metK
gene-SynWH7803_2123	30	33	3	7	1	2	1	3	host	gene-SynWH7803_2123
gene-SynWH7803_2422	47	24	3	5	2	3	3	3	host	gene-SynWH7803_2422
gene-SynWH7803_0248	1140	941	79	102	15	49	28	22	host	psbF
gene-SynWH7803_0791	47	25	11	10	1	2	0	1	host	gene-SynWH7803_0791
gene-SynWH7803_2223	353	195	45	37	8	27	16	8	host	gene-SynWH7803_2223
gene-SynWH7803_1295	132	63	19	13	4	10	4	1	host	gene-SynWH7803_1295
gene-SynWH7803_2420	449	276	43	45	8	26	12	12	host	gidA
gene-SynWH7803_1780	73	40	9	13	2	10	2	1	host	gene-SynWH7803_1780
gene-SynWH7803_0835	154	115	26	16	3	9	7	3	host	gene-SynWH7803_0835
gene-SynWH7803_1066	1153	750	162	179	46	77	70	39	host	gatA
gene-SynWH7803_1818	384	178	45	30	5	25	17	8	host	gene-SynWH7803_1818
gene-SynWH7803_1926	824	405	90	66	17	48	15	16	host	gene-SynWH7803_1926
gene-SynWH7803_0900	28	10	15	8	3	6	1	1	host	gene-SynWH7803_0900
gene-SynWH7803_1011	61	34	12	10	4	7	0	0	host	gene-SynWH7803_1011
gene-SynWH7803_2192	125	76	13	17	0	7	4	0	host	gene-SynWH7803_2192
gene-SynWH7803_1228	107	78	35	35	17	61	4	6	host	sphX
gene-SynWH7803_1244	425	209	71	63	13	29	18	9	host	pstA
gene-SynWH7803_0529	827	404	140	86	6	78	52	30	host	minD
gene-SynWH7803_2131	1967	1199	193	209	39	89	72	27	host	gene-SynWH7803_2131
gene-SynWH7803_1509	81	56	15	16	3	7	2	3	host	recD
gene-SynWH7803_2002	4950	2640	625	517	98	371	145	86	host	gene-SynWH7803_2002
gene-SynWH7803_1031	27	28	8	13	2	2	0	0	host	gene-SynWH7803_1031
gene-SynWH7803_1319	2420	1139	263	179	33	160	54	28	host	sir
gene-SynWH7803_1633	42	17	6	8	3	16	9	4	host	gene-SynWH7803_1633
gene-SynWH7803_1788	111	63	18	28	2	14	2	3	host	gene-SynWH7803_1788
gene-SynWH7803_0480	7006	4639	1213	1018	197	658	562	319	host	rpcB
gene-SynWH7803_1142	740	411	75	60	10	33	25	11	host	purQ
gene-RNA_40	86	41	25	15	5	54	12	11	host	gene-RNA_40
gene-BSV9_gp35	0	0	1223	1760	6811	14731	22624	26918	phage	gene-BSV9_gp35
gene-SynWH7803_0788	466	210	102	78	7	59	16	13	host	gene-SynWH7803_0788
gene-SynWH7803_0298	132	65	10	21	4	8	4	5	host	sfsA
gene-SynWH7803_1602	52	19	9	9	1	1	2	0	host	gene-SynWH7803_1602
gene-BSV9_gp152	0	0	7439	12788	16157	30089	3934	4541	phage	gene-BSV9_gp152
gene-SynWH7803_0789	113	57	23	19	3	2	4	1	host	gapA%2C gap1
gene-SynWH7803_0173	56	26	12	9	0	5	3	0	host	mreC
gene-SynWH7803_1200	60	38	10	18	1	3	3	2	host	gene-SynWH7803_1200
gene-SynWH7803_2415	957	400	132	115	24	73	48	25	host	desC
gene-SynWH7803_0216	166	101	15	29	4	7	9	1	host	glcF
gene-SynWH7803_2069	802	357	189	126	36	168	59	37	host	gene-SynWH7803_2069
gene-SynWH7803_0805	171	111	19	27	7	16	12	3	host	gene-SynWH7803_0805
gene-RNA_28	41	20	3	5	0	5	1	1	host	gene-RNA_28
gene-BSV9_gp144	0	0	5875	10189	46991	79123	16856	20924	phage	55
gene-SynWH7803_1351	283	109	11	13	4	12	3	2	host	gene-SynWH7803_1351
gene-SynWH7803_2465	73	41	11	15	2	8	5	3	host	gene-SynWH7803_2465
gene-SynWH7803_1684	78	57	10	13	2	8	0	2	host	gene-SynWH7803_1684
gene-SynWH7803_0719	6257	3103	855	617	118	440	335	134	host	gene-SynWH7803_0719
gene-SynWH7803_0756	2151	1124	308	267	49	226	173	76	host	gene-SynWH7803_0756
gene-SynWH7803_0466	264	166	29	27	5	22	11	5	host	gene-SynWH7803_0466
gene-SynWH7803_2227	456	238	40	38	10	29	15	4	host	gene-SynWH7803_2227
gene-SynWH7803_0077	855	504	71	135	29	38	27	21	host	gene-SynWH7803_0077
gene-SynWH7803_0746	242	139	36	30	1	9	6	2	host	hisIE
gene-BSV9_gp57	0	0	14817	28119	17324	29875	9139	13159	phage	gene-BSV9_gp57
gene-SynWH7803_0193	469	167	51	34	7	40	25	12	host	gene-SynWH7803_0193
gene-SynWH7803_0852	37	27	7	5	0	4	2	1	host	gene-SynWH7803_0852
gene-SynWH7803_0747	161	129	33	26	3	17	5	5	host	gene-SynWH7803_0747
gene-SynWH7803_1912	352	235	62	87	3	25	16	6	host	gene-SynWH7803_1912
gene-SynWH7803_0987	20	5	3	9	1	2	2	1	host	gene-SynWH7803_0987
gene-SynWH7803_0556	492	213	144	142	45	157	27	16	host	gene-SynWH7803_0556
gene-SynWH7803_0728	216	119	25	30	3	19	3	6	host	gene-SynWH7803_0728
gene-SynWH7803_2414	239	137	24	27	9	24	8	8	host	metC
gene-SynWH7803_1928	172	100	19	9	4	18	5	5	host	hup
gene-SynWH7803_0396	4646	2888	443	392	72	269	231	59	host	psaL
gene-SynWH7803_1584	216	107	24	19	4	24	6	7	host	gene-SynWH7803_1584
gene-SynWH7803_1215	963	407	145	70	19	76	32	13	host	gene-SynWH7803_1215
gene-SynWH7803_0658	2271	1217	348	300	74	226	105	70	host	folE
gene-SynWH7803_1603	361	181	45	34	6	20	7	3	host	gene-SynWH7803_1603
gene-SynWH7803_1986	197	94	19	9	2	11	5	5	host	gene-SynWH7803_1986
gene-SynWH7803_1460	124	55	18	24	4	9	3	4	host	gap3
gene-SynWH7803_2525	110	51	16	12	2	11	7	2	host	gene-SynWH7803_2525
gene-BSV9_gp198	0	0	13188	30628	88769	172024	143033	179975	phage	gene-BSV9_gp198
gene-BSV9_gp150	0	0	157508	240619	261381	541382	47720	41150	phage	gene-BSV9_gp150
gene-SynWH7803_0336	169	94	14	14	1	13	5	1	host	gene-SynWH7803_0336
gene-SynWH7803_1711	205	78	25	23	4	15	7	3	host	gene-SynWH7803_1711
gene-SynWH7803_0832	536	300	51	43	12	26	4	6	host	gene-SynWH7803_0832
gene-SynWH7803_2228	116	64	12	13	1	7	2	1	host	gene-SynWH7803_2228
gene-RNA_27	103	90	52	27	9	71	18	6	host	gene-RNA_27
gene-SynWH7803_0357	545	195	36	28	8	15	4	5	host	gene-SynWH7803_0357
gene-SynWH7803_2074	618	259	69	46	9	34	15	5	host	aslB
gene-BSV9_gp21	0	0	20764	30976	24888	42275	6916	8999	phage	gene-BSV9_gp21
gene-SynWH7803_0501	2800	1213	227	146	28	178	131	70	host	cpeE
gene-SynWH7803_0426	1237	835	237	329	56	103	82	48	host	rpmC
gene-SynWH7803_1037	77	30	15	11	1	8	2	1	host	murI
gene-SynWH7803_0944	44	30	5	7	3	6	3	2	host	gene-SynWH7803_0944
gene-SynWH7803_0104	85	47	8	17	2	4	3	1	host	rfbD
gene-SynWH7803_1181	186	166	37	40	1	17	15	9	host	gene-SynWH7803_1181
gene-SynWH7803_1246	839	466	93	79	22	41	22	9	host	dnaK
gene-BSV9_gp146	1	0	14462	25365	78721	138811	22730	21293	phage	47
gene-SynWH7803_0240	527	243	56	74	16	47	14	11	host	uvrD
gene-SynWH7803_0688	260	174	43	41	8	25	8	10	host	gene-SynWH7803_0688
gene-SynWH7803_0886	24	15	6	2	0	0	0	0	host	gene-SynWH7803_0886
gene-SynWH7803_0009	1796	980	231	175	40	137	70	39	host	gene-SynWH7803_0009
gene-SynWH7803_1023	167	81	16	24	2	7	7	7	host	gene-SynWH7803_1023
gene-SynWH7803_1808	270	105	33	41	3	14	7	13	host	futA
gene-SynWH7803_1911	87	54	7	16	4	11	3	6	host	gene-SynWH7803_1911
gene-SynWH7803_2456	86	42	8	8	2	8	3	0	host	gene-SynWH7803_2456
gene-SynWH7803_0678	7116	4826	1760	1935	296	954	873	518	host	rbcL%2C cbbL
gene-SynWH7803_0273	1033	603	153	141	19	82	51	31	host	gene-SynWH7803_0273
gene-SynWH7803_1224	1850	1169	292	240	61	183	125	57	host	psaK
gene-SynWH7803_1273	352	201	42	57	11	23	18	8	host	gene-SynWH7803_1273
gene-SynWH7803_1985	214	112	31	17	4	17	9	9	host	gene-SynWH7803_1985
gene-BSV9_gp106	0	0	2468	3472	11547	25335	16060	21630	phage	gene-BSV9_gp106
gene-SynWH7803_2451	59	26	7	10	0	5	0	1	host	gene-SynWH7803_2451
gene-SynWH7803_2371	8684	5256	1878	3158	779	1214	747	710	host	rplL
gene-SynWH7803_2499	180	72	29	23	8	11	10	4	host	gene-SynWH7803_2499
gene-SynWH7803_0559	341	285	73	65	14	53	11	8	host	gene-SynWH7803_0559
gene-SynWH7803_1243	564	244	85	73	11	54	29	17	host	pstB
gene-SynWH7803_1936	244	106	26	35	2	15	6	5	host	cphA
gene-SynWH7803_1517	494	217	47	31	7	29	9	7	host	gene-SynWH7803_1517
gene-SynWH7803_2267	946	563	167	102	21	100	39	19	host	gene-SynWH7803_2267_gene_minD
gene-SynWH7803_2138	2567	1624	281	218	37	131	72	35	host	rpsU
gene-SynWH7803_1699	80	40	17	16	2	11	1	1	host	gene-SynWH7803_1699
gene-SynWH7803_1869	610	167	218	136	42	145	148	60	host	ctaB
gene-SynWH7803_2177	286	138	44	48	6	18	9	7	host	citT
gene-SynWH7803_1336	424	225	50	52	13	39	17	11	host	gene-SynWH7803_1336
gene-BSV9_gp38	0	0	8013	15002	58572	113211	37554	47310	phage	gene-BSV9_gp38
gene-SynWH7803_1093	142	96	20	8	0	7	2	1	host	gene-SynWH7803_1093
gene-SynWH7803_2224	984	603	118	128	24	66	33	22	host	crtQ%2C zds
gene-SynWH7803_0257	337	182	39	43	9	38	20	5	host	gene-SynWH7803_0257
gene-SynWH7803_1430	645	422	80	64	23	44	19	17	host	gene-SynWH7803_1430
gene-SynWH7803_1252	1587	863	184	128	28	130	47	33	host	ribA
gene-SynWH7803_2181	195	128	27	24	3	7	5	3	host	gene-SynWH7803_2181
gene-SynWH7803_2078	336	205	56	66	14	35	15	9	host	gene-SynWH7803_2078
gene-SynWH7803_0034	381	194	42	48	8	18	11	7	host	pdxA
gene-SynWH7803_1585	265	139	34	35	6	15	8	5	host	gene-SynWH7803_1585
gene-RNA_11	61	1285	579	19	2	471	276	85	host	gene-RNA_11
gene-SynWH7803_0521	1351	833	203	193	38	138	98	45	host	uspA
gene-SynWH7803_1208	55	42	7	7	1	6	4	4	host	gene-SynWH7803_1208
gene-SynWH7803_2190	533	291	77	83	16	51	21	19	host	gene-SynWH7803_2190
gene-SynWH7803_0112	80	39	20	13	4	8	4	1	host	gene-SynWH7803_0112
gene-SynWH7803_0255	430	243	59	56	14	25	13	13	host	gene-SynWH7803_0255
gene-SynWH7803_1077	68	34	10	18	2	5	4	2	host	gene-SynWH7803_1077
gene-SynWH7803_2416	132	63	19	22	7	7	8	3	host	gene-SynWH7803_2416
gene-SynWH7803_2514	4520	2136	627	809	149	284	141	142	host	gene-SynWH7803_2514_gene_dnaK
gene-SynWH7803_1929	66	53	9	18	5	9	3	1	host	gene-SynWH7803_1929
gene-SynWH7803_2438	38	32	8	9	1	2	2	0	host	gene-SynWH7803_2438
gene-SynWH7803_1075	243	108	52	62	12	24	15	11	host	arsB
gene-SynWH7803_1706	315	144	44	55	18	40	13	6	host	gene-SynWH7803_1706
gene-SynWH7803_0587	232	149	33	36	5	15	9	4	host	gene-SynWH7803_0587
gene-SynWH7803_0808	309	165	45	40	10	25	12	9	host	gene-SynWH7803_0808
gene-SynWH7803_0742	151	66	28	26	7	19	1	3	host	rpoD
gene-SynWH7803_1858	140	61	20	23	0	9	9	4	host	ispD
gene-BSV9_gp161	0	0	3358	7968	10729	17421	11885	16779	phage	gene-BSV9_gp161
gene-SynWH7803_0770	182	154	39	40	8	22	5	6	host	gene-SynWH7803_0770
gene-BSV9_gp8	0	0	789	1505	3934	7361	4802	4773	phage	gene-BSV9_gp8
gene-SynWH7803_0526	100	32	12	9	0	4	0	2	host	gene-SynWH7803_0526
gene-SynWH7803_1206	431	287	60	84	8	31	19	6	host	purK
gene-SynWH7803_2330	215	83	24	37	8	18	16	11	host	gene-SynWH7803_2330
gene-SynWH7803_2360	488	273	70	43	8	46	31	15	host	gene-SynWH7803_2360
gene-SynWH7803_2233	86	49	13	14	0	13	4	4	host	gene-SynWH7803_2233_gene_dnaJ
gene-SynWH7803_1842	252	144	34	35	6	19	12	6	host	gene-SynWH7803_1842_gene_hli
gene-SynWH7803_0040	50	32	13	8	3	9	4	7	host	gene-SynWH7803_0040
gene-SynWH7803_0107	356	234	45	59	13	32	23	13	host	rfbB
gene-SynWH7803_0438	147	77	30	51	9	14	7	12	host	gene-SynWH7803_0438
gene-SynWH7803_0933	44	43	15	12	2	10	2	0	host	gene-SynWH7803_0933
gene-SynWH7803_0075	73	43	10	20	3	4	3	1	host	gene-SynWH7803_0075
gene-SynWH7803_1462	88	80	10	15	2	14	4	2	host	gene-SynWH7803_1462
gene-SynWH7803_0091	720	351	137	80	28	94	22	15	host	gene-SynWH7803_0091
gene-SynWH7803_2290	1776	961	207	202	27	117	69	50	host	ndhI%2C frxB
gene-BSV9_gp82	138	4	37506	53531	8103	19102	1680	1615	phage	gene-BSV9_gp82
gene-SynWH7803_0801	86	47	14	6	2	9	3	2	host	gene-SynWH7803_0801
gene-SynWH7803_0286	516	384	46	43	10	34	20	9	host	gene-SynWH7803_0286
gene-SynWH7803_1332	174	94	37	26	5	15	8	4	host	gene-SynWH7803_1332_gene_devA
gene-BSV9_gp92	0	0	9958	11174	2786	7296	3371	4338	phage	gene-BSV9_gp92
gene-SynWH7803_1478	123	73	11	17	6	18	6	3	host	gene-SynWH7803_1478
gene-SynWH7803_0666	92	26	7	6	2	1	3	0	host	gene-SynWH7803_0666
gene-SynWH7803_1084	120	65	15	11	1	9	6	4	host	gene-SynWH7803_1084
gene-BSV9_gp206	0	0	48425	94763	270558	531688	196431	280420	phage	gene-BSV9_gp206
gene-SynWH7803_0718	798	522	121	103	17	64	45	22	host	gene-SynWH7803_0718
gene-SynWH7803_0620	1810	1089	273	264	55	131	87	52	host	purA
gene-SynWH7803_2458	697	357	76	101	22	50	41	19	host	aspS
gene-SynWH7803_2524	251	100	46	27	5	27	8	4	host	gene-SynWH7803_2524
gene-SynWH7803_2487	53	29	7	12	0	7	1	1	host	moaD
gene-SynWH7803_1592	1349	761	192	109	17	105	72	31	host	trxA
gene-SynWH7803_1495	592	334	101	83	12	49	21	14	host	mscS
gene-SynWH7803_2085	1961	842	134	106	24	60	25	8	host	gene-SynWH7803_2085
gene-SynWH7803_1212	526	355	86	63	17	37	22	16	host	gene-SynWH7803_1212
gene-SynWH7803_0429	1783	1208	319	521	83	173	122	73	host	rplV
gene-SynWH7803_1429	2550	1189	272	249	52	165	54	36	host	carB
gene-SynWH7803_2041	164	112	25	28	7	14	6	3	host	gene-SynWH7803_2041
gene-SynWH7803_2486	125	50	21	11	2	11	5	2	host	moaE
gene-SynWH7803_2163	435	223	48	35	7	38	15	7	host	gene-SynWH7803_2163
gene-SynWH7803_0656	784	388	107	84	19	46	21	7	host	accA
gene-SynWH7803_1455	101	74	26	30	5	11	1	3	host	gene-SynWH7803_1455
gene-SynWH7803_0285	1403	794	135	157	16	83	46	24	host	gene-SynWH7803_0285
gene-SynWH7803_0782	471	252	58	59	12	32	20	12	host	gene-SynWH7803_0782
gene-SynWH7803_1916	17	18	3	3	1	1	1	0	host	gene-SynWH7803_1916
gene-SynWH7803_2008	105	39	9	7	0	6	0	0	host	nadD
gene-SynWH7803_1822	667	364	71	74	13	38	35	22	host	oprB
gene-SynWH7803_2155	316	193	55	51	4	31	19	8	host	gene-SynWH7803_2155
gene-SynWH7803_0473	65	40	9	12	3	6	2	1	host	rlpA
gene-SynWH7803_2519	1508	914	214	227	39	81	69	44	host	argG
gene-SynWH7803_2158	88	56	16	12	4	7	4	4	host	gene-SynWH7803_2158
gene-BSV9_gp171	0	0	10673	19972	48801	84436	23446	29223	phage	gene-BSV9_gp171
gene-SynWH7803_0431	2700	2323	623	1004	167	357	295	161	host	rplB
gene-SynWH7803_1389	169	118	29	17	6	16	9	2	host	gene-SynWH7803_1389
gene-SynWH7803_0963	243	169	30	18	4	23	5	3	host	gene-SynWH7803_0963
gene-SynWH7803_0802	167	117	26	16	5	20	8	6	host	gene-SynWH7803_0802
gene-SynWH7803_1166	779	402	93	80	19	39	30	30	host	gene-SynWH7803_1166
gene-SynWH7803_0278	275	145	32	36	6	19	14	5	host	gene-SynWH7803_0278
gene-SynWH7803_2236	11078	5268	1042	1182	240	604	221	208	host	gene-SynWH7803_2236
gene-SynWH7803_1330	701	377	87	75	13	60	25	19	host	gene-SynWH7803_1330
gene-SynWH7803_1823	783	398	95	78	11	52	19	17	host	gene-SynWH7803_1823
gene-SynWH7803_0522	38	25	4	3	1	7	5	0	host	gene-SynWH7803_0522
gene-SynWH7803_1947	196	135	27	34	8	9	10	6	host	gene-SynWH7803_1947
gene-SynWH7803_1566	222	120	30	28	9	17	19	7	host	gene-SynWH7803_1566
gene-SynWH7803_2468	345	142	29	27	7	26	8	8	host	eco
gene-SynWH7803_1772	115	55	18	27	2	8	6	1	host	ubiE
gene-BSV9_gt28	0	0	6021	12354	17449	41969	6443	8188	phage	gene-BSV9_gt28
gene-SynWH7803_1441	206	86	24	28	4	25	2	5	host	gene-SynWH7803_1441_gene_hli
gene-SynWH7803_0058	1742	1013	240	239	31	113	62	42	host	rplT
gene-SynWH7803_1505	61	59	24	19	6	8	7	7	host	gene-SynWH7803_1505
gene-SynWH7803_0531	341	184	49	46	10	23	12	10	host	gene-SynWH7803_0531
gene-SynWH7803_0168	52	45	8	14	0	3	1	1	host	gene-SynWH7803_0168
gene-SynWH7803_1546	160	62	34	11	2	25	5	5	host	phoR
gene-SynWH7803_2502	217	237	41	35	4	21	7	4	host	gene-SynWH7803_2502
gene-SynWH7803_0106	707	345	149	119	36	85	47	27	host	gene-SynWH7803_0106
gene-SynWH7803_0276	4410	2319	502	412	101	265	143	87	host	gene-SynWH7803_0276
gene-SynWH7803_1646	220	148	54	54	16	28	20	10	host	gene-SynWH7803_1646
gene-SynWH7803_0591	2693	1917	369	459	57	161	136	66	host	rpsD
gene-SynWH7803_0638	857	456	81	105	12	68	24	17	host	frr
gene-SynWH7803_1591	3150	1534	255	246	41	145	84	39	host	guaB
gene-SynWH7803_1623	132	87	20	13	2	9	1	4	host	gene-SynWH7803_1623
gene-SynWH7803_1153	99	55	15	20	5	9	8	7	host	lpxD
gene-SynWH7803_0160	85	41	13	4	1	3	1	1	host	gene-SynWH7803_0160
gene-SynWH7803_0945	37	26	7	7	4	3	1	0	host	gene-SynWH7803_0945
gene-SynWH7803_0044	702	349	77	46	17	48	22	15	host	gene-SynWH7803_0044
