# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR38081879_sorted.bam" "SRR38081882_sorted.bam" "SRR38081881_sorted.bam" "SRR38081880_sorted.bam" "SRR38081883_sorted.bam" "SRR38081884_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR38081879_sorted.bam	SRR38081882_sorted.bam	SRR38081881_sorted.bam	SRR38081880_sorted.bam	SRR38081883_sorted.bam	SRR38081884_sorted.bam
gene-HB27c_C1302	CP053287.1	1234050	1235042	+	993	3907	6440	16171	12839	10495	23166
gene-HB27c_C1303	CP053287.1	1235087	1236637	+	1551	2516	1346	3263	5401	3051	6290
gene-HB27c_C1304	CP053287.1	1236616	1237668	+	1053	158	197	520	617	698	899
gene-HB27c_C1305	CP053287.1	1237673	1238434	+	762	61	49	118	165	172	352
gene-HB27c_C1306	CP053287.1	1238470	1239657	-	1188	174	376	1612	18621	2122	6091
gene-HB27c_C1307	CP053287.1	1239667	1240677	-	1011	154	293	1697	2963	1830	4469
gene-HB27c_C1308	CP053287.1	1240752	1242620	-	1869	3826	5047	18331	17455	46229	63610
gene-HB27c_C1309	CP053287.1	1242801	1243181	-	381	244	332	731	1116	8913	2330
gene-HB27c_C1310	CP053287.1	1243244	1244383	+	1140	39	72	283	364	305	749
gene-HB27c_C1311	CP053287.1	1244410	1245342	+	933	79	178	1390	1076	1523	6317
gene-HB27c_C1312	CP053287.1	1245339	1246055	+	717	20	44	234	460	1593	630
gene-HB27c_C1313	CP053287.1	1246042	1246626	+	585	18	28	136	17948	457	398
gene-HB27c_C1314	CP053287.1	1246629	1248515	+	1887	286	370	2829	2018	7559	7778
gene-HB27c_C1315	CP053287.1	1248572	1249654	+	1083	156	32	361	189	170	395
gene-HB27c_C1316	CP053287.1	1249756	1250991	-	1236	400	704	3945	11428	12424	9127
gene-HB27c_C1317	CP053287.1	1251029	1251802	+	774	4	4	24	45	33	521
gene-HB27c_C1318	CP053287.1	1251832	1252485	+	654	11	15	44	88	81	205
gene-HB27c_C1319	CP053287.1	1252460	1254694	-	2235	26	61	184	291	374	380
gene-HB27c_C1320	CP053287.1	1254786	1256498	-	1713	83	135	259	14305	282	825
gene-HB27c_C1321	CP053287.1	1256495	1256830	-	336	10	22	53	76	150	154
gene-HB27c_C1322	CP053287.1	1256827	1257114	-	288	11	24	66	100	72	215
gene-HB27c_C1323	CP053287.1	1257119	1258438	-	1320	62	96	638	910	237	899
gene-HB27c_C1324	CP053287.1	1258439	1259767	-	1329	78	117	559	1155	391	1318
gene-HB27c_C1325	CP053287.1	1259827	1261023	-	1197	424	2553	1350	2040	4097	7581
gene-HB27c_C1326	CP053287.1	1261123	1262154	-	1032	45	86	391	279	334	514
gene-HB27c_C1327	CP053287.1	1262151	1262774	-	624	40	81	584	409	977	2156
gene-HB27c_C1328	CP053287.1	1262778	1263716	-	939	36	106	224	426	599	4834
gene-HB27c_C1329	CP053287.1	1263733	1264176	-	444	214	779	313	509	598	1470
gene-HB27c_C1330	CP053287.1	1264189	1264824	-	636	109	171	643	3309	1973	2338
gene-HB27c_C1331	CP053287.1	1264821	1265591	-	771	73	499	235	262	460	520
gene-HB27c_C1332	CP053287.1	1265593	1266939	-	1347	67	81	10313	356	493	1037
gene-HB27c_C1333	CP053287.1	1267008	1267520	+	513	77	1152	152	275	438	540
gene-HB27c_C1334	CP053287.1	1267517	1268350	-	834	55	72	158	479	146	346
gene-HB27c_C1335	CP053287.1	1268392	1268871	+	480	45	55	180	308	199	519
gene-HB27c_C1336	CP053287.1	1268993	1269349	-	357	460	509	1683	1928	2018	3169
gene-HB27c_C1337	CP053287.1	1269354	1270301	-	948	633	1683	10998	16921	6864	16246
gene-HB27c_C1338	CP053287.1	1270320	1270949	-	630	1048	632	1691	2903	2921	5720
gene-HB27c_C1339	CP053287.1	1270962	1271351	-	390	270	548	3586	3764	1986	5457
gene-HB27c_C1340	CP053287.1	1271388	1271768	-	381	436	909	3381	4372	3377	12426
gene-HB27c_C1341	CP053287.1	1271780	1271893	-	114	209	472	3127	7411	1447	4537
gene-HB27c_C1342	CP053287.1	1271903	1272121	-	219	235	408	1511	2591	5891	3179
gene-HB27c_C1343	CP053287.1	1272130	1272897	-	768	217	511	1601	3723	3855	6036
gene-HB27c_C1344	CP053287.1	1272897	1273451	-	555	117	508	2260	2240	3332	2524
gene-HB27c_C1345	CP053287.1	1273461	1274777	-	1317	952	2867	7524	11758	7681	30948
gene-HB27c_C1346	CP053287.1	1274779	1275231	-	453	824	354	1169	1617	2688	2561
gene-HB27c_C1347	CP053287.1	1275228	1275410	-	183	123	339	10188	1028	892	1815
gene-HB27c_C1348	CP053287.1	1275391	1275879	-	489	733	935	2083	2030	2549	3030
gene-HB27c_C1349	CP053287.1	1275892	1276230	-	339	111	805	1658	2426	2375	90588
gene-HB27c_C1350	CP053287.1	1276242	1276784	-	543	220	577	2092	17141	4527	5973
gene-HB27c_C1351	CP053287.1	1276784	1277200	-	417	78	267	925	1763	1160	2649
gene-HB27c_C1352	CP053287.1	1277271	1277456	-	186	82	320	990	1396	777	5546
gene-HB27c_C1353	CP053287.1	1277464	1278012	-	549	141	523	2317	2180	3464	3868
gene-HB27c_C1354	CP053287.1	1278016	1278348	-	333	153	422	1209	3440	2182	3708
gene-HB27c_C1355	CP053287.1	1278348	1278716	-	369	212	779	2382	3329	2400	14957
gene-HB27c_C1356	CP053287.1	1278713	1279030	-	318	130	2126	1402	1888	4817	4033
gene-HB27c_C1357	CP053287.1	1279023	1279241	-	219	879	257	1386	1434	1361	4690
gene-HB27c_C1358	CP053287.1	1279228	1279653	-	426	201	595	1757	2994	2683	4354
gene-HB27c_C1359	CP053287.1	1279657	1280376	-	720	404	596	3818	6590	2808	14254
gene-HB27c_C1360	CP053287.1	1280366	1280707	-	342	484	475	5895	2079	2590	4282
gene-HB27c_C1361	CP053287.1	1280710	1280991	-	282	108	332	1687	1897	2465	12950
gene-HB27c_C1362	CP053287.1	1281000	1281830	-	831	315	743	3116	9883	10072	10552
gene-HB27c_C1363	CP053287.1	1281882	1282172	-	291	91	319	862	1875	1168	19963
gene-HB27c_C1364	CP053287.1	1282169	1282786	-	618	107	293	1610	2276	1929	3034
gene-HB27c_C1365	CP053287.1	1282798	1283418	-	621	166	430	2480	5151	2923	4222
gene-HB27c_C1366	CP053287.1	1283415	1283732	-	318	93	256	1053	1885	1178	18370
gene-HB27c_C1367	CP053287.1	1283741	1284961	-	1221	5022	6699	18336	28744	23199	72169
gene-HB27c_C1368	CP053287.1	1285019	1287094	-	2076	902	2954	19033	19515	29901	50063
gene-HB27c_C1369	CP053287.1	1287097	1287567	-	471	321	1390	25267	4308	3675	6786
gene-HB27c_C1370	CP053287.1	1287575	1287982	-	408	191	550	1125	2024	14288	7560
gene-HB27c_C1371	CP053287.1	1288164	1289288	+	1125	70	91	3260	416	390	9591
gene-HB27c_C1372	CP053287.1	1289285	1289761	+	477	22	57	144	318	135	257
gene-HB27c_C1373	CP053287.1	1289764	1290036	+	273	23	46	93	210	106	218
gene-HB27c_C1374	CP053287.1	1290048	1290332	+	285	28	47	113	240	123	291
gene-HB27c_C1375	CP053287.1	1290335	1290733	+	399	27	32	66	155	81	287
gene-HB27c_C1376	CP053287.1	1290754	1292109	-	1356	57	80	403	504	2625	1305
gene-HB27c_C1377	CP053287.1	1292113	1292895	-	783	17	39	568	3208	134	322
gene-HB27c_C1378	CP053287.1	1292952	1293644	+	693	80	99	132	519	373	586
gene-HB27c_C1379	CP053287.1	1293657	1294403	+	747	61	53	282	344	175	463
gene-HB27c_C1380	CP053287.1	1294422	1295087	-	666	17	40	231	186	106	139
gene-HB27c_C1381	CP053287.1	1295134	1295226	-	93	5	10	65	201	110	301
gene-HB27c_C1382	CP053287.1	1295234	1295324	-	91	5	8	83	359	159	671
gene-HB27c_C1385	CP053287.1	1296380	1297804	-	1425	18	34	3688	169	49	83
gene-HB27c_C1386	CP053287.1	1297841	1298893	+	1053	4	11	8	15	19	24
gene-HB27c_C1387	CP053287.1	1298881	1299672	+	792	2	23	89	145	81	224
gene-HB27c_C1388	CP053287.1	1299678	1300232	+	555	23	56	146	408	313	381
gene-HB27c_C1389	CP053287.1	1300229	1300618	-	390	15	28	104	180	59	2666
gene-HB27c_C1390	CP053287.1	1300670	1301059	+	390	41	67	138	317	224	486
gene-HB27c_C1391	CP053287.1	1301056	1301805	-	750	114	292	538	889	646	1519
gene-HB27c_C1392	CP053287.1	1301838	1302905	+	1068	161	1550	480	667	486	7045
gene-HB27c_C1393	CP053287.1	1302902	1305118	+	2217	122	166	875	1620	553	1159
gene-HB27c_C1394	CP053287.1	1305138	1307321	+	2184	238	2051	600	1261	1084	8067
gene-HB27c_C1395	CP053287.1	1307525	1307725	+	201	9	22	31	38	42	424
gene-HB27c_C1396	CP053287.1	1307728	1308012	+	285	11	31	51	78	878	118
gene-HB27c_C1397	CP053287.1	1308017	1310413	+	2397	40	89	181	310	307	1360
gene-HB27c_C1398	CP053287.1	1310431	1310643	+	213	8	20	44	64	69	112
gene-HB27c_C1399	CP053287.1	1310640	1311317	+	678	10	18	28	47	61	259
gene-HB27c_C1400	CP053287.1	1311301	1312422	+	1122	13	19	50	148	46	111
gene-HB27c_C1401	CP053287.1	1312433	1312951	+	519	3	14	40	73	50	103
gene-HB27c_C1402	CP053287.1	1312955	1313707	+	753	17	7	19	33	22	52
gene-HB27c_C1403	CP053287.1	1313820	1314071	+	252	9	19	143	56	249	164
gene-HB27c_C1404	CP053287.1	1314068	1314280	+	213	5	20	36	57	51	96
gene-HB27c_C1405	CP053287.1	1314298	1314924	-	627	4	39	24	58	39	87
gene-HB27c_C1406	CP053287.1	1315018	1315263	+	246	4	5	4	29	7	14
gene-HB27c_C1407	CP053287.1	1315260	1315895	+	636	13	15	19	90	33	185
gene-HB27c_C1408	CP053287.1	1315918	1316307	+	390	6	17	22	55	41	44
gene-HB27c_C1409	CP053287.1	1316351	1317739	+	1389	18	30	82	116	120	400
gene-HB27c_C1410	CP053287.1	1317823	1319886	+	2064	125	173	954	882	944	1541
gene-HB27c_C1411	CP053287.1	1319922	1320158	+	237	77	283	483	826	2958	2014
gene-HB27c_C1412	CP053287.1	1320210	1321424	+	1215	100	187	558	1054	697	981
gene-HB27c_C1413	CP053287.1	1321432	1321848	+	417	93	91	179	433	284	511
gene-HB27c_C1414	CP053287.1	1321845	1322051	+	207	69	87	179	373	345	349
gene-HB27c_C1415	CP053287.1	1322048	1322758	+	711	184	577	959	1613	4940	1462
gene-HB27c_C1416	CP053287.1	1322755	1323291	-	537	44	54	144	273	5046	434
gene-HB27c_C1417	CP053287.1	1323405	1324373	-	969	20	47	110	187	135	395
gene-HB27c_C1418	CP053287.1	1324370	1325374	-	1005	86	130	242	843	1140	1254
gene-HB27c_C1419	CP053287.1	1325376	1325927	-	552	26	50	95	214	182	265
gene-HB27c_C1420	CP053287.1	1325934	1326707	-	774	24	78	231	254	1241	813
gene-HB27c_C1421	CP053287.1	1326969	1328485	-	1517	573147	998307	1909092	2588633	3080032	4474843
gene-HB27c_C1422	CP053287.1	1328615	1329280	+	666	25	47	68	179	164	174
gene-HB27c_C1423	CP053287.1	1329271	1329690	+	420	25	55	88	224	6442	2053
gene-HB27c_C1424	CP053287.1	1329679	1330659	-	981	75	118	343	785	403	1174
gene-HB27c_C1425	CP053287.1	1330662	1330994	-	333	95	257	1832	5965	634	2077
gene-HB27c_C1426	CP053287.1	1331058	1331411	-	354	284	557	2205	2227	7398	11693
gene-HB27c_C1427	CP053287.1	1331476	1331955	-	480	55	134	621	515	307	3533
gene-HB27c_C1428	CP053287.1	1331952	1332965	-	1014	99	158	470	834	5680	5077
gene-HB27c_C1429	CP053287.1	1332962	1333960	-	999	52	88	430	682	339	1658
gene-HB27c_C1430	CP053287.1	1333969	1334991	-	1023	15	32	26	154	65	58
gene-HB27c_C1431	CP053287.1	1334969	1336114	-	1146	119	233	107	354	61	358
gene-HB27c_C1432	CP053287.1	1336231	1337037	-	807	2	13	27	57	28	216
gene-HB27c_C1433	CP053287.1	1337188	1338375	+	1188	231	212	553	1262	6799	1833
gene-HB27c_C1434	CP053287.1	1338380	1338583	+	204	31	64	286	222	209	718
gene-HB27c_C1435	CP053287.1	1338580	1338819	+	240	44	73	156	221	354	405
gene-HB27c_C1436	CP053287.1	1338791	1339876	+	1086	199	312	1050	1100	1460	3591
gene-HB27c_C1437	CP053287.1	1339891	1341486	+	1596	35	71	322	489	874	1674
gene-HB27c_C1438	CP053287.1	1341532	1342143	-	612	3	8	16	23	21	42
gene-HB27c_C1439	CP053287.1	1342153	1343286	-	1134	49	158	122	108	57	248
gene-HB27c_C1440	CP053287.1	1343373	1344371	-	999	7	25	26	71	25	152
gene-HB27c_C1441	CP053287.1	1344355	1344867	-	513	2	7	15	21	7	258
gene-HB27c_C1442	CP053287.1	1344860	1345378	-	519	4	0	44	26	14	36
gene-HB27c_C1443	CP053287.1	1345388	1346734	-	1347	7	23	31	71	45	76
gene-HB27c_C1444	CP053287.1	1346727	1349357	-	2631	8	17	30	146	126	87
gene-HB27c_C1445	CP053287.1	1349367	1350005	-	639	3	6	9	15	8	20
gene-HB27c_C1446	CP053287.1	1350162	1351571	-	1410	141	194	351	474	730	2613
gene-HB27c_C1447	CP053287.1	1351640	1352590	-	951	48	83	2795	443	2244	733
gene-HB27c_C1448	CP053287.1	1352574	1353431	-	858	77	115	336	559	673	3869
gene-HB27c_C1449	CP053287.1	1353431	1353802	-	372	32	58	334	386	173	678
gene-HB27c_C1450	CP053287.1	1353804	1354703	-	900	35	113	714	1076	346	1347
gene-HB27c_C1451	CP053287.1	1354833	1356104	-	1272	17	51	167	131	377	336
gene-HB27c_C1452	CP053287.1	1356127	1356645	+	519	109	204	1505	1032	1392	9714
gene-HB27c_C1453	CP053287.1	1356710	1357627	-	918	914	216	604	1215	1035	4128
gene-HB27c_C1454	CP053287.1	1357745	1358851	-	1107	134	290	955	4461	815	7530
gene-HB27c_C1455	CP053287.1	1358848	1359669	-	822	109	79	703	2904	2918	1128
gene-HB27c_C1456	CP053287.1	1359700	1359978	+	279	61	14	173	299	4046	1522
gene-HB27c_C1457	CP053287.1	1360036	1360377	-	342	82	1436	364	354	655	1577
gene-HB27c_C1458	CP053287.1	1360384	1361481	-	1098	64	152	293	710	387	1061
gene-HB27c_C1459	CP053287.1	1361481	1361960	-	480	54	75	253	2110	1955	2368
gene-HB27c_C1460	CP053287.1	1362001	1362561	-	561	22	869	445	250	272	467
gene-HB27c_C1461	CP053287.1	1362562	1363812	-	1251	442	353	3280	1497	2400	6657
gene-HB27c_C1462	CP053287.1	1363822	1364079	-	258	282	184	5228	461	4272	2174
gene-HB27c_C1463	CP053287.1	1364083	1364388	-	306	154	282	729	3720	4504	2243
gene-HB27c_C1464	CP053287.1	1364486	1364561	-	76	49	265	946	5781	495	7802
gene-HB27c_C1465	CP053287.1	1364598	1364825	-	228	4	11	33	28	609	129
gene-HB27c_C1466	CP053287.1	1364895	1364969	+	75	0	0	4	101	4	107
gene-HB27c_C1467	CP053287.1	1365103	1366533	+	1431	63	73	140	358	359	797
gene-HB27c_C1468	CP053287.1	1366668	1368131	+	1464	30	50	125	181	252	1166
gene-HB27c_C1469	CP053287.1	1368184	1369710	+	1527	105	237	388	531	1073	1889
gene-HB27c_C1470	CP053287.1	1369757	1370845	+	1089	1028	245	354	756	535	2810
gene-HB27c_C1471	CP053287.1	1370859	1372694	+	1836	169	249	785	1515	685	2273
gene-HB27c_C1472	CP053287.1	1372765	1373082	+	318	30	117	607	1025	5254	1110
gene-HB27c_C1473	CP053287.1	1373110	1374267	-	1158	16	22	41	80	123	289
gene-HB27c_C1474	CP053287.1	1374382	1375542	+	1161	7	309	38	49	103	175
gene-HB27c_C1475	CP053287.1	1375898	1376818	+	921	30	61	309	341	555	301
gene-HB27c_C1476	CP053287.1	1376796	1377125	-	330	20	15	39	101	82	114
gene-HB27c_C1477	CP053287.1	1377154	1377627	-	474	60	206	853	696	82	246
gene-HB27c_C1478	CP053287.1	1377637	1378236	-	600	11	32	71	188	150	185
gene-HB27c_C1479	CP053287.1	1378229	1378687	-	459	39	29	1156	163	1492	285
gene-HB27c_C1480	CP053287.1	1378734	1379261	+	528	33	55	140	212	269	19104
gene-HB27c_C1481	CP053287.1	1379311	1379640	+	330	49	122	235	2412	370	1295
gene-HB27c_C1482	CP053287.1	1379627	1380694	-	1068	79	177	265	670	568	1655
gene-HB27c_C1483	CP053287.1	1380684	1381010	-	327	17	28	236	104	58	191
gene-HB27c_C1484	CP053287.1	1381153	1381557	+	405	9	17	28	135	30	255
gene-HB27c_C1485	CP053287.1	1381617	1382033	+	417	25	66	501	168	156	408
gene-HB27c_C1486	CP053287.1	1382044	1383264	+	1221	87	132	795	1171	3459	2691
gene-HB27c_C1487	CP053287.1	1383251	1384555	+	1305	137	182	674	690	566	1670
gene-HB27c_C1488	CP053287.1	1384547	1385737	-	1191	114	90	221	599	504	2726
gene-HB27c_C1489	CP053287.1	1385715	1386299	-	585	44	44	131	177	128	500
gene-HB27c_C1490	CP053287.1	1386320	1387399	+	1080	81	114	940	803	2963	5225
gene-HB27c_C1491	CP053287.1	1387811	1388371	+	561	3	10	34	70	32	311
gene-HB27c_C1492	CP053287.1	1388430	1388506	+	77	7	11	73	2943	339	1530
gene-HB27c_C1493	CP053287.1	1388560	1388802	+	243	103	253	105	215	172	720
gene-HB27c_C1494	CP053287.1	1388815	1389192	+	378	56	64	122	272	137	2154
gene-HB27c_C1495	CP053287.1	1389480	1390283	+	804	51	59	111	368	174	386
gene-HB27c_C1496	CP053287.1	1390280	1391770	-	1491	55	79	129	615	214	1719
gene-HB27c_C1497	CP053287.1	1391777	1392811	-	1035	238	226	426	852	733	2305
gene-HB27c_C1498	CP053287.1	1392928	1393788	-	861	35	105	370	2341	371	10643
gene-HB27c_C1499	CP053287.1	1393758	1393997	-	240	13	47	109	633	112	248
gene-HB27c_C1500	CP053287.1	1393994	1394596	-	603	60	63	493	1124	1412	1002
gene-HB27c_C1501	CP053287.1	1394660	1399234	-	4575	837	2424	9740	10845	9704	37460
gene-HB27c_C1502	CP053287.1	1399264	1402623	-	3360	3456	1445	5463	13161	13745	26923
gene-HB27c_C1503	CP053287.1	1402813	1403454	-	642	65	329	2861	4508	413	7346
gene-HB27c_C1504	CP053287.1	1403454	1403882	-	429	140	140	390	4062	448	1045
gene-HB27c_C1505	CP053287.1	1403889	1404926	-	1038	217	275	4729	1318	1266	4681
gene-HB27c_C1506	CP053287.1	1404938	1406662	-	1725	247	282	1026	1854	3728	1409
gene-HB27c_C1507	CP053287.1	1406663	1407685	-	1023	118	203	558	2135	1371	7881
gene-HB27c_C1508	CP053287.1	1407636	1408232	-	597	91	309	475	1319	617	3101
gene-HB27c_C1509	CP053287.1	1408229	1409413	-	1185	60	558	410	1064	686	7254
gene-HB27c_C1510	CP053287.1	1409386	1410162	-	777	64	108	221	378	382	628
gene-HB27c_C1511	CP053287.1	1410202	1411251	+	1050	37	66	194	409	745	913
gene-HB27c_C1512	CP053287.1	1411244	1411897	+	654	3	16	66	81	203	419
gene-HB27c_C1513	CP053287.1	1412017	1413135	+	1119	39	91	396	456	1398	1088
gene-HB27c_C1514	CP053287.1	1413184	1414260	-	1077	73	118	582	767	544	4686
gene-HB27c_C1515	CP053287.1	1414278	1414991	-	714	228	78	156	926	151	334
gene-HB27c_C1516	CP053287.1	1415024	1415521	+	498	88	101	1226	637	958	1191
gene-HB27c_C1517	CP053287.1	1415525	1416370	+	846	133	162	4485	4801	1123	5086
gene-HB27c_C1518	CP053287.1	1416349	1417332	-	984	40	64	325	671	285	680
gene-HB27c_C1519	CP053287.1	1417352	1417759	-	408	235	2037	1409	229	595	1423
gene-HB27c_C1520	CP053287.1	1417740	1418423	-	684	65	102	1368	7690	594	1688
gene-HB27c_C1521	CP053287.1	1418433	1421081	-	2649	478	1378	1588	4274	1349	5680
gene-HB27c_C1522	CP053287.1	1421105	1421389	+	285	16	34	86	115	124	227
gene-HB27c_C1523	CP053287.1	1421434	1422576	+	1143	62	79	222	318	341	2266
gene-HB27c_C1524	CP053287.1	1422577	1423260	+	684	34	96	86	263	169	1417
gene-HB27c_C1525	CP053287.1	1423308	1424639	+	1332	16	27	100	107	311	13351
gene-HB27c_C1526	CP053287.1	1424786	1426093	+	1308	25	99	102	205	107	58862
gene-HB27c_C1527	CP053287.1	1426166	1428922	+	2757	75	50	890	196	180	6717
gene-HB27c_C1528	CP053287.1	1429005	1429757	+	753	7278	4207	7763	12826	6983	14272
gene-HB27c_C1529	CP053287.1	1429754	1431160	+	1407	3889	11025	33502	30222	18276	38469
gene-HB27c_C1530	CP053287.1	1431213	1432508	+	1296	1341	2487	8059	11898	18107	10335
gene-HB27c_C1531	CP053287.1	1432511	1432813	+	303	137	385	3558	2020	861	1305
gene-HB27c_C1532	CP053287.1	1432810	1433799	-	990	91	21	91	180	497	735
gene-HB27c_C1533	CP053287.1	1433787	1434368	-	582	17	24	47	89	1287	188
gene-HB27c_C1534	CP053287.1	1434447	1435835	-	1389	19	32	57	178	134	222
gene-HB27c_C1535	CP053287.1	1435972	1436373	-	402	6	139	26	73	39	71
gene-HB27c_C1536	CP053287.1	1436424	1438688	+	2265	69	86	934	219	242	438
gene-HB27c_C1537	CP053287.1	1438751	1439617	+	867	31	41	108	344	134	1473
gene-HB27c_C1538	CP053287.1	1439663	1441081	+	1419	7	19	43	243	97	106
gene-HB27c_C1539	CP053287.1	1441156	1442490	+	1335	14	28	43	65	64	13349
gene-HB27c_C1540	CP053287.1	1442590	1442835	+	246	3	10	9	25	22	31
gene-HB27c_C1541	CP053287.1	1442861	1444552	+	1692	430	565	1217	3022	1914	8305
gene-HB27c_C1542	CP053287.1	1444577	1445029	+	453	64	109	209	933	237	379
gene-HB27c_C1543	CP053287.1	1445026	1445688	-	663	92	243	467	1083	10435	1642
gene-HB27c_C1544	CP053287.1	1445780	1447594	+	1815	140	385	1410	2059	4600	7486
gene-HB27c_C1545	CP053287.1	1447591	1448514	+	924	74	144	435	874	485	2852
gene-HB27c_C1546	CP053287.1	1448502	1448759	-	258	15	170	53	121	103	149
gene-HB27c_C1547	CP053287.1	1448756	1449292	-	537	27	36	5019	339	192	565
gene-HB27c_C1548	CP053287.1	1449289	1450056	-	768	73	258	366	274	812	1207
gene-HB27c_C1549	CP053287.1	1450053	1450859	-	807	20	28	75	349	124	307
gene-HB27c_C1550	CP053287.1	1450826	1451548	-	723	29	41	149	378	1003	382
gene-HB27c_C1551	CP053287.1	1451563	1452192	+	630	585	119	269	538	1694	900
gene-HB27c_C1552	CP053287.1	1452203	1452403	+	201	113	1163	1004	2810	3613	3394
gene-HB27c_C1553	CP053287.1	1452400	1453554	-	1155	131	246	827	6986	2377	6313
gene-HB27c_C1554	CP053287.1	1453561	1454748	-	1188	135	2277	1239	2771	3774	42863
gene-HB27c_C1555	CP053287.1	1454759	1455541	-	783	96	131	332	906	476	3882
gene-HB27c_C1556	CP053287.1	1455545	1457524	-	1980	3322	2647	1764	4070	12951	54885
gene-HB27c_C1557	CP053287.1	1457552	1458163	-	612	47	175	203	348	116	1064
gene-HB27c_C1558	CP053287.1	1458214	1458906	-	693	21	52	129	249	186	599
gene-HB27c_C1559	CP053287.1	1458887	1459267	-	381	17	24	52	99	39	150
gene-HB27c_C1560	CP053287.1	1459258	1460121	-	864	32	46	156	15926	185	251
gene-HB27c_C1561	CP053287.1	1460229	1460372	+	144	3	3	11	4	18	42
gene-HB27c_C1562	CP053287.1	1460602	1461279	-	678	6	15	57	98	109	498
gene-HB27c_C1563	CP053287.1	1461310	1462575	+	1266	27	22	71	667	19849	339
gene-HB27c_C1564	CP053287.1	1462526	1463095	-	570	30	49	106	413	282	298
gene-HB27c_C1565	CP053287.1	1463122	1463907	-	786	200	339	2088	1472	2147	2396
gene-HB27c_C1566	CP053287.1	1463937	1465160	+	1224	34	38	210	187	231	463
gene-HB27c_C1567	CP053287.1	1465239	1466117	+	879	46	72	366	400	228	773
gene-HB27c_C1568	CP053287.1	1466110	1466880	+	771	103	100	249	2053	306	624
gene-HB27c_C1569	CP053287.1	1466877	1467941	-	1065	106	17	178	138	60	171
gene-HB27c_C1570	CP053287.1	1467962	1468984	+	1023	47	78	223	283	903	4084
gene-HB27c_C1571	CP053287.1	1468992	1470992	-	2001	82	299	898	463	3965	7234
gene-HB27c_C1572	CP053287.1	1471093	1473939	-	2847	28027	53052	104768	184225	296203	462467
gene-HB27c_C1573	CP053287.1	1474440	1476254	+	1815	115	284	1175	5129	2211	13884
gene-HB27c_C1574	CP053287.1	1476300	1476375	+	76	4	11	78	56	379	79
gene-HB27c_C1575	CP053287.1	1476422	1477120	+	699	13	21	46	205	79	190
gene-HB27c_C1576	CP053287.1	1477037	1478014	-	978	13	31	179	214	152	3756
gene-HB27c_C1577	CP053287.1	1478017	1478439	-	423	40	43	243	4888	524	502
gene-HB27c_C1578	CP053287.1	1478439	1479089	-	651	71	43	182	273	112	320
gene-HB27c_C1579	CP053287.1	1479099	1479944	-	846	410	212	601	976	757	1403
gene-HB27c_C1580	CP053287.1	1479931	1480809	-	879	118	214	1990	1061	585	2226
gene-HB27c_C1581	CP053287.1	1480809	1482371	-	1563	540	568	2450	3443	4063	17789
gene-HB27c_C1582	CP053287.1	1482376	1483185	-	810	77	132	726	3927	3540	1320
gene-HB27c_C1583	CP053287.1	1483217	1484251	-	1035	212	352	535	1603	9732	5611
gene-HB27c_C1584	CP053287.1	1484244	1485089	-	846	113	152	2200	578	571	1037
gene-HB27c_C1585	CP053287.1	1485194	1485358	-	165	71	77	183	343	690	453
gene-HB27c_C1586	CP053287.1	1485352	1485666	-	315	132	209	506	1087	651	3500
gene-HB27c_C1587	CP053287.1	1485676	1486167	-	492	79	330	4015	1065	229	430
gene-HB27c_C1588	CP053287.1	1486160	1487416	-	1257	107	61	134	409	385	521
gene-HB27c_C1589	CP053287.1	1487439	1487663	+	225	54	67	188	231	151	299
gene-HB27c_C1590	CP053287.1	1487713	1487859	+	147	47	51	116	776	216	309
gene-HB27c_C1591	CP053287.1	1487862	1488992	-	1131	48	58	351	305	813	1487
gene-HB27c_C1592	CP053287.1	1489136	1489927	-	792	31	65	2826	3534	764	281
gene-HB27c_C1593	CP053287.1	1489963	1491081	-	1119	61	105	572	450	512	974
gene-HB27c_C1594	CP053287.1	1491119	1491685	-	567	118	1733	1541	943	551	3984
gene-HB27c_C1595	CP053287.1	1491695	1492909	-	1215	9	17	58	149	35	100
gene-HB27c_C1596	CP053287.1	1492917	1493894	-	978	25	75	1330	317	483	14870
gene-HB27c_C1597	CP053287.1	1494038	1494113	-	76	9	29	844	260	1228	8631
gene-HB27c_C1598	CP053287.1	1494134	1494208	-	75	49	101	2233	433	947	1191
gene-HB27c_C1599	CP053287.1	1494215	1494288	-	74	33	155	1079	8326	4286	1524
gene-HB27c_C1600	CP053287.1	1494359	1494955	+	597	70	708	422	1343	1075	1082
gene-HB27c_C1601	CP053287.1	1494952	1496622	+	1671	135	299	590	1301	990	2949
gene-HB27c_C1602	CP053287.1	1496629	1497807	-	1179	393	300	1450	1740	357	785
gene-HB27c_C1603	CP053287.1	1497807	1498526	-	720	412	108	393	2116	894	2749
gene-HB27c_C1604	CP053287.1	1498563	1498838	+	276	22	21	64	183	233	174
gene-HB27c_C1605	CP053287.1	1498835	1499398	-	564	31	445	377	1015	805	2164
gene-HB27c_C1606	CP053287.1	1499458	1499534	-	77	0	0	8	4	28	31
gene-HB27c_C1607	CP053287.1	1499578	1499799	+	222	1	3	2	3	9	4
