Geneid	30_R1	480_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0349	401.349143864456	397.02623411967596	host	gene-SynWH7803_0349	None	None	0.01170348508786645
gene-SynWH7803_1216	397.35370847887384	439.09359058752875	host	ftsH	None	None	1.0414390484546845
gene-SynWH7803_0049	1008.4243210597801	702.3966321786268	host	gene-SynWH7803_0049	None	None	27.370762026460067
gene-SynWH7803_2520	134.58414405035649	152.75701130176333	host	gene-SynWH7803_2520	None	None	0.5746707319606712
gene-SynWH7803_2111	206.51704862899533	179.49129221215696	host	gene-SynWH7803_2111	None	None	0.9460825487743101
gene-SynWH7803_0837	576.4264282911495	630.7297119528739	host	gene-SynWH7803_0837	None	None	1.221402318282375
gene-SynWH7803_1710	59.96178095489739	65.47803667357793	host	ppnK	None	None	0.1212895463703554
gene-SynWH7803_1294	67.10669441629345	78.25489371000555	host	gene-SynWH7803_1294	None	None	0.42749377292279855
gene-SynWH7803_0342	4740.7680124898725	4413.270960078531	host	gene-SynWH7803_0342	None	None	5.858305806842328
gene-SynWH7803_1467	157.0148347254159	172.36807123530548	host	gene-SynWH7803_1467	None	None	0.3578234739308477
gene-SynWH7803_1828	468.81455247170965	537.5191637771333	host	gene-SynWH7803_1828	None	None	2.34530729638304
gene-SynWH7803_2328	413.1222143317905	339.37908918048254	host	dgkA	None	None	3.613315008026941
gene-SynWH7803_1057	508.60286995774254	556.5971063281039	host	gene-SynWH7803_1057	None	None	1.081227363901099
gene-SynWH7803_0593	98.51004358325062	115.95381100790537	host	gene-SynWH7803_0593	None	None	0.7094086379859236
gene-SynWH7803_1584	132.85870630612115	140.44308994814384	host	gene-SynWH7803_1584	None	None	0.10523691394963461
gene-SynWH7803_0992	82.15240459740511	97.10794596880075	host	gene-SynWH7803_0992	None	None	0.6238641646216118
gene-SynWH7803_0123	3343.3030649389584	2986.725428032295	host	gene-SynWH7803_0123	None	None	10.043210017389548
gene-SynWH7803_1404	106.31351024096209	111.90252813809565	host	gene-SynWH7803_1404	None	None	0.07157384325761149
gene-SynWH7803_1995	62.09672822911669	70.29699792354263	host	gpmI	None	None	0.2539562297075276
gene-SynWH7803_0987	30.596249122559115	33.384620800899064	host	gene-SynWH7803_0987	None	None	0.06076047907655664
gene-SynWH7803_0077	151.90514071063402	215.92167594222377	host	gene-SynWH7803_0077	None	None	5.570715072312186
gene-SynWH7803_0273	73.80420802761485	66.41004949239665	host	gene-SynWH7803_0273	None	None	0.19496441164742834
gene-SynWH7803_0018	105.81434514104116	106.12720782206674	host	gene-SynWH7803_0018	None	None	0.00023091993007041638
gene-SynWH7803_2360	131.0326180268054	158.9039115853103	host	gene-SynWH7803_2360	None	None	1.3396190636336707
gene-SynWH7803_0928	203.76796107222648	171.64889452816834	host	gene-SynWH7803_0928	None	None	1.37398523837158
gene-SynWH7803_0118	54.60762394375487	52.64832001406566	host	gene-SynWH7803_0118	None	None	0.017895846827870158
gene-SynWH7803_1311	90.35166056963185	107.317129627247	host	gene-SynWH7803_1311	None	None	0.7280540849625788
gene-SynWH7803_1107	83.12550073698489	76.41953627438468	host	gene-SynWH7803_1107	None	None	0.14093186543449865
gene-SynWH7803_2006	69.35542932763178	82.11907948724931	host	gene-SynWH7803_2006	None	None	0.5377497727891623
gene-SynWH7803_1578	60.88330326087556	64.20360064052942	host	gene-SynWH7803_1578	None	None	0.0440668620994322
gene-SynWH7803_2359	50.19144646102404	60.2561111988736	host	gene-SynWH7803_2359	None	None	0.45857725798355203
gene-SynWH7803_1002	18.250693200179576	17.438014988785767	host	gene-SynWH7803_1002	None	None	0.009252868887510549
gene-SynWH7803_1262	60.17990181113501	93.9951539639428	host	dapF	None	None	3.7083537035529077
gene-RNA_30	1876.2613023490876	1065.360139256053	host	gene-RNA_30	None	None	111.76840891308375
gene-SynWH7803_0369	161.41711981117524	145.20814350474876	host	clpS	None	None	0.4284234607107315
gene-SynWH7803_2274	137.2912963732085	188.05997199112926	host	gene-SynWH7803_2274	None	None	3.9610394589139104
gene-SynWH7803_1376	1549.711495750216	1775.771193024684	host	gene-SynWH7803_1376	None	None	7.683544242211992
gene-SynWH7803_2430	192.97514834733656	160.26366156360254	host	gene-SynWH7803_2430	None	None	1.5146146708400914
gene-SynWH7803_2441	46.14619418114849	57.55793491525231	host	gene-SynWH7803_2441	None	None	0.6278815883085421
gene-SynWH7803_0061	60.588067845890826	61.48369779192105	host	gene-SynWH7803_0061	None	None	0.0032855795770420065
gene-SynWH7803_0197	1302.087747581844	1133.470974271075	host	acpP	None	None	5.836774943390637
gene-SynWH7803_0582	110.35899812129232	124.97244075296467	host	pdhC	None	None	0.4537275312018238
gene-SynWH7803_1416	271.0487052830533	218.96717024840572	host	gene-SynWH7803_1416	None	None	2.7677534820921164
gene-SynWH7803_1298	456.1945561830371	522.534963032018	host	glgC	None	None	2.2483482384479294
gene-SynWH7803_1501	396.07877481486497	584.4029496899651	host	gene-SynWH7803_1501	None	None	18.08600505037388
gene-SynWH7803_1851	869.0991081494082	778.9914541453397	host	petA	None	None	2.4632715870940167
gene-SynWH7803_2087	373.8448445843236	349.1856172144662	host	gene-SynWH7803_2087	None	None	0.42050613812695997
gene-SynWH7803_1300	602.7494849459249	568.2710735300724	host	glpX%2C cbbF%2C fbp	None	None	0.507574715557462
gene-SynWH7803_1363	471.1812766803639	498.4188735361786	host	pdhB	None	None	0.3825735187407915
gene-SynWH7803_1183	301.39629194418916	193.92275289253138	host	gene-SynWH7803_1183	None	None	11.659718838487015
gene-SynWH7803_1486	494.17615393490274	563.1933903409404	host	gene-SynWH7803_1486	None	None	2.2524664848320195
gene-SynWH7803_1414	126.80575938077943	109.47979571588485	host	gene-SynWH7803_1414	None	None	0.6352250707717625
gene-SynWH7803_0795	180.15761081873117	172.44259266688147	host	gene-SynWH7803_0795	None	None	0.08440367375709575
gene-SynWH7803_1398	58.9701204479449	69.79490520081576	host	stpA	None	None	0.4549991907958482
gene-SynWH7803_0481	298.1273141214986	278.16236595917593	host	pebB	None	None	0.3458322861763135
gene-SynWH7803_0134	105.18018166284337	96.90295894027325	host	gene-SynWH7803_0134	None	None	0.16951541774973386
gene-SynWH7803_1143	33.1643954152719	44.45089096834654	host	gene-SynWH7803_1143	None	None	0.8206178692684675
gene-SynWH7803_0900	53.35785509067164	73.31892665739471	host	gene-SynWH7803_0900	None	None	1.5726811677465204
gene-SynWH7803_0367	60.675226352943646	75.60786832800063	host	gene-SynWH7803_0367	None	None	0.8180904494327296
gene-SynWH7803_0146	30.148002257796897	34.81995918982624	host	miaA	None	None	0.16798419627445157
gene-SynWH7803_2189	186.9224222921618	252.85121733739365	host	gene-SynWH7803_2189	None	None	4.941867388615611
gene-SynWH7803_1458	223.2535317741411	318.43645879383513	host	glnN	None	None	8.36252261790639
gene-SynWH7803_0149	78.67481057670092	77.69026080824705	host	gene-SynWH7803_0149	None	None	0.00309959966755046
gene-SynWH7803_0965	54.97098841493434	83.26038142532923	host	gene-SynWH7803_0965	None	None	2.8947472553493916
gene-SynWH7803_2045	73.8301657197023	76.24244221554315	host	bioD	None	None	0.019387541712132788
gene-SynWH7803_1666	163.08981344991116	190.18335097144478	host	gene-SynWH7803_1666	None	None	1.0389407537267992
gene-SynWH7803_2485	230.7610205769084	118.32351208192607	host	moeA	None	None	18.107638886588294
gene-SynWH7803_1227	236.46446267203558	225.84355997671324	host	gene-SynWH7803_1227	None	None	0.12200045049749332
gene-SynWH7803_0918	102.07589669519793	81.1246784260903	host	gene-SynWH7803_0918	None	None	1.1980135615545402
gene-SynWH7803_1853	182.77508104755447	194.3385029804914	host	cobM	None	None	0.17728442101038547
gene-SynWH7803_1378	128.21039588039426	182.09861553863172	host	gene-SynWH7803_1378	None	None	4.6791103562460075
gene-SynWH7803_1156	218.8541421666018	213.01354221107917	host	gene-SynWH7803_1156	None	None	0.03949428155247027
gene-SynWH7803_0241	27.804059471870307	29.21717553134997	host	gene-SynWH7803_0241	None	None	0.017510117041892852
gene-SynWH7803_0690	142.25780138656103	223.71137650087007	host	gene-SynWH7803_0690	None	None	9.064540540273526
gene-SynWH7803_2522	128.08782380020267	134.21554159401504	host	mraY	None	None	0.07157537857772453
gene-SynWH7803_1777	105.88605451020695	108.09004879078238	host	gene-SynWH7803_1777	None	None	0.011350778694142957
gene-SynWH7803_0187	38.43622187286396	53.38440905774058	host	gene-SynWH7803_0187	None	None	1.2167652184996718
gene-SynWH7803_1818	97.34919752975787	139.678500060174	host	gene-SynWH7803_1818	None	None	3.7796634547987136
gene-SynWH7803_0781	129.79556963657976	141.95327931882346	host	gene-SynWH7803_0781	None	None	0.2719604982429557
gene-SynWH7803_1358	287.8373101532469	367.49804258975223	host	gene-SynWH7803_1358	None	None	4.841667907704895
gene-SynWH7803_0189	44.432085834806685	50.81220635488293	host	nblB	None	None	0.21369226918935777
gene-SynWH7803_1962	24.014634663503244	38.490743790736694	host	purD	None	None	1.6763176277461338
gene-SynWH7803_1299	327.1099810973357	314.0034361875888	host	hemA	None	None	0.13397124037638805
gene-SynWH7803_1155	144.3480917559706	153.55710846007233	host	gene-SynWH7803_1155	None	None	0.1423372075998053
gene-SynWH7803_1769	21.6738268792752	25.274423565034585	host	gene-SynWH7803_1769	None	None	0.1380700704585336
gene-SynWH7803_0723	153.14747426419876	178.58932591963355	host	gene-SynWH7803_0723	None	None	0.9756044781562593
gene-SynWH7803_1441	449.1478775648802	496.3606409307949	host	gene-SynWH7803_1441_gene_hli	None	None	1.178754596622944
gene-RNA_29	494.6404255357258	870.3154753493989	host	gene-RNA_29	None	None	51.69827939532218
gene-SynWH7803_0675	94.34588215234913	83.26319370599617	host	gene-SynWH7803_0675	None	None	0.345776201484453
gene-SynWH7803_1038	210.87618455626844	206.5113071357129	host	preA	None	None	0.02282310236375672
gene-SynWH7803_1332	83.28772849017963	84.6887203348817	host	devA	None	None	0.005842420656736881
gene-SynWH7803_0244	91.8679015173951	78.63420896190505	host	ugd	None	None	0.5135731697423611
gene-SynWH7803_1613	37.38448445843236	77.30853311695023	host	gene-SynWH7803_1613	None	None	6.948677848850231
gene-SynWH7803_1889	70.4481491050861	87.14626083591682	host	gene-SynWH7803_1889	None	None	0.8846345992846071
gene-SynWH7803_0835	172.91507115330612	146.01578373521247	host	gene-SynWH7803_0835	None	None	1.1343707460573764
gene-SynWH7803_2169	6778.981973253908	6180.779855525195	host	gene-SynWH7803_2169	None	None	13.806032023693021
gene-SynWH7803_1096	121.4248055209883	140.20164050983757	host	gene-SynWH7803_1096	None	None	0.6738033129818481
gene-SynWH7803_1844	4480.25007870968	4687.665391766654	host	psaF	None	None	2.3462864720483325
gene-SynWH7803_1175	86.79211969746609	107.51982106150822	host	gene-SynWH7803_1175	None	None	1.1055357744839756
gene-SynWH7803_1380	71.93748133658107	86.1582397374918	host	crtH	None	None	0.6395807809444817
gene-SynWH7803_2181	178.18772966168694	173.565289374363	host	gene-SynWH7803_2181	None	None	0.03037209782652299
gene-SynWH7803_2344	51.075945000351744	65.4491731397284	host	gene-SynWH7803_2344	None	None	0.8864598914125026
gene-SynWH7803_0409	219.0379525651775	215.04934591875067	host	truA	None	None	0.018324635431033364
gene-SynWH7803_1849	51.10296484230928	82.33775772965802	host	gene-SynWH7803_1849	None	None	3.6556017829917113
gene-SynWH7803_0308	64.86327112405716	84.30225080565859	host	gene-SynWH7803_0308	None	None	1.2666262490596212
gene-SynWH7803_1753	33.07576421576558	26.45258205925977	host	gene-SynWH7803_1753	None	None	0.3684508694025392
gene-SynWH7803_1452	103.40001311185925	194.5827282285241	host	gene-SynWH7803_1452	None	None	13.950954841625398
gene-SynWH7803_0968	85.98431425439442	104.14370062747055	host	gene-SynWH7803_0968	None	None	0.8672138970460502
gene-SynWH7803_1621	36.468606220029784	37.86651361707377	host	gene-SynWH7803_1621	None	None	0.013144157801807332
gene-SynWH7803_2022	774.4588261882654	535.4116453964223	host	atpI	None	None	21.81267380407301
gene-SynWH7803_2068	56.72766490419403	68.14265229204867	host	gene-SynWH7803_2068	None	None	0.5217490432898539
gene-SynWH7803_2121	142.00482367218066	166.3822633140537	host	gene-SynWH7803_2121	None	None	0.9634961847797614
gene-SynWH7803_2527	181.98953181175455	222.642207968854	host	gene-SynWH7803_2527	None	None	2.042153291817968
gene-SynWH7803_1297	295.25048656008437	315.7644786024315	host	gnd	None	None	0.3443646174865388
gene-SynWH7803_1932	57.90248057980453	55.76109444088472	host	gene-SynWH7803_1932	None	None	0.02017152194589708
gene-SynWH7803_0133	86.43104708754551	90.91895865222266	host	gene-SynWH7803_0133	None	None	0.0567841825782543
gene-SynWH7803_0852	41.14871530735037	43.655168558132644	host	gene-SynWH7803_0852	None	None	0.037040213325147314
gene-SynWH7803_0947	190.16461651953026	330.0877350532102	host	gene-SynWH7803_0947	None	None	18.816329268867165
gene-SynWH7803_0939	202.36383978586213	323.55099549844897	host	gene-SynWH7803_0939	None	None	13.962647299887728
gene-SynWH7803_1647	998.8029705706855	797.3433273991674	host	psbD	None	None	11.298074069096963
gene-SynWH7803_1776	261.12709710399355	214.0269575510404	host	chlG	None	None	2.3344251450387565
gene-SynWH7803_1914	101.48519805423223	104.30910185365146	host	gene-SynWH7803_1914	None	None	0.019374765656638235
gene-SynWH7803_0234	21.460131943927035	34.582601840741006	host	pcnB	None	None	1.5363206303820467
gene-SynWH7803_0469	112.95454947083492	98.08883431191994	host	gene-SynWH7803_0469	None	None	0.5235641203836037
gene-SynWH7803_0679	933.8250696827367	936.6049629503093	host	rbcS%2C cbbS	None	None	0.002065783387849222
gene-SynWH7803_1364	247.31274334039867	249.05062432701726	host	gene-SynWH7803_1364	None	None	0.0030423582000455866
gene-SynWH7803_0764	38.37911753117964	42.355178608082866	host	proA	None	None	0.09790796751355237
gene-SynWH7803_1921	170.98595063159578	173.08475448869072	host	gene-SynWH7803_1921	None	None	0.006401268060610692
gene-SynWH7803_2080	102.99635493491701	118.14744986784065	host	gene-SynWH7803_2080	None	None	0.5190190108902428
gene-SynWH7803_0572	1013.9611690495444	667.4833904869778	host	gene-SynWH7803_0572	None	None	35.69753470514097
gene-SynWH7803_1126	51.41193703398574	56.712128392732474	host	gene-SynWH7803_1126	None	None	0.12990645666377176
gene-SynWH7803_0608	305.9503685441753	271.983447052578	host	gene-SynWH7803_0608	None	None	0.9981694481962549
gene-SynWH7803_2227	20.645163059134287	23.294064798452627	host	gene-SynWH7803_2227	None	None	0.07984528594022812
gene-SynWH7803_1791	17.612246011528132	21.313129430738158	host	gene-SynWH7803_1791	None	None	0.1759332816570807
gene-SynWH7803_2464	97.86293270328342	93.02618479904666	host	gene-SynWH7803_2464	None	None	0.061276752167009
gene-SynWH7803_1570	52.338278241805305	82.0298460186759	host	folD	None	None	3.2804997535705827
gene-SynWH7803_1236	1167.1273506685807	1120.487234850077	host	ccp	None	None	0.4754516817067444
gene-SynWH7803_0253	262.1418066844293	359.47522464834276	host	ndhK%2C nukC	None	None	7.620282082865131
gene-SynWH7803_0863	120.24321066794145	148.79486560103265	host	gene-SynWH7803_0863	None	None	1.5150216109248935
gene-SynWH7803_0173	41.451916367509796	37.87536855564269	host	mreC	None	None	0.0806260687162256
gene-SynWH7803_1270	134.58414405035649	102.03828572645929	host	gene-SynWH7803_1270	None	None	2.238234336107243
gene-SynWH7803_1544	72.08376755638288	83.08701259362631	host	gene-SynWH7803_1544_gene_rpoD	None	None	0.39012306708962247
gene-SynWH7803_2241	184.59981176836132	207.25266324969638	host	gene-SynWH7803_2241	None	None	0.6547766225181768
gene-SynWH7803_2076	180.8833901873381	200.87251881312835	host	gene-SynWH7803_2076	None	None	0.5233255776767803
gene-SSBP1_gp39	2.605072672669042	37.12482376571811	phage	gene-SSBP1_gp39	early	early	14.996429922413816
gene-SynWH7803_1282	87.29396179911657	90.79985511676665	host	gene-SynWH7803_1282	None	None	0.03450790197996838
gene-SynWH7803_1879	27.28956432277258	28.407923527725185	host	gene-SynWH7803_1879	None	None	0.011227861072113356
gene-SynWH7803_1580	981.7006535871749	1375.191543743286	host	petF	None	None	32.84729798232245
gene-SynWH7803_1487	131.55778102276912	154.24339448414077	host	gene-SynWH7803_1487	None	None	0.9003410451443785
gene-SynWH7803_2132	94.82675219516135	108.07392522989981	host	gene-SynWH7803_2132	None	None	0.4324470367456415
gene-SynWH7803_0365	69.28932530446436	80.0834866437045	host	nctP	None	None	0.39001046274062257
gene-SynWH7803_1567	44.861381350118826	52.74022863207101	host	gene-SynWH7803_1567	None	None	0.3180082505998254
gene-SynWH7803_1462	59.74328189414863	86.7708918913138	host	gene-SynWH7803_1462	None	None	2.49290455416452
gene-SynWH7803_1449	146.26293341009819	171.85812292666967	host	gene-SynWH7803_1449	None	None	1.0296610572292597
gene-SynWH7803_0813	100.19041834859873	191.2368977103506	host	gene-SynWH7803_0813	None	None	14.22217641824134
gene-SynWH7803_1718	162.74328803627725	147.60608995122968	host	gene-SynWH7803_1718	None	None	0.3691561545117575
gene-SynWH7803_0124	34.69194339700724	32.94959216675876	host	gene-SynWH7803_0124	None	None	0.022440263842669145
gene-SynWH7803_1912	73.16677672578903	91.13438785805896	host	gene-SynWH7803_1912	None	None	0.9824490612046676
gene-SynWH7803_1427	190.8447288582924	221.6914856361207	host	gene-SynWH7803_1427	None	None	1.1532592415876035
gene-SynWH7803_2286	88.4033103075871	104.93581960898729	host	gene-SynWH7803_2286	None	None	0.706850868520052
gene-SynWH7803_0496	468.425692574591	390.0981322618217	host	gene-SynWH7803_0496	None	None	3.5731138304283743
gene-SynWH7803_1305	475.09928287520074	346.37934003686195	host	gene-SynWH7803_1305	None	None	10.084756451464507
gene-SynWH7803_1619	130.75451393510244	106.54201840709352	host	gene-SynWH7803_1619	None	None	1.2352581259983417
gene-SynWH7803_0709	63.92746842391933	60.597102086030546	host	gene-SynWH7803_0709	None	None	0.044534744826349414
gene-SynWH7803_1785	45.78635828517283	43.684924147164345	host	dppC	None	None	0.024678451656972144
