# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084821_sorted.bam" "SRR13084827_sorted.bam" "SRR13084839_sorted.bam" "SRR13084830_sorted.bam" "SRR13084822_sorted.bam" "SRR13084838_sorted.bam" "SRR13084833_sorted.bam" "SRR13084829_sorted.bam" "SRR13084817_sorted.bam" "SRR13084834_sorted.bam" "SRR13084835_sorted.bam" "SRR13084831_sorted.bam" "SRR13084828_sorted.bam" "SRR13084826_sorted.bam" "SRR13084823_sorted.bam" "SRR13084840_sorted.bam" "SRR13084818_sorted.bam" "SRR13084820_sorted.bam" "SRR13084836_sorted.bam" "SRR13084825_sorted.bam" "SRR13084832_sorted.bam" "SRR13084824_sorted.bam" "SRR13084819_sorted.bam" "SRR13084837_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084821_sorted.bam	SRR13084827_sorted.bam	SRR13084839_sorted.bam	SRR13084830_sorted.bam	SRR13084822_sorted.bam	SRR13084838_sorted.bam	SRR13084833_sorted.bam	SRR13084829_sorted.bam	SRR13084817_sorted.bam	SRR13084834_sorted.bam	SRR13084835_sorted.bam	SRR13084831_sorted.bam	SRR13084828_sorted.bam	SRR13084826_sorted.bam	SRR13084823_sorted.bam	SRR13084840_sorted.bam	SRR13084818_sorted.bam	SRR13084820_sorted.bam	SRR13084836_sorted.bam	SRR13084825_sorted.bam	SRR13084832_sorted.bam	SRR13084824_sorted.bam	SRR13084819_sorted.bam	SRR13084837_sorted.bam
gene-b0146	U00096.3	160782	161486	-	705	549	314	591	1045	455	898	465	1648	1576	617	1882	1140	583	766	2326	925	1527	411	1383	874	740	1250	573	994
gene-b0147	U00096.3	161501	162031	-	531	156	85	108	210	87	204	97	319	321	76	319	221	86	228	366	130	335	138	244	192	198	233	136	219
gene-b0148	U00096.3	162105	164534	+	2430	1546	982	1345	2348	714	2067	1235	3399	3212	987	3461	2554	717	2672	3454	1239	3489	1529	2507	2470	1963	2808	1863	3357
gene-b0149	U00096.3	164730	167264	+	2535	1907	1210	1662	4167	957	3277	1441	5726	5503	1278	4770	4683	993	4407	5921	1671	6120	2423	4089	4547	3155	4937	3195	5283
gene-b0150	U00096.3	167484	169727	+	2244	433	243	349	7552	284	712	362	9670	16347	408	1986	2255	351	631	19671	409	12660	370	1984	1310	717	10323	1251	668
gene-b0151	U00096.3	169778	170575	+	798	122	77	84	1593	80	138	104	1978	3144	83	460	962	84	186	3291	125	3259	116	470	760	163	2817	654	271
gene-b0152	U00096.3	170575	171465	+	891	115	65	76	1439	52	139	94	1698	2742	84	403	1119	73	165	2933	104	2838	81	416	1015	169	2436	890	288
gene-b0153	U00096.3	171462	173444	+	1983	331	210	242	2289	148	519	232	2774	4888	165	862	2658	187	624	4711	286	5231	359	814	3040	527	4551	2464	994
gene-b0154	U00096.3	173602	174882	-	1281	6102	3811	5389	5746	2775	5892	4616	9943	10983	3472	10191	6006	2908	7476	11545	4357	8945	4286	5687	6120	5262	8023	4321	7369
gene-b4765	U00096.3	175048	175095	+	48	57	44	67	188	52	246	51	157	200	102	241	108	93	123	272	113	151	52	280	96	229	144	81	151
gene-b0155	U00096.3	175107	176528	+	1422	618	437	683	1261	467	1193	502	1770	2273	641	2070	1120	559	1240	2553	958	2112	670	1768	1207	1058	1903	905	1459
gene-b4728	U00096.3	176552	176617	+	66	410	291	477	939	249	1294	389	1116	1373	385	1256	724	292	612	1538	481	1233	358	1516	788	1025	1060	524	987
gene-b0156	U00096.3	176610	176954	+	345	1401	858	1233	2179	704	2494	1060	3046	4120	871	3015	2059	765	1803	4325	1390	4027	1109	2809	2257	2124	3391	1619	2315
gene-b0157	U00096.3	177001	177624	-	624	279	167	217	425	116	430	182	512	710	136	550	447	132	499	663	173	615	274	461	438	428	575	356	519
gene-b0158	U00096.3	177662	178462	-	801	296	160	197	336	118	434	195	394	553	119	436	335	146	399	584	269	626	240	494	411	398	445	267	334
gene-b0159	U00096.3	178455	179153	-	699	2271	1593	1891	2553	1012	2688	1335	3499	4465	1005	3984	2595	1191	3212	5229	1806	4382	1922	3286	3147	2354	3729	2207	2941
gene-b0160	U00096.3	179237	180754	+	1518	467	245	392	536	340	445	313	1022	1013	419	1014	354	392	437	1369	588	785	275	625	353	411	590	251	414
gene-b0161	U00096.3	180884	182308	+	1425	1631	1028	1674	2822	1172	1897	1499	4625	6124	1699	4450	2619	1190	3430	7824	2344	6095	1747	2838	4134	1767	5598	2496	2811
gene-b0162	U00096.3	182463	183620	+	1158	113	68	94	152	62	166	91	205	236	84	248	157	86	241	280	147	317	106	206	208	164	254	122	191
gene-b0163	U00096.3	183709	184095	-	387	605	359	582	941	612	661	465	1718	1547	807	1787	526	729	525	2369	892	1223	251	1391	536	651	859	389	714
gene-b0164	U00096.3	184257	185069	-	813	86	60	79	107	77	115	66	193	170	78	188	52	83	88	254	118	147	53	114	78	95	109	65	80
gene-b0166	U00096.3	185123	185947	-	825	4919	3165	4952	11261	3774	6049	4128	20120	19713	5468	20201	10036	3949	7790	23834	5827	16121	4304	11264	9281	5717	13965	6906	11748
gene-b0167	U00096.3	185978	188650	-	2673	943	624	825	1483	559	700	801	2321	3060	685	2432	1324	652	804	3558	1037	2810	544	1506	1587	866	2381	884	1106
gene-b0168	U00096.3	188712	189506	-	795	1648	1108	1490	6523	1187	2734	1649	8395	8320	1674	6503	6233	1226	3426	10379	1835	9192	2021	5292	5200	3836	7074	4215	4474
gene-b4414	U00096.3	189712	189847	+	136	13544	9213	10701	24108	4729	35893	9599	21973	18487	5272	22087	20707	5011	25483	21781	6629	22446	13623	32540	17362	32835	15484	14183	25964
gene-b0169	U00096.3	189874	190599	+	726	62653	40446	48375	73236	17731	87992	43878	90445	69117	21000	82973	87297	17996	102536	89090	30387	99791	57636	69707	77690	80029	62360	57112	96425
gene-b0170	U00096.3	190857	191708	+	852	45683	30858	38103	64743	12886	64544	32784	83505	60511	17639	71827	79202	12695	86417	77627	18477	83247	49301	52432	67434	59928	46382	50491	91030
gene-b0171	U00096.3	191855	192580	+	726	11527	7354	8869	9445	3114	9844	7869	13590	9768	4336	11114	11065	3126	13297	11745	4581	12949	7409	8040	10033	10096	7446	7192	13297
gene-b0172	U00096.3	192872	193429	+	558	16122	9987	13545	20402	6738	17424	12717	29146	20398	9585	25663	22224	6284	21853	28059	9291	24848	12362	18164	17791	16469	14495	13727	23382
gene-b0173	U00096.3	193521	194717	+	1197	380	298	309	1605	245	896	310	1269	1520	313	1226	1504	291	1180	1614	485	1917	515	1568	1469	900	1512	1302	1939
gene-b4809	U00096.3	194784	194844	+	61	217	151	162	776	113	945	159	496	643	146	432	498	126	476	551	170	611	286	1023	439	922	498	384	537
gene-b0174	U00096.3	194903	195664	+	762	3424	2166	2748	7298	1269	6111	2670	7762	7910	1859	7243	7441	1302	7293	7991	2359	9185	3970	7178	6727	5914	7860	5403	8569
gene-b0175	U00096.3	195677	196534	+	858	2464	1554	1924	4949	922	4192	1782	5435	6016	1185	4646	5661	1047	5045	5688	1847	6972	2952	4667	5123	3999	5825	3667	5453
gene-b0176	U00096.3	196546	197898	+	1353	5243	3296	4770	11582	2334	9864	4443	13497	14152	3525	12443	11754	2434	12180	15452	4432	15536	6325	11140	11113	9292	13730	8350	13890
gene-b0177	U00096.3	197928	200360	+	2433	8832	5846	7927	19102	4061	14860	7373	23739	22897	5679	20477	19516	4299	19496	27484	8572	28926	10500	17656	20080	14617	23692	12621	19240
gene-b0178	U00096.3	200482	200967	+	486	8345	5769	7405	15530	4857	11359	6687	23245	23094	6368	20454	16516	4847	16843	26475	8638	22818	8077	14451	17106	10938	19495	11198	18396
gene-b0179	U00096.3	200971	201996	+	1026	7361	4826	6333	18257	3473	14217	5738	22561	22108	4922	20575	20209	3588	19833	24698	6055	24025	10174	16135	20004	13556	20717	13872	23510
gene-b0180	U00096.3	202101	202556	+	456	4989	3181	4004	12942	2209	11197	3587	15042	14405	3092	13303	14783	2329	14375	14734	3368	16311	7447	11553	13763	10396	13500	9883	18331
gene-b0181	U00096.3	202560	203348	+	789	8602	5579	7022	19456	3557	17226	6229	23956	22861	4950	20817	24442	3663	24596	23952	5472	25692	12796	16457	22177	15877	20686	16596	28270
gene-b0182	U00096.3	203348	204496	+	1149	2648	1560	2246	7407	1151	6610	2102	7798	7962	1679	6916	8291	1270	6768	7836	1990	9031	3463	7357	7258	6185	7175	5371	9461
gene-b0183	U00096.3	204493	205089	+	597	417	282	338	1086	192	806	316	1190	1423	236	1039	1346	174	1147	1351	377	1594	578	981	1360	755	1316	1065	1573
gene-b0184	U00096.3	205126	208608	+	3483	4867	3142	3957	11296	2596	10832	3606	15487	15246	3420	14410	14352	2486	14972	15676	3842	16001	7909	11568	12911	9862	13186	9768	17331
gene-b0185	U00096.3	208621	209580	+	960	5527	3719	4616	10211	2658	8968	4025	16053	15471	3665	14798	11018	2671	13823	16875	4126	15580	7240	9590	10368	8353	12669	7737	12869
gene-b0186	U00096.3	209679	211820	+	2142	390	264	324	1060	380	660	255	1456	1721	430	1688	969	437	829	2052	787	1874	470	1221	1137	629	1565	676	1090
gene-b0187	U00096.3	211877	212266	+	390	188	149	171	378	150	323	147	558	646	163	630	308	163	321	848	275	629	200	498	385	274	529	271	390
gene-b0188	U00096.3	212331	213629	+	1299	444	265	361	723	214	609	321	1177	1243	247	1221	756	245	805	1465	492	1170	434	706	797	542	1085	637	858
gene-b0189	U00096.3	213678	213932	-	255	542	330	492	721	521	534	453	1213	1448	674	1462	440	596	461	1786	700	890	296	833	393	557	782	322	573
gene-b4406	U00096.3	213925	214125	-	201	610	406	570	883	631	765	518	1611	1778	854	1686	497	750	545	2094	912	1011	315	1256	424	826	874	377	664
gene-b0190	U00096.3	214291	214836	+	546	626	460	586	1067	349	993	479	1501	1572	467	1713	1126	341	1062	1840	610	1567	653	1213	1043	934	1329	835	1271
gene-b0191	U00096.3	214833	215255	+	423	449	313	413	853	319	629	350	1306	1257	478	1345	883	308	810	1406	469	1277	424	988	822	661	1069	625	1136
gene-b0192	U00096.3	215269	215979	+	711	607	414	599	1236	440	892	504	1726	1779	572	1854	1122	442	1070	2001	663	1932	617	1451	1101	901	1554	878	1571
gene-b0193	U00096.3	216179	217003	-	825	98	73	69	159	36	234	65	152	200	72	167	126	77	151	258	84	206	92	287	116	215	180	103	141
gene-b0194	U00096.3	217057	218775	-	1719	14214	9067	11515	24378	5647	20239	9944	36734	35257	7497	35092	28247	5289	28673	37942	8068	35301	16113	22666	26779	18091	28825	20013	34504
gene-b0195	U00096.3	218887	219594	-	708	185	149	175	481	109	335	143	457	616	100	450	419	123	482	677	224	767	179	533	568	313	664	373	490
gene-b0196	U00096.3	219591	219995	-	405	121	91	100	290	66	196	104	295	398	67	339	243	71	243	427	129	431	147	339	322	185	389	200	262
gene-b0197	U00096.3	220113	220928	-	816	4063	2861	3782	8775	2239	6651	2925	13360	10228	2973	12594	8012	2448	7977	13212	3216	11815	4400	9338	7869	5261	7866	5648	11038
gene-b0198	U00096.3	220968	221621	-	654	837	578	753	2186	458	2175	608	3741	3312	590	3292	2006	481	2504	3301	655	3056	1216	2715	2161	1618	2416	1367	2842
gene-b0199	U00096.3	221614	222645	-	1032	726	473	554	1338	287	1584	496	2846	2890	321	2585	1727	297	2227	3047	499	2407	1130	1669	1820	1241	2061	1210	1974
gene-b0200	U00096.3	222833	223408	+	576	765	481	720	1821	480	1388	571	2330	2188	698	2503	1484	527	1573	2580	760	2246	763	1902	1498	1315	1731	1147	2196
gene-b0201	U00096.3	223771	225312	+	1542	77455	54038	89089	228191	83969	152114	74201	201516	151932	100161	179892	152694	77828	181542	202189	112009	96280	52886	210431	135619	146259	119423	159648	248842
gene-b0202	U00096.3	225381	225457	+	77	5909	3816	4931	24327	2520	23504	3956	13825	15242	3842	12737	15693	2500	15532	16381	3389	22416	8466	38748	13895	24977	16929	12229	19768
gene-b0203	U00096.3	225500	225575	+	76	9009	4727	6055	24668	2370	19240	4455	11995	22876	4364	17124	14028	5044	15509	27343	7451	21366	14651	33231	11764	24825	16890	15481	23140
gene-b0204	U00096.3	225759	228662	+	2904	89730	67539	128425	306853	107513	179078	91579	280833	251619	121873	215474	236965	102973	221362	314029	174241	130171	71705	243686	218471	205993	170365	348857	325321
gene-b0205	U00096.3	228756	228875	+	120	2140	1915	2185	3441	1846	4445	1287	2673	4485	1881	3126	2995	2439	4070	5459	2120	3080	2304	5804	3852	7246	2998	1833	2390
gene-b0206	U00096.3	228928	229004	+	77	6893	7008	5660	16171	3716	15401	3306	12079	19474	5597	8693	24544	2854	15242	38767	8159	19275	57000	12884	16099	15393	14586	17267	11112
gene-b0207	U00096.3	229167	229970	+	804	95	64	90	189	58	191	102	239	229	72	247	179	74	181	302	110	296	123	295	200	171	221	131	237
gene-b0208	U00096.3	229967	230881	-	915	201	139	172	208	162	221	149	421	433	172	418	162	184	195	531	274	301	128	231	150	252	246	138	224
gene-b0209	U00096.3	231122	231922	+	801	664	457	731	703	642	676	478	1854	2080	811	2088	589	656	674	2480	1063	1012	363	815	541	572	985	387	808
gene-b0210	U00096.3	231926	232549	+	624	168	90	147	342	129	268	134	452	550	193	557	255	167	273	646	251	449	155	421	256	260	439	159	283
gene-b0211	U00096.3	232597	233955	-	1359	4771	2964	3945	10054	1670	8027	3693	10852	7573	2354	9731	10111	1758	9390	10642	2717	11878	5159	8890	8861	7328	8029	6566	11194
gene-b0212	U00096.3	234027	234782	-	756	221	178	211	587	169	602	198	742	619	229	783	572	214	480	885	263	744	256	779	543	585	442	355	763
gene-b4815	U00096.3	234288	234320	+	33	22	27	27	73	13	65	17	101	89	26	94	59	32	51	113	33	91	29	85	62	59	41	35	91
gene-b0213	U00096.3	234816	235538	+	723	411	256	366	692	234	711	313	928	921	324	986	699	269	677	1178	382	937	375	855	649	618	731	476	869
gene-b0214	U00096.3	235535	236002	-	468	489	313	400	1053	274	991	341	1362	1226	359	1442	1073	270	1130	1575	401	1455	596	1234	975	882	1147	865	1445
gene-b0215	U00096.3	236067	236798	+	732	635	432	529	1301	377	1015	536	2070	1567	552	2007	1370	423	1210	2221	571	1804	679	1347	4664	963	1328	937	1711
gene-b0216	U00096.3	236931	237007	+	77	11049	10651	8784	26581	5563	25481	5282	18117	27628	7765	13909	34217	4552	25567	38502	11327	31035	76880	19892	23261	25911	21789	26553	16301
gene-b0217	U00096.3	237335	238120	+	786	31	26	24	202	13	94	36	67	80	25	72	158	33	85	91	49	289	60	251	169	79	111	123	217
gene-b4586	U00096.3	238257	238736	-	480	4	4	1	33	3	32	6	10	10	10	17	12	10	14	17	8	25	4	48	7	28	16	15	33
gene-b0219	U00096.3	239419	240189	-	771	420	290	407	585	335	448	306	1101	1545	416	1346	447	346	484	1619	543	875	284	631	424	426	784	360	511
gene-b0220	U00096.3	240343	240816	+	474	842	516	797	1840	575	1510	713	2700	2755	787	2863	1443	645	1292	3721	1005	2352	696	2550	1310	1581	1928	1230	1867
gene-b0221	U00096.3	240859	243303	-	2445	331	204	282	488	228	317	264	683	887	271	772	488	304	370	980	583	904	240	517	622	283	768	381	642
gene-b0222	U00096.3	243543	244121	+	579	2456	1627	2197	3461	1417	3181	1774	5577	6459	1760	6059	3268	1606	3519	7006	2031	5100	1959	3823	3112	2957	4380	2431	3846
gene-b0223	U00096.3	244327	245094	+	768	1077	790	1106	1876	636	1644	853	2989	3004	754	3409	1892	691	1925	3762	1085	3107	1131	2198	2051	1275	2839	1305	2083
gene-b0224	U00096.3	245065	245805	-	741	1157	820	1007	3899	673	2606	830	4094	4479	818	4389	3505	728	2944	5526	1178	5128	1602	4363	3541	2297	4511	2698	4167
gene-b0225	U00096.3	245961	246239	-	279	152	107	136	347	74	466	127	366	315	112	397	256	125	275	397	122	460	134	530	227	420	257	191	316
gene-b0226	U00096.3	246242	246502	-	261	286	208	298	569	171	757	218	607	597	202	631	425	207	518	765	288	719	306	893	411	725	385	376	501
gene-b0227	U00096.3	246712	247461	+	750	36	21	31	61	24	49	43	77	81	51	95	44	52	44	132	69	81	30	93	48	65	65	30	61
gene-b0228	U00096.3	247637	248134	+	498	36	28	34	36	24	48	25	76	110	27	91	28	33	27	134	48	64	16	60	37	53	62	32	37
gene-b0231	U00096.3	250898	251953	+	1056	262	156	306	374	121	502	283	782	387	219	777	419	130	313	502	351	328	196	535	162	558	262	131	441
gene-b0232	U00096.3	252005	252298	+	294	45	31	38	70	20	85	47	114	70	34	119	67	36	55	107	55	84	28	103	51	82	52	29	70
gene-b0233	U00096.3	252301	252699	+	399	30	21	26	64	23	64	37	87	67	24	99	51	35	36	90	42	75	21	105	48	68	41	17	61
gene-b0234	U00096.3	252709	253161	+	453	17	16	19	43	10	50	18	59	40	15	55	28	26	30	64	43	57	17	81	37	58	34	18	38
gene-b0237	U00096.3	254259	255716	-	1458	2529	1721	2342	6153	2050	3161	1944	9331	10597	2320	8705	4973	1856	4401	11884	4037	8212	2281	5160	5004	3121	7314	3947	6100
gene-b0238	U00096.3	255977	256435	+	459	2134	1445	1518	3727	633	3433	1328	3256	4817	663	3049	3982	640	4471	3891	1070	6033	2566	4376	6442	3462	4774	3595	6198
gene-b0239	U00096.3	256527	257771	+	1245	513	338	433	1006	283	740	396	1199	1216	307	1090	1007	300	969	1362	529	1537	484	984	1123	720	1192	759	1140
gene-b4710	U00096.3	257923	258426	-	504	87	59	72	224	47	174	76	247	251	47	241	252	69	189	375	124	419	123	271	303	166	335	229	265
gene-b4709	U00096.3	258345	258620	-	276	37	35	31	161	24	136	41	97	101	35	117	144	48	128	173	63	244	68	173	159	100	192	112	162
gene-b0241	U00096.3	259045	260100	-	1056	163	101	135	269	116	317	133	487	432	168	543	166	162	172	569	190	304	78	366	110	243	196	121	215
gene-b0242	U00096.3	260388	261491	+	1104	2219	1416	2291	4384	1301	3020	1917	7829	7893	2009	8184	4245	1378	3645	8887	2269	6764	1981	4234	3884	2692	5826	2819	4921
gene-b0243	U00096.3	261503	262756	+	1254	2091	1364	2084	4435	1255	2760	1690	7165	6824	1796	7652	3862	1338	3400	8341	2156	6929	1911	4314	3894	2395	6025	2590	4597
gene-b0244	U00096.3	262871	262946	+	76	536	343	381	1192	329	1458	274	910	1070	490	878	1118	363	870	1603	490	1247	1827	1831	742	1677	856	712	869
gene-b0245	U00096.3	263328	263669	-	342	57	30	48	92	34	124	52	75	105	29	76	99	38	155	89	66	177	55	133	119	90	131	69	146
gene-b0246	U00096.3	263690	264007	-	318	58	22	31	72	31	77	32	70	104	34	64	93	30	118	65	79	170	63	94	115	61	106	88	112
gene-b4504	U00096.3	264026	264247	-	222	21	14	16	31	12	19	21	26	28	11	20	29	15	22	32	35	49	14	34	28	14	35	25	35
gene-b0247	U00096.3	264256	264732	-	477	50	23	35	49	23	46	39	53	44	25	49	66	38	57	65	56	80	29	59	66	47	56	45	76
gene-b0248	U00096.3	264748	265206	-	459	106	44	91	90	57	125	56	100	150	72	119	91	58	126	163	112	151	81	107	93	97	101	81	96
gene-b0249	U00096.3	265304	265543	-	240	36	24	24	28	24	32	21	29	62	29	27	28	28	44	79	62	68	25	20	40	31	38	25	36
gene-b0250	U00096.3	265620	266087	-	468	107	63	102	161	78	132	80	212	261	96	295	126	103	125	335	141	233	68	221	122	132	176	101	134
gene-b0251	U00096.3	266110	266553	-	444	28	17	20	29	19	21	34	42	38	22	50	27	32	24	69	41	54	16	48	32	32	29	14	18
gene-b0252	U00096.3	267184	268005	-	822	47	24	16	40	19	48	40	78	49	25	72	29	43	70	95	59	90	38	62	38	55	65	36	65
gene-b0253	U00096.3	268097	268960	-	864	103	54	83	285	60	164	79	284	337	88	284	230	74	210	382	145	383	114	280	258	168	294	184	303
gene-b0254	U00096.3	269289	270182	-	894	55	19	28	62	21	59	43	67	60	28	75	46	41	44	97	70	104	30	77	57	65	80	33	75
gene-b0256	U00096.3	270603	271754	+	1152	138	70	99	234	85	201	93	348	316	142	383	171	124	187	444	160	302	68	372	134	197	189	128	225
gene-b4690	U00096.3	272580	272654	+	75	47	31	39	114	31	50	27	133	112	45	165	85	37	58	158	46	159	34	114	86	45	147	55	131
gene-b0258	U00096.3	272847	273992	+	1146	216	125	221	574	137	293	160	657	614	213	770	409	151	385	811	289	791	175	614	450	293	687	322	554
gene-b0259	U00096.3	274101	275081	-	981	562	382	446	630	255	700	398	1084	1053	315	1174	652	305	846	1523	617	1147	490	770	696	613	833	445	743
gene-b0260	U00096.3	275325	276728	+	1404	133	87	120	195	78	184	116	381	555	107	431	148	114	227	534	183	386	95	256	182	169	333	149	241
gene-b0261	U00096.3	276715	277647	+	933	257	171	253	329	157	276	205	745	771	191	763	280	200	362	927	326	602	184	395	286	258	557	234	381
gene-b0262	U00096.3	277756	278802	-	1047	50	24	42	103	33	91	45	119	120	37	126	140	49	91	171	116	206	49	124	135	91	139	91	130
gene-b0264	U00096.3	279178	279681	-	504	103	80	87	270	55	191	88	310	392	73	330	320	88	250	427	137	458	147	344	342	180	449	230	336
gene-b0265	U00096.3	279600	279875	-	276	54	36	56	145	32	157	52	161	180	50	158	180	46	162	252	93	289	89	284	203	122	256	159	226
gene-b0266	U00096.3	280385	280735	-	351	58	41	38	77	33	90	41	122	179	31	129	61	47	99	212	69	115	45	115	69	94	98	44	83
gene-b0267	U00096.3	280829	281983	-	1155	20	25	13	14	9	20	21	33	30	11	45	15	45	12	88	106	63	16	31	22	46	31	14	17
gene-b0268	U00096.3	282278	283186	+	909	43	34	39	42	30	74	38	81	83	34	100	47	53	98	127	84	100	48	84	56	50	79	35	64
gene-b0269	U00096.3	283201	285168	+	1968	179	117	145	158	75	179	127	273	306	101	336	165	100	223	393	213	355	120	185	194	142	266	126	220
gene-b0270	U00096.3	285395	286777	+	1383	37	28	29	34	22	48	44	57	64	20	77	42	56	32	108	126	103	33	52	53	62	49	16	48
gene-b0271	U00096.3	286789	288399	+	1611	95	52	58	87	36	95	61	166	150	52	177	110	53	111	250	125	212	75	104	135	83	145	61	112
gene-b0272	U00096.3	288404	289162	-	759	286	160	235	381	113	432	193	667	737	178	736	397	155	453	889	246	571	255	510	363	408	436	290	449
gene-b0273	U00096.3	289301	290305	-	1005	231	162	178	285	102	305	144	536	642	127	550	330	111	428	734	215	591	238	352	399	298	470	249	392
gene-b4766	U00096.3	290275	290370	-	96	10	10	5	32	11	47	11	38	32	10	35	22	7	23	42	15	30	11	43	23	29	24	15	26
gene-b4688	U00096.3	290510	290638	+	129	34	21	23	46	19	63	22	71	75	27	54	33	41	47	69	24	56	22	88	40	96	35	18	41
gene-b0274	U00096.3	290649	291152	-	504	144	74	89	265	62	216	103	345	361	71	299	309	107	269	448	159	526	151	363	346	210	403	220	338
gene-b0275	U00096.3	291071	291346	-	276	67	41	51	165	31	159	49	155	200	49	195	185	47	178	252	74	316	98	293	224	132	248	177	214
gene-b0276	U00096.3	291500	292231	+	732	165	82	131	237	98	295	94	273	265	108	290	154	125	217	370	151	245	128	327	144	276	172	133	215
gene-b0277	U00096.3	292322	292948	-	627	71	40	66	108	42	117	45	159	139	64	133	112	50	73	178	73	123	48	143	85	115	96	69	117
gene-b0278	U00096.3	293220	293918	-	699	43	29	44	115	19	131	45	114	65	65	108	72	37	69	95	52	103	40	140	55	110	36	52	102
gene-b0279	U00096.3	293945	294799	-	855	14	8	8	32	4	49	12	29	26	18	24	13	18	20	35	32	29	10	67	24	41	17	10	26
gene-b4729	U00096.3	294918	295142	-	225	3	4	4	14	1	17	4	6	8	3	2	5	11	4	7	7	9	0	10	5	12	3	0	11
gene-b0280	U00096.3	295139	295579	-	441	128	97	135	273	125	325	91	329	400	127	395	162	130	205	534	177	247	112	375	163	353	168	129	205
gene-b0281	U00096.3	295696	297096	-	1401	254	164	243	410	185	564	229	504	543	214	583	308	197	307	679	314	511	218	667	266	531	349	223	353
gene-b0282	U00096.3	297381	297791	-	411	24	10	18	22	16	33	14	27	35	14	47	23	30	30	62	47	42	22	28	23	20	37	16	28
gene-b0283	U00096.3	297770	298726	-	957	47	20	28	58	23	39	25	66	89	23	84	48	52	43	122	111	101	38	65	42	37	63	31	56
gene-b0284	U00096.3	298736	300934	-	2199	84	40	33	58	22	62	50	125	104	35	128	60	81	63	220	178	158	55	80	61	56	87	37	66
gene-b0285	U00096.3	300931	301887	-	957	55	19	23	51	20	37	28	81	91	33	98	45	44	36	134	104	126	30	92	42	50	82	35	38
gene-b0286	U00096.3	301884	302573	-	690	24	10	13	29	23	36	18	76	49	26	77	38	34	48	87	69	84	28	49	48	36	56	21	45
gene-b0287	U00096.3	302991	303605	+	615	578	419	482	1397	503	827	460	1941	2902	504	1672	1055	592	1087	2966	955	2102	511	1481	1090	1031	1767	957	1141
gene-b0288	U00096.3	303853	304182	-	330	75	52	67	112	51	102	50	164	181	62	149	88	74	87	192	82	187	58	162	85	104	159	61	113
gene-b0289	U00096.3	304495	305205	-	711	73	36	44	89	43	71	60	127	148	57	122	68	53	82	192	90	131	46	111	70	75	94	57	100
gene-b0290	U00096.3	305174	306817	-	1644	105	60	70	154	60	158	94	221	243	84	242	140	118	164	359	165	262	101	214	161	134	195	108	179
gene-b0291	U00096.3	306807	309332	-	2526	113	43	63	122	49	114	80	138	140	62	147	74	91	82	243	156	203	72	151	115	109	127	68	141
gene-b0292	U00096.3	309358	310026	-	669	23	9	20	11	5	20	21	16	25	14	22	12	32	15	55	43	45	15	26	12	19	16	7	23
gene-b0293	U00096.3	310084	310671	-	588	111	63	120	120	58	221	72	161	161	78	132	127	79	169	218	150	181	89	195	118	161	145	74	117
gene-b0294	U00096.3	310746	311336	-	591	26	12	23	13	8	75	16	32	26	23	32	18	19	42	41	38	29	20	41	18	58	7	13	32
gene-b0295	U00096.3	312112	312339	+	228	34	19	35	72	34	98	24	49	68	21	84	45	35	67	65	31	79	41	133	57	117	56	53	58
gene-b4506	U00096.3	312374	312514	-	141	15	10	13	23	5	28	12	28	33	5	23	15	15	23	33	11	39	6	42	13	35	25	8	27
gene-b0296	U00096.3	312514	312777	-	264	24	17	17	31	11	29	15	45	50	11	42	33	19	26	75	15	50	11	52	27	44	36	21	33
gene-b4671	U00096.3	313141	313242	-	102	0	1	2	1	0	3	2	0	4	3	1	0	3	0	4	1	3	0	10	0	1	0	0	0
gene-b0298	U00096.3	315291	315590	+	300	24	17	16	19	15	44	17	29	40	22	45	30	27	28	64	59	66	24	48	31	35	44	18	37
gene-b0299	U00096.3	315587	316453	+	867	97	70	87	156	53	153	89	220	250	65	231	129	91	139	307	202	270	76	225	137	166	160	112	178
gene-b0301	U00096.3	317726	318319	-	594	18	8	8	24	4	31	13	35	31	11	26	27	25	18	42	36	49	21	34	20	29	17	22	34
gene-b0303	U00096.3	318331	318567	-	237	8	3	6	10	1	14	8	13	12	4	13	17	0	10	18	7	16	3	20	8	16	10	8	16
gene-b0304	U00096.3	318676	320001	-	1326	58	41	40	145	36	94	50	196	226	53	249	126	78	116	309	111	237	55	204	147	104	149	93	154
gene-b0305	U00096.3	320227	321081	+	855	34	20	25	40	29	52	24	73	65	26	69	29	34	28	107	62	70	31	73	30	58	51	37	57
gene-b0306	U00096.3	321608	322327	+	720	21	14	25	36	19	46	17	61	62	19	72	31	39	29	82	47	67	22	77	36	34	29	28	52
gene-b0307	U00096.3	322338	323765	+	1428	87	53	67	129	65	104	73	215	270	63	264	114	87	109	320	183	258	87	195	162	100	196	98	185
gene-b0308	U00096.3	323758	324453	+	696	44	32	35	70	28	62	42	89	109	27	84	57	50	70	141	89	127	46	72	68	63	87	50	91
