Geneid	8_R1	8_R2	24_R1	24_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
pyrE	105.73373270813529	76.25331215517745	56.322735556053054	73.40097907802033	host	pyrE			4.052618275310649
gene-PA4145	6.067851649112618	3.6275072835143	3.4698972927151703	4.8001598349791035	host	gene-PA4145			0.2432624338418416
gene-PA3354	32.39161983276295	27.69422257159321	19.987407103625944	27.89091280904591	host	gene-PA3354			0.7365534208023763
gene-PA3798	15.908589795454157	12.692694879493933	9.008182675343766	10.898676359498458	host	gene-PA3798			0.533028695092652
gene-JG005_00074	1234.99117973766	1046.2074700060152	1040.4208512022408	1115.1764261112965	phage	gene-JG005_00074			5.535023271936839
gene-PA1141	5.797145405630612	3.2301010889343367	6.5994709884704115	5.931130420144333	host	gene-PA1141			0.3055301142584951
gene-PA4474	22.301652556509847	15.67897638758052	12.327340983059237	15.567276799207107	host	gene-PA4474			0.7986371174180564
gene-PA3314	8.645718261235622	4.4122346964114145	4.625591507826178	6.661456180833747	host	gene-PA3314			0.48542165062306997
gene-PA3778	7.793188587802606	3.958440757549728	3.8775231870516937	4.075395577150918	host	gene-PA3778			0.5572202245382566
gene-JG005_00054	1114.1602579915202	856.7741659064753	5876.938427071294	5546.911503436917	phage	gene-JG005_00054			1674.3073263259978
gene-PA0711	0.8463191226572967	0.7774351733321887	0.9721425654146696	0.9879746853699194	host	gene-PA0711			0.008589268947371258
gene-PA0935	20.137506633336617	11.857991362196742	13.965097548659504	14.327416285671358	host	gene-PA0935			0.6264735852830717
gene-PA0825	10.982501900626026	3.050044778233605	8.934716126777845	8.600672484247067	host	gene-PA0825			1.0955802354413369
def	131.17946401188098	78.83192657588394	72.5571860186767	85.49780931085841	host	def			5.78354622129847
ygcA	52.58100017889575	33.618641267025154	25.930398962633944	33.46189205992354	host	ygcA			2.6636484899516852
gene-PA1970	6.793826757131448	3.613129968061347	3.5472156563028454	4.9769224775509695	host	gene-PA1970			0.36800292551520764
gene-PA2146	1.532442125668748	1.407712974569356	2.4003714967462866	0.22935126624658841	host	gene-PA2146			0.4288307964445757
gene-PA4802.1	45.70675209603309	35.1316194522961	31.65707336288581	49.839027334802125	host	gene-PA4802.1			1.3633369991053557
gene-PA0029	1.2701322122659893	0.6594691412396984	1.528164436367005	1.5620680836254133	host	gene-PA0029			0.10434520567040564
gene-PA4061	29.690625827899325	16.21944236446348	15.39916488180836	15.102385449120181	host	gene-PA4061			1.964832567895132
gene-PA3039	1.054869778479138	1.083012729531305	1.8467066323485533	1.5323251627754713	host	gene-PA3039			0.0788351479432913
gene-PA2692	17.817193781108642	17.2679458213841	9.473466173825345	15.926151928163101	host	gene-PA2692			0.7344287511899733
gene-PA2484	26.372955216387037	13.45910941539482	12.312799916101277	14.47262429349204	host	gene-PA2484			1.925467863827558
gene-PA1592	205.30844883643073	132.05179261867477	220.63161470515232	247.6064657675827	host	gene-PA1592			9.098010909413286
gene-PA3961	10.330742148727579	6.295278999504438	4.040990923935743	4.975200292834218	host	gene-PA3961			0.8991514677083906
gene-PA3368.1	255.22127038410423	222.16270216840022	97.1786763531224	98.57934425580638	host	gene-PA3368.1			30.269556513417168
gene-JG005_00045	607.3440900217978	563.998300946382	2048.95134296438	1703.8443582630339	phage	gene-JG005_00045			350.6124544229424
oprG	171.51074731805076	150.10771712804222	155.70249521860606	188.90669617131022	host	oprG			1.369573455063754
putP	34.02202873082333	25.65536071996223	15.11239806235532	15.883593018639473	host	putP			2.6573795895862617
fadD1	39.68199455787351	25.623876666761564	20.400552227330195	20.965068501091345	host	fadD1			2.2710714235987846
gene-JG005_00147	2510.736151560947	2052.367310645756	1975.5501931462077	2346.378129335723	phage	gene-JG005_00147			21.19846533584142
gene-PA3004	14.767924658206145	10.788651198054577	11.960658695621063	15.71522334899388	host	gene-PA3004			0.30223198059855244
wbpL	60.82893802360419	35.165222149046265	53.19725275272751	59.72306973061163	host	wbpL			2.0210664054183876
gene-PA2317	3.5013766196958	1.7599121406471394	1.6211900896680076	2.1060060845183273	host	gene-PA2317			0.2472310486402352
gene-PA4927	3.0636548553281346	3.13050971961994	2.2106911177414656	1.6846692288437735	host	gene-PA4927			0.144873968962065
gene-PA5523	19.979511527565936	9.147533239034574	10.166835864021227	12.16019396560626	host	gene-PA5523			1.403439211269822
kup	16.98315913759507	9.972962889652509	12.113160798978635	11.306475651312132	host	kup			0.5562889688810919
gene-PA1664	7.912183457353535	8.386375167647227	2.8600171025062133	3.0059655320829464	host	gene-PA1664			1.233174171750823
gene-PA0497	15.501829726325777	9.204925558261897	5.231947453985918	6.729468291067565	host	gene-PA0497			1.6787776331789082
gene-PA0606	23.855200165644913	17.549827216051177	8.896683766520532	9.78344607209274	host	gene-PA0606			2.486092850655602
gene-PA1570	9.43789753586467	5.809609101397342	4.521334671119989	6.07234781110015	host	gene-PA1570			0.5107961215531539
gene-PA1797	12.781219431109557	9.418544419049963	12.148961537996481	10.237099399471292	host	gene-PA1797			0.16799233217261134
gene-PA4798	18.24636166091184	15.463601509398359	12.354175385174305	16.014947677663013	host	gene-PA4798			0.2851789267010336
cysQ	28.70998629598384	13.13865442931399	17.49759855049118	19.82800290090944	host	cysQ			1.630114135471908
gene-PA2404	3.0194785587250887	2.773715935077398	5.061524094373651	3.496332636559104	host	gene-PA2404			0.2206076095175288
epd	30.1409144265243	21.155460521776764	19.61885554779451	20.35395305198537	host	epd			0.796491882515301
mexE	1.5853698456717649	0.8231446148485874	1.1876536883499698	0.8356123242526307	host	mexE			0.0879024370200189
gene-PA2852	9.484610857366256	6.761005197047517	6.378352317908789	6.507005686401883	host	gene-PA2852			0.22450753856390254
spuA	168.32849017040303	95.16364044817863	103.47843197837113	89.08697631066688	host	spuA			8.85360783713858
gene-PA3526	19.277677754789465	11.016884148803655	16.930156450481054	21.020542141209063	host	gene-PA3526			0.8372755834151985
gene-PA4469	3.2419664525258844	1.5766385315176787	1.493564486864356	1.9693628728373727	host	gene-PA4469			0.23658858871173674
gene-PA2034	1.1442234538326652	0.5839401968583996	0.19914193158191415	1.3129085818915818	host	gene-PA2034			0.24346321623983083
ribF	81.97830975142976	46.090231831906586	45.09324089734238	55.60119515268732	host	ribF			3.875281928499185
gene-PA3379	0.13621707783722203	0.8759102952875993	0.6400990657990098	1.0397257403178677	host	gene-PA3379			0.17269204726420664
gene-PA3679	9.065150602547522	4.873022065332418	5.083728887214358	5.818846210312506	host	gene-PA3679			0.4573486609662631
gene-PA5078	71.9490318165692	43.312598441883	39.837851237085395	44.757507181900785	host	gene-PA5078			3.28849757519788
gene-PA5363	37.66402202199189	28.467084596846977	23.84724630693422	27.18577009242895	host	gene-PA5363			0.8949222586400456
gene-PA4421	249.73429658485964	196.90693940774517	194.458165756879	204.73825404254666	host	gene-PA4421			2.3774746523407972
gene-PA3075	4.995460850831948	2.8499287181232553	2.8827991014845105	3.801159956763311	host	gene-PA3075			0.21064795696120886
gene-PA3084	20.248898199847723	11.317942017761114	7.663608041214112	9.09158727323555	host	gene-PA3084			1.9814305551660047
glcE	0.7151396586454157	0.6569327214656995	1.6180281941030523	0.8205678636822386	host	glcE			0.1585112196637905
gene-PA1068	29.952788214536405	20.74958611599666	18.218204180433354	24.98164561578225	host	gene-PA1068			0.8444262507345865
gene-JG005_00039	249.6916009678569	243.68956770415832	748.0884024891316	738.0145855995037	phage	gene-JG005_00039			124.49854925071365
gene-PA2094	2.0624717428018258	1.070862116495811	1.6387071172492935	1.4091801938661859	host	gene-PA2094			0.08409526104767334
gene-PA0068	30.78209835038963	19.1367357992182	20.292995745439622	25.268526463863264	host	gene-PA0068			0.8895204470762991
gene-PA2307	4.25619450820109	1.7275739388025317	0.7752064810714652	1.466578339182337	host	gene-PA2307			0.8432951140702197
wbpW	13.408868599601544	8.704358559420518	4.387345680164046	4.629073057076977	host	wbpW			1.7339426638690074
algL	1.165988573878395	0.35702865297048886	0.6899618553449471	1.0121371097403793	host	algL			0.12003415328125551
gene-PA1750	74.82073977359838	42.526786760063665	37.068689632204496	42.251741906641705	host	gene-PA1750			4.557919415452864
gene-PA1169	7.797732721089956	4.481698449649378	4.2020108741227515	5.148701895331578	host	gene-PA1169			0.3740382625459698
gene-PA1261	2.669854725609552	4.788309614238877	2.0577999596797794	3.5962278547465067	host	gene-PA1261			0.3234419426157061
atpI	848.0317526929102	505.4761066269933	747.1350539408861	690.4231598524859	host	atpI			22.230365991993693
pslN	1.284682021518711	1.1801186613156278	1.5651124862351036	1.807342912458146	host	pslN			0.04124605898475526
gene-PA2576	5.435061405705159	5.868598978426915	5.725330532980031	4.923407182093431	host	gene-PA2576			0.02381283662398437
gene-PA4134	8.12257390066398	3.568523425245775	6.822455063454466	3.329840606246765	host	gene-PA4134			0.7810528051842534
gene-PA2159	1.0289779261085117	1.3233177123050062	0.9670561425740436	0.6468035709975731	host	gene-PA2159			0.058222810997171
arnT	3.276639890520814	3.8699309409979383	1.9280559739521688	2.6854948265964174	host	arnT			0.1757551177637202
lldD	107.158623195978	69.1327104788511	19.51017484150036	16.642976702501127	host	lldD			26.532921993698512
gene-PA1116	36.26779697416037	23.180340314575396	19.25631356278688	20.41226269594637	host	gene-PA1116			1.857573986794921
gene-PA5546	13.397553098673612	10.045249715576773	10.92759839756453	10.827702311307293	host	gene-PA5546			0.1401800948541792
gene-PA0343	38.60678758702319	21.634325714434315	21.39278456749322	28.536125968786056	host	gene-PA0343			1.7802599003914332
gene-PA2315	0.656760911000892	0.3351697558498467	0.5715170230348301	0.6880537987397652	host	gene-PA2315			0.033936756915098114
azu	95.41594908638163	82.00636657222826	69.86674143251383	96.45683052400146	host	azu			1.3795667543250008
gene-PA3598	3.260195502648218	1.8355473099776898	4.118284430692158	3.9192084026255256	host	gene-PA3598			0.2435119761186114
gene-PA0817	3.021716867515841	2.405669120860308	2.208792550996583	3.708383854240613	host	gene-PA0817			0.12112570471189456
gene-PA2677	1.7381866703187188	1.5054708200255615	1.2187071333789017	1.5831608239521453	host	gene-PA2677			0.023535766886861424
gene-PA3119	15.063580043807692	8.24660224818644	5.163919768413997	6.216883259535185	host	gene-PA3119			1.711323015147702
gene-PA1527	38.44413710964006	26.18693118413571	17.067473800883313	23.047928795160175	host	gene-PA1527			2.3223401571783167
gene-PA1418	8.815945791921935	6.286166558852814	3.3154556497204455	4.567253664048442	host	gene-PA1418			0.740198724156245
gene-PA5381	19.29741936027312	12.304454148087704	11.02392835542739	12.130133637041789	host	gene-PA5381			0.7835498700101844
gene-PA0883	0.7255040015243347	1.6185298934662162	0.7034905191752402	0.8841657510375729	host	gene-PA0883			0.14194815611336106
gene-PA2898	1.1628287132445785	0.6409099721616581	0.12142800706214277	0.9397807982787039	host	gene-PA2898			0.2125302084093211
gene-PA4795	28.378557882754592	23.983258085255695	24.774204583702414	27.827953637919396	host	gene-PA4795			0.13658460446466536
gene-PA2938	1.2360438544488666	0.5947539042076292	0.891221607388196	0.7135372727671639	host	gene-PA2938			0.0681652727036882
sth	66.99243770020281	36.44917035229042	31.637871388417004	33.448785960814284	host	sth			4.959766569763474
gene-PA3023	2.360196893219194	1.6477520406400383	1.5280692769899353	1.5683690549931724	host	gene-PA3023			0.06507440361433497
gene-PA4130	5.485300607531146	4.944654892752577	3.9881919093689797	5.04079557212932	host	gene-PA4130			0.061196231388941175
kdpA	5.316082418249108	4.046240479116166	7.4281702798032585	8.88827491280584	host	kdpA			0.5437237573168956
ppk	91.87167283656439	59.07937690467648	47.400913633320606	60.035883696461106	host	ppk			4.221797284926818
catB	0.9943118248545887	0.07026018411397855	0.35941391395131567	0.24038956248305526	host	catB			0.2932160242610617
gene-PA2737	124.0684151975535	76.69307585483281	107.84924957474013	133.96247448951894	host	gene-PA2737			4.25792160451797
gene-PA4392	11.397538309661313	9.2381163956114	8.284615513075725	9.331729645408066	host	gene-PA4392			0.13486440075582004
gene-PA5086	23.65976066920347	14.85773070978498	17.099219592605944	15.06430559982265	host	gene-PA5086			0.7201583568880606
gene-JG005_00018	769.7836633316551	705.1077877065175	515.2797479682029	490.20010639104163	phage	gene-JG005_00018			23.179106411937777
hisC2	36.87801266744468	21.661024869950094	15.056744691902834	17.25217416804067	host	hisC2			3.1942721341577007
pilB	38.695740259684925	20.808662570589	24.260544839542717	24.849218673827902	host	pilB			1.7231562005405203
kdsA	81.86066730877312	56.561441408465186	48.88510714098584	55.06382315588306	host	kdsA			2.624957550878859
gene-PA2264	5.625366352524609	7.366442232335039	3.312088611038112	4.890268003316379	host	gene-PA2264			0.4008513744855438
gene-PA0756	30.010324961012977	24.0484299822265	17.93610923957642	19.55219544752166	host	gene-PA0756			0.9582275931289324
mexB	53.19491558290829	30.845093206546117	24.60743782083108	30.70459244245636	host	mexB			3.4062588401580403
gene-PA3275	17.943504162375884	7.883192657588395	9.36872269033096	9.691133504674028	host	gene-PA3275			1.3835867758317513
gene-PA2228	6.301725704895247	3.057013654345334	4.1775442330611945	7.979607421688235	host	gene-PA2228			0.6715826095775745
gene-PA0506	23.901345401903264	22.043257431241077	27.762436225933794	32.23718728359024	host	gene-PA0506			0.5769436205331597
gene-PA3181	29.899956768704257	26.51511255870606	27.370751908600194	40.623194416092566	host	gene-PA3181			1.0213070076451147
gene-PA3502	2.42877619917311	2.231092261581621	1.5499254108969733	0.848166946874176	host	gene-PA3502			0.2188563758326694
gene-PA2971	122.25292488575262	86.46555819961944	71.00689264366297	93.3498092383321	host	gene-PA2971			3.7042471107988635
gene-PA0646	13.121080916457199	10.40611376452789	8.723097430404358	9.989521818740295	host	gene-PA0646			0.24343082684839834
gene-PA0598	13.2286703654567	10.282425205550078	8.441886230102883	10.914581998454247	host	gene-PA0598			0.2732258029863755
gene-PA3945	31.21929474289632	16.940194035765245	26.15633238417273	32.532953218247044	host	gene-PA3945			1.403817323027117
nrdR	41.15513390398134	25.260122709261736	21.488056811016218	27.096002500048563	host	nrdR			1.926429869537808
omlA	155.95701030346353	96.35013248163594	93.57983140861981	99.33890099168619	host	omlA			6.007780217083581
pppA	29.07646019513048	19.572810302105616	16.41077028776885	22.04037353658573	host	pppA			0.9989199776011574
pqsC	29.589159515300295	19.199752890974597	5.092669740311128	6.366633430936815	host	pqsC			6.691589191326488
pvdO	3.5129667442230943	0.46100541857242067	1.7293904584745177	2.118079062319371	host	pvdO			0.6056139396346806
gene-PA1133	10.024179830585314	7.860733419247686	4.978548289547853	6.915822797589436	host	gene-PA1133			0.44287213717571955
gene-PA4620	16.36875218677285	11.53281888795339	8.214604677753957	9.91816809146358	host	gene-PA4620			0.803781298511453
gene-JG024_gp61	3532.5826268507753	3068.3518474487773	6392.23954515816	7524.343611408801	phage	gene-JG024_gp61			688.5951839523897
gene-PA2841	3.142280318290463	2.8865225640159524	3.903634454304567	3.162267458854477	host	gene-PA2841			0.044018718585820085
gene-PA3773	0.8151851031191267	0.20422778905669414	0.19346690244356943	0.16636879416850975	host	gene-PA3773			0.21443711827618125
gene-PA3512	1.6566941899121599	0.3043703728798608	0.6343324075485682	0.8430208705280007	host	gene-PA3512			0.2892782343857798
gene-PA3017	15.870222561720183	8.819096808717608	12.173573557319067	15.570751719425921	host	gene-PA3017			0.6286586106796593
gene-JG024_gp58	456.08611858153057	509.65576916070495	412.51458084103143	522.1956228610525	phage	gene-JG024_gp58			4.046700576720906
gene-PA5174	121.94538935137892	66.91402901480542	42.125574739749005	48.1991618552358	host	gene-PA5174			14.183972650454564
