# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR17374249_sorted.bam" "SRR17374246_sorted.bam" "SRR17374247_sorted.bam" "SRR17374244_sorted.bam" "SRR17374248_sorted.bam" "SRR17374245_sorted.bam" "SRR17374241_sorted.bam" "SRR17374243_sorted.bam" "SRR17374242_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR17374249_sorted.bam	SRR17374246_sorted.bam	SRR17374247_sorted.bam	SRR17374244_sorted.bam	SRR17374248_sorted.bam	SRR17374245_sorted.bam	SRR17374241_sorted.bam	SRR17374243_sorted.bam	SRR17374242_sorted.bam
gene-LUU82_01305	CP089586.1	200590	201306	+	717	84	104	113	125	129	121	132	97	135
gene-LUU82_01310	CP089586.1	201457	202176	+	720	62	79	85	111	90	84	80	72	66
gene-LUU82_01315	CP089586.1	202241	202375	+	135	10	6	2	14	9	13	7	4	8
gene-LUU82_01320	CP089586.1	202540	204096	+	1557	2064	3014	2775	3177	3067	3766	3304	2793	4552
gene-LUU82_01325	CP089586.1	204089	205207	+	1119	1573	2209	2141	2882	2242	2748	2671	2251	3261
gene-LUU82_01330	CP089586.1	205855	206298	+	444	116	299	198	331	184	291	336	255	423
gene-LUU82_01335	CP089586.1	206577	206855	+	279	65	128	102	172	97	130	139	135	189
gene-LUU82_01340	CP089586.1	206877	207251	+	375	118	192	182	264	213	246	237	223	272
gene-LUU82_01350	CP089586.1	207599	207700	-	102	47	29	47	55	54	56	42	44	65
gene-LUU82_01355	CP089586.1	207823	207918	-	96	811	1141	1052	1655	1324	1326	1622	1735	1553
gene-LUU82_01360	CP089586.1	208369	208815	+	447	196	204	199	216	235	215	178	189	235
gene-LUU82_01365	CP089586.1	209500	209883	+	384	1094	1517	1377	2428	1807	1751	1950	1627	2057
gene-LUU82_01370	CP089586.1	209894	210070	+	177	543	744	655	1100	801	849	930	671	1016
gene-LUU82_01380	CP089586.1	211196	211768	-	573	347	554	412	457	443	566	404	439	526
gene-LUU82_01385	CP089586.1	211869	212210	-	342	253	410	292	318	326	385	280	290	414
gene-LUU82_01390	CP089586.1	212251	212877	-	627	435	702	423	486	481	644	465	435	613
gene-LUU82_01395	CP089586.1	212953	213948	-	996	2083	4492	2661	3547	2859	3826	3435	3116	4051
gene-LUU82_01400	CP089586.1	214029	214679	-	651	1867	3834	2347	2588	2307	3233	2994	2468	3745
gene-LUU82_01405	CP089586.1	214982	215437	+	456	120	135	148	164	165	164	146	151	157
gene-LUU82_01410	CP089586.1	215596	217074	+	1479	1660	2623	2193	2556	2376	3171	2658	2246	3681
gene-LUU82_01415	CP089586.1	217079	218080	+	1002	1651	2395	2170	2641	2215	3004	2557	2226	3537
gene-LUU82_01420	CP089586.1	218077	218334	-	258	1092	1815	1474	2064	1793	2239	1965	1898	2554
gene-LUU82_01425	CP089586.1	218400	218873	+	474	655	925	882	979	885	1192	960	832	1230
gene-LUU82_01430	CP089586.1	218878	219624	+	747	1191	1813	1479	1827	1676	2188	1809	1691	2464
gene-LUU82_01435	CP089586.1	219877	221469	-	1593	573	943	686	727	786	947	802	691	1068
gene-LUU82_01440	CP089586.1	221841	223034	+	1194	9488	11648	12148	14815	14703	16056	14061	13299	16586
gene-LUU82_01445	CP089586.1	223159	224067	+	909	7502	9829	10458	14626	11954	12818	12599	10934	14137
gene-LUU82_01450	CP089586.1	224279	225112	+	834	829	1433	1146	1761	1216	1700	1681	1343	2054
gene-LUU82_01455	CP089586.1	225495	225848	-	354	380	461	465	572	536	612	476	521	580
gene-LUU82_01460	CP089586.1	225845	226210	-	366	558	680	711	865	794	898	753	740	916
gene-LUU82_01465	CP089586.1	226466	226768	-	303	613	831	753	1242	952	958	955	925	942
gene-LUU82_01470	CP089586.1	227028	227741	+	714	2877	5673	3972	7682	4488	7217	7853	6866	9252
gene-LUU82_01475	CP089586.1	228181	228816	-	636	252	301	275	386	360	357	331	336	411
gene-LUU82_01480	CP089586.1	229112	229555	+	444	1340	1765	1810	2195	1836	2001	2174	2084	2476
gene-LUU82_01485	CP089586.1	229542	229985	-	444	1102	1445	1470	1775	1511	1716	1703	1656	2009
gene-LUU82_01490	CP089586.1	230098	230568	-	471	675	896	907	1062	944	1035	1000	972	1192
gene-LUU82_01495	CP089586.1	230767	230991	+	225	1055	1382	1314	1677	1516	1696	1569	1503	1925
gene-LUU82_01500	CP089586.1	231267	232121	+	855	12173	13376	14800	17564	19331	16419	15080	15454	17332
gene-LUU82_01505	CP089586.1	232208	233500	-	1293	2521	2619	3048	3370	3818	3578	2888	2770	3405
gene-LUU82_01510	CP089586.1	233500	233814	-	315	1429	1441	1755	1825	2153	1977	1616	1487	1948
gene-LUU82_01515	CP089586.1	234337	235839	+	1503	655	929	1006	1148	944	1062	1145	937	1329
gene-LUU82_01520	CP089586.1	236321	237364	+	1044	2435	3551	3638	3807	3201	4339	4474	3516	6035
gene-LUU82_01525	CP089586.1	237371	238003	+	633	948	1371	1430	1419	1255	1668	1682	1357	2260
gene-LUU82_01530	CP089586.1	238014	239195	+	1182	1791	2670	2736	2707	2455	3053	3244	2545	4261
gene-LUU82_01535	CP089586.1	239208	239672	+	465	581	833	894	1124	954	996	1131	937	1218
gene-LUU82_01540	CP089586.1	239794	240795	-	1002	786	1044	1096	995	1148	1251	1161	1026	1430
gene-LUU82_01545	CP089586.1	240907	241026	+	120	137	185	170	321	244	235	245	185	217
gene-LUU82_01550	CP089586.1	241029	241856	+	828	2346	3466	3143	4855	4035	4122	4323	3633	4500
gene-LUU82_01560	CP089586.1	243436	243837	+	402	3339	5358	4438	7610	5839	6330	6802	6878	7729
gene-LUU82_01565	CP089586.1	243957	244520	-	564	3269	3798	3893	4759	4656	5002	4577	4427	5386
gene-LUU82_01570	CP089586.1	244517	245470	-	954	3588	4308	4311	5487	5280	5618	4858	4759	5641
gene-LUU82_01575	CP089586.1	245580	246761	+	1182	3292	3598	3667	4676	4692	4412	3698	3725	4590
gene-LUU82_01580	CP089586.1	247049	249466	+	2418	12311	17462	16134	19927	17677	21202	18585	16600	23513
gene-LUU82_01585	CP089586.1	249488	249799	+	312	2034	2634	2709	3850	3017	3479	3078	2867	3724
gene-LUU82_01590	CP089586.1	250125	256685	+	6561	1078	1152	1320	1301	1436	1628	1359	1274	1684
gene-LUU82_01595	CP089586.1	256802	258070	-	1269	1646	2216	2283	2671	2584	2871	2593	2205	2937
gene-LUU82_01600	CP089586.1	258477	260138	+	1662	6688	8851	8698	9886	9261	10445	9362	8786	11979
gene-LUU82_01605	CP089586.1	260135	260830	+	696	5072	6598	6682	7416	6951	7868	7340	6642	9725
gene-LUU82_01610	CP089586.1	260847	261269	+	423	5164	6181	7309	7662	6730	7251	7718	6804	9365
gene-LUU82_01615	CP089586.1	262075	263484	+	1410	5081	8340	6997	9546	7801	9776	9326	7885	11678
gene-LUU82_01620	CP089586.1	263488	264336	+	849	3825	6315	5126	6793	5103	6893	6685	6004	8933
gene-LUU82_01625	CP089586.1	264886	265677	+	792	12155	14874	15993	19788	19484	19712	18675	17202	21004
gene-LUU82_01630	CP089586.1	265692	266336	+	645	7849	9892	10279	12840	12177	13155	11895	10641	14079
gene-LUU82_01635	CP089586.1	266816	267658	+	843	857	1243	1139	1312	1378	1461	1311	1355	1535
gene-LUU82_01640	CP089586.1	267783	268094	-	312	1280	2104	1708	3000	2440	2345	2371	2379	2526
gene-LUU82_01645	CP089586.1	268181	269257	+	1077	2222	3455	2711	3447	2954	3784	3318	3060	4193
gene-LUU82_01650	CP089586.1	269322	269633	+	312	1121	1642	1545	2028	1568	1858	1943	1582	2128
gene-LUU82_01655	CP089586.1	269733	270590	+	858	3691	4224	4524	5406	4929	5452	4327	4196	5461
gene-LUU82_01660	CP089586.1	270619	271215	+	597	3406	4151	4362	5062	4288	5068	4118	3866	5488
gene-LUU82_01665	CP089586.1	271236	275060	+	3825	32706	39152	41889	41470	41339	49730	40071	37641	56638
gene-LUU82_01670	CP089586.1	275084	276397	+	1314	13943	16362	17956	19762	19213	21047	17898	16675	23106
gene-LUU82_01675	CP089586.1	276471	276962	+	492	19213	20947	28239	36226	29496	27194	29179	27545	31193
gene-LUU82_01680	CP089586.1	277036	278070	+	1035	9528	11155	14299	15403	12340	13942	15935	14010	18414
gene-LUU82_01685	CP089586.1	278226	278309	+	84	33	38	44	105	43	60	58	67	73
gene-LUU82_01690	CP089586.1	278765	279856	+	1092	4430	6529	6119	8992	6246	8608	9545	8456	10978
gene-LUU82_01695	CP089586.1	280210	280323	+	114	21	24	42	33	30	23	25	11	23
gene-LUU82_01700	CP089586.1	280396	281385	+	990	5947	8244	7968	12352	9520	10778	11550	10352	12648
gene-LUU82_01705	CP089586.1	281483	282652	-	1170	166	215	197	247	257	276	211	205	339
gene-LUU82_01710	CP089586.1	282677	283309	-	633	56	79	69	87	96	95	63	48	112
gene-LUU82_01715	CP089586.1	283478	285184	+	1707	142	222	231	256	239	237	202	214	223
gene-LUU82_01720	CP089586.1	285624	287291	+	1668	4800	8551	6289	7044	7085	7631	6084	5121	8005
gene-LUU82_01725	CP089586.1	287536	287625	-	90	12	13	11	12	11	15	9	8	6
gene-LUU82_01730	CP089586.1	287624	290311	+	2688	390	493	495	749	580	721	516	499	644
gene-LUU82_01735	CP089586.1	290442	290534	+	93	170	223	179	277	256	267	233	198	294
gene-LUU82_01740	CP089586.1	290514	291419	-	906	731	904	863	1132	1036	1089	984	876	1214
gene-LUU82_01745	CP089586.1	291800	293062	+	1263	5969	6886	7266	8212	8546	8607	7424	6732	8931
gene-LUU82_01750	CP089586.1	293156	294430	-	1275	4897	8596	7317	9351	7516	9774	9971	7588	12589
gene-LUU82_01755	CP089586.1	294602	295219	+	618	2929	3832	4054	5013	4534	5037	4763	4087	5356
gene-LUU82_01760	CP089586.1	295347	296813	+	1467	4293	5524	5754	7174	7097	7323	6744	5829	7610
gene-LUU82_01765	CP089586.1	296920	298050	+	1131	712	1174	1055	1580	1070	1331	1773	1392	1860
gene-LUU82_01770	CP089586.1	298011	298106	-	96	84	147	142	222	138	170	223	188	189
gene-LUU82_01775	CP089586.1	298200	299804	-	1605	367	661	554	705	487	801	968	768	1241
gene-LUU82_01780	CP089586.1	299791	300951	-	1161	254	462	408	511	370	479	697	502	866
gene-LUU82_01785	CP089586.1	301065	301511	-	447	729	1055	882	1217	884	1268	1232	1081	1553
gene-LUU82_01790	CP089586.1	301591	302334	+	744	243	375	337	469	372	422	466	360	519
gene-LUU82_01795	CP089586.1	302550	303152	-	603	107201	99315	125895	136854	160657	136461	121975	116189	137025
gene-LUU82_01800	CP089586.1	303396	303860	-	465	1553	2444	2125	2800	2253	2822	3143	2370	3677
gene-LUU82_01805	CP089586.1	303997	305691	+	1695	14650	20740	19027	25686	21686	24543	23904	21984	27549
gene-LUU82_01810	CP089586.1	305765	305905	-	141	77	98	99	120	112	89	104	95	108
gene-LUU82_01815	CP089586.1	306054	307202	+	1149	4040	3538	4544	3742	5428	4375	3108	3075	3992
gene-LUU82_01820	CP089586.1	307202	308425	+	1224	5850	4760	6206	5329	7439	6424	4380	4403	6225
gene-LUU82_01825	CP089586.1	308469	309239	+	771	3512	2651	3814	3335	4659	3787	2693	2571	3636
gene-LUU82_01830	CP089586.1	309337	309831	+	495	7494	10903	9342	12915	11024	14013	12523	10843	16119
gene-LUU82_01835	CP089586.1	309954	310901	+	948	3347	3809	3832	4482	4259	4870	3768	3524	4917
gene-LUU82_01840	CP089586.1	310989	312191	+	1203	15966	22497	20272	27059	24894	26414	24320	23058	28169
gene-LUU82_01845	CP089586.1	312437	312937	-	501	1697	3485	2502	3806	2987	3187	4130	2858	4071
gene-LUU82_01850	CP089586.1	313078	314196	+	1119	1003	1423	1277	1441	1462	1442	1488	1347	1655
gene-LUU82_01855	CP089586.1	314320	314418	+	99	214	307	261	455	323	343	361	310	340
gene-LUU82_01860	CP089586.1	314512	315567	-	1056	1285	2428	1957	2646	2092	2673	2506	2066	3246
gene-LUU82_01865	CP089586.1	315742	316431	+	690	2289	3215	3560	4608	3714	3739	4350	3594	4775
gene-LUU82_01870	CP089586.1	316736	317149	-	414	7713	12004	10795	15956	12602	14324	15880	13566	18323
gene-LUU82_01875	CP089586.1	317354	318652	+	1299	1822	2500	2188	2642	2554	2822	2378	2298	3179
gene-LUU82_01880	CP089586.1	318911	319852	+	942	2487	3402	2987	3164	3212	3976	3299	2948	4667
gene-LUU82_01885	CP089586.1	319873	323070	+	3198	6520	9262	8103	9143	8573	10495	9254	7996	12551
gene-LUU82_01890	CP089586.1	323520	324749	+	1230	9948	12933	12949	14001	14024	16438	13680	12147	18289
gene-LUU82_01895	CP089586.1	324944	325801	+	858	6405	8501	8575	10092	9563	10631	9049	8091	11768
gene-LUU82_01900	CP089586.1	325801	326745	+	945	9290	11850	12128	13781	13115	14898	12615	11528	16617
gene-LUU82_01905	CP089586.1	327014	327982	+	969	11596	17043	16405	21141	18474	21547	19035	16273	23242
gene-LUU82_01910	CP089586.1	328004	329761	+	1758	38585	57955	51936	62311	57158	66009	63841	54855	78158
gene-LUU82_01915	CP089586.1	330111	331472	-	1362	15689	21431	20498	23546	21425	25011	25265	21634	30761
gene-LUU82_01920	CP089586.1	331820	332941	+	1122	2017	2614	2795	3413	3036	3543	3980	3608	4745
gene-LUU82_01925	CP089586.1	332990	334258	+	1269	2680	3876	3755	4875	3916	4982	5918	5194	6742
gene-LUU82_01930	CP089586.1	334648	335352	+	705	1744	1992	2265	2654	2447	2613	2412	1985	2875
gene-LUU82_01935	CP089586.1	335352	337013	+	1662	3217	3941	4492	4751	4633	5038	4739	3759	5578
gene-LUU82_01945	CP089586.1	339293	341923	+	2631	4629	7497	6055	8130	6328	8650	8074	7062	10650
gene-LUU82_01950	CP089586.1	341939	342811	+	873	2367	3875	3033	4262	3328	4331	4268	3635	5538
gene-LUU82_01955	CP089586.1	342827	343450	+	624	1444	2311	1949	3056	2175	2732	2591	2506	3115
gene-LUU82_01960	CP089586.1	343620	344645	+	1026	318	424	432	559	398	586	543	468	615
gene-LUU82_01965	CP089586.1	344856	345326	+	471	1639	2237	2139	2842	2517	2826	2650	2439	3112
gene-LUU82_01970	CP089586.1	345327	346727	+	1401	4694	6442	6013	7011	6388	7768	7101	6422	9140
gene-LUU82_01975	CP089586.1	346727	347647	+	921	4033	5534	5155	6074	5911	6513	6174	5865	7786
gene-LUU82_01980	CP089586.1	347740	347862	+	123	1266	2054	1918	2632	2178	2483	2369	2112	2734
gene-LUU82_01985	CP089586.1	348059	349996	+	1938	15442	25489	21101	25982	21850	30588	28169	24286	37413
gene-LUU82_01990	CP089586.1	350422	351915	+	1494	5395	6322	7581	8308	8008	8546	8118	7105	9905
gene-LUU82_01995	CP089586.1	352144	352671	+	528	59625	65438	74118	87006	91849	88916	78196	74512	89936
gene-LUU82_02000	CP089586.1	352700	352900	+	201	37361	40549	45762	53198	60452	55799	47872	47059	55766
gene-LUU82_02005	CP089586.1	352947	353303	+	357	33197	34996	41213	52469	58033	50635	43139	46458	47450
gene-LUU82_02010	CP089586.1	353445	354053	+	609	2412	2949	3074	3473	3378	3543	3162	2928	3720
gene-LUU82_02015	CP089586.1	354072	355001	+	930	4017	4919	5166	5951	5462	5970	5449	5145	6747
gene-LUU82_02020	CP089586.1	355006	355116	+	111	394	592	570	932	744	705	667	623	747
gene-LUU82_02025	CP089586.1	355164	356465	+	1302	37218	45117	48086	64532	59126	58065	51628	51109	57021
gene-LUU82_02030	CP089586.1	356616	357878	+	1263	21958	26562	27511	33245	30198	32975	29756	27873	36227
gene-LUU82_02035	CP089586.1	358032	358622	+	591	1714	1937	2057	2192	2219	2184	1960	1886	2220
gene-LUU82_02040	CP089586.1	358839	360185	+	1347	14808	18148	18379	18528	20953	18220	17421	15141	21187
gene-LUU82_02045	CP089586.1	360207	361022	+	816	3435	4103	4448	4844	5202	4312	4020	3472	4760
gene-LUU82_02050	CP089586.1	361064	361990	+	927	5723	6585	7084	6752	8087	6957	6133	5374	7744
gene-LUU82_02055	CP089586.1	362012	362680	+	669	3062	3466	3647	3533	4030	3652	3018	2667	4062
gene-LUU82_02060	CP089586.1	362683	363657	+	975	4613	5906	5875	5040	6257	6319	4937	3956	7361
gene-LUU82_02065	CP089586.1	363705	364991	+	1287	7657	9757	9870	9237	10623	10173	8818	7470	11888
gene-LUU82_02070	CP089586.1	365052	365153	+	102	432	455	452	437	537	472	424	408	598
gene-LUU82_02075	CP089586.1	365187	366260	+	1074	1908	1970	2236	2323	2696	2433	2281	2193	2775
gene-LUU82_02080	CP089586.1	366483	367043	-	561	1251	1785	1636	2285	2076	2255	2020	2074	2278
gene-LUU82_02085	CP089586.1	367446	370076	+	2631	20335	23605	24674	26528	27440	29563	23740	22880	31600
gene-LUU82_02090	CP089586.1	370089	371360	+	1272	11668	12979	13816	15497	15912	16961	14122	13373	17968
gene-LUU82_02095	CP089586.1	371636	372343	+	708	104	94	95	102	102	83	112	90	116
gene-LUU82_02100	CP089586.1	372340	373026	+	687	144	178	145	183	213	205	215	186	218
gene-LUU82_02105	CP089586.1	373094	373378	+	285	1875	2403	2171	2624	2909	2683	2268	2139	2594
gene-LUU82_02110	CP089586.1	373495	373692	-	198	843	896	1037	1031	1359	989	926	984	993
gene-LUU82_02115	CP089586.1	373852	374325	+	474	1798	1515	2271	1653	2873	1822	1901	1690	2058
gene-LUU82_02120	CP089586.1	374399	374518	+	120	987	947	1335	1178	1716	1074	1204	1105	1206
gene-LUU82_02125	CP089586.1	374717	375559	+	843	3359	4063	4209	4716	4806	5162	4481	4088	5471
gene-LUU82_02130	CP089586.1	375559	376089	+	531	3399	4199	4217	4442	4570	5021	4324	3868	5666
gene-LUU82_02135	CP089586.1	376382	376690	+	309	63334	59411	76628	88729	98048	83465	75448	74865	83271
gene-LUU82_02140	CP089586.1	376696	377016	+	321	73670	69236	88496	95066	111203	98195	87148	85484	98687
gene-LUU82_02145	CP089586.1	377028	377312	+	285	47626	44289	57571	66633	75363	63623	57186	55899	60995
gene-LUU82_02150	CP089586.1	377532	378824	+	1293	13665	12615	15958	14409	19411	17314	12758	13827	18223
gene-LUU82_02155	CP089586.1	378837	379292	+	456	4535	4247	5485	5379	6458	5988	4453	4744	6030
gene-LUU82_02160	CP089586.1	379306	379908	+	603	7639	6956	8745	7218	10261	9372	6894	6939	10270
gene-LUU82_02165	CP089586.1	379940	380944	+	1005	13393	11744	14947	11868	17763	16535	11795	11794	17693
gene-LUU82_02170	CP089586.1	380946	381971	+	1026	10614	8832	12327	10046	14809	12871	9581	9324	13363
gene-LUU82_02175	CP089586.1	381994	383133	+	1140	34275	36887	38388	41284	49102	46830	37211	37350	50306
gene-LUU82_02180	CP089586.1	383152	383412	+	261	17534	19562	19779	21032	26107	24302	20987	20735	27567
gene-LUU82_02185	CP089586.1	383687	385966	+	2280	22410	26341	27483	31419	32068	32977	30583	29193	37339
gene-LUU82_02190	CP089586.1	386169	388442	+	2274	7630	8456	11587	9924	13165	10343	8880	8384	11692
gene-LUU82_02195	CP089586.1	388464	388982	+	519	3695	4238	4607	5595	5830	5335	4566	4391	5392
gene-LUU82_02200	CP089586.1	389410	391599	+	2190	7080	10827	10010	13046	10626	13203	13255	11351	16684
gene-LUU82_02205	CP089586.1	391611	392063	+	453	3644	5347	5244	6547	5179	6401	6947	5737	8620
gene-LUU82_02210	CP089586.1	392060	392935	+	876	4520	6866	6376	8540	6731	8551	8370	7633	10380
gene-LUU82_02215	CP089586.1	393396	394658	+	1263	5822	6275	6756	7207	7814	7941	5870	5879	7792
gene-LUU82_02220	CP089586.1	394674	396440	+	1767	13897	14916	16690	16598	18147	19063	15593	14343	20213
gene-LUU82_02225	CP089586.1	396518	396708	+	191	29914	37924	42507	47089	50823	45839	56469	46473	53064
gene-LUU82_02230	CP089586.1	396773	396901	+	129	304	257	355	473	513	381	319	297	318
gene-LUU82_02235	CP089586.1	396901	397674	+	774	2891	2855	3302	3477	4435	3593	2939	2848	3468
gene-LUU82_02240	CP089586.1	397835	399109	-	1275	4341	5470	5494	6124	6173	6669	6229	5821	7677
gene-LUU82_02245	CP089586.1	399194	399616	+	423	1808	2349	2246	3182	2697	2762	2531	2310	2931
gene-LUU82_02250	CP089586.1	399716	399898	+	183	8649	8842	13417	16503	13483	10868	13627	12545	13984
gene-LUU82_02255	CP089586.1	399938	400084	+	147	6449	6404	10116	12807	9838	7984	10156	9334	10164
gene-LUU82_02260	CP089586.1	400320	401333	-	1014	964	1556	1269	1772	1264	1999	1848	1761	2426
gene-LUU82_02265	CP089586.1	401645	402787	+	1143	5206	6507	6566	7474	6995	8348	7069	6355	8971
gene-LUU82_02270	CP089586.1	402788	403906	+	1119	6257	8126	8488	9482	8683	10353	8947	8278	11562
gene-LUU82_02275	CP089586.1	404486	405154	+	669	1604	1887	1979	2312	2096	2598	2166	2226	2764
gene-LUU82_02280	CP089586.1	405156	407633	+	2478	5892	7405	7796	8739	8377	9632	8639	7704	11029
gene-LUU82_02285	CP089586.1	407976	410606	+	2631	14839	16994	18098	17692	19238	21268	17347	15465	23210
gene-LUU82_02290	CP089586.1	410669	410929	+	261	4377	5697	5708	6652	6442	6965	6209	5737	7714
gene-LUU82_02295	CP089586.1	410933	411361	+	429	5008	6301	6265	8543	7273	7589	7215	6524	8275
gene-LUU82_02300	CP089586.1	411376	411684	+	309	2949	3897	3708	5458	4713	4664	4418	4258	4924
gene-LUU82_02305	CP089586.1	411969	412607	+	639	4131	4349	4801	4912	5556	5254	4351	4319	4957
gene-LUU82_02310	CP089586.1	412610	413533	+	924	8212	9073	9786	9632	10877	10864	8786	8213	10850
gene-LUU82_02315	CP089586.1	413545	414813	+	1269	14844	15765	18046	17234	20104	20328	16164	14958	21375
gene-LUU82_02320	CP089586.1	414813	415436	+	624	11012	11993	14145	14789	16413	15509	13552	12346	16764
gene-LUU82_02325	CP089586.1	415464	415940	+	477	8415	9191	10935	13665	13662	11945	11653	11402	12379
gene-LUU82_02330	CP089586.1	416266	417000	+	735	320	288	404	466	388	422	646	512	648
gene-LUU82_02335	CP089586.1	416990	418000	+	1011	376	386	535	625	463	509	796	614	893
gene-LUU82_02340	CP089586.1	418002	418451	+	450	84	116	151	175	140	141	255	199	232
gene-LUU82_02345	CP089586.1	418465	419826	+	1362	512	525	681	684	639	747	978	833	1104
gene-LUU82_02350	CP089586.1	419826	420578	+	753	260	284	341	406	330	417	593	403	585
gene-LUU82_02355	CP089586.1	420591	421820	+	1230	638	676	855	896	758	860	1273	1005	1335
gene-LUU82_02360	CP089586.1	422267	423019	+	753	317	220	386	343	431	286	206	190	270
gene-LUU82_02365	CP089586.1	423221	423490	-	270	282	354	360	504	449	446	397	363	448
gene-LUU82_02370	CP089586.1	423804	424490	+	687	3112	3707	4024	4084	4459	4645	4071	3748	5230
gene-LUU82_02375	CP089586.1	424510	425037	+	528	2460	3000	3229	4124	3715	3804	3484	3187	4065
gene-LUU82_02380	CP089586.1	425038	426138	+	1101	7060	8592	8726	9250	9375	10265	8851	8251	11822
gene-LUU82_02385	CP089586.1	426152	426958	+	807	5695	6823	6929	7253	7006	8051	6851	6409	9802
gene-LUU82_02390	CP089586.1	426962	427252	+	291	2452	2780	2940	3012	2954	3463	2942	2722	4106
gene-LUU82_02395	CP089586.1	427255	427824	+	570	5727	6607	7091	7217	7240	8149	7102	6643	9309
gene-LUU82_02400	CP089586.1	427814	428398	+	585	4731	5438	6213	6817	6500	6856	6435	5813	7761
gene-LUU82_02405	CP089586.1	428399	428752	+	354	3646	4083	4428	5453	4885	5146	4863	4465	5580
gene-LUU82_02410	CP089586.1	428755	429471	+	717	5128	5610	6331	7670	7221	7257	6686	6534	7904
gene-LUU82_02415	CP089586.1	429511	430197	+	687	390	519	542	667	592	572	592	618	687
gene-LUU82_02420	CP089586.1	430289	430750	+	462	1031	1353	1441	1890	1628	1802	1838	1540	1970
gene-LUU82_02425	CP089586.1	430755	432956	+	2202	601	711	753	917	840	881	831	800	900
gene-LUU82_02430	CP089586.1	433013	433987	+	975	1179	1363	1342	1856	1840	1472	1392	1496	1378
gene-LUU82_02435	CP089586.1	434032	434283	-	252	50115	47230	60087	68686	84750	64024	60655	66111	65614
gene-LUU82_02440	CP089586.1	434629	436452	+	1824	10505	11488	12415	14015	14963	14535	11892	11249	14367
gene-LUU82_02445	CP089586.1	437015	438139	+	1125	1829	1816	2257	2071	2436	2379	1766	1801	2298
gene-LUU82_02450	CP089586.1	438240	439217	+	978	16728	27237	22977	28532	24294	29804	22123	20191	27319
gene-LUU82_02455	CP089586.1	439249	439875	+	627	11463	18936	15392	19158	15120	21076	15093	13201	20427
gene-LUU82_02460	CP089586.1	439944	441776	+	1833	37968	63553	51014	62418	51391	73229	54925	48089	71176
gene-LUU82_02465	CP089586.1	441912	443051	+	1140	7536	11714	9254	11909	9804	13171	10288	9639	13147
gene-LUU82_02470	CP089586.1	443055	443993	+	939	7511	11832	9574	12092	10305	13394	11315	9855	13369
gene-LUU82_02475	CP089586.1	443995	444747	+	753	3169	4265	4178	5445	4607	5016	4493	4113	5402
gene-LUU82_02480	CP089586.1	444754	446100	+	1347	10905	13437	14082	15453	15414	16364	15737	13974	19567
gene-LUU82_02485	CP089586.1	446393	446569	+	177	28616	28651	34886	54590	55150	37739	38515	44872	37467
gene-LUU82_02490	CP089586.1	446813	447496	+	684	10238	13273	13041	18283	16167	15586	16343	16320	18845
gene-LUU82_02495	CP089586.1	447514	448503	+	990	19040	26628	24779	27051	27471	32138	31735	29114	42801
gene-LUU82_02500	CP089586.1	448520	449218	+	699	12985	17524	16394	18665	18125	21374	21998	19753	28785
gene-LUU82_02505	CP089586.1	449522	450469	+	948	2082	2772	2532	3140	2932	3281	2934	2746	3284
