# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9623113_sorted.bam" "SRR9623111_sorted.bam" "SRR9623115_sorted.bam" "SRR9623114_sorted.bam" "SRR9623109_sorted.bam" "SRR9623110_sorted.bam" "SRR9623112_sorted.bam" "SRR9623108_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9623113_sorted.bam	SRR9623111_sorted.bam	SRR9623115_sorted.bam	SRR9623114_sorted.bam	SRR9623109_sorted.bam	SRR9623110_sorted.bam	SRR9623112_sorted.bam	SRR9623108_sorted.bam
gene-FLV31_RS18295	NZ_VIQP01000012.1	18918	20090	-	1173	10	221	49	14	1540	291	62	7700
gene-FLV31_RS18300	NZ_VIQP01000012.1	20177	21058	-	882	1	4	7	1	23	7	1	96
gene-FLV31_RS18305	NZ_VIQP01000012.1	21070	22779	-	1710	5	136	35	15	854	257	41	4477
gene-FLV31_RS18310	NZ_VIQP01000012.1	22868	23875	-	1008	4	14	8	7	129	35	2	487
gene-FLV31_RS20140	NZ_VIQP01000012.1	23879	24106	-	228	0	8	2	3	49	9	1	133
gene-FLV31_RS18315	NZ_VIQP01000012.1	24116	25396	-	1281	2	10	15	6	40	14	4	233
gene-FLV31_RS18320	NZ_VIQP01000012.1	25520	25831	-	312	9	78	23	7	814	175	29	2935
gene-FLV31_RS18325	NZ_VIQP01000012.1	25885	27075	-	1191	1	14	16	6	123	33	3	625
gene-FLV31_RS18330	NZ_VIQP01000012.1	27088	28467	-	1380	8	51	88	38	226	72	9	870
gene-FLV31_RS18335	NZ_VIQP01000012.1	28623	29069	+	447	3	30	17	15	278	64	9	388
gene-FLV31_RS18340	NZ_VIQP01000012.1	29078	29710	+	633	3	37	47	19	166	37	11	432
gene-FLV31_RS18345	NZ_VIQP01000012.1	29743	30327	+	585	5	84	69	27	696	182	32	1917
gene-FLV31_RS18350	NZ_VIQP01000012.1	30570	31967	+	1398	10	158	35	20	1252	315	23	4936
gene-FLV31_RS18355	NZ_VIQP01000012.1	31970	32536	+	567	3	42	8	3	216	69	7	916
gene-FLV31_RS18360	NZ_VIQP01000012.1	32630	33625	+	996	4	74	12	5	334	122	10	1203
gene-FLV31_RS18365	NZ_VIQP01000012.1	33634	34422	+	789	2	41	12	4	269	101	9	881
gene-FLV31_RS18370	NZ_VIQP01000012.1	34430	35113	+	684	1	39	4	3	174	83	3	527
gene-FLV31_RS18375	NZ_VIQP01000012.1	35190	36371	+	1182	7	74	28	15	390	148	8	1419
gene-FLV31_RS18380	NZ_VIQP01000012.1	36385	37146	+	762	3	48	12	4	238	108	3	899
gene-FLV31_RS18385	NZ_VIQP01000012.1	37155	37385	+	231	0	8	6	2	48	20	3	114
gene-FLV31_RS18390	NZ_VIQP01000012.1	37451	38947	+	1497	6	81	43	14	387	172	21	1062
gene-FLV31_RS18395	NZ_VIQP01000012.1	39053	39193	+	141	5	24	12	5	83	38	6	194
gene-FLV31_RS18400	NZ_VIQP01000012.1	39373	40794	+	1422	0	3	11	4	22	17	1	80
gene-FLV31_RS18405	NZ_VIQP01000012.1	40791	41459	-	669	4	10	21	10	56	16	4	195
gene-FLV31_RS18410	NZ_VIQP01000012.1	41456	42100	-	645	7	11	13	13	77	19	3	196
gene-FLV31_RS18415	NZ_VIQP01000012.1	42295	44841	-	2547	12	134	55	30	630	219	22	4436
gene-FLV31_RS18420	NZ_VIQP01000012.1	44973	48425	-	3453	16	146	80	41	820	276	42	5775
gene-FLV31_RS18425	NZ_VIQP01000012.1	48714	48842	+	129	2	5	2	0	79	14	3	172
gene-FLV31_RS18430	NZ_VIQP01000012.1	48856	49242	-	387	4	11	6	6	70	26	4	240
gene-FLV31_RS18435	NZ_VIQP01000012.1	49380	49754	-	375	2	7	9	6	20	8	3	69
gene-FLV31_RS18440	NZ_VIQP01000012.1	49820	50041	-	222	0	2	5	2	13	9	0	55
gene-FLV31_RS18445	NZ_VIQP01000012.1	50125	50886	-	762	6	67	36	17	645	164	50	1486
gene-FLV31_RS18450	NZ_VIQP01000012.1	51003	52043	-	1041	7	127	28	15	754	188	13	3153
gene-FLV31_RS18455	NZ_VIQP01000012.1	52050	52637	-	588	5	42	18	4	380	83	11	1339
gene-FLV31_RS18460	NZ_VIQP01000012.1	52824	53804	+	981	7	29	9	9	222	63	12	1035
gene-FLV31_RS18465	NZ_VIQP01000012.1	53832	54287	+	456	2	17	10	3	79	31	5	554
gene-FLV31_RS18470	NZ_VIQP01000012.1	54481	56325	+	1845	7	53	79	41	578	109	21	5075
gene-FLV31_RS18475	NZ_VIQP01000012.1	56312	56716	+	405	15	11	53	48	179	28	26	1080
gene-FLV31_RS18480	NZ_VIQP01000012.1	56863	58626	+	1764	30	95	191	111	789	217	33	3684
gene-FLV31_RS18485	NZ_VIQP01000012.1	58630	59217	-	588	2	19	23	10	112	26	5	478
gene-FLV31_RS18490	NZ_VIQP01000012.1	59225	59866	+	642	4	75	36	16	499	145	14	2179
gene-FLV31_RS18495	NZ_VIQP01000012.1	59871	60263	+	393	6	95	27	26	846	247	19	3049
gene-FLV31_RS18500	NZ_VIQP01000012.1	60260	60994	-	735	8	46	19	15	341	183	13	1115
gene-FLV31_RS18505	NZ_VIQP01000012.1	61089	61463	+	375	96	134	179	165	1420	222	111	2629
gene-FLV31_RS18510	NZ_VIQP01000012.1	61476	63455	+	1980	82	413	393	217	2995	756	82	11210
gene-FLV31_RS18515	NZ_VIQP01000012.1	63539	64150	+	612	24	92	139	54	423	132	19	1646
gene-FLV31_RS18520	NZ_VIQP01000012.1	64152	64967	+	816	12	63	150	84	277	103	13	929
gene-FLV31_RS18525	NZ_VIQP01000012.1	64957	65628	+	672	17	58	119	67	281	74	12	989
gene-FLV31_RS18530	NZ_VIQP01000012.1	65615	65887	+	273	9	27	59	30	114	59	7	406
gene-FLV31_RS18535	NZ_VIQP01000012.1	65923	66630	-	708	10	30	101	38	58	40	8	140
gene-FLV31_RS18540	NZ_VIQP01000012.1	66614	67768	-	1155	8	26	126	54	61	68	4	165
gene-FLV31_RS18545	NZ_VIQP01000012.1	68128	68586	+	459	8	24	37	10	80	37	4	478
gene-FLV31_RS18550	NZ_VIQP01000012.1	68573	70144	-	1572	14	94	93	35	554	176	15	2463
gene-FLV31_RS18555	NZ_VIQP01000012.1	70378	70656	-	279	52	34	91	86	267	116	45	1149
gene-FLV31_RS18560	NZ_VIQP01000012.1	70761	71372	-	612	7	121	41	27	543	205	12	2310
gene-FLV31_RS18565	NZ_VIQP01000012.1	71392	74022	-	2631	22	220	124	62	1139	369	12	5990
gene-FLV31_RS18570	NZ_VIQP01000012.1	74203	74592	+	390	335	426	1079	778	5212	930	392	14265
gene-FLV31_RS18575	NZ_VIQP01000012.1	74645	75910	-	1266	6	15	78	41	76	34	3	165
gene-FLV31_RS18580	NZ_VIQP01000012.1	76136	77335	+	1200	6	52	94	52	189	89	8	607
gene-FLV31_RS18585	NZ_VIQP01000012.1	77325	78338	+	1014	9	54	99	61	276	134	7	689
gene-FLV31_RS18590	NZ_VIQP01000012.1	78547	79113	+	567	33	111	110	98	428	162	28	1132
gene-FLV31_RS18595	NZ_VIQP01000012.1	79118	79876	+	759	93	406	393	259	1347	665	76	2045
gene-FLV31_RS18600	NZ_VIQP01000012.1	79948	80157	+	210	15	76	71	45	542	132	21	1419
gene-FLV31_RS18605	NZ_VIQP01000012.1	80188	80754	+	567	37	143	229	108	677	256	20	1967
gene-FLV31_RS18610	NZ_VIQP01000012.1	80854	81729	+	876	46	182	222	99	1025	283	44	4734
gene-FLV31_RS18615	NZ_VIQP01000012.1	81804	82817	+	1014	13	84	127	59	333	136	10	1311
gene-FLV31_RS18620	NZ_VIQP01000012.1	82814	85030	+	2217	38	149	298	170	482	274	42	1939
gene-FLV31_RS18625	NZ_VIQP01000012.1	85023	86021	-	999	14	40	100	41	56	88	14	378
gene-FLV31_RS18630	NZ_VIQP01000012.1	86073	87167	+	1095	6	42	106	40	243	107	15	986
gene-FLV31_RS18635	NZ_VIQP01000012.1	87171	87950	+	780	40	319	133	65	2872	637	147	11064
gene-FLV31_RS18640	NZ_VIQP01000012.1	88053	88478	+	426	4	29	11	6	166	67	11	497
gene-FLV31_RS18645	NZ_VIQP01000012.1	88485	89825	-	1341	8	111	39	17	649	213	13	2609
gene-FLV31_RS18650	NZ_VIQP01000012.1	89935	90483	-	549	18	224	51	22	2201	422	52	9280
gene-FLV31_RS18655	NZ_VIQP01000012.1	90605	91282	+	678	11	32	25	6	261	71	10	1033
gene-FLV31_RS18660	NZ_VIQP01000012.1	91454	92485	-	1032	53	65	199	97	222	96	197	2152
gene-FLV31_RS18665	NZ_VIQP01000012.1	92818	93969	-	1152	2	15	16	3	75	32	3	435
gene-FLV31_RS18670	NZ_VIQP01000012.1	93994	95277	-	1284	6	61	19	4	382	77	19	2120
gene-FLV31_RS18675	NZ_VIQP01000012.1	95348	95806	-	459	1	15	10	6	131	16	4	429
gene-FLV31_RS18680	NZ_VIQP01000012.1	95865	96506	+	642	6	25	17	2	156	40	4	563
gene-FLV31_RS18685	NZ_VIQP01000012.1	96469	97044	-	576	5	58	24	13	327	80	15	1092
gene-FLV31_RS18690	NZ_VIQP01000012.1	97047	97328	-	282	3	43	13	10	370	77	14	993
gene-FLV31_RS18695	NZ_VIQP01000012.1	97514	99820	-	2307	46	405	127	57	2808	850	168	18576
gene-FLV31_RS18700	NZ_VIQP01000012.1	99883	100392	-	510	9	25	24	19	209	49	40	511
gene-FLV31_RS18705	NZ_VIQP01000012.1	100462	101259	-	798	1	8	10	7	16	17	2	102
gene-FLV31_RS18710	NZ_VIQP01000012.1	101277	102062	-	786	4	20	13	6	62	29	12	281
gene-FLV31_RS18715	NZ_VIQP01000012.1	102108	102878	-	771	0	17	13	7	115	28	5	669
gene-FLV31_RS18720	NZ_VIQP01000012.1	102865	103626	-	762	6	69	36	19	337	67	10	1928
gene-FLV31_RS18725	NZ_VIQP01000012.1	103805	104497	+	693	3	16	19	9	107	29	1	386
gene-FLV31_RS18730	NZ_VIQP01000012.1	104654	106253	+	1600	7	42	18	17	424	73	15	781
gene-FLV31_RS18735	NZ_VIQP01000013.1	148	876	+	729	0	3	27	10	4	9	1	15
gene-FLV31_RS18740	NZ_VIQP01000013.1	1031	1843	+	813	4	14	21	13	108	30	7	246
gene-FLV31_RS18745	NZ_VIQP01000013.1	2066	2320	+	255	2	7	11	8	26	11	1	74
gene-FLV31_RS18750	NZ_VIQP01000013.1	2370	2834	+	465	0	3	13	4	28	10	0	71
gene-FLV31_RS18755	NZ_VIQP01000013.1	3155	3430	+	276	2	2	5	3	12	8	1	56
gene-FLV31_RS18765	NZ_VIQP01000013.1	5423	6061	+	639	1	5	4	8	30	8	0	158
gene-FLV31_RS18770	NZ_VIQP01000013.1	6266	6700	+	435	3	18	23	22	68	21	7	180
gene-FLV31_RS18775	NZ_VIQP01000013.1	6937	8028	+	1092	4	14	29	14	43	22	3	84
gene-FLV31_RS18780	NZ_VIQP01000013.1	8166	10502	+	2337	6	17	94	58	66	36	7	155
gene-FLV31_RS18785	NZ_VIQP01000013.1	11466	12224	+	759	3	9	25	8	98	23	5	518
gene-FLV31_RS18790	NZ_VIQP01000013.1	12451	12696	+	246	3	4	9	11	33	5	3	129
gene-FLV31_RS18795	NZ_VIQP01000013.1	13038	13589	-	552	0	9	13	4	43	17	2	268
gene-FLV31_RS18800	NZ_VIQP01000013.1	13720	14583	-	864	2	25	18	12	138	30	6	721
gene-FLV31_RS18805	NZ_VIQP01000013.1	14819	15721	+	903	29	7	129	94	97	20	30	429
gene-FLV31_RS18810	NZ_VIQP01000013.1	15825	16328	+	504	1	0	25	9	13	10	3	43
gene-FLV31_RS18815	NZ_VIQP01000013.1	16402	17211	+	810	6	8	46	24	29	20	2	106
gene-FLV31_RS18820	NZ_VIQP01000013.1	17336	17956	+	621	7	4	53	29	32	20	3	149
gene-FLV31_RS18825	NZ_VIQP01000013.1	17983	18603	+	621	11	5	72	33	30	23	7	204
gene-FLV31_RS18830	NZ_VIQP01000013.1	18776	19330	+	555	6	7	37	26	31	15	7	198
gene-FLV31_RS18835	NZ_VIQP01000013.1	19453	20382	+	930	3	7	62	22	29	14	2	88
gene-FLV31_RS18840	NZ_VIQP01000013.1	20427	21419	+	993	3	14	53	22	10	9	0	66
gene-FLV31_RS18845	NZ_VIQP01000013.1	21553	21963	+	411	5	4	48	13	12	11	1	52
gene-FLV31_RS18850	NZ_VIQP01000013.1	22078	22845	+	768	3	19	47	16	140	38	2	392
gene-FLV31_RS18855	NZ_VIQP01000013.1	23012	25603	+	2592	11	32	84	31	219	75	14	773
gene-FLV31_RS18860	NZ_VIQP01000013.1	25642	26238	+	597	3	4	14	11	22	13	2	108
gene-FLV31_RS18865	NZ_VIQP01000013.1	26344	29592	+	3249	13	112	85	28	380	149	13	4024
gene-FLV31_RS18870	NZ_VIQP01000013.1	29672	30349	+	678	1	15	30	5	98	47	4	702
gene-FLV31_RS18875	NZ_VIQP01000013.1	30438	31073	+	636	11	85	20	7	700	203	19	3515
gene-FLV31_RS18880	NZ_VIQP01000013.1	31185	31784	+	600	2	53	25	11	501	101	11	4004
gene-FLV31_RS18885	NZ_VIQP01000013.1	31862	32392	+	531	2	23	21	9	182	36	4	640
gene-FLV31_RS18890	NZ_VIQP01000013.1	32394	33194	+	801	4	31	39	32	145	63	6	621
gene-FLV31_RS18895	NZ_VIQP01000013.1	33200	34270	-	1071	7	46	91	41	162	75	7	435
gene-FLV31_RS18900	NZ_VIQP01000013.1	34276	34983	-	708	13	39	67	39	120	43	10	222
gene-FLV31_RS18905	NZ_VIQP01000013.1	35149	35931	+	783	8	19	47	33	96	34	11	131
gene-FLV31_RS18910	NZ_VIQP01000013.1	35990	38230	+	2241	12	36	85	38	96	79	6	281
gene-FLV31_RS18915	NZ_VIQP01000013.1	38231	39313	-	1083	8	16	64	24	73	44	5	119
gene-FLV31_RS18920	NZ_VIQP01000013.1	39716	41944	-	2229	14	16	34	40	188	58	3	229
gene-FLV31_RS18925	NZ_VIQP01000013.1	41954	43231	-	1278	8	11	32	19	107	29	5	202
gene-FLV31_RS18940	NZ_VIQP01000013.1	44882	46069	+	1188	3	41	15	8	157	60	14	559
gene-FLV31_RS18945	NZ_VIQP01000013.1	46160	46915	-	756	5	44	33	17	173	52	11	719
gene-FLV31_RS18950	NZ_VIQP01000013.1	46990	47334	-	345	1	9	14	5	58	22	2	231
gene-FLV31_RS18955	NZ_VIQP01000013.1	47336	47671	-	336	2	12	11	5	74	24	10	374
gene-FLV31_RS18960	NZ_VIQP01000013.1	47698	48000	-	303	1	8	10	5	62	26	8	419
gene-FLV31_RS18965	NZ_VIQP01000013.1	48110	49441	-	1332	7	14	13	11	42	22	5	347
gene-FLV31_RS18970	NZ_VIQP01000013.1	49834	51411	+	1578	11	27	31	27	244	54	19	657
gene-FLV31_RS18975	NZ_VIQP01000013.1	51414	51800	+	387	1	9	11	4	47	22	9	215
gene-FLV31_RS18980	NZ_VIQP01000013.1	51806	52267	-	462	2	9	13	0	60	25	3	155
gene-FLV31_RS18985	NZ_VIQP01000013.1	52436	54757	+	2322	5	301	116	14	3615	462	27	23419
gene-FLV31_RS18990	NZ_VIQP01000013.1	54962	56515	+	1554	4	131	19	8	598	191	14	2329
gene-FLV31_RS18995	NZ_VIQP01000013.1	56552	57283	+	732	0	22	4	2	191	54	1	834
gene-FLV31_RS19000	NZ_VIQP01000013.1	57434	57973	+	540	20	35	42	37	156	56	28	727
gene-FLV31_RS19005	NZ_VIQP01000013.1	58275	59564	+	1290	10	162	67	33	1170	295	15	3538
gene-FLV31_RS19010	NZ_VIQP01000013.1	59617	59949	-	333	5	24	6	3	53	26	7	183
gene-FLV31_RS19015	NZ_VIQP01000013.1	60595	60912	+	318	5	26	15	11	346	60	11	407
gene-FLV31_RS19020	NZ_VIQP01000013.1	60964	63150	+	2187	4	48	39	12	313	54	15	768
gene-FLV31_RS19025	NZ_VIQP01000013.1	63153	63569	+	417	1	6	4	3	45	11	2	140
gene-FLV31_RS19030	NZ_VIQP01000013.1	63624	63980	+	357	9	37	28	18	1052	133	25	1316
gene-FLV31_RS19035	NZ_VIQP01000013.1	63995	64372	+	378	7	30	34	19	476	98	20	663
gene-FLV31_RS19040	NZ_VIQP01000013.1	64353	66311	+	1959	9	62	66	35	494	103	36	1423
gene-FLV31_RS19045	NZ_VIQP01000013.1	66730	67326	+	597	4	15	14	10	69	23	7	217
gene-FLV31_RS19050	NZ_VIQP01000014.1	264	605	-	342	1	13	7	2	106	15	3	298
gene-FLV31_RS19055	NZ_VIQP01000014.1	1242	2474	+	1233	3	11	8	7	44	18	3	107
gene-FLV31_RS19060	NZ_VIQP01000014.1	2476	5463	+	2988	5	19	35	17	33	31	8	96
gene-FLV31_RS19065	NZ_VIQP01000014.1	5629	6078	+	450	2	5	5	0	34	11	4	604
gene-FLV31_RS19070	NZ_VIQP01000014.1	6186	6923	-	738	4	17	14	4	53	27	2	156
gene-FLV31_RS19075	NZ_VIQP01000014.1	7040	8440	-	1401	2	37	23	7	112	63	5	665
gene-FLV31_RS19080	NZ_VIQP01000014.1	8452	10512	-	2061	7	83	61	18	304	150	20	1902
gene-FLV31_RS19085	NZ_VIQP01000014.1	10927	11427	-	501	14	18	116	66	82	47	12	130
gene-FLV31_RS19090	NZ_VIQP01000014.1	11456	11887	-	432	10	9	61	25	43	30	1	61
gene-FLV31_RS19095	NZ_VIQP01000014.1	11874	12383	-	510	5	6	38	28	50	18	8	88
gene-FLV31_RS19100	NZ_VIQP01000014.1	12747	12944	+	198	2	1	3	1	21	9	0	84
gene-FLV31_RS19105	NZ_VIQP01000014.1	13084	13443	+	360	0	10	5	2	16	6	0	131
gene-FLV31_RS19110	NZ_VIQP01000014.1	13585	13908	+	324	2	6	5	1	8	7	4	33
gene-FLV31_RS19115	NZ_VIQP01000014.1	13905	14276	+	372	3	4	4	1	11	2	0	29
gene-FLV31_RS19120	NZ_VIQP01000014.1	14407	19278	+	4872	8	239	73	18	705	269	12	5700
gene-FLV31_RS19125	NZ_VIQP01000014.1	19280	20524	+	1245	3	33	28	8	83	36	5	540
gene-FLV31_RS19130	NZ_VIQP01000014.1	20542	21003	+	462	1	8	11	12	33	17	2	193
gene-FLV31_RS19135	NZ_VIQP01000014.1	21073	21333	+	261	0	9	8	5	28	12	1	104
gene-FLV31_RS19140	NZ_VIQP01000014.1	21538	21942	+	405	2	6	17	4	19	19	0	65
gene-FLV31_RS19145	NZ_VIQP01000014.1	22007	22276	+	270	3	5	28	19	14	6	2	33
gene-FLV31_RS19150	NZ_VIQP01000014.1	22397	22561	+	165	4	3	25	12	15	5	2	66
gene-FLV31_RS19155	NZ_VIQP01000014.1	23007	24716	+	1710	6	14	79	52	67	32	14	283
gene-FLV31_RS19160	NZ_VIQP01000014.1	24883	25200	+	318	1	7	9	8	14	7	3	68
gene-FLV31_RS19165	NZ_VIQP01000015.1	256	1299	-	1044	6	3	8	2	12	15	1	29
gene-FLV31_RS19170	NZ_VIQP01000015.1	1283	2935	-	1653	4	6	24	9	9	15	1	21
gene-FLV31_RS19175	NZ_VIQP01000015.1	2936	4561	-	1626	5	10	23	16	29	15	1	55
gene-FLV31_RS19180	NZ_VIQP01000015.1	4561	6264	-	1704	1	10	21	14	12	22	3	36
gene-FLV31_RS20155	NZ_VIQP01000015.1	6264	7847	-	1584	3	9	23	11	18	27	1	57
gene-FLV31_RS20160	NZ_VIQP01000015.1	7941	9059	-	1119	7	35	21	8	137	48	8	431
gene-FLV31_RS19190	NZ_VIQP01000015.1	9061	9255	-	195	1	4	8	1	56	8	0	116
gene-FLV31_RS19195	NZ_VIQP01000015.1	9630	10022	-	393	0	3	13	5	39	22	3	117
gene-FLV31_RS19200	NZ_VIQP01000015.1	10371	11021	-	651	3	16	18	12	65	17	6	209
gene-FLV31_RS19205	NZ_VIQP01000015.1	11232	11744	-	513	1	8	14	9	45	13	2	117
gene-FLV31_RS19210	NZ_VIQP01000015.1	11959	13548	-	1590	6	11	19	12	45	31	2	194
gene-FLV31_RS19215	NZ_VIQP01000016.1	1	1150	-	1150	5	36	36	8	627	102	6	3198
gene-FLV31_RS19220	NZ_VIQP01000016.1	1404	5897	-	4494	13	62	117	37	356	157	12	2381
gene-FLV31_RS19225	NZ_VIQP01000016.1	6164	8104	-	1941	17	301	404	148	1028	578	8	508
gene-FLV31_RS19230	NZ_VIQP01000016.1	8114	9064	-	951	11	128	141	72	532	234	5	405
gene-FLV31_RS19235	NZ_VIQP01000016.1	9088	12089	-	3002	52	602	736	324	2516	1185	10	1890
gene-FLV31_RS19240	NZ_VIQP01000017.1	174	491	+	318	3	12	18	12	42	21	5	92
gene-FLV31_RS19245	NZ_VIQP01000017.1	767	1489	+	723	3	12	29	17	95	28	1	230
gene-FLV31_RS19250	NZ_VIQP01000017.1	1903	2490	+	588	4	10	9	5	24	14	1	76
gene-FLV31_RS19255	NZ_VIQP01000017.1	2510	3703	+	1194	1	15	19	9	16	17	2	120
gene-FLV31_RS19260	NZ_VIQP01000017.1	4805	5299	+	495	4	7	7	3	21	11	2	62
gene-FLV31_RS19265	NZ_VIQP01000017.1	6299	6643	+	345	4	2	10	12	1	6	1	11
gene-FLV31_RS19270	NZ_VIQP01000017.1	6859	7242	+	384	0	4	12	11	14	5	1	54
gene-FLV31_RS19275	NZ_VIQP01000017.1	7239	7583	+	345	3	2	16	11	10	7	1	54
gene-FLV31_RS19280	NZ_VIQP01000017.1	7801	9105	+	1305	5	16	52	30	46	24	2	317
gene-FLV31_RS19285	NZ_VIQP01000017.1	9303	10022	+	720	9	9	26	13	93	22	4	263
gene-FLV31_RS19290	NZ_VIQP01000017.1	10237	10788	+	552	4	5	29	14	31	17	1	178
gene-FLV31_RS19295	NZ_VIQP01000017.1	11003	11494	+	492	3	18	34	15	90	18	6	224
gene-FLV31_RS19300	NZ_VIQP01000018.1	314	1018	-	705	6	10	18	12	31	28	2	113
gene-FLV31_RS19305	NZ_VIQP01000018.1	1253	1729	-	477	1	15	19	9	54	24	5	200
gene-FLV31_RS19310	NZ_VIQP01000018.1	1979	2560	-	582	2	7	6	6	20	6	1	75
gene-FLV31_RS19315	NZ_VIQP01000018.1	2779	3537	-	759	2	6	22	7	47	12	3	133
gene-FLV31_RS19320	NZ_VIQP01000018.1	3758	4408	-	651	5	11	23	7	59	29	6	237
gene-FLV31_RS19325	NZ_VIQP01000018.1	4572	5240	-	669	4	6	21	18	59	20	4	149
gene-FLV31_RS19330	NZ_VIQP01000018.1	5463	6194	-	732	8	58	42	23	396	134	15	891
gene-FLV31_RS19335	NZ_VIQP01000018.1	6350	6865	-	516	0	9	18	7	29	10	4	53
gene-FLV31_RS19340	NZ_VIQP01000018.1	7084	7587	-	504	6	11	19	14	57	12	1	72
gene-FLV31_RS19345	NZ_VIQP01000018.1	9057	9590	-	534	5	14	52	26	24	50	2	107
gene-FLV31_RS19350	NZ_VIQP01000018.1	9608	9979	-	372	3	3	14	8	10	4	1	23
gene-FLV31_RS19355	NZ_VIQP01000018.1	9985	10179	-	195	3	2	15	7	6	3	0	16
gene-FLV31_RS19360	NZ_VIQP01000018.1	10204	10620	-	417	2	13	37	22	13	23	1	24
gene-FLV31_RS19365	NZ_VIQP01000018.1	10736	11299	-	564	6	11	57	25	18	23	8	66
gene-FLV31_RS19370	NZ_VIQP01000019.1	322	876	-	555	3	8	18	10	32	12	1	103
gene-FLV31_RS19375	NZ_VIQP01000019.1	1031	1465	-	435	1	2	13	10	8	11	1	16
gene-FLV31_RS19380	NZ_VIQP01000019.1	1958	2620	-	663	1	14	16	8	17	6	3	35
gene-FLV31_RS19385	NZ_VIQP01000019.1	2841	3443	-	603	1	10	25	4	12	9	0	11
gene-FLV31_RS19390	NZ_VIQP01000019.1	3669	4874	-	1206	4	2	38	15	24	20	3	29
gene-FLV31_RS19395	NZ_VIQP01000019.1	4847	5035	-	189	0	2	10	4	10	7	1	8
gene-FLV31_RS19400	NZ_VIQP01000019.1	5289	6167	-	879	3	18	31	16	36	26	0	109
gene-FLV31_RS19405	NZ_VIQP01000019.1	6187	6558	-	372	3	8	18	6	15	13	2	25
gene-FLV31_RS19410	NZ_VIQP01000019.1	6662	7024	+	363	3	33	18	9	268	61	15	389
gene-FLV31_RS00005	NZ_VIQP01000001.1	1	1607	+	1607	14	57	33	17	680	94	21	1344
gene-FLV31_RS00010	NZ_VIQP01000001.1	1609	2766	+	1158	2	46	14	3	540	81	13	905
gene-FLV31_RS00015	NZ_VIQP01000001.1	2991	8189	+	5199	17	26	47	30	246	81	14	4429
gene-FLV31_RS00020	NZ_VIQP01000001.1	8200	9057	+	858	4	7	23	8	40	15	6	1109
gene-FLV31_RS00025	NZ_VIQP01000001.1	9045	10193	+	1149	4	3	24	11	47	20	6	992
gene-FLV31_RS00030	NZ_VIQP01000001.1	10252	10710	+	459	6	24	24	20	151	24	14	874
gene-FLV31_RS00035	NZ_VIQP01000001.1	10713	11450	+	738	26	46	155	79	316	78	22	2236
gene-FLV31_RS00040	NZ_VIQP01000001.1	11491	12255	+	765	31	38	214	115	250	82	9	1345
gene-FLV31_RS20175	NZ_VIQP01000001.1	12390	12557	+	168	17	114	58	75	534	416	11	1316
gene-FLV31_RS00045	NZ_VIQP01000001.1	12662	13057	-	396	46	78	150	69	281	109	49	756
gene-FLV31_RS00050	NZ_VIQP01000001.1	13282	14799	+	1518	13	236	58	10	1905	439	54	10944
gene-FLV31_RS00055	NZ_VIQP01000001.1	14830	15642	+	813	7	110	15	16	682	211	14	3219
gene-FLV31_RS00060	NZ_VIQP01000001.1	15701	16471	+	771	7	69	8	6	277	123	16	1082
gene-FLV31_RS00065	NZ_VIQP01000001.1	16464	17510	-	1047	8	34	12	8	357	78	12	735
gene-FLV31_RS00070	NZ_VIQP01000001.1	17467	17823	-	357	11	28	13	6	268	66	7	364
gene-FLV31_RS00075	NZ_VIQP01000001.1	17907	19214	-	1308	14	486	59	30	3141	939	55	7396
gene-FLV31_RS00080	NZ_VIQP01000001.1	19217	19951	-	735	10	218	29	8	1234	431	28	3398
gene-FLV31_RS00085	NZ_VIQP01000001.1	19977	20624	-	648	7	257	39	25	1520	495	30	4061
gene-FLV31_RS00090	NZ_VIQP01000001.1	20627	21376	-	750	11	351	39	14	2053	668	38	5292
gene-FLV31_RS00095	NZ_VIQP01000001.1	21379	22647	-	1269	16	480	62	25	3197	928	59	7890
gene-FLV31_RS00100	NZ_VIQP01000001.1	22650	23999	-	1350	22	605	67	39	4489	1092	111	8840
gene-FLV31_RS00105	NZ_VIQP01000001.1	24180	25421	+	1242	4	41	23	22	272	79	23	963
gene-FLV31_RS00110	NZ_VIQP01000001.1	25662	26048	+	387	11	36	31	23	496	99	31	1401
gene-FLV31_RS00115	NZ_VIQP01000001.1	26123	27751	+	1629	19	404	109	44	2807	694	139	16079
gene-FLV31_RS00120	NZ_VIQP01000001.1	27930	28487	+	558	4	22	2	2	141	55	8	738
gene-FLV31_RS00125	NZ_VIQP01000001.1	28900	29535	-	636	13	73	40	16	528	133	18	1903
gene-FLV31_RS00130	NZ_VIQP01000001.1	29651	30751	+	1101	23	231	75	32	1775	388	50	9012
gene-FLV31_RS00135	NZ_VIQP01000001.1	30765	31955	+	1191	28	453	82	50	2503	789	73	12314
gene-FLV31_RS00140	NZ_VIQP01000001.1	32117	33607	-	1491	16	73	83	37	537	157	24	1311
gene-FLV31_RS00145	NZ_VIQP01000001.1	33607	34956	-	1350	25	127	83	48	920	208	34	2690
gene-FLV31_RS00150	NZ_VIQP01000001.1	35223	35951	+	729	8	68	17	14	512	108	31	1991
