# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932976_sorted.bam" "SRR2932978_sorted.bam" "SRR2932974_sorted.bam" "SRR2932979_sorted.bam" "SRR2932973_sorted.bam" "SRR2932975_sorted.bam" "SRR2932977_sorted.bam" "SRR2932972_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932976_sorted.bam	SRR2932978_sorted.bam	SRR2932974_sorted.bam	SRR2932979_sorted.bam	SRR2932973_sorted.bam	SRR2932975_sorted.bam	SRR2932977_sorted.bam	SRR2932972_sorted.bam
gene-SynWH7803_0282	CT971583.1	306451	307032	+	582	2	12	18	3	66	12	11	114
gene-RNA_5	CT971583.1	307045	307117	+	73	0	2	1	1	15	2	1	22
gene-SynWH7803_0283	CT971583.1	307131	308438	+	1308	2	16	28	4	139	32	15	240
gene-SynWH7803_0284	CT971583.1	308499	309503	+	1005	3	12	51	6	157	44	21	328
gene-SynWH7803_0285	CT971583.1	309529	312717	-	3189	16	46	135	24	794	157	83	1403
gene-SynWH7803_0286	CT971583.1	312767	313513	+	747	10	20	46	9	384	43	34	516
gene-SynWH7803_0287	CT971583.1	313519	313662	-	144	5	14	23	8	342	33	33	352
gene-SynWH7803_0288	CT971583.1	313694	314818	-	1125	3	10	27	6	223	43	14	343
gene-SynWH7803_0289	CT971583.1	315002	315655	+	654	4	6	24	3	99	34	13	182
gene-SynWH7803_0290	CT971583.1	315603	316748	-	1146	5	5	21	1	103	18	8	131
gene-SynWH7803_0291	CT971583.1	317132	317500	+	369	52	48	200	60	744	209	94	1642
gene-SynWH7803_0292	CT971583.1	317510	318133	-	624	24	27	106	33	335	129	65	679
gene-SynWH7803_0293	CT971583.1	318193	319779	+	1587	35	52	142	33	783	140	72	1209
gene-SynWH7803_0294	CT971583.1	319853	320314	+	462	20	36	88	20	357	89	44	633
gene-SynWH7803_0295	CT971583.1	320330	320956	-	627	5	19	48	6	210	49	18	11929
gene-SynWH7803_0296	CT971583.1	321017	322216	-	1200	29	106	220	30	986	135	165	2513
gene-SynWH7803_0297	CT971583.1	322346	323857	-	1512	243	417	1695	250	7467	1498	754	10974
gene-SynWH7803_0298	CT971583.1	324004	324771	-	768	4	4	10	5	65	21	8	132
gene-SynWH7803_0299	CT971583.1	324838	326457	+	1620	12	21	46	15	174	37	43	336
gene-SynWH7803_0300	CT971583.1	326444	326707	-	264	3	5	15	6	79	22	12	118
gene-SynWH7803_0301	CT971583.1	326732	327022	-	291	2	6	20	2	82	19	10	141
gene-SynWH7803_0302	CT971583.1	327065	327319	-	255	3	4	23	2	147	12	17	260
gene-RNA_6	CT971583.1	327413	327486	+	74	20	6	20	6	38	15	22	46
gene-SynWH7803_0303	CT971583.1	327577	328866	+	1290	60	109	328	64	1680	337	194	2913
gene-SynWH7803_0304	CT971583.1	328956	330101	+	1146	14	41	106	24	444	97	57	784
gene-SynWH7803_0305	CT971583.1	330094	331398	+	1305	7	8	42	2	130	42	17	308
gene-SynWH7803_0306	CT971583.1	331432	332850	+	1419	41	107	255	28	1142	202	149	2030
gene-SynWH7803_0307	CT971583.1	332850	333464	+	615	15	19	54	12	304	63	38	580
gene-SynWH7803_0308	CT971583.1	333517	333987	+	471	3	7	28	2	94	18	13	170
gene-SynWH7803_0309	CT971583.1	333999	337223	-	3225	13	35	107	13	494	96	49	744
gene-SynWH7803_0310	CT971583.1	337333	337452	-	120	8	15	60	12	644	48	51	1002
gene-SynWH7803_0311	CT971583.1	337451	340477	+	3027	23	27	100	22	564	119	77	1043
gene-SynWH7803_0312	CT971583.1	340465	340605	-	141	3	11	37	5	217	41	26	431
gene-SynWH7803_0313	CT971583.1	340691	340891	+	201	7	46	92	17	797	102	104	1074
gene-SynWH7803_0314	CT971583.1	340927	341175	+	249	23	40	90	19	592	75	66	957
gene-SynWH7803_0315	CT971583.1	341178	341807	+	630	13	5	36	6	183	23	14	247
gene-SynWH7803_0316	CT971583.1	341807	342064	+	258	1	0	9	1	54	9	5	87
gene-SynWH7803_0317	CT971583.1	342042	342479	-	438	2	1	10	1	31	11	5	42
gene-SynWH7803_0318	CT971583.1	342476	343681	-	1206	3	12	38	7	118	26	20	181
gene-SynWH7803_0319	CT971583.1	343739	344473	-	735	4	12	39	5	138	59	14	174
gene-SynWH7803_0320	CT971583.1	344549	345274	-	726	5	9	22	0	159	26	15	219
gene-SynWH7803_0321	CT971583.1	345434	346042	+	609	9	20	43	8	170	49	26	343
gene-SynWH7803_0322	CT971583.1	346042	346635	+	594	7	8	65	11	217	60	31	510
gene-SynWH7803_0323	CT971583.1	346657	347382	-	726	3	11	52	8	264	40	28	419
gene-SynWH7803_0324	CT971583.1	347451	347999	-	549	5	8	18	0	89	16	15	162
gene-SynWH7803_0325	CT971583.1	348118	348588	+	471	0	4	21	5	77	16	14	189
gene-SynWH7803_0326	CT971583.1	348545	350602	-	2058	4	5	32	1	115	31	17	288
gene-SynWH7803_0327	CT971583.1	350651	350854	+	204	0	0	5	2	16	5	3	48
gene-SynWH7803_0328	CT971583.1	350943	352331	+	1389	10	18	53	8	304	62	33	725
gene-SynWH7803_0329	CT971583.1	352318	353286	-	969	4	5	12	2	53	24	7	131
gene-SynWH7803_0330	CT971583.1	353283	354581	-	1299	0	14	13	3	67	18	9	127
gene-SynWH7803_0331	CT971583.1	354574	355287	-	714	3	6	15	3	46	9	7	117
gene-SynWH7803_0332	CT971583.1	355287	356612	-	1326	11	18	68	10	281	51	40	524
gene-SynWH7803_0333	CT971583.1	356683	357294	+	612	3	15	28	6	123	42	26	183
gene-SynWH7803_0334	CT971583.1	357294	357611	+	318	3	8	28	6	77	22	14	154
gene-SynWH7803_0335	CT971583.1	357589	360495	-	2907	27	44	119	32	506	123	48	861
gene-SynWH7803_0336	CT971583.1	360518	361132	-	615	1	5	14	1	94	14	13	169
gene-RNA_7	CT971583.1	361174	361255	+	82	1	2	5	6	14	462	5	22
gene-SynWH7803_0337	CT971583.1	361336	362337	+	1002	16	24	92	15	545	85	61	910
gene-SynWH7803_0338	CT971583.1	362339	362632	-	294	7	15	42	10	248	58	17	396
gene-SynWH7803_0339	CT971583.1	362629	363417	-	789	5	9	22	8	153	35	10	194
gene-SynWH7803_0340	CT971583.1	363450	363593	-	144	2	0	7	3	56	6	4	37
gene-SynWH7803_0341	CT971583.1	363599	364387	-	789	3	4	26	2	74	20	14	120
gene-SynWH7803_0342	CT971583.1	364679	365002	-	324	20	40	173	22	546	91	97	845
gene-SynWH7803_0343	CT971583.1	365229	365810	+	582	3	2	11	4	46	15	10	103
gene-SynWH7803_0344	CT971583.1	365807	366835	+	1029	4	4	8	5	73	17	12	127
gene-SynWH7803_0345	CT971583.1	366796	368289	-	1494	4	11	35	8	190	33	30	296
gene-SynWH7803_0346	CT971583.1	368385	368726	-	342	7	3	19	4	102	26	13	189
gene-SynWH7803_0347	CT971583.1	368950	369150	-	201	37	53	215	36	789	149	89	1432
gene-SynWH7803_0348	CT971583.1	369216	369365	-	150	0	5	12	0	37	6	8	97
gene-SynWH7803_0349	CT971583.1	369362	369529	-	168	4	5	44	4	106	23	30	239
gene-RNA_8	CT971583.1	369551	369623	-	73	1	1	3	3	15	4	10	10
gene-SynWH7803_0350	CT971583.1	369694	369897	+	204	3	0	9	1	82	10	3	133
gene-SynWH7803_0351	CT971583.1	369901	371157	+	1257	7	15	24	10	103	35	20	248
gene-SynWH7803_0352	CT971583.1	371154	371459	-	306	2	10	17	2	61	19	12	97
gene-SynWH7803_0353	CT971583.1	371577	372398	+	822	113	285	715	134	2894	572	420	4798
gene-SynWH7803_0354	CT971583.1	372504	373673	+	1170	28	54	162	30	587	134	82	1083
gene-SynWH7803_0355	CT971583.1	373719	375572	+	1854	89	204	524	98	1921	463	305	3780
gene-SynWH7803_0356	CT971583.1	375598	376200	+	603	9	11	30	6	109	36	23	322
gene-SynWH7803_0357	CT971583.1	376300	376851	-	552	8	4	36	5	195	28	15	545
gene-SynWH7803_0358	CT971583.1	376890	377978	-	1089	9	14	52	15	224	36	28	435
gene-SynWH7803_0359	CT971583.1	378009	378512	-	504	0	3	3	3	20	11	5	29
gene-SynWH7803_0360	CT971583.1	378512	379372	-	861	1	2	12	2	50	15	4	113
gene-SynWH7803_0361	CT971583.1	379378	380286	-	909	5	5	32	6	85	27	21	219
gene-SynWH7803_0362	CT971583.1	380534	381664	+	1131	4	7	9	3	35	18	7	94
gene-SynWH7803_0363	CT971583.1	381664	382560	+	897	1	4	18	1	47	9	8	86
gene-SynWH7803_0364	CT971583.1	382557	383525	+	969	0	4	24	3	63	16	12	120
gene-SynWH7803_0365	CT971583.1	383535	384410	-	876	4	7	44	8	126	32	27	174
gene-SynWH7803_0366	CT971583.1	384540	385619	-	1080	102	145	366	81	2134	472	398	2589
gene-SynWH7803_0367	CT971583.1	385792	387408	+	1617	18	31	78	13	402	53	65	719
gene-SynWH7803_0368	CT971583.1	387372	388163	-	792	6	17	36	7	147	34	28	291
gene-SynWH7803_0369	CT971583.1	388232	388552	-	321	14	37	101	16	549	62	51	1090
gene-SynWH7803_0370	CT971583.1	388598	389848	-	1251	51	69	176	46	787	200	86	1142
gene-SynWH7803_0371	CT971583.1	389920	392751	+	2832	32	41	181	29	1125	175	120	1921
gene-SynWH7803_0372	CT971583.1	392773	394713	+	1941	18	21	111	16	534	139	60	1132
gene-SynWH7803_0373	CT971583.1	394710	395294	+	585	7	6	21	1	94	36	14	144
gene-SynWH7803_0374	CT971583.1	395256	395825	-	570	13	24	66	10	270	51	34	370
gene-SynWH7803_0375	CT971583.1	395883	396716	+	834	5	13	47	9	143	32	15	189
gene-SynWH7803_0376	CT971583.1	396692	397657	-	966	9	5	39	6	131	34	32	296
gene-SynWH7803_0377	CT971583.1	397657	398319	-	663	45	47	214	25	771	123	114	1436
gene-SynWH7803_0378	CT971583.1	398376	398696	-	321	52	72	310	44	1773	308	158	2649
gene-SynWH7803_0379	CT971583.1	398845	400044	-	1200	360	589	1799	343	7706	1948	923	12665
gene-SynWH7803_0380	CT971583.1	400087	402162	-	2076	396	726	2099	406	7230	1948	1083	13111
gene-SynWH7803_0381	CT971583.1	402249	402719	-	471	25	50	187	37	1246	177	91	1924
gene-SynWH7803_0382	CT971583.1	402801	403175	-	375	44	84	255	50	1492	237	161	2335
gene-SynWH7803_0383	CT971583.1	403253	403579	-	327	4	15	52	2	193	43	22	405
gene-SynWH7803_0384	CT971583.1	403623	405320	-	1698	7	8	36	5	136	30	15	264
gene-SynWH7803_0385	CT971583.1	405422	410020	+	4599	81	155	395	84	1807	470	219	3053
gene-SynWH7803_0386	CT971583.1	410035	410343	+	309	2	2	7	4	58	20	6	134
gene-SynWH7803_0387	CT971583.1	410321	411199	-	879	17	11	49	10	213	58	26	413
gene-RNA_9	CT971583.1	411218	411291	+	74	1	0	6	0	34	4	3	24
gene-SynWH7803_0388	CT971583.1	411307	413055	-	1749	9	9	32	7	188	52	20	339
gene-SynWH7803_0389	CT971583.1	413176	414510	-	1335	4	14	49	6	211	40	29	452
gene-SynWH7803_0390	CT971583.1	414711	414974	+	264	128	326	622	158	2895	695	387	4624
gene-SynWH7803_0391	CT971583.1	414925	417228	+	2304	1083	3553	5757	1529	20687	5246	3453	34228
gene-SynWH7803_0392	CT971583.1	417251	419467	+	2217	851	2734	4352	1271	14735	4033	2927	27743
gene-SynWH7803_0393	CT971583.1	419557	420483	-	927	6	11	30	4	260	38	21	295
gene-SynWH7803_0394	CT971583.1	420639	420944	+	306	6	1	11	0	25	6	11	74
gene-SynWH7803_0395	CT971583.1	420941	424078	-	3138	11	12	57	12	188	52	31	342
gene-SynWH7803_0396	CT971583.1	424189	424680	-	492	72	231	443	59	2888	392	269	4646
gene-SynWH7803_0397	CT971583.1	424739	424855	-	117	20	56	125	34	1065	94	79	1493
gene-SynWH7803_0398	CT971583.1	424970	425470	+	501	6	12	26	7	121	25	12	187
gene-SynWH7803_0399	CT971583.1	425428	426387	-	960	11	31	60	11	277	68	44	409
gene-SynWH7803_0400	CT971583.1	426460	427113	-	654	14	12	57	6	216	45	35	320
gene-SynWH7803_0401	CT971583.1	427165	427905	-	741	5	4	4	1	50	21	5	89
gene-SynWH7803_0402	CT971583.1	427923	428822	+	900	10	12	43	4	241	52	29	347
gene-RNA_10	CT971583.1	428838	428926	-	89	20	69	87	43	138	59	150	171
gene-SynWH7803_0403	CT971583.1	428961	430142	-	1182	5	11	21	6	117	32	19	260
gene-SynWH7803_0404	CT971583.1	430215	430712	+	498	6	8	74	7	234	52	38	508
gene-SynWH7803_0405	CT971583.1	430714	431811	-	1098	9	14	48	5	180	46	25	345
gene-SynWH7803_0406	CT971583.1	431925	432182	-	258	64	129	376	62	1668	381	224	3003
gene-SynWH7803_0407	CT971583.1	432191	432595	-	405	44	96	270	54	1885	285	135	2707
gene-SynWH7803_0408	CT971583.1	432592	433044	-	453	39	88	257	41	1800	235	135	2560
gene-SynWH7803_0409	CT971583.1	433212	434105	-	894	19	20	90	18	331	96	52	614
gene-SynWH7803_0410	CT971583.1	434102	434452	-	351	41	85	291	46	1145	304	133	2001
gene-SynWH7803_0411	CT971583.1	434489	435427	-	939	129	247	692	122	2615	700	390	4833
gene-SynWH7803_0412	CT971583.1	435473	435865	-	393	51	88	308	42	1509	310	125	2414
gene-SynWH7803_0413	CT971583.1	435923	436288	-	366	63	77	283	61	1512	303	128	2401
gene-SynWH7803_0414	CT971583.1	436364	436477	-	114	24	42	169	32	913	150	85	1350
gene-SynWH7803_0415	CT971583.1	436525	437076	-	552	10	17	63	13	214	72	31	517
gene-SynWH7803_0416	CT971583.1	437161	438480	-	1320	43	92	306	47	976	323	186	1841
gene-SynWH7803_0417	CT971583.1	438587	439039	-	453	52	77	285	54	861	365	137	1772
gene-SynWH7803_0418	CT971583.1	439045	439692	-	648	54	80	277	53	962	382	131	1891
gene-SynWH7803_0419	CT971583.1	439706	440074	-	369	52	60	209	48	770	281	100	1450
gene-SynWH7803_0420	CT971583.1	440108	440647	-	540	76	103	375	62	1370	488	169	2201
gene-SynWH7803_0421	CT971583.1	440663	441064	-	402	55	104	315	72	1023	396	139	1673
gene-SynWH7803_0422	CT971583.1	441084	441623	-	540	80	143	401	85	1443	484	229	2039
gene-SynWH7803_0423	CT971583.1	441673	442029	-	357	83	133	413	82	1400	448	223	2041
gene-SynWH7803_0424	CT971583.1	442032	442397	-	366	67	129	356	72	1173	512	181	1884
gene-SynWH7803_0425	CT971583.1	442394	442660	-	267	48	94	315	68	1010	391	150	1548
gene-SynWH7803_0426	CT971583.1	442678	442887	-	210	56	82	237	48	835	329	103	1237
gene-SynWH7803_0427	CT971583.1	442890	443363	-	474	80	141	390	87	1076	597	192	1605
gene-SynWH7803_0428	CT971583.1	443380	444111	-	732	146	256	639	167	1740	886	294	2540
gene-SynWH7803_0429	CT971583.1	444131	444496	-	366	83	122	319	73	1208	521	173	1783
gene-SynWH7803_0430	CT971583.1	444501	444776	-	276	102	191	484	93	1353	531	219	1677
gene-SynWH7803_0431	CT971583.1	444812	445675	-	864	167	295	623	161	2323	1004	357	2700
gene-SynWH7803_0432	CT971583.1	445691	445993	-	303	51	133	250	59	839	369	136	1201
gene-SynWH7803_0433	CT971583.1	445986	446621	-	636	153	302	641	166	2290	845	369	3126
gene-SynWH7803_0434	CT971583.1	446621	447277	-	657	171	347	719	168	2708	1085	386	3589
gene-SynWH7803_0435	CT971583.1	447675	448136	+	462	6	18	44	5	168	57	33	315
gene-SynWH7803_0436	CT971583.1	448199	449176	+	978	2	3	12	2	30	11	9	96
gene-SynWH7803_0437	CT971583.1	449249	450886	+	1638	8	10	31	11	102	36	15	207
gene-RNA_11	CT971583.1	450991	451062	+	72	2	276	579	85	1285	19	471	61
gene-SynWH7803_0438	CT971583.1	451067	451843	+	777	9	7	30	12	77	51	14	147
gene-SynWH7803_0439	CT971583.1	451996	453144	+	1149	30	54	162	22	756	122	74	1570
gene-SynWH7803_0440	CT971583.1	453161	453505	-	345	20	25	209	13	1286	195	110	2447
gene-SynWH7803_0441	CT971583.1	453580	453819	-	240	6	6	26	4	167	21	10	250
gene-SynWH7803_0442	CT971583.1	453857	455305	-	1449	20	15	48	6	130	38	32	239
gene-SynWH7803_0443	CT971583.1	455405	456310	+	906	5	5	24	4	119	28	6	155
gene-SynWH7803_0444	CT971583.1	456294	457808	-	1515	8	3	25	3	130	18	13	170
gene-SynWH7803_0445	CT971583.1	457815	458726	+	912	6	11	44	6	160	20	24	245
gene-SynWH7803_0446	CT971583.1	458764	459138	-	375	16	19	67	8	223	60	42	488
gene-SynWH7803_0447	CT971583.1	459192	459770	+	579	2	3	5	3	25	13	9	30
gene-SynWH7803_0448	CT971583.1	459763	460908	+	1146	12	26	47	14	168	41	37	259
gene-SynWH7803_0449	CT971583.1	460912	462108	-	1197	7	17	58	6	181	37	33	345
gene-SynWH7803_0450	CT971583.1	462169	463020	+	852	7	11	27	3	144	37	22	249
gene-SynWH7803_0451	CT971583.1	463058	463444	-	387	14	36	184	14	710	114	90	1667
gene-SynWH7803_0452	CT971583.1	463570	464667	-	1098	8	4	18	0	52	23	8	110
gene-RNA_12	CT971583.1	464751	464824	+	74	7	7	16	5	2369	47	25	87
gene-SynWH7803_0453	CT971583.1	464762	465304	-	543	12	10	42	12	2481	73	31	291
gene-SynWH7803_0454	CT971583.1	465305	468316	-	3012	50	70	302	56	1461	244	149	2383
gene-SynWH7803_0455	CT971583.1	468313	469461	-	1149	3	9	44	5	211	44	31	397
gene-SynWH7803_0456	CT971583.1	469458	470990	-	1533	31	61	168	46	792	180	105	973
gene-SynWH7803_0457	CT971583.1	471070	471501	-	432	106	378	647	201	2805	606	417	3796
gene-SynWH7803_0458	CT971583.1	471596	472993	-	1398	3	6	27	4	106	39	17	179
gene-SynWH7803_0459	CT971583.1	472990	474264	-	1275	9	11	68	9	164	49	31	335
gene-SynWH7803_0460	CT971583.1	474267	475343	-	1077	4	14	45	6	186	36	28	342
gene-SynWH7803_0461	CT971583.1	475495	476562	+	1068	33	63	121	42	546	134	67	666
gene-SynWH7803_0462	CT971583.1	476489	477310	-	822	11	15	41	17	163	48	30	214
gene-SynWH7803_0463	CT971583.1	477328	477882	-	555	3	10	27	5	162	31	15	259
gene-SynWH7803_0464	CT971583.1	477913	478314	-	402	1	2	10	7	47	12	6	89
gene-SynWH7803_0465	CT971583.1	478418	479062	+	645	15	31	77	14	299	82	44	447
gene-SynWH7803_0466	CT971583.1	479077	479331	-	255	5	11	29	5	166	27	22	264
gene-SynWH7803_0467	CT971583.1	479376	480596	-	1221	5	3	14	2	69	18	9	175
gene-RNA_13	CT971583.1	480654	480724	+	71	9	3	15	6	73	23	18	128
gene-SynWH7803_0468	CT971583.1	480751	481254	-	504	3	10	27	6	147	29	19	303
gene-SynWH7803_0469	CT971583.1	481282	481449	-	168	3	3	16	3	66	10	6	104
gene-SynWH7803_0470	CT971583.1	481500	482459	+	960	8	6	47	14	221	36	32	319
gene-SynWH7803_0471	CT971583.1	482447	483064	-	618	12	15	70	19	598	60	46	864
gene-SynWH7803_0472	CT971583.1	483194	484231	-	1038	21	50	107	39	649	121	70	945
gene-SynWH7803_0473	CT971583.1	484575	485126	+	552	3	2	9	1	40	12	6	65
gene-SynWH7803_0474	CT971583.1	485207	486679	+	1473	15	8	57	18	164	69	22	297
gene-SynWH7803_0475	CT971583.1	486663	487142	-	480	6	13	23	8	77	21	11	116
gene-SynWH7803_0476	CT971583.1	487139	487771	-	633	3	4	7	4	45	17	8	89
gene-SynWH7803_0477	CT971583.1	487771	488541	-	771	5	3	15	4	66	26	9	132
gene-SynWH7803_0478	CT971583.1	488541	489134	-	594	5	8	23	2	112	27	11	176
gene-SynWH7803_0479	CT971583.1	489215	489703	-	489	191	477	945	225	4348	913	627	6749
gene-SynWH7803_0480	CT971583.1	489748	490266	-	519	197	562	1213	319	4639	1018	658	7006
gene-SynWH7803_0481	CT971583.1	490417	491220	-	804	27	38	138	30	494	91	83	901
gene-SynWH7803_0482	CT971583.1	491217	491942	-	726	24	33	141	18	429	104	83	639
gene-SynWH7803_0483	CT971583.1	491942	492547	-	606	27	32	116	22	554	100	68	653
gene-SynWH7803_0484	CT971583.1	492557	492772	-	216	17	51	120	27	442	88	75	602
gene-SynWH7803_0485	CT971583.1	493139	493693	+	555	284	993	1902	377	8612	1554	1363	14766
gene-SynWH7803_0486	CT971583.1	493750	494244	+	495	275	988	1794	366	7682	1619	1210	13108
gene-SynWH7803_0487	CT971583.1	494531	495391	+	861	101	528	696	247	1787	446	508	1866
gene-SynWH7803_0488	CT971583.1	495622	496239	+	618	8	27	75	21	202	48	44	203
gene-SynWH7803_0489	CT971583.1	496347	497243	-	897	35	50	88	19	435	93	71	755
gene-SynWH7803_0490	CT971583.1	497315	497749	+	435	19	23	63	18	268	56	34	387
gene-SynWH7803_0491	CT971583.1	498182	499474	+	1293	12	22	80	19	265	61	49	294
gene-SynWH7803_0492	CT971583.1	499571	500068	-	498	101	649	663	203	3670	550	608	5799
gene-SynWH7803_0493	CT971583.1	500108	500653	-	546	142	840	888	243	3816	612	781	6128
gene-SynWH7803_0494	CT971583.1	500805	501998	-	1194	18	20	85	16	427	59	48	715
gene-SynWH7803_0495	CT971583.1	502092	502382	+	291	8	17	51	5	183	41	37	352
gene-SynWH7803_0496	CT971583.1	502385	502975	+	591	17	32	122	25	342	55	63	807
gene-SynWH7803_0497	CT971583.1	502980	503288	-	309	3	9	46	5	103	23	26	288
gene-SynWH7803_0498	CT971583.1	503315	503929	-	615	14	20	54	9	168	48	30	319
gene-SynWH7803_0499	CT971583.1	503944	504480	-	537	21	43	136	21	452	96	103	781
gene-SynWH7803_0500	CT971583.1	504477	504647	-	171	39	130	324	50	1326	207	327	2387
gene-SynWH7803_0501	CT971583.1	504765	505502	-	738	28	131	227	70	1213	146	178	2800
gene-SynWH7803_0502	CT971583.1	505601	507241	-	1641	76	304	533	121	3214	380	381	5735
gene-SynWH7803_0503	CT971583.1	507353	508237	-	885	109	412	707	147	3583	559	425	5342
gene-SynWH7803_0504	CT971583.1	508382	509056	-	675	10	24	86	17	293	68	53	482
gene-SynWH7803_0505	CT971583.1	509082	509813	-	732	26	89	150	25	592	100	156	960
gene-SynWH7803_0506	CT971583.1	509860	510462	-	603	2	13	39	3	180	32	20	265
gene-SynWH7803_0507	CT971583.1	510459	510902	-	444	7	26	43	11	264	51	32	353
gene-SynWH7803_0508	CT971583.1	511066	511524	+	459	12	36	90	13	184	46	45	398
gene-SynWH7803_0509	CT971583.1	511543	511782	-	240	19	13	58	9	180	55	36	402
gene-RNA_14	CT971583.1	511799	511871	-	73	3	2	56	6	12	11	22	27
gene-SynWH7803_0510	CT971583.1	511902	512564	-	663	3	2	17	2	49	13	9	115
gene-SynWH7803_0511	CT971583.1	512586	512873	-	288	6	10	26	5	117	21	14	243
gene-SynWH7803_0512	CT971583.1	513038	514306	-	1269	6	6	34	7	92	23	21	208
gene-SynWH7803_0513	CT971583.1	514324	515583	-	1260	44	87	265	33	908	176	155	1908
gene-SynWH7803_0514	CT971583.1	515630	516424	-	795	9	17	48	12	175	54	46	366
gene-SynWH7803_0515	CT971583.1	516439	517542	-	1104	123	226	589	106	2239	522	331	4070
gene-SynWH7803_0516	CT971583.1	517647	518087	-	441	22	42	146	18	523	88	114	986
gene-SynWH7803_0517	CT971583.1	518240	518335	-	96	19	29	82	18	439	63	48	726
gene-SynWH7803_0518	CT971583.1	518357	519916	-	1560	254	753	1658	325	33130	11637	943	12468
gene-SynWH7803_0519	CT971583.1	520178	520663	+	486	7	12	60	12	185	45	24	472
gene-SynWH7803_0520	CT971583.1	520722	520826	+	105	9	24	77	12	260	67	67	415
gene-SynWH7803_0521	CT971583.1	520849	521697	-	849	38	98	203	45	833	193	138	1351
gene-SynWH7803_0522	CT971583.1	521750	522196	+	447	1	5	4	0	25	3	7	38
gene-SynWH7803_0523	CT971583.1	522208	523314	+	1107	0	2	13	2	42	13	8	78
gene-SynWH7803_0524	CT971583.1	523324	524223	+	900	18	45	84	49	111	76	92	332
gene-SynWH7803_0525	CT971583.1	524244	524843	+	600	2	5	13	4	75	13	9	108
gene-SynWH7803_0526	CT971583.1	524848	525012	+	165	0	0	12	2	32	9	4	100
gene-RNA_15	CT971583.1	525031	525102	-	72	1	3	10	2	26	4	6	50
gene-SynWH7803_0527	CT971583.1	525093	525338	-	246	4	8	29	7	110	18	15	196
gene-SynWH7803_0528	CT971583.1	525374	525655	-	282	6	30	62	16	167	52	33	390
gene-SynWH7803_0529	CT971583.1	525661	526476	-	816	6	52	140	30	404	86	78	827
gene-SynWH7803_0530	CT971583.1	526510	527211	-	702	6	12	35	12	110	25	14	179
gene-SynWH7803_0531	CT971583.1	527221	528483	-	1263	10	12	49	10	184	46	23	341
gene-SynWH7803_0532	CT971583.1	528483	529745	-	1263	21	56	153	24	517	126	70	1079
gene-SynWH7803_0533	CT971583.1	529846	530502	+	657	153	407	1006	175	4663	815	753	6899
gene-SynWH7803_0534	CT971583.1	530616	531059	+	444	137	298	860	138	4809	595	749	7791
gene-SynWH7803_0535	CT971583.1	531241	532392	+	1152	6	13	47	10	177	43	15	262
gene-SynWH7803_0536	CT971583.1	532371	533867	-	1497	4	5	23	9	63	33	13	109
gene-RNA_16	CT971583.1	534563	536026	+	1464	432061	626971	794919	657206	2047538	1074788	790648	4044212
gene-RNA_17	CT971583.1	536212	536285	+	74	60	58	300	55	618	366	159	830
gene-RNA_18	CT971583.1	536295	536367	+	73	64	27	212	36	362	313	148	517
gene-RNA_19	CT971583.1	536808	539672	+	2865	1595358	2293042	3095839	2103706	3536462	3865804	3428966	7520524
gene-RNA_20	CT971583.1	539787	539901	+	115	16177	29830	74944	30088	45246	48742	62749	58107
gene-SynWH7803_0537	CT971583.1	539990	540718	-	729	14	14	55	6	177	48	38	383
gene-SynWH7803_0538	CT971583.1	540715	541332	-	618	7	6	26	5	66	529	15	157
gene-SynWH7803_0539	CT971583.1	541336	542187	-	852	44	68	206	59	838	211	132	896
gene-SynWH7803_0540	CT971583.1	542193	542402	-	210	74	163	501	107	2274	399	405	3022
gene-SynWH7803_0541	CT971583.1	542572	543579	+	1008	13	16	55	12	176	49	29	272
gene-SynWH7803_0542	CT971583.1	543622	545109	+	1488	7	13	44	9	277	56	30	482
gene-SynWH7803_0543	CT971583.1	545118	546173	-	1056	5	17	34	5	125	24	21	268
gene-SynWH7803_0544	CT971583.1	546252	547676	-	1425	11	18	43	6	155	49	31	260
gene-SynWH7803_0545	CT971583.1	547764	549434	+	1671	3	3	23	2	66	20	14	146
gene-SynWH7803_0546	CT971583.1	549455	551029	-	1575	5	10	25	7	63	23	14	145
gene-SynWH7803_0547	CT971583.1	551022	552527	-	1506	6	6	20	4	46	36	21	56
gene-SynWH7803_0548	CT971583.1	552580	554034	+	1455	13	23	101	23	166	58	65	294
gene-RNA_21	CT971583.1	554013	554087	-	75	22	28	116	30	212	83	83	1926
gene-RNA_22	CT971583.1	554098	554179	-	82	23	21	91	23	221	85	73	442
gene-SynWH7803_0549	CT971583.1	554257	554700	+	444	2	10	16	7	73	32	13	128
gene-SynWH7803_0550	CT971583.1	554697	555347	+	651	12	35	93	20	481	105	74	576
gene-SynWH7803_0551	CT971583.1	555917	556153	+	237	10	18	45	12	222	40	22	229
gene-SynWH7803_0552	CT971583.1	556259	556714	-	456	49	74	399	49	1132	221	239	2682
gene-SynWH7803_0553	CT971583.1	556748	557089	-	342	32	59	270	26	813	154	148	1982
gene-SynWH7803_0554	CT971583.1	557139	557567	-	429	43	103	447	39	1177	221	274	3000
