# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13160338_sorted.bam" "SRR13160334_sorted.bam" "SRR13160330_sorted.bam" "SRR13160332_sorted.bam" "SRR13160348_sorted.bam" "SRR13160335_sorted.bam" "SRR13160333_sorted.bam" "SRR13160331_sorted.bam" "SRR13160339_sorted.bam" "SRR13160350_sorted.bam" "SRR13160346_sorted.bam" "SRR13160336_sorted.bam" "SRR13160344_sorted.bam" "SRR13160345_sorted.bam" "SRR13160327_sorted.bam" "SRR13160329_sorted.bam" "SRR13160337_sorted.bam" "SRR13160341_sorted.bam" "SRR13160343_sorted.bam" "SRR13160328_sorted.bam" "SRR13160349_sorted.bam" "SRR13160347_sorted.bam" "SRR13160342_sorted.bam" "SRR13160340_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13160338_sorted.bam	SRR13160334_sorted.bam	SRR13160330_sorted.bam	SRR13160332_sorted.bam	SRR13160348_sorted.bam	SRR13160335_sorted.bam	SRR13160333_sorted.bam	SRR13160331_sorted.bam	SRR13160339_sorted.bam	SRR13160350_sorted.bam	SRR13160346_sorted.bam	SRR13160336_sorted.bam	SRR13160344_sorted.bam	SRR13160345_sorted.bam	SRR13160327_sorted.bam	SRR13160329_sorted.bam	SRR13160337_sorted.bam	SRR13160341_sorted.bam	SRR13160343_sorted.bam	SRR13160328_sorted.bam	SRR13160349_sorted.bam	SRR13160347_sorted.bam	SRR13160342_sorted.bam	SRR13160340_sorted.bam
gene-PA0167	NC_002516.2	191697	192362	+	666	9	11	98	79	2	13	24	22	92	229	4	0	146	10	99	109	19	24	21	144	6	18	10	99
gene-PA0168	NC_002516.2	192368	192958	+	591	5	12	65	49	4	7	12	7	108	111	4	0	48	3	54	78	16	15	17	100	3	6	6	62
gene-PA0169	NC_002516.2	192965	193672	-	708	3	10	88	90	4	6	11	13	69	269	7	1	157	1	88	117	9	52	70	154	0	14	33	74
gene-PA0170	NC_002516.2	193799	194179	-	381	3	3	40	68	1	1	12	8	26	220	1	0	116	1	69	60	5	25	44	83	2	7	13	66
gene-PA0171	NC_002516.2	194206	194748	-	543	0	6	58	91	1	6	8	13	17	223	1	0	142	0	46	83	4	25	17	113	0	11	8	42
gene-PA0172	NC_002516.2	194757	196748	-	1992	5	12	169	136	3	11	47	15	45	395	5	2	287	5	150	221	17	48	43	218	3	40	19	69
gene-PA0173	NC_002516.2	197011	198060	-	1050	1	2	14	3	0	1	2	0	7	170	0	0	94	1	6	2	1	25	7	6	1	18	4	5
gene-PA0174	NC_002516.2	198080	198682	-	603	0	2	3	3	1	2	1	0	3	125	1	0	75	1	0	1	2	20	6	4	1	10	5	3
gene-PA0175	NC_002516.2	198688	199530	-	843	0	0	9	5	5	1	1	1	21	331	4	0	238	2	6	5	4	68	23	4	4	38	10	12
gene-PA0176	NC_002516.2	199600	201639	-	2040	3	4	45	16	19	1	8	3	129	614	24	0	290	28	25	27	6	115	154	30	15	40	105	126
gene-PA0177	NC_002516.2	201675	202160	-	486	3	12	27	10	6	3	2	8	61	163	15	0	158	9	20	24	10	62	71	24	6	13	38	70
gene-PA0178	NC_002516.2	202147	204066	-	1920	7	13	36	20	8	3	6	5	76	444	24	0	330	18	36	22	12	101	65	30	5	40	49	68
gene-PA0179	NC_002516.2	204094	204459	-	366	2	2	14	6	2	1	5	2	49	65	16	0	141	8	14	6	0	60	55	9	1	9	25	42
gene-PA0180	NC_002516.2	204657	205829	-	1173	7	13	35	32	9	8	19	7	168	363	14	0	248	11	38	35	8	65	78	50	5	25	37	129
gene-PA0181	NC_002516.2	206022	206954	-	933	2	7	22	14	2	5	6	2	42	131	2	0	209	4	16	14	7	33	7	22	1	22	8	24
gene-PA0182	NC_002516.2	207071	207823	+	753	2	4	8	11	0	2	4	3	11	206	2	0	148	1	10	11	2	24	9	8	0	10	3	3
gene-PA0183	NC_002516.2	207923	209533	-	1611	3	12	41	17	2	9	10	6	39	587	8	0	403	14	22	18	8	95	16	22	3	38	16	39
gene-PA0184	NC_002516.2	209621	210460	-	840	2	3	14	11	0	2	1	3	4	294	0	0	149	0	5	2	1	28	4	5	0	26	4	6
gene-PA0185	NC_002516.2	210457	212073	-	1617	2	4	10	5	2	3	1	1	6	186	0	0	109	0	3	3	2	23	1	4	0	20	2	2
gene-PA0186	NC_002516.2	212340	213401	+	1062	3	3	17	13	1	2	7	1	14	339	2	0	242	3	16	10	8	23	6	17	0	20	5	14
gene-PA0187	NC_002516.2	213819	214634	+	816	0	1	5	5	2	0	2	1	2	205	1	0	193	0	7	13	1	28	5	7	0	15	0	4
gene-PA0188	NC_002516.2	214631	215512	+	882	4	5	8	6	0	0	3	3	5	344	5	2	214	3	7	7	4	24	6	6	0	17	2	3
gene-PA0189	NC_002516.2	215550	216908	-	1359	3	6	11	11	3	4	2	2	9	266	1	1	166	2	14	10	3	27	3	10	0	14	5	6
gene-PA0190	NC_002516.2	217156	217881	+	726	3	4	3	2	1	2	1	6	3	79	0	0	67	2	4	7	3	21	7	5	0	16	1	9
gene-PA0191	NC_002516.2	217905	218822	-	918	4	4	8	8	0	0	3	2	11	345	1	0	251	0	10	10	3	42	3	11	0	18	4	6
gene-PA0192	NC_002516.2	219172	221544	+	2373	1	8	26	14	4	6	6	2	10	887	2	0	514	3	13	19	5	63	4	21	1	58	7	14
gene-PA0193	NC_002516.2	221585	222487	+	903	1	3	6	5	4	3	1	1	8	344	0	0	201	2	5	8	3	15	5	11	0	12	4	9
gene-PA0194	NC_002516.2	222555	223454	+	900	1	4	7	6	1	1	3	3	3	334	1	0	194	0	5	4	1	39	3	15	0	30	6	4
gene-PA0195	NC_002516.2	224101	225219	+	1119	4	6	22	10	0	4	5	7	16	158	2	0	137	2	20	21	8	30	10	45	2	18	6	13
gene-PA0195.1	NC_002516.2	225295	225603	+	309	0	4	14	6	1	0	5	2	8	126	0	0	105	2	6	5	3	18	7	9	1	8	2	12
gene-PA0196	NC_002516.2	225603	227039	+	1437	8	10	56	28	4	8	11	8	52	524	2	0	358	5	48	46	17	84	35	72	5	28	13	39
gene-PA0197	NC_002516.2	227382	228194	+	813	1	2	9	7	0	0	3	1	3	128	0	0	106	0	5	3	4	16	3	5	0	9	2	3
gene-PA0198	NC_002516.2	228223	228942	+	720	1	2	14	7	1	0	2	1	5	118	4	0	160	0	24	16	7	29	3	32	0	16	5	8
gene-PA0199	NC_002516.2	228944	229345	+	402	3	2	17	2	0	0	3	0	4	116	0	0	134	1	44	19	5	46	7	35	0	10	7	8
gene-PA0200	NC_002516.2	229526	229738	-	213	0	3	18	6	0	1	0	2	4	69	1	0	88	2	131	60	3	452	7	142	0	17	3	22
gene-PA0201	NC_002516.2	229954	230535	+	582	3	8	16	14	1	5	12	6	2	178	2	0	115	2	106	93	6	28	5	118	0	13	5	4
gene-PA0202	NC_002516.2	230543	232000	-	1458	6	5	22	17	0	4	12	2	6	471	3	2	284	4	61	61	9	48	10	67	0	25	9	5
gene-PA0203	NC_002516.2	232066	233100	-	1035	2	2	4	10	0	5	10	1	9	249	3	2	222	2	7	5	3	32	10	9	1	21	7	5
gene-PA0204	NC_002516.2	233123	233932	-	810	3	6	17	12	2	4	10	1	12	138	4	0	201	2	8	9	7	41	6	13	0	25	11	8
gene-PA0205	NC_002516.2	233929	234849	-	921	9	9	24	30	0	10	12	3	23	415	5	0	358	1	17	19	13	55	9	43	2	30	7	17
gene-PA0206	NC_002516.2	234875	235987	-	1113	10	9	27	19	3	4	11	3	8	371	3	0	262	6	12	22	7	51	8	24	0	31	5	15
gene-PA0207	NC_002516.2	236218	237111	+	894	2	3	30	11	1	4	5	5	16	351	0	0	168	4	15	15	1	37	7	12	1	11	4	12
gene-PA0208	NC_002516.2	237232	238896	+	1665	13	24	173	59	4	14	17	16	69	240	3	0	316	0	38	38	16	101	76	45	1	25	22	61
gene-PA0209	NC_002516.2	238896	239777	+	882	0	1	4	1	0	1	0	0	3	61	0	0	39	0	2	1	1	10	18	9	0	12	4	0
gene-PA0210	NC_002516.2	239779	240078	+	300	0	0	0	2	0	1	0	0	2	59	1	0	28	0	0	3	1	7	13	3	0	4	8	2
gene-PA0211	NC_002516.2	240071	240934	+	864	3	0	2	3	1	3	1	2	9	316	2	0	110	2	4	4	3	20	46	7	1	9	11	4
gene-PA0212	NC_002516.2	240931	241737	+	807	2	6	6	2	1	3	1	2	5	110	4	0	56	1	6	11	3	20	18	9	0	10	2	5
gene-PA0213	NC_002516.2	241753	242445	+	693	1	3	5	4	0	1	1	1	1	24	0	0	24	0	8	0	0	6	5	5	0	5	1	1
gene-PA0214	NC_002516.2	242442	243374	+	933	4	6	9	19	1	3	1	3	6	63	3	0	91	7	15	10	0	18	9	18	1	15	3	8
gene-PA0215	NC_002516.2	243431	243835	+	405	2	5	8	10	0	1	6	2	4	77	3	0	88	4	11	16	2	22	3	21	0	18	2	4
gene-PA0216	NC_002516.2	243841	244605	+	765	10	16	42	34	3	10	18	5	13	333	1	0	208	7	20	25	16	43	12	28	0	22	12	26760
gene-PA0217	NC_002516.2	244690	245619	-	930	5	8	34	25	3	6	25	7	39	236	4	1	265	4	25	22	11	41	20	44	0	23	10	23
gene-PA0218	NC_002516.2	245948	246868	-	921	5	7	21	15	1	1	9	5	35	191	4	1	241	5	31	18	10	36	19	39	2	24	14	18
gene-PA0219	NC_002516.2	247219	248709	+	1491	2	2	13	5	0	2	5	3	14	223	1	0	199	1	11	3	4	39	3	16	0	22	5	14
gene-PA0220	NC_002516.2	248767	250200	+	1434	5	17	54	30	2	12	8	8	43	454	10	0	313	2	18	32	9	65	9	39	3	24	9	28
gene-PA0221	NC_002516.2	250231	251613	+	1383	0	4	10	7	0	2	6	4	15	382	2	0	218	2	6	3	2	29	13	10	1	28	7	7
gene-PA0222	NC_002516.2	251777	252835	+	1059	1	4	15	8	0	2	5	1	5	639	1	0	278	1	11	6	3	48	3	8	2	45	8	5
gene-PA0223	NC_002516.2	252913	253794	-	882	16	25	68	48	8	11	30	9	28	563	20	1	269	3	37	48	26	40	14	53	4	37	14	15
gene-PA0224	NC_002516.2	253854	254636	-	783	3	9	45	47	1	11	17	14	40	438	8	0	420	5	72	51	13	77	22	81	2	35	10	33
gene-PA0225	NC_002516.2	254791	255330	+	540	3	8	33	54	2	8	16	13	77	163	6	1	165	3	66	40	13	32	35	54	4	8	22	52
gene-PA0226	NC_002516.2	255481	256332	+	852	7	3	25	24	0	6	6	2	15	327	3	0	224	1	14	30	6	25	10	24	1	15	11	8
gene-PA0227	NC_002516.2	256329	257111	+	783	3	1	7	9	0	3	4	7	9	370	0	0	120	2	8	9	2	13	11	16	0	15	5	8
gene-PA0228	NC_002516.2	257108	258313	+	1206	8	8	39	22	2	2	6	6	24	321	3	0	87	2	19	13	11	21	9	41	0	21	3	12
gene-PA0229	NC_002516.2	258463	259761	+	1299	4	5	39	29	1	8	15	11	25	414	0	0	369	2	29	24	7	66	9	30	0	54	5	23
gene-PA0230	NC_002516.2	259784	261163	+	1380	1	9	32	26	1	6	7	13	44	143	2	0	108	1	22	28	7	24	16	35	1	19	19	25
gene-PA0231	NC_002516.2	261179	261970	+	792	4	4	20	8	0	2	3	3	20	217	1	0	80	0	6	8	5	15	9	14	0	14	8	11
gene-PA0232	NC_002516.2	261981	262382	+	402	6	4	21	15	1	3	4	6	24	176	2	0	74	2	9	12	2	29	13	12	2	11	11	14
gene-PA0233	NC_002516.2	262557	263498	+	942	6	10	38	28	2	9	7	9	22	468	1	0	152	1	26	31	8	15	15	35	0	15	5	8
gene-PA0234	NC_002516.2	263689	264522	+	834	3	11	24	20	2	8	18	2	3	194	3	0	255	1	25	30	6	47	6	28	0	34	2	15
gene-PA0235	NC_002516.2	264964	266310	-	1347	3	3	15	9	1	3	7	2	9	637	2	0	329	0	7	13	2	32	3	16	0	35	6	11
gene-PA0236	NC_002516.2	266616	267395	+	780	5	9	34	28	2	15	3	5	4	279	2	0	185	2	29	32	11	19	5	54	0	17	1	8
gene-PA0237	NC_002516.2	267638	268681	+	1044	1	7	11	12	0	5	2	2	4	437	1	0	156	1	5	7	8	22	2	7	0	23	1	1
gene-PA0238	NC_002516.2	268704	269519	+	816	1	5	10	6	2	4	2	1	12	76	1	0	64	2	9	7	2	6	3	17	0	8	1	3
gene-PA0239	NC_002516.2	269669	270547	+	879	4	3	27	16	1	4	9	3	11	377	1	0	221	1	21	15	10	31	5	24	3	18	12	8
gene-PA0240	NC_002516.2	270573	271838	-	1266	6	12	50	30	4	6	12	5	25	538	4	0	210	5	32	21	16	44	16	30	3	29	13	31
gene-PA0241	NC_002516.2	271904	273229	-	1326	4	7	13	4	2	1	5	6	5	511	2	0	266	0	4	9	9	46	1	10	1	37	2	14
gene-PA0242	NC_002516.2	273775	275679	+	1905	5	9	15	11	0	6	8	1	7	307	3	0	218	1	11	16	5	50	4	18	1	35	5	6
gene-PA0243	NC_002516.2	275772	276440	+	669	7	16	70	71	3	14	16	15	37	113	5	2	149	8	62	66	18	31	34	98	2	21	16	40
gene-PA0244	NC_002516.2	276480	277334	-	855	2	4	19	18	2	4	2	5	8	197	2	0	129	3	14	18	6	20	13	26	4	13	3	7
gene-PA0245	NC_002516.2	277331	277777	-	447	2	0	13	6	0	1	3	3	2	176	0	0	109	1	11	3	2	18	7	7	0	8	3	3
gene-PA0246	NC_002516.2	277894	279399	-	1506	6	9	69	37	0	9	17	11	32	350	7	0	251	7	53	59	10	30	23	69	3	25	13	27
gene-PA0247	NC_002516.2	279574	280758	-	1185	4	8	7	13	1	9	4	2	6	247	5	1	236	3	18	16	12	31	10	27	2	27	5	13
gene-PA0248	NC_002516.2	280936	281802	+	867	3	1	57	36	0	10	21	7	37	117	5	0	156	3	53	39	12	24	18	64	3	23	17	36
gene-PA0249	NC_002516.2	281799	282245	-	447	9	14	45	41	2	8	17	8	42	144	5	0	82	4	36	42	16	12	19	65	0	12	16	37
gene-PA0250	NC_002516.2	282323	282757	-	435	10	9	67	43	4	12	14	9	134	131	7	2	141	9	54	58	7	39	55	81	4	13	27	113
gene-PA0251	NC_002516.2	282912	283553	-	642	1	3	18	8	0	4	11	1	13	67	2	1	124	1	16	11	6	23	21	18	2	16	5	6
gene-PA0252	NC_002516.2	283818	284105	-	288	2	5	9	17	3	2	7	9	10	79	8	1	109	2	16	21	4	36	31	21	0	18	16	17
gene-PA0253	NC_002516.2	284197	284673	-	477	9	30	99	85	3	24	34	29	41	61	9	0	100	8	77	108	14	23	32	127	5	10	16	33
gene-PA0254	NC_002516.2	284714	286204	-	1491	7	13	40	31	3	6	10	8	33	157	4	0	207	2	30	26	18	38	18	51	0	25	3	30
gene-PA0255	NC_002516.2	286338	287024	-	687	8	21	73	45	5	7	36	18	55	150	10	1	91	9	97	49	12	20	48	79	3	13	23	56
gene-PA0256	NC_002516.2	287188	288120	-	933	4	10	53	26	5	10	23	10	79	185	3	0	267	6	44	31	15	62	55	72	4	25	23	98
gene-PA0257	NC_002516.2	288384	289175	-	792	6	18	80	48	7	9	36	16	41	136	5	3	238	6	89	32	11	49	28	64	0	19	19	79
gene-PA0258	NC_002516.2	289205	289390	-	186	3	3	39	25	4	4	15	11	29	65	1	0	102	6	48	19	3	35	23	39	3	13	13	34
gene-PA0259	NC_002516.2	289562	291004	-	1443	17	40	171	140	22	25	82	35	177	258	28	0	369	24	167	125	35	131	139	181	15	40	97	168
gene-PA0260	NC_002516.2	291154	293304	-	2151	18	44	246	195	13	30	79	42	142	456	22	4	544	19	148	148	44	238	180	183	7	83	101	166
gene-PA0261	NC_002516.2	293301	293798	-	498	11	8	84	66	2	5	23	18	32	69	7	2	128	2	50	30	16	34	38	43	0	11	23	36
gene-PA0262	NC_002516.2	293802	296861	-	3060	31	32	229	159	12	34	48	45	104	412	24	2	563	19	168	145	43	143	98	201	9	69	69	126
gene-PA0263	NC_002516.2	297043	297561	-	519	2	5	13	8	0	4	9	2	14	148	1	0	204	2	13	6	7	36	8	11	0	18	6	7
gene-PA0263.1	NC_002516.2	298816	298892	-	77	25	43	360	181	8	47	76	38	15	18	54	0	89	24	400	260	51	13	62	502	8	10	35	37
gene-PA0265	NC_002516.2	299522	300973	+	1452	158	165	851	723	59	137	290	172	514	395	214	11	286	247	409	470	227	206	921	716	56	26	783	525
gene-PA0266	NC_002516.2	301218	302498	+	1281	85	103	388	365	74	105	249	110	385	196	256	17	312	256	225	254	137	170	692	323	69	31	605	352
gene-PA0267	NC_002516.2	302824	304023	+	1200	15	17	109	89	10	10	14	26	193	174	12	2	103	5	67	131	10	27	77	173	1	17	42	131
gene-PA0268	NC_002516.2	304177	305598	-	1422	8	3	28	27	4	1	3	6	24	186	3	0	150	4	28	45	11	20	34	32	2	23	15	13
gene-PA0269	NC_002516.2	305725	306162	+	438	1	5	15	12	0	5	1	5	20	213	2	1	159	0	8	18	5	29	16	8	0	13	9	12
gene-PA0270	NC_002516.2	306174	306581	+	408	1	4	18	13	1	5	2	3	41	130	4	0	109	4	9	20	4	17	24	22	0	8	8	24
gene-PA0271	NC_002516.2	306615	306899	+	285	1	5	8	20	0	4	8	4	40	100	5	0	95	2	12	27	3	16	22	21	1	6	16	30
gene-PA0272	NC_002516.2	306896	307828	-	933	4	8	34	29	4	7	16	7	55	348	11	0	192	3	35	36	13	42	29	47	7	24	29	50
gene-PA0273	NC_002516.2	307878	309092	-	1215	2	0	3	1	0	0	1	2	5	171	1	1	71	0	4	5	3	25	3	6	0	20	0	3
gene-PA0274	NC_002516.2	309255	310025	-	771	0	2	7	4	0	2	5	1	9	339	0	0	141	1	8	5	4	18	5	11	2	14	6	5
gene-PA0275	NC_002516.2	310134	310820	-	687	1	3	19	15	1	5	5	3	6	275	4	0	168	0	13	11	4	23	7	17	1	12	2	16
gene-PA0276	NC_002516.2	310896	311411	+	516	0	1	14	3	4	0	2	2	14	92	6	0	84	1	6	9	1	20	7	7	1	17	5	8
gene-PA0277	NC_002516.2	311451	312209	-	759	28	32	99	155	10	19	31	52	18	204	17	1	123	13	53	129	47	38	19	134	9	12	9	12
gene-PA0278	NC_002516.2	312381	313133	-	753	3	10	31	13	0	5	2	7	17	208	2	0	90	1	13	16	5	16	7	20	1	17	2	4
gene-PA0279	NC_002516.2	313227	313925	+	699	5	6	23	19	1	4	7	7	17	102	3	0	61	1	29	16	7	7	8	51	1	6	6	13
gene-PA0280	NC_002516.2	313938	314927	-	990	14	7	43	38	6	23	14	11	24	364	6	5	215	5	102	97	20	56	28	303	1	36	21	20
gene-PA0281	NC_002516.2	314931	315800	-	870	11	8	38	32	4	16	14	5	18	234	5	0	261	5	75	71	24	38	28	232	2	31	17	29
gene-PA0282	NC_002516.2	315811	316629	-	819	4	10	20	8	5	12	10	3	8	360	2	1	172	0	38	20	4	20	6	92	1	24	7	10
gene-PA0283	NC_002516.2	316791	317789	-	999	15	17	32	34	5	31	21	7	23	464	2	2	396	3	48	78	14	74	17	178	1	59	8	12
gene-PA0284	NC_002516.2	317966	318148	-	183	6	10	14	5	3	18	5	2	11	108	0	3	128	1	17	14	9	16	2	71	2	15	2	10
gene-PA0285	NC_002516.2	318312	320594	-	2283	26	26	166	107	12	17	41	23	81	647	22	4	469	10	133	186	26	81	74	189	8	68	57	81
gene-PA0286	NC_002516.2	320766	321944	+	1179	32	46	275	249	37	39	39	58	294	242	45	3	274	39	235	434	44	141	235	416	27	42	193	383
gene-PA0287	NC_002516.2	322175	323560	+	1386	2	6	14	15	0	2	4	5	3	202	2	1	218	1	12	11	3	31	10	22	0	33	3	2
gene-PA0288	NC_002516.2	323616	324572	+	957	0	9	25	17	0	3	10	3	8	260	3	1	186	1	14	12	7	27	11	16	1	22	12	10
gene-PA0289	NC_002516.2	324625	325587	+	963	6	5	30	26	2	6	11	8	26	247	3	1	172	1	26	19	13	25	15	29	1	41	13	37
gene-PA0290	NC_002516.2	325700	326671	+	972	10	12	38	36	6	6	13	8	67	160	7	0	162	4	44	47	16	25	29	54	2	14	20	66
gene-PA0291	NC_002516.2	327284	328666	+	1383	272	342	1573	2302	54	422	597	435	276	176	276	32	1026	251	569	1718	313	529	862	1622	48	93	853	308
gene-PA0292	NC_002516.2	328801	329907	-	1107	17	24	207	144	5	41	40	33	67	215	29	4	204	17	99	172	30	81	95	178	5	29	90	76
gene-PA0293	NC_002516.2	329993	330871	-	879	7	8	66	24	1	9	20	24	26	245	5	0	163	3	37	44	9	42	14	39	1	18	18	20
gene-PA0294	NC_002516.2	331034	331699	-	666	6	9	37	25	4	6	5	5	29	90	2	0	81	2	29	27	8	17	6	32	2	11	13	24
gene-PA0295	NC_002516.2	331762	332823	-	1062	14	8	61	34	2	9	25	6	40	256	4	2	215	5	60	35	13	60	29	75	0	42	27	36
gene-PA0296	NC_002516.2	333079	334455	-	1377	34	55	420	289	17	38	91	77	319	244	79	8	437	73	176	192	58	251	625	225	15	48	524	324
gene-PA0297	NC_002516.2	334734	335486	+	753	46	76	464	281	20	58	161	65	199	199	64	5	240	50	310	284	94	135	418	367	8	26	307	337
gene-PA0298	NC_002516.2	335527	336885	+	1359	66	93	599	545	36	76	334	139	1051	289	227	5	513	258	350	273	101	398	1861	330	35	35	1543	902
gene-PA0299	NC_002516.2	336951	338321	+	1371	110	234	786	830	58	129	730	202	1493	191	390	14	627	473	375	413	195	760	2396	467	81	53	2388	1021
gene-PA0300	NC_002516.2	338437	339540	+	1104	46	52	396	376	37	73	290	107	794	283	151	11	530	199	257	202	76	507	1244	316	44	50	1205	846
gene-PA0301	NC_002516.2	339959	341056	+	1098	23	34	239	231	17	40	124	68	221	221	57	4	496	58	168	152	32	249	497	177	17	52	420	363
gene-PA0302	NC_002516.2	341111	342265	+	1155	34	36	264	251	25	23	112	72	414	316	117	2	402	109	116	182	42	283	776	217	22	30	647	454
gene-PA0303	NC_002516.2	342292	343173	+	882	15	26	141	149	13	32	87	37	206	169	56	2	366	72	109	122	24	149	333	143	12	32	305	256
gene-PA0304	NC_002516.2	343256	344125	+	870	47	70	264	232	24	44	144	56	284	224	75	1	305	91	175	166	53	98	347	217	30	33	255	256
gene-PA0305	NC_002516.2	344303	346690	-	2388	10	11	74	69	3	14	26	15	53	946	14	1	514	11	48	55	18	88	67	59	6	58	59	50
gene-PA0306	NC_002516.2	346801	347853	+	1053	4	5	32	29	2	3	7	10	46	456	8	3	224	12	34	37	3	38	62	32	4	28	42	44
gene-PA0306a	NC_002516.2	347832	348335	-	504	17	19	106	86	15	31	29	20	82	152	39	4	212	20	85	86	22	77	97	95	10	24	80	97
gene-PA0307	NC_002516.2	348440	349051	-	612	8	10	49	35	5	5	29	15	51	167	14	0	119	7	80	54	9	25	34	53	1	17	18	28
gene-PA0308	NC_002516.2	349050	350069	+	1020	16	30	98	77	4	9	15	33	101	246	12	5	165	9	86	98	14	38	67	113	2	32	47	88
gene-PA0309	NC_002516.2	350089	350841	-	753	10	8	59	60	4	5	29	17	50	164	8	2	131	11	74	68	14	23	28	55	4	18	19	36
gene-PA0310	NC_002516.2	350890	351588	+	699	18	28	127	82	5	30	38	23	23	234	7	1	157	13	106	124	32	40	30	132	4	16	20	36
gene-PA0311	NC_002516.2	351610	352164	-	555	7	19	27	18	3	6	6	4	12	204	3	0	71	4	31	58	10	21	19	48	0	7	8	12
gene-PA0312	NC_002516.2	352430	352924	+	495	17	16	75	49	3	15	18	14	222	89	8	0	88	20	77	55	24	32	86	81	11	5	56	148
gene-PA0313	NC_002516.2	352927	353619	-	693	15	15	68	79	10	12	30	17	170	125	24	1	208	20	73	83	35	54	138	93	2	15	97	162
gene-PA0314	NC_002516.2	353691	354461	-	771	11	11	54	78	14	15	24	15	151	170	17	1	184	13	53	68	18	63	150	91	8	26	93	130
gene-PA0315	NC_002516.2	354754	355191	+	438	44	45	306	364	68	50	169	73	1777	61	253	1	215	316	301	301	69	219	1224	407	76	18	1105	1732
gene-PA0316	NC_002516.2	355248	356477	-	1230	76	100	439	450	56	120	236	100	625	130	120	10	349	145	318	438	116	143	603	506	61	56	494	462
gene-PA0317	NC_002516.2	356681	358075	+	1395	81	90	456	502	65	76	173	122	297	180	80	9	367	86	465	473	109	139	396	562	38	39	303	314
gene-PA0318	NC_002516.2	358167	358832	+	666	12	26	94	137	11	25	41	36	214	128	27	2	203	20	119	116	37	87	99	141	146	19	78	159
gene-PA0319	NC_002516.2	358931	359920	+	990	25	31	182	132	7	19	38	32	106	120	14	4	271	17	138	186	28	59	75	209	5	42	55	97
gene-PA0320	NC_002516.2	359982	360332	+	351	4	8	37	24	1	8	9	3	11	61	4	0	152	4	30	46	11	32	10	34	1	21	4	17
gene-PA0321	NC_002516.2	360413	361447	-	1035	2	7	24	27	1	5	12	6	25	185	4	0	266	5	24	14	5	44	25	24	0	47	9	21
gene-PA0322	NC_002516.2	361463	362857	-	1395	6	11	40	27	1	9	10	4	22	190	2	0	270	3	11	14	5	41	13	27	2	27	11	14
gene-PA0323	NC_002516.2	363278	364321	-	1044	2	2	18	8	0	3	8	6	16	100	3	0	243	1	16	6	3	46	7	12	2	32	3	13
gene-PA0324	NC_002516.2	364369	365157	-	789	3	8	20	15	1	4	8	3	50	189	6	0	312	3	12	14	4	87	12	16	1	35	9	38
gene-PA0325	NC_002516.2	365154	366083	-	930	4	10	15	21	1	1	7	4	46	126	7	0	193	3	26	15	6	39	19	27	2	28	12	24
gene-PA0326	NC_002516.2	366080	367129	-	1050	3	4	4	4	1	0	2	1	4	186	2	0	367	0	5	2	3	55	6	8	1	32	3	6
gene-PA0327	NC_002516.2	367457	368422	+	966	8	8	67	52	4	11	23	13	88	262	6	2	266	11	38	45	14	62	67	45	3	29	44	58
gene-PA0328	NC_002516.2	368462	370405	-	1944	11	26	182	119	13	17	39	27	259	640	18	1	340	20	58	75	24	146	193	64	6	42	99	255
gene-PA0329	NC_002516.2	370706	371038	-	333	31	61	393	313	14	49	142	55	161	106	33	0	128	45	158	167	63	65	157	182	14	16	111	227
gene-PA0330	NC_002516.2	371162	371833	-	672	26	53	149	146	13	25	65	35	73	148	22	1	195	24	153	167	47	46	108	175	17	16	84	83
gene-PA0331	NC_002516.2	372091	373605	+	1515	42	52	273	276	11	51	87	66	163	439	16	4	284	22	315	345	58	78	143	404	13	45	91	158
gene-PA0332	NC_002516.2	373725	374192	+	468	4	8	58	49	4	4	22	18	29	39	10	0	52	7	66	48	10	6	37	61	1	3	27	42
gene-PA0333	NC_002516.2	374243	375514	+	1272	10	18	123	84	5	14	15	25	35	158	12	0	100	8	72	78	15	21	48	102	5	20	40	42
gene-PA0334	NC_002516.2	375951	377189	-	1239	6	24	149	122	3	14	35	31	53	353	12	1	191	8	101	130	18	39	60	123	2	16	31	48
gene-PA0335	NC_002516.2	377239	377892	-	654	4	17	80	56	3	9	16	11	66	249	8	1	159	6	65	91	20	27	42	72	1	15	38	32
gene-PA0336	NC_002516.2	378096	378575	+	480	146	167	920	761	43	157	339	170	696	98	83	9	164	62	983	732	163	137	331	1091	37	34	219	763
gene-PA0337	NC_002516.2	378598	380877	+	2280	108	175	835	704	39	107	214	153	972	518	89	14	392	58	732	804	178	220	425	1038	32	65	313	783
gene-PA0338	NC_002516.2	380903	382033	+	1131	18	22	148	89	13	20	47	25	135	325	41	1	254	22	149	115	38	52	88	146	11	36	47	133
gene-PA0339	NC_002516.2	382037	382792	-	756	5	4	43	19	3	8	5	10	36	183	3	1	94	4	26	35	11	14	15	71	0	12	18	27
gene-PA0340	NC_002516.2	382914	383717	+	804	19	29	197	115	4	33	48	27	33	358	6	0	189	8	148	193	36	26	38	178	4	27	17	53
gene-PA0341	NC_002516.2	383727	384527	+	801	21	16	97	76	10	13	37	22	82	227	18	2	217	15	96	122	15	38	51	123	10	26	56	67
