# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084800_sorted.bam" "SRR13084797_sorted.bam" "SRR13084802_sorted.bam" "SRR13084812_sorted.bam" "SRR13084807_sorted.bam" "SRR13084801_sorted.bam" "SRR13084804_sorted.bam" "SRR13084811_sorted.bam" "SRR13084799_sorted.bam" "SRR13084805_sorted.bam" "SRR13084813_sorted.bam" "SRR13084814_sorted.bam" "SRR13084810_sorted.bam" "SRR13084815_sorted.bam" "SRR13084796_sorted.bam" "SRR13084795_sorted.bam" "SRR13084798_sorted.bam" "SRR13084809_sorted.bam" "SRR13084794_sorted.bam" "SRR13084808_sorted.bam" "SRR13084793_sorted.bam" "SRR13084806_sorted.bam" "SRR13084803_sorted.bam" "SRR13084816_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084800_sorted.bam	SRR13084797_sorted.bam	SRR13084802_sorted.bam	SRR13084812_sorted.bam	SRR13084807_sorted.bam	SRR13084801_sorted.bam	SRR13084804_sorted.bam	SRR13084811_sorted.bam	SRR13084799_sorted.bam	SRR13084805_sorted.bam	SRR13084813_sorted.bam	SRR13084814_sorted.bam	SRR13084810_sorted.bam	SRR13084815_sorted.bam	SRR13084796_sorted.bam	SRR13084795_sorted.bam	SRR13084798_sorted.bam	SRR13084809_sorted.bam	SRR13084794_sorted.bam	SRR13084808_sorted.bam	SRR13084793_sorted.bam	SRR13084806_sorted.bam	SRR13084803_sorted.bam	SRR13084816_sorted.bam
gene-b0158	U00096.3	177662	178462	-	801	823	158	660	106	161	1012	147	12	137	53	201	73	13	42	248	585	108	35	861	68	25	70	274	20
gene-b0159	U00096.3	178455	179153	-	699	5715	520	2086	680	803	7115	433	69	328	183	775	507	66	218	1244	4025	456	130	4953	443	76	852	670	112
gene-b0160	U00096.3	179237	180754	+	1518	1073	109	374	234	214	1131	141	20	219	60	222	58	13	34	134	706	105	20	881	52	9	224	179	23
gene-b0161	U00096.3	180884	182308	+	1425	1967	139	486	451	782	3223	199	48	277	91	628	306	45	94	248	1755	202	76	986	266	46	640	247	62
gene-b0162	U00096.3	182463	183620	+	1158	110	64	243	22	44	193	117	7	156	40	53	31	9	19	69	94	58	11	98	24	11	33	181	5
gene-b0163	U00096.3	183709	184095	-	387	854	83	169	223	112	735	55	14	83	26	163	47	11	13	109	551	63	9	982	46	8	253	93	13
gene-b0164	U00096.3	184257	185069	-	813	284	54	219	26	67	321	124	5	154	42	64	27	1	10	80	166	70	7	177	26	4	29	147	9
gene-b0166	U00096.3	185123	185947	-	825	6797	364	1448	1864	2167	8978	261	110	309	125	1940	1048	94	324	995	5025	361	204	4011	942	123	2109	431	142
gene-b0167	U00096.3	185978	188650	-	2673	4768	295	1233	557	1060	5529	464	53	542	174	1028	382	61	158	515	2868	384	115	3119	313	52	591	632	79
gene-b0168	U00096.3	188712	189506	-	795	7929	355	1970	1156	1383	10572	323	96	274	119	1324	703	79	293	1536	5991	346	194	5861	668	100	1392	480	149
gene-b4414	U00096.3	189712	189847	+	136	20514	1987	11248	4859	5041	25087	1242	565	911	565	5799	3800	527	1372	7634	15176	1704	973	26912	3855	545	4424	1702	819
gene-b0169	U00096.3	189874	190599	+	726	94972	3964	20545	13304	17518	131542	3455	2481	2194	1430	18938	14008	2313	5123	16663	73252	6447	3882	53950	13938	2498	14229	4350	3523
gene-b0170	U00096.3	190857	191708	+	852	51929	1485	7374	6851	8157	71747	1454	843	687	522	9410	6232	721	2059	6661	35985	1914	1454	21051	6601	1291	7534	1456	1718
gene-b0171	U00096.3	191855	192580	+	726	13571	273	1407	1640	1838	11955	276	119	246	110	2088	1139	117	403	826	4301	344	249	4545	1151	178	1796	340	232
gene-b0172	U00096.3	192872	193429	+	558	22459	547	3403	2556	2553	23415	482	228	370	175	2928	1397	190	430	2602	13218	849	392	14472	1464	195	2981	613	306
gene-b0173	U00096.3	193521	194717	+	1197	956	109	479	366	1036	1210	180	50	219	69	963	434	57	150	212	600	113	105	707	335	56	440	223	82
gene-b4809	U00096.3	194784	194844	+	61	369	26	194	29	96	342	31	5	29	13	104	47	10	4	81	180	25	13	584	33	2	54	45	9
gene-b0174	U00096.3	194903	195664	+	762	4231	164	687	797	1727	4211	162	116	172	75	1897	929	111	317	423	1772	198	215	1803	790	107	815	230	162
gene-b0175	U00096.3	195677	196534	+	858	3151	136	510	439	1018	3517	178	61	190	68	1197	520	52	196	244	1284	183	101	1105	372	71	440	200	111
gene-b0176	U00096.3	196546	197898	+	1353	5713	235	968	1326	2669	7095	254	168	264	122	2657	1180	147	440	492	2397	291	285	2255	904	174	1251	333	234
gene-b0177	U00096.3	197928	200360	+	2433	20384	1033	3640	4425	7907	28622	875	493	682	363	7645	3501	471	1169	2417	12431	3489	835	8645	3063	563	4658	1065	704
gene-b0178	U00096.3	200482	200967	+	486	19392	583	2987	3496	4808	27850	522	241	330	203	4413	2876	242	895	2727	15513	736	531	9677	2816	398	3701	667	442
gene-b0179	U00096.3	200971	201996	+	1026	19198	495	2282	2560	4431	23302	386	252	292	144	4318	2236	210	727	1709	12819	528	493	8802	1978	284	2795	530	375
gene-b0180	U00096.3	202101	202556	+	456	8038	426	2152	1336	2255	12212	375	152	251	181	2205	1486	175	449	1598	7243	505	325	5339	1228	168	1452	546	274
gene-b0181	U00096.3	202560	203348	+	789	12218	1728	5991	1405	2722	21210	1609	398	1093	673	2564	2279	382	1012	4051	11432	2123	730	6940	2082	387	1682	2044	566
gene-b0182	U00096.3	203348	204496	+	1149	4895	514	1872	396	1059	7484	543	89	445	255	993	450	77	172	1026	3956	581	149	2777	405	79	442	778	118
gene-b0183	U00096.3	204493	205089	+	597	1560	103	382	170	566	2178	144	28	185	39	488	196	36	98	157	958	129	49	649	177	40	183	192	48
gene-b0184	U00096.3	205126	208608	+	3483	8075	625	1954	1050	2638	7931	712	203	754	277	2439	1070	179	578	985	3975	597	323	4986	902	213	1203	989	316
gene-b0185	U00096.3	208621	209580	+	960	8607	177	768	1553	2158	6583	255	194	227	116	2034	887	155	364	308	2625	243	268	34947	804	170	1870	281	248
gene-b0186	U00096.3	209679	211820	+	2142	644	161	593	165	434	833	270	32	411	78	425	179	42	78	163	299	191	64	360	160	32	211	382	90
gene-b0187	U00096.3	211877	212266	+	390	343	31	116	72	135	271	76	11	86	20	99	49	9	29	43	116	38	19	173	42	9	115	79	21
gene-b0188	U00096.3	212331	213629	+	1299	897	142	438	176	271	849	195	30	254	68	267	111	36	83	135	384	182	36	405	105	29	211	246	51
gene-b0189	U00096.3	213678	213932	-	255	723	33	118	105	95	418	46	10	88	20	83	33	9	19	58	323	48	8	721	31	2	192	71	9
gene-b4406	U00096.3	213925	214125	-	201	839	42	157	169	106	541	51	10	68	41	80	41	11	26	73	407	43	12	1327	30	8	238	77	12
gene-b0190	U00096.3	214291	214836	+	546	1354	81	337	184	300	1285	111	16	139	55	265	114	14	39	170	860	94	32	1139	109	17	203	167	27
gene-b0191	U00096.3	214833	215255	+	423	982	59	246	198	249	1068	97	16	97	36	211	88	14	41	117	695	70	21	783	74	13	181	116	17
gene-b0192	U00096.3	215269	215979	+	711	1205	95	385	209	303	1700	143	28	143	60	304	122	23	48	197	1004	106	31	1021	113	27	205	175	28
gene-b0193	U00096.3	216179	217003	-	825	218	58	187	28	37	255	79	6	152	40	50	15	6	10	55	148	47	1	184	12	3	30	111	9
gene-b0194	U00096.3	217057	218775	-	1719	23560	601	3539	2329	3199	29835	653	299	473	283	2836	1717	245	642	2207	13991	892	337	8493	1446	333	2703	848	352
gene-b0195	U00096.3	218887	219594	-	708	1504	61	212	89	178	1195	91	14	115	26	162	74	6	34	120	681	61	22	949	50	17	109	110	19
gene-b0196	U00096.3	219591	219995	-	405	1950	68	179	160	186	1223	73	18	87	19	211	78	12	24	114	729	65	21	1342	59	19	156	88	26
gene-b0197	U00096.3	220113	220928	-	816	2860	165	800	976	786	4514	215	119	171	109	931	564	113	173	646	2679	212	152	1743	582	146	1038	273	137
gene-b0198	U00096.3	220968	221621	-	654	949	86	399	201	208	1520	181	50	178	69	252	119	35	27	221	908	111	35	751	113	56	263	167	54
gene-b0199	U00096.3	221614	222645	-	1032	1136	155	508	265	201	1691	191	53	240	92	192	94	45	64	253	1015	162	49	811	91	74	314	283	67
gene-b0200	U00096.3	222833	223408	+	576	688	67	185	325	413	660	84	23	130	41	432	199	25	63	82	237	52	52	247	176	30	303	103	41
gene-b0201	U00096.3	223771	225312	+	1542	39337	228387	382100	302872	229806	462053	129515	284858	36929	2557	210222	249746	257633	393763	149348	2094	33083	289566	255613	275061	276017	222425	508315	340135
gene-b0202	U00096.3	225381	225457	+	77	5038	1100	1864	1148	1522	7590	434	100	323	288	1623	644	82	2051	1195	4384	487	204	13963	453	111	1503	1056	200
gene-b0203	U00096.3	225500	225575	+	76	3348	1292	1509	925	1268	3695	1414	275	2129	1040	1211	24638	189	215	1010	3288	2454	221	7531	352	172	1150	1087	685
gene-b0204	U00096.3	225759	228662	+	2904	94311	401849	711177	2289004	1891829	955354	303050	1990630	75772	7035	1944936	2355791	2117927	3156959	321538	5586	73730	1980991	552234	2266248	1937611	1862369	1086526	2459729
gene-b0205	U00096.3	228756	228875	+	120	232	2716	3347	59231	124140	1120	1049	92549	449	582	82904	158446	113027	239128	1084	129	206	102796	3668	111395	131994	98102	4912	178293
gene-b0206	U00096.3	228928	229004	+	77	5290	10449	9964	1109	1731	29017	9414	673	12490	7831	1249	766	670	607	5721	8035	19188	1752	19557	654	412	1684	10972	679
gene-b0207	U00096.3	229167	229970	+	804	186	62	1660	84	72	303	82	29	134	23	78	54	32	40	86	158	50	37	188	68	26	111	3959	39
gene-b0208	U00096.3	229967	230881	-	915	300	67	240	91	75	362	103	14	150	38	76	32	18	30	74	220	57	17	262	20	14	98	162	19
gene-b0209	U00096.3	231122	231922	+	801	993	106	276	737	652	697	133	436	138	52	720	538	517	601	112	402	84	467	736	505	299	737	265	512
gene-b0210	U00096.3	231926	232549	+	624	260	73	212	55	126	303	82	16	104	39	92	35	17	26	84	205	57	18	257	43	11	66	138	27
gene-b0211	U00096.3	232597	233955	-	1359	9180	257	1325	1327	1448	10705	268	86	226	95	1734	760	110	251	860	6724	307	172	5338	599	132	1187	317	152
gene-b0212	U00096.3	234027	234782	-	756	584	72	244	158	113	732	110	36	116	37	173	73	42	70	117	459	62	42	583	99	33	163	152	59
gene-b4815	U00096.3	234288	234320	+	33	63	10	26	21	43	100	11	24	6	5	32	25	20	27	13	57	4	15	93	35	23	42	21	28
gene-b0213	U00096.3	234816	235538	+	723	709	59	207	58	96	566	92	10	126	46	135	61	8	16	89	408	71	24	553	50	9	72	133	13
gene-b0214	U00096.3	235535	236002	-	468	694	46	236	143	178	714	85	19	108	30	226	107	22	42	113	449	53	30	595	85	14	145	114	24
gene-b0215	U00096.3	236067	236798	+	732	1380	51	176	201	139	893	58	10	73	33	1147	56	16	27	111	693	58	26	1090	41	16	214	85	29
gene-b0216	U00096.3	236931	237007	+	77	6055	12469	11907	1103	1513	15149	10315	720	13209	8015	1118	941	682	942	7779	9705	20616	1980	20985	932	479	1253	10189	752
gene-b0217	U00096.3	237335	238120	+	786	102	72	239	11	22	302	96	8	143	41	22	29	2	11	98	190	65	7	113	23	7	15	171	10
gene-b4586	U00096.3	238257	238736	-	480	17	14	52	4	5	49	29	1	48	17	3	6	4	2	23	37	25	6	18	2	1	4	41	1
gene-b0219	U00096.3	239419	240189	-	771	479	75	223	113	145	490	115	12	133	62	135	40	17	36	87	291	77	18	558	52	9	160	126	20
gene-b0220	U00096.3	240343	240816	+	474	929	104	341	247	271	1158	108	23	120	37	211	156	21	44	230	662	72	38	4294	172	17	337	122	32
gene-b0221	U00096.3	240859	243303	-	2445	474	198	641	98	167	1397	308	40	424	110	181	85	25	64	247	711	222	39	400	102	32	117	449	35
gene-b0222	U00096.3	243543	244121	+	579	3326	101	429	652	590	3140	108	46	122	70	532	217	56	115	303	1839	130	80	2851	198	50	723	158	70
gene-b0223	U00096.3	244327	245094	+	768	2136	129	488	330	655	2425	195	47	176	60	640	202	34	100	241	1497	153	71	1263	191	42	324	258	54
gene-b0224	U00096.3	245065	245805	-	741	3276	108	465	600	714	2733	137	60	147	64	809	284	58	99	280	1862	149	89	2553	205	44	630	181	77
gene-b0225	U00096.3	245961	246239	-	279	445	33	126	85	60	308	23	1	46	17	92	26	7	9	70	216	30	9	421	30	3	64	54	10
gene-b0226	U00096.3	246242	246502	-	261	715	37	171	119	56	488	41	4	60	28	107	34	6	7	122	340	49	17	757	31	4	96	74	9
gene-b0227	U00096.3	246712	247461	+	750	74	50	186	17	959	164	101	9	135	43	18	8	11	15	52	61	49	12	85	9	7	22	22043	8
gene-b0228	U00096.3	247637	248134	+	498	82	24	116	38	29	113	52	7	77	21	23	20	8	13	34	48	42	7	81	16	8	32	87	13
gene-b0231	U00096.3	250898	251953	+	1056	293	74	276	34	58	313	107	12	166	42	56	21	5	19	77	186	68	14	206	32	10	29	194	13
gene-b0232	U00096.3	252005	252298	+	294	128	24	90	11	15	144	38	5	45	16	21	5	2	4	24	78	22	2	147	5	1	12	45	5
gene-b0233	U00096.3	252301	252699	+	399	98	30	98	8	13	135	30	2	41	6	18	7	1	4	21	74	29	4	117	6	2	17	49	4
gene-b0234	U00096.3	252709	253161	+	453	63	36	91	7	15	148	45	5	51	6	16	7	2	9	39	80	27	6	54	13	2	7	71	11
gene-b0237	U00096.3	254259	255716	-	1458	13061	380	2176	2789	3589	18989	531	149	351	234	3142	1805	118	535	1740	10726	475	339	7539	1649	241	3188	655	347
gene-b0238	U00096.3	255977	256435	+	459	5659	4850	468	1366	331	3382	156	31	110	62	325	169	26	79	205	1106	142	38	2724	124	29	465	10180	55
gene-b0239	U00096.3	256527	257771	+	1245	1696	107	395	181	267	1282	165	26	212	68	264	115	27	76	146	547	106	36	700	86	26	227	223	42
gene-b4710	U00096.3	257923	258426	-	504	462	59	224	37	90	592	92	4	124	54	135	61	12	38	84	302	56	18	323	53	7	29	110	11
gene-b4709	U00096.3	258345	258620	-	276	172	45	206	16	68	280	60	4	117	23	89	47	12	21	70	153	41	12	199	44	2	13	78	7
gene-b0241	U00096.3	259045	260100	-	1056	324	54	218	30	34	274	87	1	156	50	45	22	7	12	54	179	53	12	345	19	7	40	131	17
gene-b0242	U00096.3	260388	261491	+	1104	2998	175	630	873	990	4335	248	81	254	120	904	328	60	175	306	2095	229	100	1446	289	97	1024	269	108
gene-b0243	U00096.3	261503	262756	+	1254	2684	135	435	832	998	3919	187	6630	227	87	848	345	73	159	202	1566	194	95	967	272	93	1057	214	102
gene-b0244	U00096.3	262871	262946	+	76	650	387	395	135	65	550	111	17	130	93	61	58	12	7	303	390	410	24	2818	56	13	130	122	43
gene-b0245	U00096.3	263328	263669	-	342	123	29	102	17	37	199	57	9	65	24	46	38	2	29	40	117	22	11	84	26	5	24	69	18
gene-b0246	U00096.3	263690	264007	-	318	121	43	161	27	34	250	79	6	101	29	25	27	6	18	49	87	55	8	67	36	6	15	89	17
gene-b4504	U00096.3	264026	264247	-	222	52	23	67	10	24	130	35	2	51	13	13	7	4	5	22	46	18	1	24	11	4	7	51	6
gene-b0247	U00096.3	264256	264732	-	477	95	39	128	24	31	199	77	12	98	33	37	20	9	27	49	72	44	11	65	15	6	25	104	8
gene-b0248	U00096.3	264748	265206	-	459	303	42	186	60	93	366	89	4	121	51	64	28	11	28	38	194	57	15	323	28	13	50	92	17
gene-b0249	U00096.3	265304	265543	-	240	130	28	107	17	55	166	54	5	106	34	36	11	5	9	23	90	48	8	102	22	1	30	65	7
gene-b0250	U00096.3	265620	266087	-	468	274	45	178	54	68	340	95	15	117	43	54	24	13	19	57	210	52	15	315	39	7	53	113	12
gene-b0251	U00096.3	266110	266553	-	444	93	37	138	21	25	150	62	7	86	23	36	11	6	16	29	63	50	8	66	9	8	20	87	3
gene-b0252	U00096.3	267184	268005	-	822	104	53	240	34	30	221	138	9	196	53	29	30	11	26	52	90	78	13	109	17	8	52	164	18
gene-b0253	U00096.3	268097	268960	-	864	203	70	243	42	74	349	131	19	221	53	72	28	13	18	80	180	93	15	119	33	13	46	153	15
gene-b0254	U00096.3	269289	270182	-	894	136	57	234	15	21	195	121	1	177	36	29	13	2	13	59	115	64	8	212	12	5	24	137	5
gene-b0256	U00096.3	270603	271754	+	1152	397	83	614	117	89	482	127	23	189	71	176	44	19	33	76	267	70	22	368	46	21	91	135	29
gene-b4690	U00096.3	272580	272654	+	75	64	8	49	12	22	126	12	2	26	8	16	10	1	7	15	63	20	4	32	11	0	10	33	1
gene-b0258	U00096.3	272847	273992	+	1146	297	112	335	57	120	611	139	25	226	67	90	51	23	52	120	365	123	34	256	71	27	69	198	22
gene-b0259	U00096.3	274101	275081	-	981	2955	213	1809	335	267	2716	633	36	299	125	371	133	26	70951	3217	1706	199	27	2361	131	43	268	2588	39
gene-b0260	U00096.3	275325	276728	+	1404	206	102	432	46	41	446	239	29	339	113	44	23	31	28	121	180	155	21	2546	8865	28	47	302	22
gene-b0261	U00096.3	276715	277647	+	933	330	71	254	77	72	441	130	16	164	47	68	46	12	21	84	252	71	10	293	38	17	68	179	18
gene-b0262	U00096.3	277756	278802	-	1047	84	62	226	21	35	232	115	5	204	41	30	18	5	9	64	94	60	9	90	16	5	20	146	8
gene-b0264	U00096.3	279178	279681	-	504	518	62	238	42	116	639	110	6	132	50	151	71	6	27	89	334	81	12	319	58	11	44	141	13
gene-b0265	U00096.3	279600	279875	-	276	199	37	219	23	69	332	51	9	114	36	75	51	8	14	71	180	42	9	218	34	8	23	99	9
gene-b0266	U00096.3	280385	280735	-	351	143	21	74	43	22	141	33	3	59	17	36	5	3	8	29	68	24	4	163	16	7	49	33	8
gene-b0267	U00096.3	280829	281983	-	1155	53	80	241	16	8	191	156	11	261	58	10	10	9	15	65	64	76	10	78	17	17	11	16600	6
gene-b0268	U00096.3	282278	283186	+	909	68	59	238	13	17	158	123	3	146	43	19	9	5	6	54	83	62	6	58	5	5	15	147	6
gene-b0269	U00096.3	283201	285168	+	1968	193	122	400	40	54	407	214	14	286	77	40	35	8	18	110	200	116	9	149	18	10	53	254	9
gene-b0270	U00096.3	285395	286777	+	1383	126	83	297	4	13	275	191	2	294	68	14	6	2	5	77	98	102	4	94	4	4	9	214	2
gene-b0271	U00096.3	286789	288399	+	1611	185	96	314	34	35	382	139	2	241	62	39	19	9	13	82	171	99	6	125	17	5	25	232	4
gene-b0272	U00096.3	288404	289162	-	759	354	46	184	83	64	258	94	6	114	33	73	31	6	9	60	143	62	6	283	22	5	74	117	14
gene-b0273	U00096.3	289301	290305	-	1005	266	67	250	88	121	314	113	13	251	63	122	57	11	22	80	99	77	10	127	50	11	90	170	10
gene-b4766	U00096.3	290275	290370	-	96	40	9	58	9	11	32	12	0	36	10	8	6	0	1	15	18	9	1	30	2	0	6	29	0
gene-b4688	U00096.3	290510	290638	+	129	99	25	113	11	11	92	41	0	63	42	12	7	1	0	22	59	15	2	227	2	1	6	51	1
gene-b0274	U00096.3	290649	291152	-	504	513	67	320	39	128	663	124	4	148	78	140	80	5	27	101	345	72	17	471	52	7	38	147	15
gene-b0275	U00096.3	291071	291346	-	276	196	36	212	21	62	373	52	7	95	29	84	47	5	19	79	196	51	11	242	35	4	14	86	9
gene-b0276	U00096.3	291500	292231	+	732	170	46	210	35	36	249	93	2	164	53	45	20	7	6	78	133	53	8	252	21	3	32	6953	5
gene-b0277	U00096.3	292322	292948	-	627	140	46	152	37	22	258	75	4	117	41	17	15	2	2	44	153	50	7	228	8	2	35	112	3
gene-b0278	U00096.3	293220	293918	-	699	56	41	143	13	7	172	68	3	76	37	13	3	0	1	74	124	37	3	82	11	1	5	81	7
gene-b0279	U00096.3	293945	294799	-	855	39	43	115	4	12	119	82	1	99	41	8	1	1	3	37	88	49	2	45	5	0	3	65	2
gene-b4729	U00096.3	294918	295142	-	225	35	16	57	1	7	35	18	0	26	15	3	2	0	0	15	21	15	0	25	3	0	0	28	1
gene-b0280	U00096.3	295139	295579	-	441	797	42	161	50	34	345	64	2	95	43	39	14	4	5	82	248	60	5	1016	14	1	28	66	9
gene-b0281	U00096.3	295696	297096	-	1401	432	115	326	78	45	507	137	9	197	104	72	42	12	14	130	338	97	16	509	38	8	66	187	16
gene-b0282	U00096.3	297381	297791	-	411	67	40	213	10	14	157	71	1	138	45	13	8	2	3	38	72	45	2	151	9	3	11	386	5
gene-b0283	U00096.3	297770	298726	-	957	135	84	252	15	24	281	133	8	247	65	16	11	6	6	62	102	83	4	89	6	3	17	176	4
gene-b0284	U00096.3	298736	300934	-	2199	217	124	486	32	40	521	293	2	435	104	47	24	2	14	122	174	156	12	2584	18	5	28	2485	3
gene-b0285	U00096.3	300931	301887	-	957	85	55	213	11	16	156	94	0	163	44	15	12	2	5	48	66	59	3	66	12	1	16	125	4
gene-b0286	U00096.3	301884	302573	-	690	71	42	156	13	17	136	66	0	169	34	14	5	2	2	41	53	52	1	41	7	1	18	108	2
gene-b0287	U00096.3	302991	303605	+	615	1309	108	523	403	489	1991	133	29	162	69	448	200	15	48	272	1234	98	39	1278	196	21	494	191	36
gene-b0288	U00096.3	303853	304182	-	330	136	38	113	36	39	249	40	5	67	27	37	25	4	5	53	143	28	6	134	21	0	25	69	1
gene-b0289	U00096.3	304495	305205	-	711	128	46	156	21	16	167	90	2	121	26	18	10	4	5	47	99	40	2	151	7145	2	30	103	6
gene-b0290	U00096.3	305174	306817	-	1644	276	84	347	41	41	352	166	4	258	63	46	16	2	4	69	190	86	7	283	14	2	34	236	9
gene-b0291	U00096.3	306807	309332	-	2526	284	132	3603	35	37	475	241	5	427	133	28	22	6	18	160	184	156	11	251	28	8	44	420	13
gene-b0292	U00096.3	309358	310026	-	669	76	50	151	3	9	129	73	0	117	28	16	9	1	1	31	53	43	4	49	5	2	9	109	4
gene-b0293	U00096.3	310084	310671	-	588	173	42	185	25	39	246	68	5	80	34	43	35	1	17	57	102	38	16	137	30	4	26	76	8
gene-b0294	U00096.3	310746	311336	-	591	32	408	107	4	5	116	48	1	115	36	11	5	0	1	44	50	25	1	36	5	0	8	76	2
gene-b0295	U00096.3	312112	312339	+	228	30	18	85	13	7	70	34	1	54	10	12	9	1	3	20	41	21	5	60	7	1	18	44	5
gene-b4506	U00096.3	312374	312514	-	141	20	11	47	0	3	47	28	0	46	15	1	1	0	3	14	15	19	0	33	1	0	2	39	1
gene-b0296	U00096.3	312514	312777	-	264	30	16	49	6	7	51	35	1	41	12	7	2	0	4	5	28	15	1	35	2	0	5	32	3
gene-b4671	U00096.3	313141	313242	-	102	7	4	23	0	1	15	14	0	23	8	2	0	0	0	6	5	8	0	7	0	0	0	15	0
gene-b0298	U00096.3	315291	315590	+	300	165	28	118	25	15	176	65	4	82	29	13	5	1	3	38	105	30	2	149	3	1	21	84	4
gene-b0299	U00096.3	315587	316453	+	867	348	75	324	35	41	453	139	6	184	67	57	18	3	14	117	251	80	12	301	23	7	39	210	8
gene-b0301	U00096.3	317726	318319	-	594	47	42	162	4	6	158	86	2	138	53	8	3	1	0	42	88	60	1	39	3	2	2	102	1
gene-b0303	U00096.3	318331	318567	-	237	12	8	24	1	2	53	10	0	28	6	3	2	1	0	9	24	11	0	11	0	0	4	26	0
gene-b0304	U00096.3	318676	320001	-	1326	97	68	320	25	20	297	142	3	242	75	14	12	4	7	70	135	103	4	110	8	1	33	195	2
gene-b0305	U00096.3	320227	321081	+	855	71	36	153	11	13	180	67	2	103	27	16	3	0	4	31	75	40	3	62	3	1	11	5432	3
gene-b0306	U00096.3	321608	322327	+	720	54	24	123	10	11	128	57	1	122	41	7	4	0	3	32	52	353	1	59	6	2	7	620	1
gene-b0307	U00096.3	322338	323765	+	1428	180	73	337	56	41	324	135	2	305	99	49	17	3	9	81	149	92	2	153	16	3	59	263	7
gene-b0308	U00096.3	323758	324453	+	696	90	53	157	40	31	149	84	0	159	59	43	21	2	3	56	63	57	7	74	18	7	52	137	0
gene-b0310	U00096.3	324696	325364	-	669	38	38	94	8	18	192	42	2	67	22	35	6	3	2	34	116	46	8	38	11	3	5	54	1
gene-b0311	U00096.3	325577	327247	-	1671	1883	155	706	351	754	2859	214	27	296	93	934	576	40	156	266	1136	178	89	879	396	28	598	314	49
gene-b0312	U00096.3	327261	328733	-	1473	3987	242	1011	647	1335	6010	261	47	299	112	1669	792	62	217	441	2619	254	142	2285	521	74	580	414	93
gene-b0313	U00096.3	328747	329334	-	588	2053	89	400	364	619	2352	99	19	126	62	782	340	21	106	180	1154	97	68	1365	216	31	277	141	37
gene-b0314	U00096.3	329463	331496	+	2034	2534	218	796	401	981	4016	305	46	346	140	1247	464	43	157	312	1788	251	79	1140	316	65	296	435	73
gene-b4730	U00096.3	331802	331876	+	75	7	4	6	0	5	8	3	0	0	3	17	3	0	0	4	13	3	0	2	1	0	0	4	0
gene-b0315	U00096.3	332371	333459	+	1089	210	83	2473	55	90	997	122	14	185	71	136	52	7	9	105	521	87	10	191	53	6	76	4374	10
gene-b0316	U00096.3	333501	334433	-	933	232	59	259	35	50	343	122	6	179	53	49	19	4	13	75	185	85	10	275	21	5	43	168	5
gene-b0317	U00096.3	334525	335022	-	498	42	35	151	1	6	116	78	0	132	67	3	1	0	1	27	52	44	3	22	3	0	4	102	1
gene-b0318	U00096.3	335280	335885	+	606	76	26	117	7	22	154	54	2	109	46	17	11	2	2	32	66	42	4	65	7	1	12	68	3
gene-b0319	U00096.3	335925	336788	+	864	55	44	179	7	14	142	104	0	140	50	11	7	1	2	43	74	47	1	51	3	3	5	141	3
gene-b0320	U00096.3	336778	338325	+	1548	94	66	301	9	21	250	139	0	222	50	20	13	5	5	75	94	85	1	70	5	3	8	222	2
gene-b0321	U00096.3	338325	339743	+	1419	143	71	270	20	18	248	125	2	200	47	25	12	1	6	57	109	66	5	96	9	4	22	190	3
gene-b0322	U00096.3	339769	340089	+	321	82	22	70	4	5	120	35	0	43	12	14	4	0	0	20	63	18	3	91	6	0	14	34	2
gene-b0323	U00096.3	340165	341115	+	951	82	39	7820	8	5	175	83	1	105	25	6	4	1	2	43	63	49	0	83	0	0	12	139	1
gene-b0324	U00096.3	341125	342507	+	1383	478	87	341	77	91	644	135	3	227	43	92	21	8	10	112	310	86	15	307	21	5	82	197	9
gene-b0325	U00096.3	342884	343933	+	1050	535	74	355	198	330	1166	127	12	174	54	267	162	11	41	148	534	78	20	417	163	13	247	188	20
gene-b0326	U00096.3	344176	344991	+	816	26	39	103	1	5	130	49	0	66	33	7	4	0	0	34	72	34	2	43	4	0	1	68	0
gene-b4845	U00096.3	345252	345434	+	183	172	31	147	39	16	155	24	1	41	18	11	17	2	3	77	108	29	0	517	9	2	50	51	1
gene-b0327	U00096.3	345404	345649	+	246	84	22	98	14	8	104	41	0	67	21	6	7	1	1	40	59	29	0	195	2	0	12	55	0
gene-b0328	U00096.3	345666	346337	-	672	76	34	172	7	5	175	58	0	139	37	5	3	0	1	59	62	45	0	2866	0	1	9	124	0
gene-b0329	U00096.3	346484	346759	+	276	353	21	146	100	43	468	40	3	65	15	38	17	1	1	61	309	31	0	405	10	1	62	62	1
gene-b0330	U00096.3	346857	348443	-	1587	158	69	286	18	28	267	118	2	249	36	34	10	2	8	72	98	72	1	143	21	0	17	197	3
gene-b0331	U00096.3	348682	349572	+	891	70	46	195	14	19	191	102	2	153	24	14	4	0	3	49	67	59	0	81	8	1	14	138	1
gene-b0333	U00096.3	350012	351181	+	1170	91	73	258	11	24	178	123	3	179	35	13	4	1	5	67	81	56	1	64	6	0	9	156	1
