Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0121	6133	7372	4464	3945	5520	3626	817	583	834	409	129	370	host	gene-SERP0121
gene-SERP1265	3050	3331	3085	2363	2756	2121	533	284	529	332	85	263	host	gene-SERP1265
gene-SERP2293	11279	2048	5968	6210	1320	5925	1481	145	1644	1265	48	720	host	icaA
gene-SERP0801	3514	3002	2988	2926	2857	2505	523	267	621	378	79	244	host	ftsY
gene-SERP0192	588	545	388	449	465	386	87	48	110	72	18	65	host	gene-SERP0192
gene-SERP2018	603	308	232	316	266	267	54	28	58	91	9	31	host	gene-SERP2018
gene-SERP0087	4557	5461	1772	2685	1553	1735	419	160	435	202	40	168	host	gene-SERP0087
gene-SERP2324	223	193	185	199	159	180	37	28	51	35	2	32	host	gene-SERP2324
gene-SERP2053	962	890	688	513	700	480	115	41	122	51	9	56	host	gene-SERP2053
gene-SERP0751	45598	50928	35230	35945	49931	30574	7084	4431	7179	3184	1146	2572	host	ftsZ
gene-SERP1726	1682	1257	1957	1402	1054	1509	234	110	301	192	26	108	host	tdk
gene-SERP0764	2520	3616	9414	3299	1024	3448	481	196	419	387	43	206	host	pyrR
gene-SERP2190	1409	1709	523	815	630	412	208	47	111	87	25	80	host	cysI
gene-SERP0231	480	379	395	340	334	394	68	28	76	49	5	38	host	gene-SERP0231
gene-FDH45_gp135	0	0	0	20809	14210	15125	26456	37466	29787	2763	2675	3573	phage	gene-FDH45_gp135
gene-SERP0036	186	135	147	131	98	106	29	4	45	25	3	10	host	gene-SERP0036
gene-SERP1052	1335	987	1328	947	992	999	144	75	178	74	11	54	host	gene-SERP1052
gene-SERP2322	44	37	63	67	45	66	11	5	8	9	2	1	host	gene-SERP2322
gene-SERP1323	1805	1932	1223	1208	1283	1152	223	111	246	86	23	92	host	gene-SERP1323
gene-SERP1169	4169	2844	1426	2498	2265	1471	461	188	395	249	39	217	host	gene-SERP1169
gene-SERP1122	1840	1433	1535	1371	1091	1576	173	71	261	252	27	109	host	gene-SERP1122
gene-SERP1386	4545	5272	2898	2889	2342	2560	303	196	392	203	46	141	host	gene-SERP1386
gene-FDH45_gp048	0	0	0	12335	10309	8941	26913	36956	35398	2497	4051	4049	phage	gene-FDH45_gp048
gene-FDH45_gp159	0	0	0	10591	8307	7574	47838	56487	52883	3754	6141	6051	phage	gene-FDH45_gp159
gene-SERP2538	6677	6532	6213	5941	6212	5450	904	541	1138	560	131	393	host	rplI
gene-SERP1372	2163	3736	1473	1657	2271	1018	255	209	228	170	58	101	host	gene-SERP1372
gene-SERP1358	840	887	564	688	822	487	112	60	126	129	7	69	host	menE
gene-SERP1634	2336	1262	3782	1753	1098	3919	1334	693	3250	807	376	2215	host	gene-SERP1634
gene-SERP2301	179	175	141	152	123	109	34	9	32	23	7	13	host	hisF
gene-SERP0910	292	84	100	261	46	115	165	33	45	142	16	58	host	gene-SERP0910
gene-SERP1639	646	519	1283	474	386	1419	299	224	1073	220	88	739	host	gene-SERP1639
gene-SERP1400	2924	3177	1659	1768	2329	1169	206	157	232	133	57	125	host	bcp
gene-SERP2452	331	250	179	273	225	171	56	24	32	21	2	11	host	gene-SERP2452
gene-SERP1696	720	651	469	428	600	388	95	38	98	66	12	50	host	gene-SERP1696
gene-SERP2022	469	291	238	239	239	195	60	31	72	76	4	38	host	gene-SERP2022
gene-SERP2173	3409	4810	2122	2390	2876	1591	228	173	262	160	36	142	host	gene-SERP2173
gene-SERP0271	289	195	178	156	141	154	41	22	48	9	4	10	host	gene-SERP0271
gene-FDH45_gp076	0	0	0	10666	8818	7865	32600	38009	38344	2996	3138	3657	phage	gene-FDH45_gp076
gene-SERP0856	13741	13319	8956	9950	11284	7357	2037	1051	1901	832	223	780	host	gene-SERP0856
gene-SERP1624	2240	1285	4202	1713	1076	4244	1331	625	3755	812	346	2428	host	gene-SERP1624
gene-SERP0263	367	345	183	230	235	195	56	25	48	67	7	38	host	gene-SERP0263
gene-SERP0382	1122	763	875	712	888	691	147	69	160	109	32	73	host	gene-SERP0382
gene-SERP1593	309	304	460	208	231	464	91	95	365	77	45	225	host	gene-SERP1593
gene-SERP0725	1778	853	1326	1259	703	1165	266	93	280	201	14	99	host	gene-SERP0725
gene-SERP1441	5271	4547	4591	4133	4537	3467	568	269	708	512	96	287	host	camS
gene-SERP0141	6166	5584	7673	6517	7033	6281	909	408	1104	671	88	420	host	mfd
gene-SERP1487	3324	3448	2628	2773	2178	1790	339	216	407	784	60	257	host	sdrH
gene-SERP2244	2165	1634	1164	944	1313	761	188	84	198	186	26	139	host	gene-SERP2244
gene-SERP1059	659	464	547	543	472	427	56	18	45	38	6	14	host	gene-SERP1059
gene-FDH45_gp099	0	0	0	46669	35608	36941	258651	350371	318581	15995	23681	21450	phage	gene-FDH45_gp099
gene-SERP0560	3800	5023	2586	2979	4462	1964	473	307	383	210	69	164	host	gene-SERP0560
gene-SERP0355	2190	1825	1608	1616	1194	1383	227	108	259	227	23	80	host	gene-SERP0355
gene-SERP1957	23728	15907	16254	13762	9541	14926	2334	1010	3196	1927	315	1278	host	gene-SERP1957
gene-SERP2061	680	548	489	552	493	468	88	67	126	61	15	45	host	gene-SERP2061
gene-SERP0184	76864	45067	79186	60059	56778	67204	12559	6050	19197	10975	1684	7043	host	rpoC
gene-SERP0771	2840	1598	1905	2553	1480	4949	427	132	844	555	32	310	host	pyrE
gene-SERP_tRNA-Val-3	165	80	309	240	85	349	45	15	48	32	9	13	host	gene-SERP_tRNA-Val-3
gene-SERP0197	158	264	112	113	148	87	9	13	14	22	12	14	host	gene-SERP0197
gene-FDH45_gp155	0	0	0	213	176	170	797	798	730	1883	2839	2955	phage	gene-FDH45_gp155
gene-SERP1692	797	438	479	543	303	468	48	29	58	38	2	13	host	gene-SERP1692
gene-SERP2235	496	294	412	370	295	349	92	66	122	121	56	87	host	gene-SERP2235
gene-SERP2000	1488	1764	1032	958	916	920	149	93	188	144	31	97	host	gene-SERP2000
gene-SERP0251	5049	5660	3068	3569	4279	2586	651	357	614	376	78	300	host	gene-SERP0251
gene-SERP0988	2807	2474	2181	2269	2099	1834	269	130	386	254	23	154	host	arlS
gene-SERP2265	924	1314	798	623	1317	479	120	148	131	74	33	61	host	gene-SERP2265
gene-FDH45_gp190	0	0	0	5126	4528	4181	201226	169461	184199	28754	41479	57439	phage	gene-FDH45_gp190
gene-SERP1590	499	434	678	404	332	652	102	67	352	121	29	250	host	gene-SERP1590
gene-SERP0360	479	554	427	426	566	350	91	50	93	56	11	48	host	nagA
gene-FDH45_gp153	0	0	0	57924	51019	38902	25228	19751	28404	7883	7598	10607	phage	gene-FDH45_gp153
gene-FDH45_gp116	0	0	0	3342	2561	2508	46255	56730	55116	2293	4803	3717	phage	gene-FDH45_gp116
gene-SERP0100	20115	20422	24538	15497	13420	19508	2342	1681	2994	1807	373	1229	host	gene-SERP0100
gene-SERP0674	3919	3586	2805	2438	1929	2176	295	116	356	299	38	188	host	gene-SERP0674
gene-SERP0710	3167	3071	2376	2201	2756	1714	370	217	440	199	54	164	host	gene-SERP0710
gene-SERP1549	7502	3634	3619	6271	2501	4235	1283	488	1742	1762	121	534	host	gene-SERP1549
gene-SERP2435	492	206	316	444	216	290	59	22	100	167	8	68	host	gene-SERP2435
gene-SERP0853	21556	22996	18601	20398	20942	19259	3915	2434	4872	2291	499	1684	host	gene-SERP0853
gene-SERP1565	11	5	6	7	3	8	4	0	1	0	1	4	host	gene-SERP1565
gene-SERP0119	1165	1315	928	939	1209	789	161	79	158	114	10	82	host	gene-SERP0119
gene-SERP0293	3277	3695	2434	2267	1730	1938	282	96	310	200	25	124	host	sirR
gene-SERP0514	2129	1917	1440	1344	1254	1300	203	118	314	139	31	116	host	gene-SERP0514
gene-SERP1597	1013	1070	1210	690	666	997	436	321	746	342	160	597	host	gene-SERP1597
gene-SERP1931	1130	623	1134	789	635	924	237	134	247	266	31	100	host	gene-SERP1931
gene-SERP0780	1231	1387	861	1107	1305	753	181	91	118	94	27	103	host	gene-SERP0780
gene-SERP1852	1242	1111	872	783	737	793	132	54	144	83	24	61	host	moaD
gene-SERP1648	741	410	1257	582	324	1337	439	246	1166	253	114	781	host	xhlB
gene-SERP0475	3341	1865	3368	2669	2496	1969	365	211	360	163	48	173	host	gene-SERP0475
gene-SERP1998	410	442	299	304	358	285	37	25	37	27	5	17	host	gene-SERP1998
gene-SERP1851	2081	1836	1582	1463	1309	1355	207	79	267	146	35	103	host	mobA
gene-SERP2291	64	45	27	46	42	27	2	2	9	1	0	0	host	gene-SERP2291
gene-FDH45_gp062	0	0	0	6909	4805	5306	55613	50903	47978	17682	22262	28254	phage	gene-FDH45_gp062
gene-SERP0222	285	323	202	179	123	202	16	11	33	19	0	9	host	gene-SERP0222
gene-SERP2070	144	265	93	82	209	76	16	35	17	29	12	14	host	gene-SERP2070
gene-SERP0978	3580	3084	3003	2850	2790	2529	446	177	565	220	70	201	host	gene-SERP0978
gene-SERP2473	1407	1225	1070	12132	12959	11548	4856	4594	6700	1037	938	1685	host	gene-SERP2473
gene-SERP1285	3017	2367	2522	2022	2190	1761	260	137	298	123	23	108	host	gene-SERP1285
gene-SERP2185	1304	1363	1194	1196	722	497	207	67	94	86	19	45	host	cysC
gene-SERP1340	339	314	250	215	251	222	35	22	50	33	13	14	host	gene-SERP1340
gene-SERP0395	3295	2899	2637	2119	2219	1982	285	117	294	284	50	167	host	gene-SERP0395
gene-SERP1661	2024	2071	2757	1992	2274	2116	350	243	424	221	44	152	host	gene-SERP1661
gene-SERP1719	10364	14263	6903	9200	10984	7025	1903	1132	2049	497	265	641	host	glyA
gene-SERP2250	799	800	594	535	575	525	64	59	91	60	12	39	host	arcA
gene-SERP0870	5729	7877	4214	4829	5713	3807	932	662	1141	379	100	329	host	miaA
gene-SERP2549	13794	13826	10164	10200	10375	9307	2239	986	2116	782	241	887	host	gyrB
gene-SERP1160	2602	2117	2328	1805	1604	1843	317	153	483	205	33	178	host	gene-SERP1160
gene-SERP2456	12181	12209	7721	10565	9752	7210	1351	638	1398	510	177	518	host	gene-SERP2456
gene-SERP0307	11041	10548	10843	8552	8707	9265	1661	837	1654	986	219	723	host	gene-SERP0307
gene-SERP0739	34746	34369	6946	17042	19925	4314	1492	1336	485	1050	342	206	host	gene-SERP0739
gene-SERP1889	1948	1944	1613	1474	1649	1426	220	137	296	198	46	119	host	gene-SERP1889
gene-SERP0610	2835	1932	3583	2605	2161	3418	419	269	733	408	57	270	host	gene-SERP0610
gene-SERP0784	3140	2697	3437	2690	2806	2607	469	226	538	269	57	245	host	gene-SERP0784
gene-SERP0787	1890	2051	1154	1069	1241	905	197	98	211	161	64	126	host	gene-SERP0787
gene-SERP1681	6705	5201	4298	3683	2832	3517	648	245	671	648	67	337	host	gene-SERP1681
gene-SERP0704	12097	20836	6919	7374	7357	10055	1619	773	2470	627	171	735	host	pyc
gene-SERP1045	3645	3051	2832	2124	2124	2512	370	264	447	258	66	195	host	cmk
gene-SERP0052	287	251	414	221	239	244	40	15	62	34	4	39	host	gene-SERP0052
gene-SERP0669	22439	25033	16286	15318	19514	13904	2673	1706	3240	1062	340	1004	host	ptsH
gene-SERP0049	29036	16873	28550	25995	17684	26759	2867	1696	3649	1311	311	1419	host	gene-SERP0049
gene-SERP2123	1007	1047	915	890	1126	647	145	94	171	77	21	79	host	ogt
gene-SERP2210	620	319	523	472	382	502	75	30	106	125	8	65	host	gene-SERP2210
gene-SERP2404	1327	1156	901	694	805	702	98	64	114	111	13	58	host	gene-SERP2404
gene-SERP2045	739	466	701	515	495	425	72	51	131	45	13	52	host	gene-SERP2045
gene-SERP1115	4784	5476	3540	3188	3661	2963	481	286	496	225	51	199	host	gene-SERP1115
gene-SERP2043	3378	4082	1804	2027	2802	1374	420	362	327	135	43	196	host	gene-SERP2043
gene-SERP1151	1136	756	1294	934	611	990	158	64	182	272	16	74	host	gene-SERP1151
gene-SERP0302	119	121	79	73	128	55	14	8	9	4	4	4	host	gene-SERP0302
gene-SERP1811	73142	41127	66075	63804	43738	107626	10850	3961	21541	5552	1011	5468	host	secY
gene-FDH45_gp103	0	0	0	16212	10396	11831	23009	30732	28500	1412	2093	2333	phage	gene-FDH45_gp103
gene-SERP2262	6750	7360	6318	4819	5233	6551	964	667	1868	816	158	811	host	gene-SERP2262
gene-SERP1494	2250	1749	2138	1802	1662	1853	336	189	481	265	38	166	host	gene-SERP1494
gene-SERP0324	2381	2980	485	784	897	372	97	61	86	81	17	53	host	scdA
gene-SERP1797	735	419	773	549	375	577	91	45	121	191	20	62	host	gene-SERP1797
gene-SERP1270	6757	5807	7476	7556	6575	6846	1487	1137	1966	475	158	473	host	gene-SERP1270
gene-SERP1020	51492	35520	51080	43696	33299	50175	7514	2800	9460	4724	760	3447	host	pbp2
gene-SERP0745	10635	13436	8969	6960	8083	6452	932	400	967	444	94	358	host	ftsL
gene-SERP0544	559	581	536	527	537	438	107	51	128	103	19	42	host	gene-SERP0544
gene-SERP1075	1987	1370	1729	1075	1422	1226	257	132	332	285	51	183	host	gene-SERP1075
gene-SERP0699	1040	919	817	622	765	604	107	71	140	77	15	49	host	gene-SERP0699
gene-SERP1189	4565	5778	3327	3289	3978	2753	461	284	476	199	70	198	host	gene-SERP1189
gene-SERP2189	661	964	394	532	371	252	94	35	82	50	9	42	host	gene-SERP2189
gene-SERP0707	7189	4296	3809	3492	2406	3059	601	276	697	431	53	322	host	gene-SERP0707
gene-SERP2197	1796	1475	1374	1224	1228	1165	226	82	239	165	30	108	host	gene-SERP2197
gene-SERP0566	3259	2610	2096	2007	1531	1996	395	145	358	273	32	193	host	gene-SERP0566
gene-SERP1949	629	473	428	416	303	372	55	16	59	77	7	25	host	tcaR
gene-SERP0497	14681	18982	10444	13086	15888	9607	2121	1399	2336	1292	404	1051	host	sufD
gene-SERP0106	1786	1359	1353	1220	1013	1076	210	80	218	131	10	96	host	gene-SERP0106
gene-SERP0110	2476	1284	2125	1990	809	1868	316	210	548	597	73	252	host	gene-SERP0110
gene-SERP1451	2540	1431	811	696	641	590	101	29	88	140	7	66	host	gene-SERP1451
gene-SERP1832	23851	14547	38613	22368	17058	33506	4729	2997	7776	2406	618	2270	host	rpsJ
gene-SERP2139	61	32	33	42	22	33	7	2	5	8	0	4	host	gene-SERP2139
gene-SERP1084	6844	5736	5751	4225	4195	3950	677	241	667	343	49	262	host	xseA
gene-SERP2344	2430	5684	700	981	2457	654	149	204	175	125	49	73	host	gene-SERP2344
gene-SERP0905	66	47	51	49	26	56	23	5	19	12	3	7	host	rpsN-1
gene-FDH45_gp005	1	0	0	4286	3471	3556	220006	168691	198858	29993	48466	50395	phage	gene-FDH45_gp005
gene-SERP0392	6348	6638	2694	3584	3882	2697	544	315	481	255	70	267	host	gene-SERP0392
gene-SERP1027	3936	4524	3492	3922	4005	3443	466	190	510	210	23	184	host	papS
gene-SERP0205	3275	3106	2506	2329	3004	1914	384	221	428	279	44	192	host	gene-SERP0205
gene-SERP0589	2780	2902	2531	2437	3064	2243	400	201	411	165	46	211	host	mgtE
gene-FDH45_gp118	0	0	0	2008	2820	1624	62704	74929	75531	3599	5783	5049	phage	gene-FDH45_gp118
gene-SERP2510	14575	12453	12826	9326	8435	9413	1288	556	1764	1183	139	994	host	ermA-3
gene-SERP0183	70782	54736	76020	63002	65011	64463	16402	10569	21247	10944	2251	7546	host	rpoB
gene-SERP0809	1661	1149	1379	1127	1085	1079	114	65	179	170	19	111	host	gene-SERP0809
gene-SERP0081	3158	1098	1932	1862	858	1538	353	88	440	277	35	199	host	gene-SERP0081
gene-SERP2311	437	264	336	260	222	245	36	28	47	54	12	22	host	gene-SERP2311
gene-SERP1082	5157	4406	4344	3757	3431	3149	551	275	588	350	60	270	host	ispA
gene-SERP2314	4673	5067	4055	3469	6526	2134	594	501	454	372	103	370	host	gene-SERP2314
gene-SERP0343	6855	6093	6724	5528	4929	5584	943	615	1213	452	99	389	host	gene-SERP0343
gene-SERP0040	1341	1286	1038	879	1207	845	154	77	177	85	29	88	host	gene-SERP0040
gene-SERP2246	1089	962	943	878	811	897	101	50	98	57	16	56	host	gene-SERP2246
gene-SERP1093	16859	19343	12681	12414	15673	12810	1816	1024	1753	1111	251	805	host	efp
gene-SERP1884	3613	2490	4364	3495	2733	2764	620	324	664	857	143	297	host	gene-SERP1884
gene-SERP0077	59	15	34	25	12	20	4	1	6	4	0	8	host	gene-SERP0077
gene-SERP0697	676	757	596	640	674	528	131	99	150	121	32	65	host	gene-SERP0697
gene-SERP0952	634	350	534	498	316	485	72	37	69	100	10	27	host	gene-SERP0952
gene-SERP1698	548	582	452	478	701	331	54	64	86	91	15	36	host	thiE
gene-SERP0874	1482	829	1886	1250	1187	1433	217	94	292	271	22	108	host	gene-SERP0874
gene-SERP2325	79	87	71	68	52	47	16	11	20	17	4	13	host	gene-SERP2325
gene-SERP1588	7043	4862	5290	4831	4122	5468	830	396	1021	602	83	369	host	gene-SERP1588
gene-SERP2309	601	413	448	324	226	336	33	29	57	47	7	20	host	gene-SERP2309
gene-SERP1572	41	52	21	25	26	18	3	6	8	7	0	4	host	gene-SERP1572
gene-SERP2195	2709	1782	3016	2437	2224	2248	500	361	787	355	84	410	host	gene-SERP2195
gene-SERP2467	59	45	60	68	66	61	13	6	11	14	2	3	host	gene-SERP2467
gene-SERP0017	184	81	162	109	70	115	18	6	30	24	1	7	host	gene-SERP0017
gene-SERP1450	5034	6637	2360	2577	4048	1934	484	386	530	305	90	293	host	gene-SERP1450
gene-SERP1367	4535	3296	2457	2448	2369	2078	305	196	462	371	63	203	host	hemH
gene-SERP1471	1791	776	1416	1261	719	1011	138	66	170	351	19	87	host	gene-SERP1471
gene-SERP1656	736	451	504	444	310	480	59	30	83	46	7	42	host	gene-SERP1656
gene-SERP0830	6357	5270	5572	5503	6618	5000	1085	579	1231	658	148	569	host	proS
gene-SERP1246	10995	9625	8689	8284	7359	8806	1142	600	1543	643	132	540	host	thrS
gene-FDH45_gp175	0	0	0	6388	5632	5666	109053	125660	108962	14919	21878	21480	phage	gene-FDH45_gp175
gene-SERP0252	1719	1633	1204	1317	1428	962	273	116	240	122	36	112	host	gene-SERP0252
gene-SERP1112	4730	4674	3914	3937	3598	3419	681	259	651	274	82	250	host	glk
gene-SERP1168	2621	1683	1007	1783	1464	935	339	140	276	175	37	140	host	gene-SERP1168
gene-SERP1828	53624	27371	74347	51064	33976	81938	9523	3465	16489	4804	884	4775	host	rplB
gene-SERP0109	348	395	263	270	232	217	127	60	173	78	14	75	host	gltD
gene-SERP2471	2339	1538	1764	6128	5153	6400	3483	2478	5567	957	500	1501	host	gene-SERP2471
gene-SERP0201	468	332	444	381	369	404	88	55	128	52	21	32	host	gene-SERP0201
gene-SERP0135	36015	28999	33273	32984	28891	26124	10128	8218	9800	1984	907	2216	host	gene-SERP0135
gene-SERP1905	1743	2084	921	1165	1392	950	142	85	123	114	18	51	host	gene-SERP1905
gene-SERP2527	159	127	139	114	108	116	32	8	27	26	4	6	host	gene-SERP2527
gene-FDH45_gp196	0	0	0	535	434	357	8894	5242	8460	23121	27813	28641	phage	gene-FDH45_gp196
gene-SERP0804	4245	2663	3460	4086	3083	6133	1030	398	1140	728	77	400	host	rpsP
gene-SERP0145	4215	3304	3674	2784	3456	2543	417	276	536	513	70	282	host	gene-SERP0145
gene-SERP0322	5889	5112	4341	3273	3541	3029	488	295	599	354	67	268	host	gene-SERP0322
gene-FDH45_gp128	0	0	0	10458	5900	6693	29269	32069	30448	1137	1826	1819	phage	gene-FDH45_gp128
gene-SERP1877	1056	801	893	813	884	720	115	57	136	91	13	50	host	gene-SERP1877
gene-SERP0998	8407	9640	6078	6219	8902	4784	1126	836	1114	464	172	404	host	gene-SERP0998
gene-SERP1079	3530	3733	3776	3119	4755	2814	621	294	681	405	92	310	host	lpdA
gene-FDH45_gp091	0	0	0	8803	7185	6640	19567	23451	22578	2407	2613	2592	phage	gene-FDH45_gp091
gene-SERP1301	12920	14034	18427	13725	14856	14465	1737	768	2256	1163	167	847	host	gene-SERP1301
gene-FDH45_gp194	0	0	0	444	259	244	5218	2160	3993	12291	9473	12593	phage	gene-FDH45_gp194
gene-SERP1891	4368	5350	4114	3453	4327	2951	422	233	478	301	67	228	host	gene-SERP1891
gene-SERP2112	476	327	272	268	230	219	48	16	71	75	9	16	host	gene-SERP2112
gene-SERP1917	4341	2087	4087	2998	3006	2082	470	301	466	273	64	197	host	gene-SERP1917
gene-SERP0421	3935	4378	3531	2961	3789	2730	417	256	478	297	73	213	host	prfB
gene-SERP1030	19615	27643	15736	16573	22628	14392	2576	1954	2633	1090	395	998	host	gene-SERP1030
gene-SERP1923	212	61	159	84	61	120	23	3	13	9	0	3	host	gene-SERP1923
gene-SERP2339	295	139	163	208	194	169	33	16	38	69	4	18	host	gene-SERP2339
gene-SERP1525	69	52	69	48	38	69	10	10	38	6	5	15	host	gene-SERP1525
gene-SERP0451	4128	2727	5041	4647	3897	5130	691	401	1117	618	94	397	host	smpB
gene-SERP0173	2715	2456	2131	2241	2500	1758	317	192	346	144	29	125	host	gene-SERP0173
gene-SERP1735	8731	5555	9583	6910	5691	7510	1051	511	1407	1121	145	540	host	rpoE
gene-SERP0458	961	687	1036	947	911	742	145	77	207	198	30	100	host	gene-SERP0458
gene-SERP2049	1434	1765	712	950	1665	573	185	179	132	78	45	78	host	gene-SERP2049
gene-SERP1581	18043	17576	12647	11697	12963	11067	2184	1271	2395	1079	291	934	host	folA-2
gene-FDH45_gp141	0	0	0	30892	23342	25259	11007	10364	13477	2828	2386	3834	phage	gene-FDH45_gp141
gene-SERP0491	5010	3792	3139	3047	2149	2464	610	278	793	373	90	376	host	gene-SERP0491
gene-SERP1267	3413	3657	2489	2568	2878	2292	380	207	442	212	48	205	host	gene-SERP1267
gene-SERP2040	455	332	438	305	337	362	61	30	73	39	13	24	host	gene-SERP2040
gene-SERP0883	1941	2197	883	902	1176	785	161	120	177	104	43	154	host	gene-SERP0883
gene-SERP0079	5639	2030	2229	3950	1463	2148	503	230	331	276	38	104	host	gene-SERP0079
gene-SERP2280	894	929	855	887	698	709	125	42	137	110	22	66	host	gene-SERP2280
gene-SERP0214	1752	1955	1303	1228	1811	1013	235	139	213	123	28	114	host	gene-SERP0214
gene-SERP1609	54	74	52	49	45	47	34	14	54	13	8	53	host	gene-SERP1609
gene-SERP1232	5389	5094	4421	4564	5122	3861	763	431	832	433	119	345	host	hemB
gene-SERP2249	458	426	413	379	368	323	55	13	69	49	8	28	host	arcB-1
gene-SERP2451	475	577	324	338	426	239	47	24	41	37	0	35	host	gene-SERP2451
gene-SERP0519	11440	6471	17897	11405	9686	20317	1239	726	2527	1924	188	811	host	dltB
gene-SERP1987	3465	20787	217	1067	2483	158	146	265	44	97	65	22	host	narG
gene-SERP0473	257	185	194	133	102	127	12	7	15	18	3	6	host	gene-SERP0473
gene-SERP0665	585	379	477	520	412	364	44	23	70	26	19	35	host	gene-SERP0665
gene-SERP2020	235	165	135	164	149	122	23	11	31	18	1	14	host	gene-SERP2020
gene-SERP0654	4517	3842	1884	6691	7155	516	1390	620	669	578	185	401	host	purL
gene-SERP1776	1216	486	1054	667	629	670	162	73	215	155	17	126	host	gene-SERP1776
gene-SERP1568	22	7	11	6	3	5	2	0	5	4	0	1	host	gene-SERP1568
gene-SERP1118	133	80	86	93	51	74	7	13	11	3	0	6	host	gene-SERP1118
gene-SERP0233	844	668	570	557	528	524	122	51	118	97	20	50	host	gene-SERP0233
gene-SERP0291	49272	11764	36595	38323	6033	26391	4758	414	2497	2999	198	1428	host	sitB
gene-SERP0658	9242	2795	6251	6691	9296	849	1270	643	470	519	157	434	host	purH
gene-SERP2160	280	119	250	176	128	147	23	12	40	16	5	8	host	gene-SERP2160
gene-FDH45_gp144	0	0	0	96231	88509	73567	33178	26425	40726	13626	11197	14635	phage	gene-FDH45_gp144
gene-SERP0538	7555	5056	6343	5757	4770	5456	903	440	1174	619	89	417	host	mnhA
gene-FDH45_gp147	0	0	0	103970	106551	73881	28126	27177	33167	12467	11550	14296	phage	gene-FDH45_gp147
gene-SERP1023	2121	1650	1783	1578	1570	1459	223	111	285	143	21	110	host	gene-SERP1023
gene-SERP2472	2989	2485	2239	18424	19480	17870	9682	8116	14483	2209	1551	3476	host	hsdM
gene-SERP0779	4229	4495	4111	3772	5290	2987	680	392	697	467	59	347	host	priA
gene-SERP0193	138	119	95	78	91	84	20	5	12	12	4	3	host	gene-SERP0193
gene-SERP1268	3666	4002	2588	2325	2535	2164	343	184	390	202	49	159	host	gene-SERP1268
gene-SERP1635	5004	2275	6554	3698	2116	6935	3062	1305	5918	1910	689	3977	host	gene-SERP1635
gene-SERP2431	449	280	412	295	305	284	62	20	66	85	7	49	host	arsC-2
gene-SERP0835	2485	2192	3176	2487	2606	2954	423	189	647	271	57	218	host	gene-SERP0835
gene-FDH45_gp021	0	0	0	1768	1672	1176	1279	1586	1412	322	610	537	phage	gene-FDH45_gp021
gene-SERP_tRNA-Met-4	2391	1538	3341	2168	1327	3319	468	156	496	159	42	154	host	gene-SERP_tRNA-Met-4
gene-SERP1990	2469	8768	380	474	966	237	74	57	62	108	23	29	host	nirB
gene-SERP1929	206	153	142	164	119	140	35	7	45	23	7	14	host	gene-SERP1929
gene-SERP1755	1172	1096	894	789	1039	560	199	117	205	138	38	120	host	czrA
