# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR29715797_sorted.bam" "SRR29715796_sorted.bam" "SRR29715803_sorted.bam" "SRR29715802_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR29715797_sorted.bam	SRR29715796_sorted.bam	SRR29715803_sorted.bam	SRR29715802_sorted.bam
gene-PA0404	AE004091.2	446339	446773	-	435	92	114	112	90
gene-PA0405	AE004091.2	446773	447342	-	570	182	185	212	125
gene-PA0406	AE004091.2	447391	448350	-	960	126	118	104	58
gene-PA0407	AE004091.2	448431	449384	-	954	786	995	490	423
gene-PA0408	AE004091.2	449639	450046	+	408	471	653	430	333
gene-PA0409	AE004091.2	450093	450458	+	366	1060	1435	647	531
gene-PA0410	AE004091.2	450509	451045	+	537	241	338	267	182
gene-PA0411	AE004091.2	451130	453178	+	2049	820	1139	1018	721
gene-PA0412	AE004091.2	453239	454114	+	876	402	522	502	330
gene-PA0413	AE004091.2	454126	461544	+	7419	1003	1307	1598	1016
gene-PA0414	AE004091.2	461537	462568	+	1032	88	126	122	74
gene-PA0415	AE004091.2	462565	463071	+	507	86	79	65	55
gene-PA0416	AE004091.2	463079	463873	+	795	23	40	40	18
gene-PA0417	AE004091.2	463949	464560	+	612	43	65	30	49
gene-PA0418	AE004091.2	464568	465983	-	1416	170	205	149	97
gene-PA0419	AE004091.2	466018	466740	-	723	65	87	56	54
gene-PA0420	AE004091.2	466833	468236	-	1404	201	252	231	139
gene-PA0421	AE004091.2	468410	469900	+	1491	250	297	188	141
gene-PA0422	AE004091.2	470081	470650	+	570	125	124	67	86
gene-PA0423	AE004091.2	470662	471237	+	576	101	155	101	58
gene-PA0424	AE004091.2	471306	471749	-	444	92	111	80	51
gene-PA0425	AE004091.2	472024	473175	+	1152	323	429	275	238
gene-PA0426	AE004091.2	473191	476331	+	3141	862	1251	973	614
gene-PA0427	AE004091.2	476333	477790	+	1458	292	363	271	188
gene-PA0428	AE004091.2	477886	479805	-	1920	402	543	409	261
gene-PA0429	AE004091.2	480056	481126	-	1071	672	989	774	582
gene-PA0430	AE004091.2	481196	482068	-	873	467	569	482	395
gene-PA0431	AE004091.2	482111	482665	-	555	246	297	203	143
gene-PA0432	AE004091.2	482706	484115	-	1410	922	1218	785	568
gene-PA0433	AE004091.2	484404	484838	+	435	31	52	13	16
gene-PA0434	AE004091.2	484964	487156	+	2193	70	102	40	43
gene-PA0435	AE004091.2	487167	488645	+	1479	30	48	36	17
gene-PA0436	AE004091.2	488730	489350	+	621	221	249	157	130
gene-PA0437	AE004091.2	489387	490658	-	1272	121	154	120	96
gene-PA0438	AE004091.2	490648	491898	-	1251	103	124	66	72
gene-PA0439	AE004091.2	492080	493357	-	1278	18	29	10	9
gene-PA0440	AE004091.2	493354	494721	-	1368	30	47	17	8
gene-PA0441	AE004091.2	494816	496255	-	1440	74	86	48	25
gene-PA0442	AE004091.2	496362	496478	-	117	3	5	6	3
gene-PA0443	AE004091.2	496871	498361	+	1491	37	54	28	10
gene-PA0444	AE004091.2	498420	499703	+	1284	46	45	31	20
gene-PA0445	AE004091.2	500104	501120	-	1017	18	39	28	23
gene-PA0446	AE004091.2	501376	502599	-	1224	216	253	192	145
gene-PA0447	AE004091.2	502719	503900	-	1182	247	368	424	246
gene-PA0448	AE004091.2	504121	505029	+	909	57	88	34	30
gene-PA0449	AE004091.2	505047	505586	+	540	41	51	23	23
gene-PA0450	AE004091.2	505629	507251	-	1623	88	81	41	35
gene-PA0451	AE004091.2	507631	508962	+	1332	19	25	11	8
gene-PA0452	AE004091.2	508959	509753	+	795	14	26	7	7
gene-PA0453	AE004091.2	509825	510499	-	675	24	42	18	10
gene-PA0454	AE004091.2	510589	512790	-	2202	163	235	181	122
gene-PA0455	AE004091.2	513051	514427	-	1377	139	169	167	110
gene-PA0456	AE004091.2	514775	514984	+	210	220	329	187	188
gene-PA0457	AE004091.2	515135	515659	+	525	58	72	40	39
gene-PA0457.1	AE004091.2	515653	516027	-	375	44	43	23	25
gene-PA0458	AE004091.2	516029	517462	-	1434	75	88	71	46
gene-PA0459	AE004091.2	518083	520635	+	2553	58	64	39	25
gene-PA0460	AE004091.2	520737	521315	+	579	63	186	73	38
gene-PA0461	AE004091.2	521630	522517	-	888	160	272	128	138
gene-PA0462	AE004091.2	522465	523169	+	705	98	116	53	44
gene-PA0463	AE004091.2	523254	523943	+	690	72	114	69	53
gene-PA0464	AE004091.2	523943	525367	+	1425	158	233	153	67
gene-PA0465	AE004091.2	525469	526827	+	1359	37	63	31	29
gene-PA0466	AE004091.2	526877	527179	+	303	11	20	12	12
gene-PA0467	AE004091.2	527324	527944	-	621	30	31	30	20
gene-PA0468	AE004091.2	527963	528913	-	951	73	76	51	29
gene-PA0469	AE004091.2	528999	529856	+	858	118	153	117	75
gene-PA0470	AE004091.2	530029	532437	-	2409	111	129	66	56
gene-PA0471	AE004091.2	532541	533512	-	972	8	12	7	0
gene-PA0472	AE004091.2	533509	534027	-	519	11	14	6	3
gene-PA0473	AE004091.2	534196	534945	+	750	19	29	21	19
gene-PA0474	AE004091.2	535085	535489	+	405	0	3	0	1
gene-PA0475	AE004091.2	535539	536108	+	570	11	14	2	2
gene-PA0476	AE004091.2	536142	537869	-	1728	91	164	68	55
gene-PA0477	AE004091.2	538217	539143	-	927	56	66	26	26
gene-PA0478	AE004091.2	539231	539707	+	477	26	44	19	19
gene-PA0479	AE004091.2	539785	540735	-	951	50	60	25	28
gene-PA0480	AE004091.2	540839	541636	+	798	25	28	7	10
gene-PA0481	AE004091.2	541679	542122	+	444	52	85	49	34
gene-PA0482	AE004091.2	542170	544347	-	2178	239	275	276	181
gene-PA0483	AE004091.2	544654	545097	+	444	39	39	42	41
gene-PA0484	AE004091.2	545129	545644	+	516	4	10	8	7
gene-PA0485	AE004091.2	546334	547230	-	897	369	421	352	208
gene-PA0486	AE004091.2	547432	548406	-	975	82	109	78	57
gene-PA0487	AE004091.2	548468	549226	-	759	60	105	66	51
gene-PA0488	AE004091.2	549294	549614	-	321	21	27	9	4
gene-PA0489	AE004091.2	549656	550381	-	726	28	41	15	17
gene-PA0490	AE004091.2	550520	550813	-	294	211	276	113	76
gene-PA0491	AE004091.2	550867	551793	-	927	46	70	39	33
gene-PA0492	AE004091.2	551911	552669	+	759	210	226	237	168
gene-PA0493	AE004091.2	552746	552994	+	249	19	23	21	23
gene-PA0494	AE004091.2	553005	554381	+	1377	46	57	90	41
gene-PA0495	AE004091.2	554383	555261	+	879	71	105	93	61
gene-PA0496	AE004091.2	555251	556228	+	978	53	64	60	48
gene-PA0497	AE004091.2	556275	557276	-	1002	58	87	90	58
gene-PA0498	AE004091.2	557354	558361	-	1008	121	137	48	55
gene-PA0499	AE004091.2	558377	559078	-	702	52	81	27	27
gene-PA0500	AE004091.2	559644	560702	+	1059	72	130	118	72
gene-PA0501	AE004091.2	560808	562013	+	1206	43	44	32	27
gene-PA0502	AE004091.2	562006	562728	+	723	71	91	83	44
gene-PA0503	AE004091.2	562721	563545	+	825	32	37	24	17
gene-PA0504	AE004091.2	563549	564235	+	687	21	18	18	15
gene-PA0505	AE004091.2	564344	564574	+	231	88	168	60	66
gene-PA0506	AE004091.2	564914	566719	+	1806	559	755	251	252
gene-PA0507	AE004091.2	566932	568728	+	1797	32	33	21	18
gene-PA0508	AE004091.2	569002	570780	+	1779	58	76	57	36
gene-PA0509	AE004091.2	571111	572592	-	1482	58	91	230	130
gene-PA0510	AE004091.2	572583	573422	-	840	21	39	23	31
gene-PA0511	AE004091.2	573433	574596	-	1164	83	88	126	84
gene-PA0512	AE004091.2	574590	575105	-	516	52	58	66	73
gene-PA0513	AE004091.2	575080	575523	-	444	30	30	20	32
gene-PA0514	AE004091.2	575516	576040	-	525	26	61	58	30
gene-PA0515	AE004091.2	576037	576489	-	453	39	43	56	42
gene-PA0516	AE004091.2	576498	577676	-	1179	60	143	98	81
gene-PA0517	AE004091.2	577673	578032	-	360	88	155	60	53
gene-PA0518	AE004091.2	578029	578343	-	315	55	79	30	39
gene-PA0519	AE004091.2	578394	580100	-	1707	349	490	221	244
gene-PA0520	AE004091.2	580316	581098	+	783	34	35	26	24
gene-PA0521	AE004091.2	581133	581660	+	528	23	25	24	15
gene-PA0522	AE004091.2	581668	581925	+	258	6	7	5	1
gene-PA0523	AE004091.2	582015	582455	+	441	67	84	90	98
gene-PA0524	AE004091.2	582455	583855	+	1401	147	178	202	222
gene-PA0525	AE004091.2	583857	585695	+	1839	105	92	124	108
gene-PA0526	AE004091.2	585702	585896	-	195	38	40	22	28
gene-PA0527	AE004091.2	585980	586663	-	684	265	409	196	187
gene-PA0527.1	AE004091.2	586867	586990	+	124	2841	4595	3115	3410
gene-PA0528	AE004091.2	587017	587895	-	879	89	79	70	68
gene-PA0529	AE004091.2	587997	588698	+	702	72	104	40	64
gene-PA0530	AE004091.2	588924	590105	+	1182	23	40	29	22
gene-PA0531	AE004091.2	590105	590821	+	717	29	24	15	13
gene-PA0532	AE004091.2	590896	591402	-	507	56	61	30	24
gene-PA0533	AE004091.2	591445	592935	+	1491	45	73	47	36
gene-PA0534	AE004091.2	593273	594562	+	1290	78	137	103	82
gene-PA0535	AE004091.2	594580	595134	+	555	43	84	54	33
gene-PA0536	AE004091.2	595245	596270	-	1026	100	146	81	43
gene-PA0537	AE004091.2	596274	596882	-	609	68	123	46	48
gene-PA0538	AE004091.2	596970	597479	-	510	68	85	37	40
gene-PA0539	AE004091.2	597708	598538	+	831	36	33	35	20
gene-PA0540	AE004091.2	598608	598994	+	387	19	24	22	18
gene-PA0541	AE004091.2	599107	599565	+	459	149	231	86	63
gene-PA0542	AE004091.2	599757	600176	-	420	94	114	70	60
gene-PA0543	AE004091.2	600426	601394	+	969	33	37	13	23
gene-PA0544	AE004091.2	601398	602141	-	744	104	173	79	79
gene-PA0545	AE004091.2	602346	603650	+	1305	219	281	62	58
gene-PA0546	AE004091.2	603706	604896	-	1191	2103	2760	1477	904
gene-PA0547	AE004091.2	604912	605913	-	1002	1574	2410	1017	688
gene-PA0548	AE004091.2	606160	608157	+	1998	780	1067	679	508
gene-PA0549	AE004091.2	608157	609221	+	1065	300	384	343	205
gene-PA0550	AE004091.2	609202	609999	-	798	119	145	114	86
gene-PA0551	AE004091.2	610214	611275	+	1062	232	280	186	142
gene-PA0552	AE004091.2	611281	612444	+	1164	248	316	162	119
gene-PA0553	AE004091.2	612517	612717	+	201	83	101	46	50
gene-PA0554	AE004091.2	612877	613218	+	342	137	182	86	74
gene-PA0555	AE004091.2	613338	614402	+	1065	227	337	212	143
gene-PA0556	AE004091.2	614468	614950	+	483	14	23	12	10
gene-PA0557	AE004091.2	614952	615608	-	657	17	43	21	17
gene-PA0558	AE004091.2	615607	616374	+	768	18	34	21	16
gene-PA0559	AE004091.2	616371	617549	-	1179	132	183	68	41
gene-PA0560	AE004091.2	617662	618150	+	489	106	139	72	68
gene-PA0561	AE004091.2	618176	619330	+	1155	261	294	238	158
gene-PA0562	AE004091.2	619332	620006	-	675	137	128	103	58
gene-PA0563	AE004091.2	620135	620488	-	354	388	515	264	262
gene-PA0564	AE004091.2	620666	621577	-	912	36	48	28	16
gene-PA0565	AE004091.2	621695	622033	+	339	20	24	20	11
gene-PA0566	AE004091.2	622023	622538	-	516	42	74	32	28
gene-PA0567	AE004091.2	622726	622884	+	159	36	74	28	19
gene-PA0568	AE004091.2	622894	623352	-	459	54	109	57	32
gene-PA0569	AE004091.2	623368	623838	-	471	28	38	25	22
gene-PA0570	AE004091.2	623852	624199	-	348	22	38	15	16
gene-PA0571	AE004091.2	624189	624803	-	615	58	91	54	28
gene-PA0572	AE004091.2	624994	627765	-	2772	98	103	53	44
gene-PA0573	AE004091.2	628335	628670	-	336	29	52	27	17
gene-PA0574	AE004091.2	628763	629884	-	1122	206	252	180	110
gene-PA0574.1	AE004091.2	630434	630510	-	77	41	55	144	83
gene-PA0575	AE004091.2	630527	634264	-	3738	111	126	82	31
gene-PA0576	AE004091.2	634371	636224	-	1854	1684	2816	2354	1430
gene-PA0577	AE004091.2	636304	638298	-	1995	767	1033	874	513
gene-PA0578	AE004091.2	638381	638830	-	450	138	190	155	103
gene-PA0579	AE004091.2	638900	639115	-	216	619	807	500	390
gene-PA0580	AE004091.2	639316	640341	+	1026	343	467	238	179
gene-PA0581	AE004091.2	640420	640989	-	570	330	423	239	151
gene-PA0582	AE004091.2	641073	641426	+	354	143	155	103	64
gene-PA0583	AE004091.2	641417	641959	+	543	111	154	67	49
gene-PA0584	AE004091.2	641932	643164	-	1233	130	138	81	54
gene-PA0585	AE004091.2	643208	643714	-	507	9	14	5	6
gene-PA0586	AE004091.2	643808	645361	-	1554	39	73	34	29
gene-PA0587	AE004091.2	645358	646629	-	1272	86	106	50	34
gene-PA0588	AE004091.2	646730	648652	-	1923	130	180	102	63
gene-PA0589	AE004091.2	648931	649263	-	333	48	57	23	15
gene-PA0590	AE004091.2	649307	650158	-	852	178	240	212	118
gene-PA0591	AE004091.2	650158	650538	-	381	62	69	62	49
gene-PA0592	AE004091.2	650575	651381	-	807	198	302	224	151
gene-PA0593	AE004091.2	651497	652483	-	987	518	548	434	278
gene-PA0594	AE004091.2	652480	653772	-	1293	930	1398	955	647
gene-PA0595	AE004091.2	653753	656527	-	2775	4389	5768	4532	2916
gene-PA0596	AE004091.2	656654	657670	+	1017	191	235	177	116
gene-PA0597	AE004091.2	657667	658341	+	675	76	78	57	38
gene-PA0598	AE004091.2	658343	659101	+	759	71	107	58	49
gene-PA0599	AE004091.2	659102	660163	-	1062	89	134	75	63
gene-PA0600	AE004091.2	660315	662708	+	2394	172	238	154	92
gene-PA0601	AE004091.2	662754	663386	+	633	28	51	43	31
gene-PA0602	AE004091.2	663515	664549	+	1035	38	70	49	24
gene-PA0603	AE004091.2	664783	665892	+	1110	849	1254	671	586
gene-PA0604	AE004091.2	665948	666994	+	1047	304	503	413	303
gene-PA0605	AE004091.2	667108	668355	+	1248	187	238	256	168
gene-PA0606	AE004091.2	668461	669291	+	831	82	105	115	92
gene-PA0607	AE004091.2	669415	670089	+	675	169	218	252	132
gene-PA0608	AE004091.2	670089	670907	+	819	240	350	222	192
gene-PA0609	AE004091.2	670980	672458	+	1479	272	391	355	242
gene-PA0610	AE004091.2	672777	673091	-	315	189	249	103	64
gene-PA0611	AE004091.2	673191	673961	-	771	332	356	261	140
gene-PA0612	AE004091.2	674419	674619	+	201	14	10	1	5
gene-PA0613	AE004091.2	674667	675026	+	360	21	25	4	8
gene-PA0614	AE004091.2	675390	675839	+	450	28	36	34	12
gene-PA0615	AE004091.2	675861	676376	+	516	48	71	33	33
gene-PA0616	AE004091.2	676373	676930	+	558	17	28	20	21
gene-PA0617	AE004091.2	677083	677409	+	327	24	26	15	15
gene-PA0618	AE004091.2	677406	678293	+	888	48	40	31	22
gene-PA0619	AE004091.2	678286	678819	+	534	29	34	29	20
gene-PA0620	AE004091.2	678821	680896	+	2076	144	216	108	121
gene-PA0621	AE004091.2	680893	681351	+	459	60	65	50	29
gene-PA0622	AE004091.2	681394	682554	+	1161	51	82	65	59
gene-PA0623	AE004091.2	682567	683070	+	504	18	28	12	13
gene-PA0624	AE004091.2	683085	683429	+	345	35	39	5	10
gene-PA0625	AE004091.2	683599	685836	+	2238	88	87	55	58
gene-PA0626	AE004091.2	685846	686718	+	873	26	44	21	13
gene-PA0627	AE004091.2	686693	686899	+	207	9	11	6	7
gene-PA0628	AE004091.2	686957	687946	+	990	32	40	18	17
gene-PA0629	AE004091.2	687979	688608	+	630	22	23	10	7
gene-PA0630	AE004091.2	688605	688967	+	363	24	37	11	7
gene-PA0631	AE004091.2	688964	689221	+	258	9	16	2	3
gene-PA0632	AE004091.2	689236	689466	+	231	56	71	29	42
gene-PA0633	AE004091.2	689537	690031	+	495	12	21	13	9
gene-PA0634	AE004091.2	690043	690390	+	348	21	19	12	8
gene-PA0635	AE004091.2	690420	690674	+	255	7	11	5	3
gene-PA0636	AE004091.2	690721	692556	+	1836	90	101	50	57
gene-PA0637	AE004091.2	692549	692890	+	342	20	15	8	17
gene-PA0638	AE004091.2	692898	693593	+	696	20	16	6	11
gene-PA0639	AE004091.2	693596	694366	+	771	29	32	25	11
gene-PA0640	AE004091.2	694421	695023	+	603	37	25	11	16
gene-PA0641	AE004091.2	695082	698696	+	3615	113	100	48	44
gene-PA0642	AE004091.2	698932	699720	+	789	74	89	37	48
gene-PA0643	AE004091.2	699744	700835	+	1092	75	112	63	41
gene-PA0644	AE004091.2	700835	701170	+	336	70	110	61	31
gene-PA0645	AE004091.2	701151	701381	+	231	45	51	27	20
gene-PA0646	AE004091.2	701477	702529	+	1053	102	136	80	69
gene-PA0647	AE004091.2	702529	702831	+	303	39	63	34	30
gene-PA0648	AE004091.2	702828	703058	+	231	112	125	45	45
gene-PA0649	AE004091.2	703477	704082	+	606	152	216	175	121
gene-PA0650	AE004091.2	704084	705133	+	1050	257	335	299	197
gene-PA0651	AE004091.2	705130	705966	+	837	323	377	314	202
gene-PA0652	AE004091.2	706028	706672	-	645	278	360	271	197
gene-PA0653	AE004091.2	706944	707366	+	423	106	147	109	70
gene-PA0654	AE004091.2	707686	708480	+	795	310	401	224	186
gene-PA0655	AE004091.2	708535	709182	-	648	107	164	95	61
gene-PA0656	AE004091.2	709282	709620	-	339	60	80	30	40
gene-PA0657	AE004091.2	709699	711180	+	1482	137	162	96	76
gene-PA0658	AE004091.2	711220	712020	-	801	142	206	88	77
gene-PA0659	AE004091.2	712081	713157	-	1077	196	223	163	131
gene-PA0660	AE004091.2	713279	714247	-	969	104	166	114	87
gene-PA0661	AE004091.2	714264	714686	-	423	129	170	101	79
gene-PA0662	AE004091.2	714977	716011	+	1035	479	608	352	224
gene-PA0663	AE004091.2	716011	716730	+	720	257	282	171	140
gene-PA0664	AE004091.2	716731	717153	+	423	163	193	134	87
gene-PA0665	AE004091.2	717231	717581	+	351	273	372	264	175
gene-PA0666	AE004091.2	717635	718726	-	1092	386	501	253	180
gene-PA0667	AE004091.2	718729	720072	-	1344	1332	1677	942	578
gene-PA0668	AE004091.2	720357	721556	+	1200	2537	2878	2029	1252
gene-PA0668.1	AE004091.2	722096	723631	+	1536	229877	201444	339238	745386
gene-PA0668.2	AE004091.2	723696	723772	+	77	10101	10506	8891	16421
gene-PA0668.3	AE004091.2	723801	723876	+	76	1166	1220	824	1200
gene-PA0668.4	AE004091.2	724103	726993	+	2891	350268	332534	688360	1313688
gene-PA0668.5	AE004091.2	727136	727255	+	120	5982	6064	6990	6187
gene-PA0669	AE004091.2	727608	730703	-	3096	318	371	189	131
gene-PA0670	AE004091.2	730679	732094	-	1416	39	42	44	34
gene-PA0671	AE004091.2	732102	732653	-	552	20	26	10	4
gene-PA0672	AE004091.2	732959	733555	+	597	16	44	17	14
gene-PA0673	AE004091.2	733673	733993	-	321	3	9	10	6
gene-PA0674	AE004091.2	734159	734875	+	717	18	7	4	7
gene-PA0675	AE004091.2	734872	735417	+	546	26	23	10	8
gene-PA0676	AE004091.2	735487	736446	+	960	14	18	12	9
gene-PA0677	AE004091.2	736456	737097	-	642	1	7	3	3
gene-PA0678	AE004091.2	737081	737530	-	450	2	2	3	1
gene-PA0679	AE004091.2	737677	738108	+	432	3	6	6	3
gene-PA0680	AE004091.2	738111	738485	-	375	2	6	4	4
gene-PA0681	AE004091.2	738719	739168	+	450	8	15	2	2
gene-PA0682	AE004091.2	739176	740141	+	966	26	12	14	2
gene-PA0683	AE004091.2	740203	741348	+	1146	10	9	7	2
gene-PA0684	AE004091.2	741335	741928	+	594	4	16	4	7
gene-PA0685	AE004091.2	741925	744336	+	2412	31	28	16	14
gene-PA0686	AE004091.2	744333	745742	+	1410	10	9	7	7
gene-PA0687	AE004091.2	745742	746956	+	1215	12	17	10	4
gene-PA0688	AE004091.2	747470	748576	+	1107	68	108	56	45
gene-PA0689	AE004091.2	748662	749774	+	1113	195	245	133	103
gene-PA0690	AE004091.2	749957	762499	+	12543	432	605	306	260
gene-PA0691	AE004091.2	762891	763493	+	603	6	11	4	1
gene-PA0692	AE004091.2	763657	765291	+	1635	26	40	9	12
gene-PA0693	AE004091.2	765315	767162	+	1848	12	14	8	2
gene-PA0694	AE004091.2	767173	767592	+	420	7	4	5	0
gene-PA0695	AE004091.2	767601	768347	+	747	2	4	4	1
gene-PA0696	AE004091.2	768415	770121	+	1707	41	48	16	14
gene-PA0697	AE004091.2	770156	770818	+	663	5	7	4	2
gene-PA0698	AE004091.2	770847	771326	+	480	4	7	1	1
gene-PA0699	AE004091.2	771331	772275	+	945	9	14	14	4
gene-PA0700	AE004091.2	772275	772700	+	426	7	11	6	5
gene-PA0701	AE004091.2	772710	773696	+	987	16	19	7	9
gene-PA0702	AE004091.2	774416	775321	-	906	29	36	18	12
gene-PA0703	AE004091.2	775400	776716	-	1317	48	57	31	33
gene-PA0704	AE004091.2	776787	778181	-	1395	99	112	158	94
gene-PA0705	AE004091.2	778309	779208	-	900	708	908	665	449
gene-PA0706	AE004091.2	779463	780101	-	639	342	519	223	212
gene-PA0707	AE004091.2	780194	780973	-	780	17	22	34	20
gene-PA0708	AE004091.2	781259	782113	-	855	28	49	52	31
gene-PA0709	AE004091.2	782229	782525	+	297	6	6	3	6
gene-PA0710	AE004091.2	782570	782965	+	396	6	7	4	4
gene-PA0711	AE004091.2	783009	783515	-	507	5	6	2	2
gene-PA0712	AE004091.2	783576	783833	-	258	53	49	27	9
gene-PA0713	AE004091.2	784173	784466	+	294	75	69	34	33
gene-PA0714	AE004091.2	784698	785174	+	477	11	22	7	8
gene-PA0714.1	AE004091.2	785498	785570	+	73	9495	10740	4509	3159
gene-PA0715	AE004091.2	785969	786925	+	957	590	980	652	443
gene-PA0716	AE004091.2	786928	788253	+	1326	433	704	410	282
gene-PA0717	AE004091.2	789144	789356	+	213	4	18	7	3
gene-PA0718	AE004091.2	789360	789650	+	291	27	25	26	11
gene-PA0719	AE004091.2	789654	790031	+	378	22	19	16	3
gene-PA0720	AE004091.2	790166	790600	+	435	11	15	10	14
gene-PA0721	AE004091.2	790617	790709	+	93	1	0	0	0
gene-PA0722	AE004091.2	790722	790973	+	252	10	13	3	8
gene-PA0723	AE004091.2	790986	791234	+	249	14	13	8	5
gene-PA0724	AE004091.2	791370	792632	+	1263	25	27	12	12
gene-PA0725	AE004091.2	792637	792993	+	357	4	9	0	0
gene-PA0726	AE004091.2	792997	794271	+	1275	32	39	14	14
gene-PA0727	AE004091.2	794501	795793	+	1293	77	66	33	35
gene-PA0728	AE004091.2	795793	796776	+	984	50	60	36	33
gene-PA0729	AE004091.2	797251	797598	+	348	201	255	127	114
gene-PA0729.1	AE004091.2	797721	797794	-	74	1323	2154	826	1158
gene-PA0730	AE004091.2	797925	798827	-	903	558	664	371	161
gene-PA0731	AE004091.2	799279	800016	-	738	138	167	92	71
gene-PA0732	AE004091.2	800096	801139	-	1044	94	146	106	78
gene-PA0733	AE004091.2	801275	801967	-	693	50	72	41	40
gene-PA0734	AE004091.2	801967	802239	-	273	13	34	18	19
gene-PA0735	AE004091.2	802260	803075	-	816	65	125	60	56
gene-PA0736	AE004091.2	803072	804148	-	1077	104	158	104	74
gene-PA0737	AE004091.2	804656	805111	+	456	22	17	13	8
gene-PA0738	AE004091.2	805228	805473	+	246	3	3	5	8
gene-PA0739	AE004091.2	805788	806702	-	915	50	65	35	28
gene-PA0740	AE004091.2	806805	808781	+	1977	43	49	21	17
gene-PA0741	AE004091.2	808816	809457	-	642	34	31	31	12
gene-PA0742	AE004091.2	809574	809882	-	309	13	12	13	18
gene-PA0743	AE004091.2	810275	811171	-	897	25	24	24	12
gene-PA0744	AE004091.2	811283	812386	-	1104	24	35	24	20
gene-PA0745	AE004091.2	812445	813263	-	819	11	39	24	16
gene-PA0746	AE004091.2	813329	814492	-	1164	36	51	36	19
gene-PA0747	AE004091.2	814504	816012	-	1509	93	101	41	42
gene-PA0749	AE004091.2	817082	817903	+	822	112	135	63	48
gene-PA0750	AE004091.2	818003	818698	+	696	111	150	91	80
gene-PA0751	AE004091.2	818825	819862	-	1038	51	66	131	96
gene-PA0752	AE004091.2	819855	821372	-	1518	130	149	404	319
gene-PA0753	AE004091.2	821383	821853	-	471	67	86	156	127
gene-PA0754	AE004091.2	821902	822885	-	984	91	139	292	193
gene-PA0755	AE004091.2	822915	824198	-	1284	642	918	1153	680
gene-PA0756	AE004091.2	824409	825080	+	672	134	170	117	102
gene-PA0757	AE004091.2	825073	826455	+	1383	147	227	159	124
gene-PA0758	AE004091.2	826463	827299	-	837	162	248	223	136
gene-PA0759	AE004091.2	827400	828344	-	945	246	321	188	120
gene-PA0760	AE004091.2	828617	828871	+	255	258	340	254	175
gene-PA0761	AE004091.2	829276	830892	-	1617	625	880	600	392
gene-PA0762	AE004091.2	831301	831882	+	582	5721	7897	2762	2083
gene-PA0763	AE004091.2	831914	832498	+	585	1200	1725	603	424
gene-PA0764	AE004091.2	832507	833457	+	951	1070	1212	484	311
gene-PA0765	AE004091.2	833454	833909	+	456	441	593	199	174
gene-PA0766	AE004091.2	833949	835373	+	1425	1001	1368	795	514
gene-PA0767	AE004091.2	835523	837322	+	1800	1787	2466	2175	1423
gene-PA0768	AE004091.2	837328	838182	+	855	683	962	838	575
gene-PA0769	AE004091.2	838351	838728	+	378	179	283	228	183
gene-PA0770	AE004091.2	838725	839414	+	690	449	615	716	431
gene-PA0771	AE004091.2	839407	840324	+	918	621	906	933	638
gene-PA0772	AE004091.2	840385	841086	+	702	73	141	118	96
gene-PA0773	AE004091.2	841079	841825	+	747	149	215	146	115
gene-PA0774	AE004091.2	841913	842881	-	969	141	172	130	90
gene-PA0775	AE004091.2	842878	843618	-	741	169	146	126	83
gene-PA0776	AE004091.2	843723	844295	-	573	13	20	6	10
gene-PA0777	AE004091.2	844427	845179	-	753	32	42	33	17
gene-PA0778	AE004091.2	845278	845682	-	405	51	71	42	35
gene-PA0779	AE004091.2	845793	848192	-	2400	288	542	378	248
gene-PA0780	AE004091.2	848383	849135	+	753	43	82	40	30
gene-PA0781	AE004091.2	849256	851319	-	2064	29	30	40	25
gene-PA0782	AE004091.2	851783	854965	+	3183	540	772	859	615
gene-PA0783	AE004091.2	855277	856797	+	1521	256	313	301	247
gene-PA0784	AE004091.2	856942	857871	-	930	148	114	140	89
gene-PA0785	AE004091.2	857998	858636	+	639	4	16	9	14
