# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR2932986_sorted.bam" "SRR2932982_sorted.bam" "SRR2932985_sorted.bam" "SRR2932987_sorted.bam" "SRR2932981_sorted.bam" "SRR2932980_sorted.bam" "SRR2932983_sorted.bam" "SRR2932984_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR2932986_sorted.bam	SRR2932982_sorted.bam	SRR2932985_sorted.bam	SRR2932987_sorted.bam	SRR2932981_sorted.bam	SRR2932980_sorted.bam	SRR2932983_sorted.bam	SRR2932984_sorted.bam
gene-TX72_RS01420	NC_005070.1	283439	284734	-	1296	1	16	5	5	105	107	30	16
gene-TX72_RS01425	NC_005070.1	284738	285448	-	711	1	2	2	4	73	84	15	8
gene-TX72_RS01430	NC_005070.1	285452	286723	-	1272	9	58	14	19	483	474	74	35
gene-TX72_RS01435	NC_005070.1	286771	287406	+	636	2	42	15	10	293	275	59	27
gene-TX72_RS01440	NC_005070.1	287406	287699	+	294	4	30	10	2	173	155	50	15
gene-TX72_RS01445	NC_005070.1	287684	290608	-	2925	25	104	46	19	1088	892	199	100
gene-TX72_RS01450	NC_005070.1	290636	291133	-	498	10	35	14	5	224	238	39	18
gene-TX72_RS01455	NC_005070.1	291189	291270	+	82	2	6	3	4	23	23	10	4
gene-TX72_RS01460	NC_005070.1	291323	292354	+	1032	15	93	25	9	890	768	149	63
gene-TX72_RS01465	NC_005070.1	292355	292648	-	294	7	50	16	8	423	461	91	32
gene-TX72_RS01470	NC_005070.1	292645	293433	-	789	1	17	1	1	100	91	25	16
gene-TX72_RS14335	NC_005070.1	293436	293579	-	144	2	7	1	0	47	49	4	3
gene-TX72_RS01475	NC_005070.1	293633	294352	-	720	0	3	2	1	35	38	13	14
gene-TX72_RS01480	NC_005070.1	294410	295018	+	609	7	40	14	7	212	263	52	23
gene-TX72_RS01485	NC_005070.1	295018	296067	+	1050	4	33	9	4	186	188	42	24
gene-TX72_RS01490	NC_005070.1	296007	297524	-	1518	2	19	9	7	96	111	19	12
gene-TX72_RS01495	NC_005070.1	297598	297972	-	375	0	13	11	4	77	91	16	14
gene-TX72_RS01500	NC_005070.1	298147	298347	-	201	8	77	22	10	508	538	106	46
gene-TX72_RS14070	NC_005070.1	298363	298527	-	165	0	12	3	2	101	61	19	13
gene-TX72_RS01505	NC_005070.1	298547	298619	-	73	2	4	4	0	15	11	7	2
gene-TX72_RS01510	NC_005070.1	298673	298900	+	228	7	36	19	9	250	254	44	19
gene-TX72_RS01515	NC_005070.1	298890	300197	+	1308	15	54	17	15	414	403	97	41
gene-TX72_RS01520	NC_005070.1	300154	300582	-	429	31	117	54	31	1020	1108	230	87
gene-TX72_RS01525	NC_005070.1	300581	301411	+	831	309	1373	604	347	9528	10665	2062	836
gene-TX72_RS01530	NC_005070.1	301523	302695	+	1173	20	142	50	26	1373	1128	285	147
gene-TX72_RS01535	NC_005070.1	302742	304589	+	1848	52	360	132	83	2104	1867	641	277
gene-TX72_RS01540	NC_005070.1	304573	305244	+	672	8	28	17	11	130	175	69	25
gene-TX72_RS01545	NC_005070.1	305290	305730	+	441	3	39	10	4	467	469	62	18
gene-TX72_RS01550	NC_005070.1	305734	306825	-	1092	3	38	6	6	359	352	64	27
gene-TX72_RS01555	NC_005070.1	306849	307583	-	735	2	12	5	0	63	71	19	12
gene-TX72_RS01560	NC_005070.1	308281	309273	-	993	7	51	29	6	300	326	93	39
gene-TX72_RS01565	NC_005070.1	309381	310544	-	1164	4	12	6	2	47	46	44	13
gene-TX72_RS14950	NC_005070.1	310622	310783	-	162	0	1	0	0	9	7	1	2
gene-TX72_RS01570	NC_005070.1	310834	311040	-	207	1	4	0	4	21	24	10	4
gene-TX72_RS01575	NC_005070.1	311031	312116	-	1086	12	38	14	20	357	253	54	25
gene-TX72_RS01580	NC_005070.1	312299	313075	-	777	159	774	252	138	6738	6543	1135	450
gene-TX72_RS01585	NC_005070.1	313166	313762	-	597	10	25	8	0	218	244	35	16
gene-TX72_RS01590	NC_005070.1	313752	314111	-	360	3	12	3	3	109	147	17	15
gene-TX72_RS01595	NC_005070.1	314117	314758	-	642	9	38	17	7	249	285	57	27
gene-TX72_RS01600	NC_005070.1	314896	315252	+	357	12	128	82	31	1579	1549	249	106
gene-TX72_RS01605	NC_005070.1	315258	316697	+	1440	41	241	91	49	1964	1805	434	183
gene-TX72_RS01610	NC_005070.1	316738	317526	+	789	17	96	41	25	768	701	198	104
gene-TX72_RS01615	NC_005070.1	317529	318707	+	1179	15	92	27	30	623	651	190	98
gene-TX72_RS01620	NC_005070.1	318740	319984	+	1245	14	92	29	29	692	696	215	93
gene-TX72_RS01625	NC_005070.1	320020	321942	-	1923	1	33	11	3	187	189	47	26
gene-TX72_RS01630	NC_005070.1	321992	322597	+	606	14	85	38	17	600	660	126	61
gene-TX72_RS01635	NC_005070.1	322601	322798	+	198	4	15	5	3	113	118	21	18
gene-TX72_RS01640	NC_005070.1	322901	323410	+	510	4	25	7	5	268	236	44	11
gene-TX72_RS14340	NC_005070.1	323493	323642	+	150	5	14	0	2	78	78	18	8
gene-TX72_RS01650	NC_005070.1	323629	325173	-	1545	5	16	3	6	47	59	13	7
gene-TX72_RS01655	NC_005070.1	325247	325588	+	342	2	15	2	2	93	89	20	12
gene-TX72_RS01660	NC_005070.1	325613	327598	+	1986	5	46	15	8	272	253	70	28
gene-TX72_RS01665	NC_005070.1	327608	327808	+	201	2	6	2	0	76	43	9	3
gene-TX72_RS01670	NC_005070.1	327809	328288	-	480	1	8	1	1	33	32	6	1
gene-TX72_RS01675	NC_005070.1	328285	328752	-	468	0	11	2	0	51	63	20	6
gene-TX72_RS01680	NC_005070.1	328818	329720	-	903	34	176	60	43	1687	1598	267	156
gene-TX72_RS01685	NC_005070.1	329770	329892	-	123	16	70	18	18	755	689	122	50
gene-TX72_RS01690	NC_005070.1	329972	330301	+	330	4	17	10	4	204	153	42	15
gene-TX72_RS01695	NC_005070.1	330294	331640	-	1347	6	63	22	14	712	639	114	42
gene-TX72_RS01700	NC_005070.1	331759	331840	+	82	14	50	24	15	272	304	55	22
gene-TX72_RS01705	NC_005070.1	331851	333122	+	1272	10	51	21	11	395	441	78	38
gene-TX72_RS01710	NC_005070.1	333151	333546	+	396	3	12	9	6	136	122	34	13
gene-TX72_RS01715	NC_005070.1	333550	333855	-	306	6	40	15	13	330	417	65	31
gene-TX72_RS01720	NC_005070.1	333893	334915	-	1023	11	63	22	22	643	697	112	48
gene-TX72_RS01725	NC_005070.1	334952	338563	-	3612	7	28	16	11	202	198	43	24
gene-TX72_RS01730	NC_005070.1	338614	338973	-	360	0	7	0	2	38	49	5	6
gene-TX72_RS01735	NC_005070.1	338976	339962	-	987	9	23	10	2	210	215	36	17
gene-TX72_RS01740	NC_005070.1	340054	340467	+	414	3	17	3	3	181	161	24	8
gene-TX72_RS01745	NC_005070.1	340467	340856	+	390	0	12	6	3	102	100	15	8
gene-TX72_RS01750	NC_005070.1	340858	342000	-	1143	22	111	47	20	806	827	176	64
gene-TX72_RS12945	NC_005070.1	342837	343142	+	306	2	8	6	2	11	16	25	14
gene-TX72_RS01755	NC_005070.1	343315	343929	-	615	5	30	18	4	117	136	70	21
gene-TX72_RS14075	NC_005070.1	344277	344507	+	231	9	43	18	7	323	351	61	32
gene-TX72_RS14080	NC_005070.1	344573	344776	-	204	2	24	4	8	112	133	21	9
gene-TX72_RS01765	NC_005070.1	345006	345272	+	267	1	3	1	2	20	19	10	3
gene-TX72_RS01770	NC_005070.1	345527	346312	+	786	42	138	62	23	538	536	166	75
gene-TX72_RS01775	NC_005070.1	346837	347112	-	276	21	88	49	12	649	621	112	39
gene-TX72_RS01780	NC_005070.1	347221	347424	-	204	8	46	17	10	319	359	70	32
gene-TX72_RS12780	NC_005070.1	347901	348713	+	813	1	26	13	1	90	95	42	17
gene-TX72_RS01800	NC_005070.1	348887	350005	-	1119	1	12	3	1	30	31	18	6
gene-TX72_RS01805	NC_005070.1	350102	352072	-	1971	0	15	6	2	46	40	22	13
gene-TX72_RS01810	NC_005070.1	352089	352352	-	264	0	3	0	0	10	9	6	2
gene-TX72_RS01815	NC_005070.1	352355	352573	-	219	0	5	0	2	18	16	3	1
gene-TX72_RS12955	NC_005070.1	352916	353086	+	171	314	1426	637	287	8903	9235	2445	919
gene-TX72_RS01820	NC_005070.1	353145	354425	-	1281	82	512	160	104	3600	4101	759	312
gene-TX72_RS01825	NC_005070.1	355056	355454	+	399	2	2	3	1	15	22	9	3
gene-TX72_RS01830	NC_005070.1	355454	355801	+	348	0	0	2	2	15	29	3	4
gene-TX72_RS01835	NC_005070.1	355841	356032	+	192	0	8	2	0	18	7	10	1
gene-TX72_RS01840	NC_005070.1	356381	357640	+	1260	20	53	47	17	210	230	127	113
gene-TX72_RS14620	NC_005070.1	357838	358044	+	207	3	4	4	2	30	31	6	8
gene-TX72_RS14345	NC_005070.1	358376	358537	-	162	0	2	3	1	33	28	13	5
gene-TX72_RS01850	NC_005070.1	358627	360171	-	1545	3	12	3	1	43	57	16	8
gene-TX72_RS01855	NC_005070.1	360171	360641	-	471	0	1	2	1	13	9	5	3
gene-TX72_RS14085	NC_005070.1	360725	360874	+	150	0	0	1	0	4	11	6	0
gene-TX72_RS01860	NC_005070.1	361008	361316	-	309	1	2	2	1	7	3	3	4
gene-TX72_RS01865	NC_005070.1	361316	361528	-	213	1	2	0	0	4	8	4	0
gene-TX72_RS01875	NC_005070.1	361958	363088	-	1131	4	9	3	2	70	87	16	10
gene-TX72_RS01880	NC_005070.1	363372	364283	+	912	5	23	8	4	122	137	31	18
gene-TX72_RS14805	NC_005070.1	364297	364458	+	162	4	12	6	4	5	6	12	12
gene-TX72_RS12960	NC_005070.1	364827	365135	+	309	1	4	1	0	23	18	10	7
gene-TX72_RS01890	NC_005070.1	365284	365553	+	270	5	31	8	16	17	23	92	42
gene-TX72_RS01895	NC_005070.1	366085	366789	-	705	18	81	43	16	634	667	109	44
gene-TX72_RS01900	NC_005070.1	367336	368613	-	1278	60	325	57	87	1007	1048	425	207
gene-TX72_RS12965	NC_005070.1	368936	369439	+	504	4	14	6	2	54	51	30	9
gene-TX72_RS12970	NC_005070.1	369546	369884	+	339	3	8	3	3	16	21	14	3
gene-TX72_RS01905	NC_005070.1	369915	370112	+	198	0	4	0	2	6	15	5	3
gene-TX72_RS01920	NC_005070.1	371093	371587	+	495	7	55	27	16	165	239	99	24
gene-TX72_RS14810	NC_005070.1	372527	372655	-	129	1	4	2	1	24	27	8	7
gene-TX72_RS13710	NC_005070.1	373030	373239	+	210	0	3	1	2	10	11	7	5
gene-TX72_RS01925	NC_005070.1	374938	375657	+	720	40	184	74	17	870	899	253	110
gene-TX72_RS12975	NC_005070.1	376126	376296	-	171	8	29	23	6	579	1504	48	15
gene-TX72_RS01930	NC_005070.1	376591	376782	+	192	2	5	1	3	39	30	16	4
gene-TX72_RS14625	NC_005070.1	377781	377987	+	207	0	2	0	0	6	9	5	3
gene-TX72_RS01935	NC_005070.1	378282	378536	-	255	0	8	2	5	38	48	15	5
gene-TX72_RS13715	NC_005070.1	378817	379020	-	204	2	21	11	1	119	145	31	12
gene-TX72_RS14090	NC_005070.1	379254	379430	+	177	0	9	3	3	59	70	10	4
gene-TX72_RS01955	NC_005070.1	380879	381073	-	195	2	1	2	0	24	38	6	2
gene-TX72_RS01960	NC_005070.1	381340	381612	+	273	0	7	1	1	41	48	8	4
gene-TX72_RS01965	NC_005070.1	381629	382033	-	405	0	12	2	1	36	21	5	10
gene-TX72_RS14095	NC_005070.1	382170	382334	-	165	0	0	0	0	0	1	2	0
gene-TX72_RS13720	NC_005070.1	382562	383683	-	1122	5	47	23	7	134	158	72	24
gene-TX72_RS01970	NC_005070.1	384325	384627	+	303	14	93	43	13	837	978	180	74
gene-TX72_RS01975	NC_005070.1	384670	385374	-	705	23	98	32	15	541	589	174	69
gene-TX72_RS01980	NC_005070.1	385371	386174	-	804	24	111	60	9	626	582	188	63
gene-TX72_RS01985	NC_005070.1	386210	386986	-	777	20	91	35	11	470	505	138	57
gene-TX72_RS01990	NC_005070.1	386983	389247	-	2265	38	253	91	48	2037	1902	439	177
gene-TX72_RS01995	NC_005070.1	389286	390599	-	1314	5	65	21	16	327	358	88	41
gene-TX72_RS02000	NC_005070.1	390596	391651	-	1056	3	43	21	8	297	244	81	32
gene-TX72_RS02005	NC_005070.1	391648	392955	-	1308	10	50	13	3	353	372	57	27
gene-TX72_RS02010	NC_005070.1	392982	393662	-	681	1	5	7	2	117	107	27	5
gene-TX72_RS02015	NC_005070.1	393695	395680	+	1986	5	19	2	6	163	133	32	22
gene-TX72_RS02020	NC_005070.1	395779	397728	+	1950	7	68	18	20	460	436	95	61
gene-TX72_RS02025	NC_005070.1	397685	398950	-	1266	8	57	11	7	319	358	89	39
gene-TX72_RS02030	NC_005070.1	398934	399215	-	282	13	64	25	12	385	507	99	44
gene-TX72_RS02035	NC_005070.1	399261	400172	-	912	0	30	10	4	411	258	54	18
gene-TX72_RS02040	NC_005070.1	400249	401340	+	1092	29	143	39	31	1161	1051	271	102
gene-TX72_RS02045	NC_005070.1	401366	402661	-	1296	10	88	31	19	861	868	144	64
gene-TX72_RS02050	NC_005070.1	402762	403415	-	654	949	3857	2210	967	17599	19623	7534	2662
gene-TX72_RS02055	NC_005070.1	403603	404811	-	1209	8	68	18	9	365	424	95	40
gene-TX72_RS02060	NC_005070.1	404868	405890	+	1023	2	55	16	8	415	389	79	42
gene-TX72_RS12785	NC_005070.1	405843	406625	-	783	4	37	8	10	202	216	38	19
gene-TX72_RS12790	NC_005070.1	406618	406890	-	273	0	7	1	3	60	46	16	5
gene-TX72_RS02070	NC_005070.1	406890	408152	-	1263	7	44	21	11	379	375	84	32
gene-TX72_RS02075	NC_005070.1	408152	410992	-	2841	24	118	37	29	1155	1149	260	114
gene-TX72_RS02080	NC_005070.1	411068	412912	+	1845	9	24	11	8	190	192	57	24
gene-TX72_RS02085	NC_005070.1	412909	413421	+	513	3	8	6	2	85	122	17	9
gene-TX72_RS02090	NC_005070.1	413405	414667	-	1263	4	16	6	3	94	145	30	10
gene-TX72_RS02095	NC_005070.1	414664	415920	-	1257	3	34	13	2	179	239	45	23
gene-TX72_RS12795	NC_005070.1	415949	417904	+	1956	13	38	17	6	320	332	77	27
gene-TX72_RS02105	NC_005070.1	417876	419261	-	1386	6	34	10	6	218	213	42	28
gene-TX72_RS02110	NC_005070.1	419261	420619	-	1359	24	181	80	20	995	1032	306	116
gene-TX72_RS02115	NC_005070.1	420702	422387	-	1686	37	166	63	35	1239	1338	299	123
gene-TX72_RS02120	NC_005070.1	422384	423580	-	1197	30	183	58	36	1403	1463	295	109
gene-TX72_RS02125	NC_005070.1	423659	424666	-	1008	5	36	9	6	405	357	50	27
gene-TX72_RS02130	NC_005070.1	424933	426096	+	1164	44	189	93	49	1499	1718	343	151
gene-TX72_RS02135	NC_005070.1	426093	427064	+	972	50	196	94	27	1254	1322	344	137
gene-TX72_RS12990	NC_005070.1	427233	428855	+	1623	41	250	120	52	990	1063	413	169
gene-TX72_RS02140	NC_005070.1	428869	429603	+	735	15	90	41	18	303	345	172	76
gene-TX72_RS12995	NC_005070.1	429600	430211	+	612	13	91	42	20	240	266	146	75
gene-TX72_RS13000	NC_005070.1	430428	432161	+	1734	30	200	114	48	321	353	387	194
gene-TX72_RS02145	NC_005070.1	432224	433045	+	822	9	55	28	9	81	93	115	33
gene-TX72_RS13725	NC_005070.1	433161	434051	+	891	24	94	54	18	109	110	201	109
gene-TX72_RS13005	NC_005070.1	434316	434945	+	630	9	35	27	7	72	77	96	31
gene-TX72_RS13730	NC_005070.1	434942	435856	+	915	8	78	22	11	134	175	105	48
gene-TX72_RS02155	NC_005070.1	435967	436776	+	810	14	33	18	6	117	139	58	33
gene-TX72_RS13735	NC_005070.1	437164	438288	+	1125	20	85	70	33	183	187	137	110
gene-TX72_RS02160	NC_005070.1	438329	439429	+	1101	108	461	174	101	1807	1821	712	257
gene-TX72_RS13010	NC_005070.1	439439	440071	+	633	46	183	103	44	646	620	326	188
gene-TX72_RS13015	NC_005070.1	440064	440873	+	810	31	214	85	41	580	569	336	117
gene-TX72_RS13740	NC_005070.1	440876	441826	+	951	43	188	99	38	501	547	334	113
gene-TX72_RS02165	NC_005070.1	441902	442885	-	984	75	263	190	94	701	803	463	265
gene-TX72_RS13020	NC_005070.1	443030	443929	+	900	30	165	69	34	539	519	294	74
gene-TX72_RS13030	NC_005070.1	444228	444566	+	339	44	272	117	68	1146	1244	399	183
gene-TX72_RS13745	NC_005070.1	444905	445642	+	738	30	111	56	25	465	455	188	74
gene-TX72_RS13035	NC_005070.1	445639	447312	+	1674	44	213	111	43	579	595	333	139
gene-TX72_RS13040	NC_005070.1	447522	448502	+	981	7	72	24	9	219	245	116	35
gene-TX72_RS13045	NC_005070.1	448496	449197	+	702	15	124	29	18	396	406	156	76
gene-TX72_RS02180	NC_005070.1	449194	450189	+	996	14	101	46	15	429	454	144	72
gene-TX72_RS02185	NC_005070.1	450193	451404	+	1212	17	81	35	17	417	480	118	56
gene-TX72_RS13050	NC_005070.1	451401	452000	+	600	13	62	14	9	167	181	70	38
gene-TX72_RS02190	NC_005070.1	451997	453007	+	1011	15	64	28	15	235	301	104	39
gene-TX72_RS02195	NC_005070.1	453004	454176	+	1173	8	54	46	12	186	208	95	57
gene-TX72_RS13750	NC_005070.1	454511	454693	+	183	16	29	10	4	58	72	29	13
gene-TX72_RS02200	NC_005070.1	455312	456370	+	1059	18	85	42	17	305	333	147	60
gene-TX72_RS14350	NC_005070.1	456616	456978	+	363	16	63	19	12	197	191	97	36
gene-TX72_RS13755	NC_005070.1	456975	457904	+	930	13	62	29	12	276	299	124	57
gene-TX72_RS14960	NC_005070.1	457909	458811	+	903	24	93	43	20	240	220	165	64
gene-TX72_RS13070	NC_005070.1	458804	459688	+	885	14	76	35	16	240	241	114	42
gene-TX72_RS13760	NC_005070.1	459685	460461	+	777	23	122	38	29	456	447	191	93
gene-TX72_RS13450	NC_005070.1	460448	461476	+	1029	19	96	52	17	348	362	157	83
gene-TX72_RS13765	NC_005070.1	461473	462735	+	1263	19	55	42	17	198	189	118	77
gene-TX72_RS13455	NC_005070.1	462728	463843	+	1116	13	64	27	13	101	117	77	36
gene-TX72_RS13085	NC_005070.1	463850	464791	+	942	5	27	14	10	51	49	49	34
gene-TX72_RS02210	NC_005070.1	464903	465883	+	981	26	65	36	61	245	281	142	158
gene-TX72_RS02215	NC_005070.1	465892	467796	+	1905	20	91	35	20	512	521	148	61
gene-TX72_RS02220	NC_005070.1	467913	468251	-	339	25	74	32	26	587	749	178	82
gene-TX72_RS02225	NC_005070.1	468397	468786	+	390	7	21	8	4	168	207	62	20
gene-TX72_RS02230	NC_005070.1	468802	469020	+	219	0	14	3	0	54	66	31	10
gene-TX72_RS02235	NC_005070.1	469039	469521	-	483	3	15	12	5	148	139	48	17
gene-TX72_RS12800	NC_005070.1	469521	469892	-	372	4	8	4	1	58	67	18	9
gene-TX72_RS02245	NC_005070.1	469906	470307	-	402	4	13	4	1	73	101	19	5
gene-TX72_RS02250	NC_005070.1	470304	470654	-	351	3	25	8	4	121	124	38	14
gene-TX72_RS02255	NC_005070.1	470651	471034	-	384	3	17	4	4	85	73	19	9
gene-TX72_RS02260	NC_005070.1	471021	471428	-	408	4	28	11	2	176	151	40	17
gene-TX72_RS02265	NC_005070.1	471587	471814	-	228	0	6	2	0	24	31	7	2
gene-TX72_RS02270	NC_005070.1	471846	473144	-	1299	14	65	16	15	485	454	109	55
gene-TX72_RS02275	NC_005070.1	473149	473802	-	654	2	27	3	3	151	164	46	26
gene-TX72_RS02280	NC_005070.1	473929	474255	+	327	10	37	9	8	208	205	51	21
gene-TX72_RS02285	NC_005070.1	474352	474654	+	303	2	8	3	3	60	50	8	4
gene-TX72_RS02290	NC_005070.1	474640	475887	-	1248	1	5	1	7	52	53	16	9
gene-TX72_RS02295	NC_005070.1	475956	476156	-	201	1	4	5	0	35	27	7	2
gene-TX72_RS02300	NC_005070.1	476339	477241	+	903	1	7	2	0	60	81	9	5
gene-TX72_RS02305	NC_005070.1	477245	477682	-	438	3	17	4	4	214	230	27	14
gene-TX72_RS02310	NC_005070.1	477752	481420	+	3669	7	49	20	8	327	337	85	34
gene-TX72_RS02315	NC_005070.1	481417	482538	+	1122	0	12	3	1	73	66	18	10
gene-TX72_RS02320	NC_005070.1	482543	482950	+	408	1	8	3	1	61	54	10	4
gene-TX72_RS02325	NC_005070.1	482907	483257	+	351	0	4	1	0	28	36	4	2
gene-TX72_RS02330	NC_005070.1	483260	484075	+	816	2	4	4	1	58	63	10	9
gene-TX72_RS02335	NC_005070.1	484135	484335	-	201	120	581	163	131	3193	2970	809	390
gene-TX72_RS02340	NC_005070.1	484341	484829	-	489	231	1232	349	302	9467	8286	1725	982
gene-TX72_RS02345	NC_005070.1	484869	485354	-	486	233	1187	370	340	12216	10670	1751	935
gene-TX72_RS02350	NC_005070.1	485764	488655	-	2892	261	1294	351	287	9341	9523	1652	882
gene-TX72_RS02355	NC_005070.1	488762	489931	+	1170	9	43	8	12	358	350	57	39
gene-TX72_RS02360	NC_005070.1	489978	490316	+	339	106	524	247	122	4912	4562	1079	493
gene-TX72_RS02365	NC_005070.1	490341	491066	+	726	82	530	185	133	4292	3329	858	474
gene-TX72_RS02370	NC_005070.1	491237	491485	+	249	56	410	110	85	3821	2740	647	402
gene-TX72_RS02375	NC_005070.1	491554	492018	+	465	188	950	288	238	7174	5319	1448	821
gene-TX72_RS02380	NC_005070.1	492018	492500	+	483	142	845	251	194	5886	4302	1307	705
gene-TX72_RS02385	NC_005070.1	492500	493048	+	549	106	589	175	120	3710	2795	874	494
gene-TX72_RS02390	NC_005070.1	493106	494626	+	1521	293	1907	577	475	12184	10549	3036	1689
gene-TX72_RS02395	NC_005070.1	494640	495590	+	951	259	1495	516	328	8842	8485	2368	1144
gene-TX72_RS02400	NC_005070.1	495648	496355	+	708	5	29	14	7	196	203	54	27
gene-TX72_RS02405	NC_005070.1	496389	496718	+	330	3	20	4	2	231	274	32	11
gene-TX72_RS02410	NC_005070.1	496715	496900	+	186	1	2	0	1	54	61	15	1
gene-TX72_RS02415	NC_005070.1	496897	497943	+	1047	2	2	3	0	38	31	20	7
gene-TX72_RS02420	NC_005070.1	497943	498350	+	408	1	2	0	1	15	13	6	0
gene-TX72_RS02425	NC_005070.1	498405	499544	-	1140	0	11	2	2	53	60	18	13
gene-TX72_RS02430	NC_005070.1	499565	501271	-	1707	6	23	8	2	149	145	28	18
gene-TX72_RS02435	NC_005070.1	501271	501846	-	576	2	4	1	0	34	28	7	5
gene-TX72_RS02440	NC_005070.1	501852	503147	-	1296	1	7	3	4	61	71	18	7
gene-TX72_RS02445	NC_005070.1	503144	504142	-	999	0	17	7	4	86	94	30	17
gene-TX72_RS02450	NC_005070.1	504230	505558	+	1329	4	36	7	5	202	203	52	16
gene-TX72_RS02455	NC_005070.1	505555	506448	-	894	0	6	2	1	57	57	14	6
gene-TX72_RS14635	NC_005070.1	506476	506712	-	237	0	5	2	1	22	9	2	0
gene-TX72_RS02460	NC_005070.1	506709	507419	-	711	6	6	5	2	68	30	10	8
gene-TX72_RS02465	NC_005070.1	507521	508057	+	537	64	421	149	73	3999	3948	756	320
gene-TX72_RS02470	NC_005070.1	508170	508580	-	411	46	199	91	56	1579	1200	329	174
gene-TX72_RS02475	NC_005070.1	508655	510118	-	1464	115	693	257	193	6838	4690	1225	647
gene-TX72_RS02480	NC_005070.1	510337	510648	+	312	17	97	30	55	438	387	186	161
gene-TX72_RS02485	NC_005070.1	510706	512340	+	1635	98	452	173	246	1836	1719	893	840
gene-TX72_RS12805	NC_005070.1	512461	513234	+	774	21	89	47	34	399	472	165	54
gene-TX72_RS02495	NC_005070.1	513255	514262	+	1008	27	101	65	29	216	264	172	134
gene-TX72_RS02500	NC_005070.1	514274	515290	-	1017	33	155	71	24	561	578	248	105
gene-TX72_RS02505	NC_005070.1	515384	515614	-	231	8	43	16	4	420	417	64	25
gene-TX72_RS02510	NC_005070.1	515614	517245	-	1632	30	222	75	26	1746	1793	341	127
gene-TX72_RS02515	NC_005070.1	517352	517912	+	561	3	43	19	5	304	364	59	32
gene-TX72_RS02520	NC_005070.1	517896	518117	-	222	10	65	26	11	343	442	89	34
gene-TX72_RS02525	NC_005070.1	518148	518993	-	846	2	7	2	3	41	41	18	11
gene-TX72_RS02530	NC_005070.1	519065	520660	-	1596	0	27	4	5	207	215	36	31
gene-TX72_RS02535	NC_005070.1	520723	521007	+	285	5	37	17	7	321	326	48	28
gene-TX72_RS02540	NC_005070.1	521047	521274	+	228	29	137	54	30	1452	1612	244	69
gene-TX72_RS02545	NC_005070.1	521288	521671	+	384	6	31	6	3	255	263	48	25
gene-TX72_RS02550	NC_005070.1	521972	522220	+	249	1	3	0	1	36	21	9	2
gene-TX72_RS14640	NC_005070.1	522172	522456	-	285	1	5	4	0	45	48	13	4
gene-TX72_RS02560	NC_005070.1	522750	523196	-	447	7	22	13	9	171	170	41	17
gene-TX72_RS02565	NC_005070.1	523287	524675	-	1389	3	47	7	6	227	240	49	20
gene-TX72_RS02570	NC_005070.1	524800	524871	-	72	28	88	26	25	242	265	103	29
gene-TX72_RS02575	NC_005070.1	524944	525723	-	780	3	10	5	1	102	113	34	12
gene-TX72_RS02580	NC_005070.1	525720	526220	-	501	2	16	4	5	145	141	34	12
gene-TX72_RS02585	NC_005070.1	526323	527909	+	1587	12	74	35	26	546	525	174	71
gene-TX72_RS02590	NC_005070.1	527909	528796	+	888	4	21	7	6	94	110	44	25
gene-TX72_RS02595	NC_005070.1	528955	529254	+	300	60	484	176	59	7087	5906	650	268
gene-TX72_RS02600	NC_005070.1	529325	529786	+	462	2	10	9	1	131	134	28	9
gene-TX72_RS02605	NC_005070.1	529796	530308	-	513	131	507	204	130	4817	5223	828	354
gene-TX72_RS02610	NC_005070.1	530383	531342	-	960	9	48	16	11	408	445	71	40
gene-TX72_RS02615	NC_005070.1	531424	532752	+	1329	1	11	3	2	29	22	23	8
gene-TX72_RS02620	NC_005070.1	532766	533548	+	783	0	2	1	0	19	9	4	0
gene-TX72_RS02625	NC_005070.1	533570	533833	+	264	0	4	3	0	44	53	5	4
gene-TX72_RS13090	NC_005070.1	533850	534023	-	174	1	6	1	2	29	42	15	6
gene-TX72_RS02630	NC_005070.1	534135	534887	-	753	3	11	2	0	66	84	15	7
gene-TX72_RS02635	NC_005070.1	534926	535801	-	876	1	7	3	0	46	46	10	7
gene-TX72_RS02640	NC_005070.1	535857	536612	+	756	2	49	21	10	544	472	96	43
gene-TX72_RS02645	NC_005070.1	536682	536948	-	267	8	69	24	12	1211	859	85	49
gene-TX72_RS02650	NC_005070.1	536993	537406	-	414	11	71	33	21	1850	1137	103	38
gene-TX72_RS02655	NC_005070.1	537537	538427	+	891	5	11	4	3	38	40	15	11
gene-TX72_RS02660	NC_005070.1	538424	538738	+	315	1	10	5	1	56	48	8	5
gene-TX72_RS02665	NC_005070.1	538865	540403	+	1539	8	50	17	11	316	324	91	33
gene-TX72_RS02670	NC_005070.1	540400	542442	-	2043	12	116	34	19	703	673	165	68
gene-TX72_RS02675	NC_005070.1	542439	543746	-	1308	3	37	5	8	279	300	67	32
gene-TX72_RS02680	NC_005070.1	543805	544683	+	879	5	27	11	11	187	219	52	28
gene-TX72_RS02685	NC_005070.1	544680	545432	+	753	8	52	16	10	412	421	92	30
gene-TX72_RS02690	NC_005070.1	545475	547652	+	2178	47	337	139	76	2470	2239	634	220
