Geneid	10_R1	10_R2	10_R3	50_R1	50_R2	50_R3	90_R1	90_R2	90_R3	Entity	Symbol
gene-SPD_RS07120	938	1863	1554	680	1034	598	326	606	338	host	atpA
gene-SPD_RS06740	73	125	119	109	169	100	92	125	94	host	gene-SPD_RS06740
gene-SPD_RS05110	18	8	15	9	16	4	6	14	8	host	gene-SPD_RS05110
gene-SPD_RS05510	214	353	352	90	177	84	88	134	70	host	lpdA
gene-SPD_RS10875	244	408	466	353	455	299	353	473	330	host	trpS
gene-SPD_RS05170	644	997	921	557	982	554	669	897	559	host	cpoA
gene-SPD_RS04315	22	35	35	16	39	22	16	20	10	host	gene-SPD_RS04315
gene-SPD_RS05945	24	33	43	12	23	9	14	18	10	host	gene-SPD_RS05945
gene-SPD_RS09355	171	183	170	183	332	194	118	127	110	host	ndk
gene-SPD_RS03965	592	915	938	623	1004	604	599	711	559	host	gene-SPD_RS03965
gene-SPD_RS10575	120	181	177	127	223	122	74	117	75	host	gene-SPD_RS10575
gene-SPD_RS11530	4	1	6	2	1	4	1	4	1	host	gene-SPD_RS11530
gene-SPD_RS01530	145	312	319	56	113	60	49	69	28	host	gene-SPD_RS01530
gene-SPD_RS08370	142	212	223	95	141	94	62	85	64	host	gene-SPD_RS08370
gene-SPD_RS01050	54	117	114	610	693	667	892	1304	929	host	gene-SPD_RS01050
gene-SPD_RS04970	35	56	68	37	46	27	26	34	23	host	gene-SPD_RS04970
gene-SPD_RS09695	334	574	506	266	444	313	167	253	186	host	pbp2a
gene-SPD_RS05900	274	408	416	331	528	344	305	401	261	host	gene-SPD_RS05900
gene-SPD_RS09985	17	35	31	16	33	44	35	63	54	host	gene-SPD_RS09985
gene-SPD_RS04260	31	40	66	24	52	36	19	29	23	host	gene-SPD_RS04260
gene-SPD_RS06495	22	40	38	25	42	19	17	45	13	host	gene-SPD_RS06495
gene-SPD_RS10175	258	337	336	206	372	242	129	182	130	host	gene-SPD_RS10175
gene-SPD_RS02445	328	505	535	259	369	240	246	320	223	host	gene-SPD_RS02445
gene-SPD_RS02870	961	1491	1454	944	1613	871	850	1179	683	host	murM
gene-SPD_RS08280	449	733	684	404	605	382	331	435	355	host	gene-SPD_RS08280
gene-SPD_RS03240	567	846	934	539	807	472	477	576	376	host	divIB
gene-SPD_RS03520	92	171	165	97	150	98	78	107	73	host	gene-SPD_RS03520
gene-SPD_RS07620	112	163	146	101	157	97	80	120	78	host	gene-SPD_RS07620
gene-SPD_RS02520	220	334	383	203	336	194	160	193	127	host	gene-SPD_RS02520
gene-SPD_RS08645	146	283	273	136	187	107	71	111	59	host	gene-SPD_RS08645
gene-SPD_RS01715	4	5	7	3	8	4	5	7	10	host	cps4A
gene-SPD_RS06315	5	4	8	3	4	3	5	3	2	host	gene-SPD_RS06315
gene-SPD_RS00785	718	1309	1388	81	119	73	100	101	48	host	gene-SPD_RS00785
gene-SPD_RS01690	303	387	392	312	526	331	166	237	207	host	gene-SPD_RS01690
gene-SPD_RS10585	628	1025	1080	440	801	462	373	463	270	host	dltD
gene-SPD_RS09280	300	353	453	289	474	288	261	299	209	host	gene-SPD_RS09280
gene-SPD_RS01330	536	808	847	398	672	421	425	532	392	host	gene-SPD_RS01330
gene-SPD_RS00595	32	49	32	48	78	39	19	30	22	host	gene-SPD_RS00595
gene-SPD_RS03390	9	20	32	13	23	15	11	15	8	host	tenA
gene-SPD_RS09995	12	22	21	16	30	22	61	60	52	host	gene-SPD_RS09995
gene-SPD_RS02405	694	1025	997	662	1412	680	570	849	486	host	glnA
gene-SPD_RS08015	454	658	612	423	622	368	353	378	289	host	alr
gene-SPD_RS00840	202	343	274	183	312	221	114	180	136	host	gene-SPD_RS00840
gene-SpSL1_35	9	25	43	10541	6292	7808	20553	32517	24442	phage	gene-SpSL1_35
gene-SPD_RS05035	2	2	1	2	5	2	2	3	1	host	mobC
gene-SPD_RS00885	734	1218	1226	930	1281	841	791	1056	808	host	gene-SPD_RS00885
gene-SPD_RS02465	468	706	669	848	1609	889	633	728	535	host	hrcA
gene-SPD_RS00420	186	308	280	154	284	164	164	211	155	host	gene-SPD_RS00420
gene-SPD_RS07610	3748	4368	4700	3634	6991	3465	2705	3220	2092	host	galE
gene-SPD_RS06940	25	35	56	52	83	35	34	48	41	host	gene-SPD_RS06940
gene-SPD_RS07595	1189	1458	1544	1020	1685	1080	771	795	572	host	gene-SPD_RS07595
gene-SPD_RS05660	33	66	49	30	58	22	20	48	19	host	gene-SPD_RS05660
gene-SPD_RS10605	47	59	54	45	106	50	43	49	28	host	gene-SPD_RS10605
gene-SPD_RS09150	12	13	21	10	17	11	7	13	8	host	gene-SPD_RS09150
gene-SPD_RS09835	602	985	959	472	917	464	452	619	397	host	jag
gene-SPD_RS05620	46	83	82	39	58	26	29	36	20	host	gene-SPD_RS05620
gene-SPD_RS05770	1137	1664	1505	872	1637	877	352	624	314	host	gene-SPD_RS05770
gene-SPD_RS09390	491	804	769	384	599	454	260	353	219	host	murA
gene-SPD_RS05455	883	1209	1230	849	1196	776	615	963	686	host	addA
gene-SPD_RS07995	2	1	8	1	4	2	2	0	2	host	gene-SPD_RS07995
gene-SPD_RS10730	40	43	28	27	67	35	43	52	33	host	cbpD
gene-SPD_RS00110	4	8	8	5	14	3	5	6	7	host	comW
gene-SPD_RS03160	457	798	787	338	546	359	383	505	311	host	hflX
gene-SPD_RS01275	101	154	153	74	105	81	45	61	48	host	gene-SPD_RS01275
gene-SPD_RS09330	39	43	56	53	43	26	19	26	22	host	gene-SPD_RS09330
gene-SPD_RS10700	1002	1441	1348	761	1231	727	474	675	425	host	gene-SPD_RS10700
gene-SPD_RS11510	7	19	14	6	10	8	6	10	8	host	gene-SPD_RS11510
gene-SPD_RS10750	1275	2025	2088	1326	2099	1365	1334	1773	1221	host	gene-SPD_RS10750
gene-SPD_RS06605	243	354	320	193	372	234	286	360	180	host	gene-SPD_RS06605
gene-SPD_RS05835	244	399	347	166	271	166	101	177	103	host	gene-SPD_RS05835
gene-SPD_RS07770	212	342	230	146	184	145	76	103	57	host	gene-SPD_RS07770
gene-SPD_RS10380	244	361	407	182	222	146	166	230	130	host	gene-SPD_RS10380
gene-SPD_RS05320	1892	3081	3272	1961	2929	1832	2058	2850	1649	host	gene-SPD_RS05320
gene-SPD_RS10460	1332	2189	2279	1117	1422	999	1378	1925	1111	host	argF
gene-SPD_RS09230	14	17	20	7	27	10	9	19	11	host	gene-SPD_RS09230
gene-SPD_RS05250	189	275	295	220	423	173	101	175	99	host	gene-SPD_RS05250
gene-SPD_RS07160	869	1168	1149	847	1285	752	682	786	672	host	greA
gene-SPD_RS04015	563	810	852	698	1077	647	476	658	412	host	parC
gene-SPD_RS08525	45	83	70	39	66	55	61	45	51	host	trpB
gene-SPD_RS10675	143	204	198	129	172	122	69	113	66	host	gene-SPD_RS10675
gene-SPD_RS07875	163	233	274	185	281	153	153	243	157	host	gene-SPD_RS07875
gene-SPD_RS01660	36	39	44	24	70	25	18	25	14	host	gene-SPD_RS01660
gene-SPD_RS03935	244	406	382	306	418	276	230	344	199	host	deoD
gene-SPD_RS09590	49	77	91	76	118	72	75	97	69	host	gene-SPD_RS09590
gene-SPD_RS01535	39	75	81	13	32	15	9	28	12	host	gene-SPD_RS01535
gene-SPD_RS07250	806	1295	1320	740	1189	621	520	797	472	host	gene-SPD_RS07250
gene-SPD_RS06285	169	276	271	115	155	95	64	79	61	host	gene-SPD_RS06285
gene-SPD_RS05775	826	1335	1169	743	1081	739	601	868	622	host	gene-SPD_RS05775
gene-SPD_RS10830	112	232	216	130	153	107	69	93	89	host	gene-SPD_RS10830
gene-SPD_RS04600	159	306	285	184	248	138	136	212	139	host	ybeY
gene-SPD_RS01095	782	1136	1218	723	750	495	526	846	460	host	rplV
gene-SPD_RS10765	8	12	17	10	26	7	14	11	6	host	gene-SPD_RS10765
gene-SPD_RS05090	7	10	9	6	15	9	7	13	9	host	gene-SPD_RS05090
gene-SPD_RS02425	24	30	23	13	19	14	25	15	18	host	gene-SPD_RS02425
gene-SPD_RS00550	85	146	140	77	146	82	60	100	47	host	sdaAB
gene-SPD_RS06920	103	80	72	120	223	98	102	124	81	host	pdxT
gene-SPD_RS03350	43	102	51	29	42	45	24	42	17	host	gene-SPD_RS03350
gene-SPD_RS10485	24	32	33	9	15	7	9	16	4	host	gene-SPD_RS10485
gene-SPD_RS07805	2135	2701	2874	1758	3281	1658	1258	1945	1053	host	gene-SPD_RS07805
gene-SPD_RS07490	600	895	965	849	783	669	466	686	473	host	gene-SPD_RS07490
gene-SPD_RS08950	75	106	107	78	97	54	54	72	56	host	gene-SPD_RS08950
gene-SPD_RS09685	218	320	312	224	365	205	136	210	131	host	secE
gene-SPD_RS10355	248	291	321	216	379	243	184	255	200	host	ilvD
gene-SPD_RS11535	2	5	5	1	2	2	0	2	1	host	gene-SPD_RS11535
gene-SPD_RS04420	296	472	459	225	355	238	217	272	167	host	gene-SPD_RS04420
gene-SPD_RS00265	32	37	54	54	55	41	26	42	25	host	purM
gene-SPD_RS05380	44	52	76	38	66	35	29	39	24	host	gene-SPD_RS05380
gene-SPD_RS00590	55	68	80	30	59	44	39	46	24	host	argH
gene-SPD_RS09690	389	472	448	347	591	377	341	357	256	host	gene-SPD_RS09690_gene_rpmG
gene-SPD_RS08540	30	27	36	22	23	22	22	29	14	host	trpD
gene-SPD_RS03025	3087	5320	5603	4091	4496	3631	2627	3772	2900	host	gene-SPD_RS03025
gene-SPD_RS07675	86	123	119	51	94	51	60	98	68	host	gene-SPD_RS07675
gene-SPD_RS09365	1257	2171	2192	1411	1958	1434	1108	1719	941	host	rpoB
gene-SPD_RS04910	240	438	416	243	379	245	232	352	182	host	rlmD
gene-SPD_RS07975	6	12	17	8	7	3	12	7	5	host	gene-SPD_RS07975
gene-SPD_RS01260	32	54	48	37	59	34	56	62	44	host	gene-SPD_RS01260
gene-SPD_RS00860	40	52	75	37	57	35	24	38	24	host	gene-SPD_RS00860
gene-SPD_RS02140	496	856	722	629	904	577	431	732	489	host	efp
gene-SPD_RS09000	7	31	17	24	28	30	34	42	41	host	gene-SPD_RS09000
gene-SPD_RS08205	3133	4625	4786	2726	4349	2677	1881	2412	1723	host	stkP
gene-SPD_RS07945	139	231	258	154	213	145	122	177	105	host	gene-SPD_RS07945
gene-SPD_RS00015	49	90	71	53	126	65	73	121	70	host	gene-SPD_RS00015
gene-SPD_RS00970	336	498	509	314	524	275	315	403	261	host	gene-SPD_RS00970
gene-SPD_RS05470	5235	7550	7697	5241	7790	4684	3767	5295	3490	host	iga
gene-SPD_RS04010	751	1008	929	972	1787	964	792	945	671	host	parE
gene-SPD_RS03560	70	96	113	80	153	70	50	74	42	host	gene-SPD_RS03560
gene-SPD_RS05830	280	425	422	236	445	225	129	205	119	host	coaC
gene-SPD_RS06925	122	148	140	121	250	107	110	144	96	host	pdxS
gene-SPD_RS02585	273	590	569	335	443	307	209	356	201	host	nusA
gene-SPD_RS07800	492	476	484	715	1687	710	489	637	414	host	gene-SPD_RS07800
gene-SPD_RS09700	107	160	177	102	152	98	96	148	83	host	gene-SPD_RS09700
gene-SPD_RS02910	351	477	451	344	561	293	303	490	272	host	gene-SPD_RS02910
gene-SPD_RS10755	1139	1452	1572	1404	2377	967	810	1006	711	host	hpf
gene-SPD_RS10065	13	15	17	14	30	7	13	18	9	host	gene-SPD_RS10065
gene-SPD_RS04360	264	487	445	248	269	195	142	241	172	host	nspC
gene-SPD_RS09775	277	393	383	266	530	240	252	317	143	host	gene-SPD_RS09775
gene-SPD_RS09565	74	85	67	78	145	70	63	107	63	host	gene-SPD_RS09565
gene-SPD_RS00200	190	330	293	151	250	161	105	141	102	host	recO
gene-SPD_RS08710	3560	5509	5934	2186	2862	2012	1104	1700	1061	host	gene-SPD_RS08710
gene-SPD_RS05780	286	360	377	287	457	260	249	344	195	host	gene-SPD_RS05780
gene-SPD_RS07890	285	482	451	242	353	186	133	219	145	host	recR
gene-SPD_RS04070	183	319	298	152	281	169	151	195	118	host	gene-SPD_RS04070
gene-SPD_RS03700	260	369	384	211	290	223	183	240	161	host	gene-SPD_RS03700
gene-SPD_RS08590	2	8	8	8	5	7	3	3	2	host	gene-SPD_RS08590
gene-SPD_RS10155	1	9	9	2	7	1	2	3	0	host	gene-SPD_RS10155
gene-SPD_RS10770	75	158	132	139	229	141	100	143	110	host	gene-SPD_RS10770
gene-SPD_RS06645	513	704	750	579	1028	499	366	502	277	host	hprK
gene-SPD_RS06635	229	356	447	210	379	157	106	227	115	host	gene-SPD_RS06635
gene-SPD_RS00335	110	207	214	42	61	46	29	46	30	host	gene-SPD_RS00335
gene-SPD_RS04825	19	24	18	24	39	26	12	28	20	host	gene-SPD_RS04825
gene-SPD_RS09580	100	192	184	139	144	133	135	156	137	host	gene-SPD_RS09580
gene-SPD_RS09490	231	280	304	184	348	162	145	241	122	host	rsmA
gene-SPD_RS08975	5	18	17	6	4	10	32	34	28	host	gene-SPD_RS08975
gene-SPD_RS07170	227	434	391	184	266	150	180	213	118	host	gene-SPD_RS07170
gene-SPD_RS08770	112	162	148	74	96	65	44	69	25	host	gene-SPD_RS08770
gene-SPD_RS01795	0	0	0	0	0	0	0	0	0	host	rfbD
gene-SPD_RS04160	263	424	394	203	263	196	176	253	193	host	thiI
gene-SPD_RS09770	172	241	325	209	376	160	129	153	83	host	gene-SPD_RS09770
gene-SPD_RS03990	272	552	542	330	359	294	185	349	223	host	gene-SPD_RS03990
gene-SPD_RS04750	5	15	19	4	7	2	5	3	6	host	gene-SPD_RS04750
gene-SPD_RS07690	90	100	125	78	168	71	73	100	53	host	gene-SPD_RS07690
gene-SPD_RS10775	59	105	88	80	104	81	33	73	64	host	cysK
gene-SPD_RS04100	552	816	877	289	401	254	193	223	140	host	sufU
gene-SPD_RS08385	166	205	255	107	188	132	90	98	65	host	gene-SPD_RS08385
gene-SPD_RS00440	710	1082	1045	477	821	400	345	489	260	host	gene-SPD_RS00440
gene-SPD_RS06590	130	196	169	126	165	105	110	162	113	host	gene-SPD_RS06590
gene-SPD_RS02665	40	50	51	61	96	68	51	61	40	host	gene-SPD_RS02665
gene-SPD_RS02815	138	221	249	104	175	92	100	114	52	host	vncS
gene-SPD_RS03360	67	122	128	41	59	51	32	44	28	host	thiM
gene-SPD_RS03215	72	112	111	112	130	92	70	79	79	host	gene-SPD_RS03215
gene-SPD_RS09025	5	6	7	2	4	0	3	11	7	host	gene-SPD_RS09025
gene-SPD_RS10135	5	12	12	3	14	8	11	7	9	host	gene-SPD_RS10135_gene_pstA
gene-SPD_RS03955	4	2	7	1	7	5	4	4	2	host	gene-SPD_RS03955
gene-SPD_RS00395	178	255	171	184	340	210	127	168	124	host	gene-SPD_RS00395
gene-SPD_RS01445	1273	2016	2508	1143	1286	684	753	891	631	host	adhP
gene-SPD_RS01485	209	279	326	148	405	150	139	220	116	host	gene-SPD_RS01485
gene-SPD_RS04920	35	80	64	59	94	42	65	94	62	host	gene-SPD_RS04920
gene-SPD_RS09285	196	244	242	185	311	192	146	171	142	host	tsaE
gene-SPD_RS05230	33	43	47	40	60	29	32	33	34	host	gene-SPD_RS05230
gene-SPD_RS07370	429	772	722	280	518	277	240	334	210	host	gene-SPD_RS07370
gene-SPD_RS02935	195	273	270	135	225	132	119	165	86	host	gene-SPD_RS02935
gene-SPD_RS07795	134	155	176	140	293	123	66	110	75	host	gene-SPD_RS07795
gene-SPD_RS01020	124	229	239	76	112	80	91	114	58	host	gene-SPD_RS01020
gene-SPD_RS05810	532	844	782	303	508	323	263	420	207	host	mutY
gene-SPD_RS00570	841	1352	1444	805	1158	790	589	764	545	host	gene-SPD_RS00570
gene-SPD_RS06970	494	720	734	366	685	347	317	427	234	host	gene-SPD_RS06970
gene-SPD_RS02195	41	75	88	48	77	46	38	43	19	host	ilvC
gene-SPD_RS00830	56	101	114	39	85	62	48	60	42	host	gene-SPD_RS00830
gene-SPD_RS00620	6	14	14	8	14	3	4	11	5	host	gene-SPD_RS00620
gene-SPD_RS04650	276	524	426	229	352	187	193	280	161	host	tehB
gene-SPD_RS10425	3251	4072	4481	278	468	364	153	177	99	host	gene-SPD_RS10425
gene-SPD_RS05950	138	224	284	100	200	116	124	129	97	host	leuB
gene-SPD_RS05275	81	118	144	63	132	55	100	112	62	host	gene-SPD_RS05275
gene-SPD_RS09900	342	479	476	237	462	353	230	314	208	host	gene-SPD_RS09900
gene-SPD_RS04090	852	1309	1179	557	791	528	352	548	294	host	sufD
gene-SPD_RS03785	852	1573	1415	792	1307	647	1329	1897	1216	host	gene-SPD_RS03785
gene-SPD_RS08510	111	157	172	379	698	351	516	649	433	host	gene-SPD_RS08510
gene-SPD_RS11765	6	24	22	15	12	14	13	17	12	host	gene-SPD_RS11765
gene-SPD_RS00865	57	102	112	110	138	58	69	107	72	host	gene-SPD_RS00865
gene-SPD_RS04430	150	209	205	162	241	167	116	165	111	host	tmk
gene-SPD_RS04390	9	12	8	5	8	9	5	7	4	host	gene-SPD_RS04390
gene-SPD_RS00225	53	64	84	43	69	53	61	70	50	host	gene-SPD_RS00225
gene-SPD_RS01475	371	623	596	282	391	245	290	324	212	host	folE
gene-SPD_RS03895	698	1047	1133	871	1260	759	514	737	465	host	gene-SPD_RS03895
gene-SPD_RS05690	710	1015	1120	604	975	545	501	667	424	host	recN
gene-SPD_RS04095	994	1599	1388	622	836	523	326	536	335	host	gene-SPD_RS04095
gene-SPD_RS03255	43	115	111	41	65	31	30	64	40	host	gene-SPD_RS03255
gene-SPD_RS04765	147	268	251	87	168	94	110	159	61	host	sdbB
gene-SPD_RS08680	94	177	159	78	77	53	47	86	51	host	gene-SPD_RS08680
gene-SPD_RS03085	8	24	33	12	23	13	7	13	10	host	gene-SPD_RS03085_gene_ccdA2
gene-SPD_RS10660	628	830	763	359	635	443	319	420	266	host	hslO
gene-SPD_RS00845	57	134	117	50	105	62	64	80	51	host	gene-SPD_RS00845
gene-SPD_RS01860	1349	1780	1842	1042	1772	1072	825	1067	761	host	mapZ
gene-SPD_RS03190	146	267	227	175	342	157	144	216	122	host	gene-SPD_RS03190
gene-SPD_RS00740	0	4	5	2	7	2	1	5	4	host	cibA
gene-SPD_RS07320	22	52	56	31	45	27	30	34	23	host	gene-SPD_RS07320
gene-SPD_RS04990	115	203	176	97	159	110	69	78	48	host	gene-SPD_RS04990
gene-SPD_RS07350	429	736	717	223	372	203	143	230	126	host	yghU
gene-SPD_RS02610	2	1	5	1	14	5	8	5	2	host	gene-SPD_RS02610
gene-SPD_RS00350	369	639	631	100	92	87	90	158	72	host	gene-SPD_RS00350
gene-SPD_RS08810	215	393	350	233	428	188	110	145	95	host	gene-SPD_RS08810
gene-SPD_RS06705	28	27	56	30	45	30	25	36	19	host	gene-SPD_RS06705
gene-SPD_RS08695	76	113	104	66	118	55	72	80	63	host	gene-SPD_RS08695
gene-SPD_RS03595	145	257	251	146	239	140	173	219	132	host	gene-SPD_RS03595
gene-SPD_RS07885	458	701	681	489	900	503	449	618	407	host	gene-SPD_RS07885
gene-SPD_RS01090	1136	1790	1869	1111	1247	852	892	1316	837	host	rpsS
gene-SPD_RS08735	14	11	12	10	22	11	20	31	9	host	czcD
gene-SPD_RS03320	11	17	31	5	11	7	6	13	12	host	gene-SPD_RS03320
gene-SPD_RS10385	281	477	467	217	334	205	179	253	160	host	gene-SPD_RS10385
gene-SPD_RS10170	257	420	449	230	421	258	189	258	187	host	gene-SPD_RS10170
gene-SPD_RS03670	170	213	236	135	196	126	150	170	117	host	gene-SPD_RS03670
gene-SPD_RS08880	16	37	28	22	47	16	12	22	16	host	treR
gene-SPD_RS03665	425	699	702	380	607	319	473	569	342	host	trmD
gene-SPD_RS01750	0	0	0	0	0	0	0	0	1	host	gene-SPD_RS01750
gene-SPD_RS03310	29	50	61	27	43	34	35	49	19	host	gene-SPD_RS03310
gene-SPD_RS07345	174	230	230	215	351	175	168	214	164	host	gene-SPD_RS07345
gene-SPD_RS01195	936	1321	1299	887	1197	957	570	1008	467	host	rpsK
gene-SPD_RS03885	154	265	272	124	218	130	74	142	80	host	gene-SPD_RS03885
gene-SPD_RS07425	918	1552	1360	765	1319	731	465	727	467	host	rapZ
gene-SPD_RS07030	7	8	12	4	14	5	11	10	4	host	gene-SPD_RS07030
gene-SPD_RS09815	6	9	5	4	16	7	9	9	4	host	gene-SPD_RS09815
gene-SPD_RS08945	64	88	94	47	80	48	48	70	41	host	gene-SPD_RS08945
gene-SPD_RS08210	1367	2041	1864	1396	2111	1324	843	1245	926	host	gene-SPD_RS08210
gene-SPD_RS09125	340	460	470	331	518	284	314	342	308	host	gene-SPD_RS09125
gene-SPD_RS10295	47	69	81	38	72	49	35	42	26	host	gene-SPD_RS10295
gene-SPD_RS08815	39	85	80	16	46	27	15	21	11	host	yidD
gene-SPD_RS01840	23	23	42	13	54	18	12	27	16	host	gene-SPD_RS01840
gene-SPD_RS01170	1979	3113	3027	1651	1629	1401	1085	1760	1228	host	secY
gene-SpSL1_38	12	41	40	17025	11062	13935	35914	45210	35291	phage	gene-SpSL1_38
gene-SPD_RS01295	828	1343	1224	797	1155	724	632	874	561	host	leuS
gene-SPD_RS09020	1	4	3	3	2	1	3	5	2	host	gene-SPD_RS09020
gene-SPD_RS05350	122	147	169	113	255	152	70	75	69	host	gene-SPD_RS05350
gene-SPD_RS05965	444	640	718	448	721	460	385	466	310	host	gene-SPD_RS05965
gene-SPD_RS08530	15	31	33	16	16	24	27	30	15	host	gene-SPD_RS08530
gene-SPD_RS07860	2662	3725	3913	2030	3371	2150	1646	2166	1463	host	ftsZ
gene-SPD_RS12085	31	22	26	11	29	17	8	24	10	host	gene-SPD_RS12085
gene-SPD_RS07420	501	847	750	409	825	410	280	379	219	host	gene-SPD_RS07420
gene-SPD_RS11805	128	243	257	22	44	27	29	41	17	host	gene-SPD_RS11805
gene-SPD_RS10945	2526	3653	3281	1303	2254	1246	1571	1929	1062	host	gene-SPD_RS10945
gene-SPD_RS05910	41	89	83	65	122	80	64	101	58	host	rnc
gene-SPD_RS09340	126	199	192	127	127	105	85	123	68	host	gene-SPD_RS09340
gene-SPD_RS02510	25	43	53	21	15	17	11	16	14	host	gene-SPD_RS02510
gene-SPD_RS04400	185	290	265	176	301	166	163	192	121	host	lspA
gene-SPD_RS01595	14	19	15	8	14	13	12	10	12	host	gene-SPD_RS01595
gene-SPD_RS02260	12	25	39	25	36	31	19	28	14	host	gene-SPD_RS02260
gene-SPD_RS06930	1585	2528	2535	1652	2124	1320	1641	2200	1393	host	nox
gene-SPD_RS03985	548	947	996	716	788	572	545	783	531	host	gene-SPD_RS03985
gene-SPD_RS11710	39	75	84	63	121	37	74	78	57	host	gene-SPD_RS11710
gene-SPD_RS01685	164	213	212	75	116	72	82	113	48	host	gene-SPD_RS01685
gene-SPD_RS05260	496	702	730	467	758	371	540	666	407	host	gene-SPD_RS05260
gene-SPD_RS10365	272	478	489	165	237	160	136	158	100	host	gene-SPD_RS10365
gene-SPD_RS08165	71	88	109	68	124	77	48	68	49	host	gene-SPD_RS08165
gene-SPD_RS01305	73	125	127	85	172	91	56	63	42	host	gene-SPD_RS01305
gene-SPD_RS02080	2485	3440	4089	2823	5019	2712	1728	2524	1674	host	fabF
gene-SPD_RS06540	155	293	267	162	239	154	127	202	123	host	gene-SPD_RS06540
gene-SPD_RS00805	8	17	6	10	13	4	9	16	6	host	gene-SPD_RS00805
gene-SPD_RS06230	104	155	133	56	75	51	43	60	42	host	gene-SPD_RS06230
gene-SPD_RS03605	101	156	183	80	149	97	62	94	66	host	gene-SPD_RS03605
gene-SPD_RS03295	137	237	259	187	313	207	153	178	94	host	gene-SPD_RS03295
gene-SPD_RS05600	710	1371	1163	2539	3235	2331	3202	5245	3641	host	nrdF
gene-SpSL1_42	44	73	137	39791	28055	35606	75002	118566	79997	phage	gene-SpSL1_42
gene-SPD_RS01345	1435	2159	2386	246	406	301	186	176	132	host	bglA
gene-SPD_RS08340	22	26	29	13	30	22	21	16	25	host	queF
gene-SPD_RS01245	21	29	44	21	28	23	8	26	13	host	gene-SPD_RS01245
gene-SPD_RS06465	327	430	447	273	548	272	248	367	235	host	gene-SPD_RS06465
gene-SPD_RS01380	3750	6884	6175	3255	4387	2932	2284	3837	2297	host	fusA
gene-SpSL1_28	14	21	21	799	990	678	1501	2286	1106	phage	gene-SpSL1_28
gene-SPD_RS06015	262	446	342	230	404	241	212	354	181	host	gene-SPD_RS06015
gene-SPD_RS03580	870	1282	1366	790	1449	721	676	884	456	host	gene-SPD_RS03580
gene-SPD_RS04840	137	214	214	96	190	119	89	120	78	host	gene-SPD_RS04840
gene-SpSL1_06	1344	1874	1995	1170	2150	1245	549	771	537	phage	gene-SpSL1_06
gene-SPD_RS02365	124	308	252	92	135	97	118	130	83	host	gene-SPD_RS02365
gene-SPD_RS07275	634	959	1025	706	1240	705	604	891	555	host	rpsR
gene-SPD_RS10465	412	809	861	309	421	357	388	552	368	host	arcC
gene-SPD_RS02410	27	28	31	7	17	14	10	15	16	host	gene-SPD_RS02410
gene-SPD_RS02375	1064	1455	1530	482	732	481	377	498	323	host	gene-SPD_RS02375
gene-SPD_RS06100	130	204	209	130	232	134	156	214	111	host	gene-SPD_RS06100
gene-SPD_RS04975	19	40	39	19	37	14	19	17	15	host	gene-SPD_RS04975
gene-SPD_RS00280	48	49	49	55	60	43	28	28	15	host	purH
gene-SPD_RS02590	112	230	224	168	199	125	99	134	101	host	rnpM
gene-SPD_RS00095	22	7	33	18	18	50	21	6	19	host	gene-SPD_RS00095
gene-SPD_RS09250	2970	4969	4486	2118	2867	1838	2080	2668	1879	host	lytA
gene-SPD_RS09075	182	276	343	190	324	186	128	203	94	host	gene-SPD_RS09075_gene_rlmD
gene-SPD_RS00925	34	59	68	41	52	44	18	32	16	host	gene-SPD_RS00925_gene_ribE
gene-SPD_RS07245	369	594	627	328	486	280	411	564	320	host	gene-SPD_RS07245
gene-SPD_RS02000	469	680	677	437	643	422	397	538	303	host	gene-SPD_RS02000
gene-SPD_RS03395	6	19	18	11	10	6	3	10	2	host	thiW
gene-SPD_RS11735	2	4	3	2	2	0	1	0	2	host	gene-SPD_RS11735
gene-SPD_RS06485	42	87	72	28	55	30	41	29	27	host	gene-SPD_RS06485
gene-SPD_RS07295	478	791	733	492	789	510	392	537	384	host	gene-SPD_RS07295
gene-SPD_RS11455	2	6	7	3	4	4	2	5	1	host	gene-SPD_RS11455
gene-SPD_RS08430	2	4	5	5	5	3	3	3	1	host	gene-SPD_RS08430
gene-SPD_RS07565	80	111	99	87	135	84	70	109	57	host	truA
gene-SPD_RS10010	28	55	56	26	36	39	56	74	70	host	gene-SPD_RS10010
gene-SPD_RS01460	210	502	427	179	237	191	181	328	164	host	gene-SPD_RS01460
gene-SPD_RS01610	0	9	8	2	5	3	3	6	6	host	gene-SPD_RS01610
gene-SPD_RS08485	369	504	592	210	392	185	116	127	81	host	gene-SPD_RS08485
gene-SPD_RS08875	21	55	44	15	30	15	21	19	12	host	treP
gene-SPD_RS02320	171	225	233	137	249	122	93	164	86	host	trkA
gene-SPD_RS09620	2	1	0	3	1	1	9	2	0	host	gene-SPD_RS09620
gene-SPD_RS07705	155	222	218	188	286	158	136	146	118	host	gene-SPD_RS07705
gene-SPD_RS06050	934	288	387	928	2245	786	686	1118	514	host	pyrR
gene-SPD_RS09945	1337	2120	1711	238	707	275	218	339	154	host	gene-SPD_RS09945
gene-SPD_RS11085	0	0	1	0	0	0	0	1	0	host	gene-SPD_RS11085
gene-SPD_RS09830	101	102	112	107	206	84	76	94	55	host	gene-SPD_RS09830
gene-SPD_RS01875	837	1076	1155	687	1176	677	727	899	483	host	cbpC
gene-SPD_RS06140	112	115	122	120	254	112	92	61	44	host	gene-SPD_RS06140
