Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA4410	529	799	789	744	124	821	109	60	60	6	108	66	host	ddlB
gene-PA1653	15	19	13	12	3	9	4	6	0	0	5	0	host	gene-PA1653
gene-PA1012	585	614	543	532	105	492	165	66	72	3	86	55	host	gene-PA1012
gene-PA3429	8	14	18	5	2	9	5	1	5	0	4	1	host	gene-PA3429
gene-PA5295	320	577	446	430	73	332	102	80	66	3	78	53	host	gene-PA5295
gene-PA3206	35	62	39	49	4	48	8	11	13	1	11	6	host	gene-PA3206
gene-PA0471	10	13	16	10	0	10	9	8	5	0	5	4	host	gene-PA0471
gene-PA3278	283	380	179	224	16	64	41	19	8	1	10	6	host	gene-PA3278
gene-PA1981	1	2	1	1	0	0	0	0	0	0	0	0	host	gene-PA1981
gene-PA3794	72	131	71	79	23	113	29	19	21	1	35	16	host	gene-PA3794
gene-PA5417	1	4	1	1	1	3	1	1	0	0	1	0	host	soxD
gene-PA4110	16	22	10	25	4	16	7	2	6	1	5	6	host	ampC
gene-PA3479	31	37	39	31	7	34	21	4	4	0	13	6	host	rhlA
gene-PA2449	140	253	221	205	34	161	52	40	37	2	47	33	host	gene-PA2449
gene-PA1555.1	60	37	38	117	38	96	23	4	7	1	9	1	host	ccoQ2
gene-PA4540	14	35	15	28	3	13	9	13	6	1	7	6	host	gene-PA4540
gene-PA1396	61	84	77	119	13	59	19	25	15	0	14	12	host	gene-PA1396
gene-PA1177	4	4	4	4	1	3	3	0	1	0	1	1	host	napE
gene-PA5430	126	199	166	153	35	147	31	23	27	1	35	21	host	gene-PA5430
gene-PA1979	1	3	1	4	0	3	2	0	1	0	1	0	host	eraS
gene-PA2653	259	493	464	465	89	485	117	96	81	6	102	84	host	gene-PA2653
gene-PA3358	12	15	19	12	2	6	1	5	1	0	7	2	host	gene-PA3358
gene-PA2787	18	32	31	26	8	21	8	8	7	0	10	2	host	cpg2
gene-PA1550	65	99	81	95	19	70	6	18	12	3	17	3	host	gene-PA1550
gene-PA1061	49	64	52	42	10	46	8	4	6	1	11	3	host	gene-PA1061
gene-PA3583	55	94	90	128	17	85	30	13	25	1	15	14	host	glpR
gene-PA4943	1229	1963	1584	1379	403	1777	639	319	267	27	437	242	host	gene-PA4943
gene-PA5470	31	43	22	24	9	26	9	9	12	0	11	9	host	gene-PA5470
gene-PA3197	85	88	79	93	20	46	30	33	13	2	28	13	host	gene-PA3197
gene-PA2135	1	5	4	5	3	1	0	0	0	0	1	1	host	gene-PA2135
gene-PA0631	23	43	49	62	16	68	22	28	32	4	32	35	host	gene-PA0631
gene-PA0383	106	105	76	97	17	100	25	14	10	3	15	5	host	gene-PA0383
gene-PA5528	560	666	510	521	81	392	120	92	80	9	96	55	host	gene-PA5528
gene-PA4981	16	25	19	13	4	16	7	4	6	0	4	1	host	gene-PA4981
gene-PA5160.1	21	17	10	20	4	8	9	9	1	0	5	0	host	gene-PA5160.1
gene-PA1085	133	180	208	174	38	194	46	35	29	1	36	14	host	flgJ
gene-PA2164	4	7	5	7	3	3	3	3	0	0	5	2	host	gene-PA2164
gene-PA2530	48	55	42	34	15	33	7	15	3	0	8	9	host	gene-PA2530
gene-PA3531	453	404	259	705	132	714	29	36	40	7	43	25	host	bfrB
gene-PA4576	452	827	594	588	130	487	147	67	88	10	99	76	host	gene-PA4576
gene-PA2643	113	151	165	168	52	136	41	26	28	6	35	14	host	nuoH
gene-PA2509	1	1	2	1	2	2	0	0	0	0	0	0	host	catB
gene-PA4922	480	672	503	911	298	698	193	79	89	11	63	56	host	azu
gene-PA0904	1031	2034	1471	1404	264	1623	363	213	229	12	242	197	host	lysC
gene-PA4244	5396	12577	8635	6572	3061	14525	3830	2116	2437	144	2235	1683	host	rplO
gene-PA4870	20	58	34	41	8	32	19	13	12	1	18	14	host	gene-PA4870
gene-PA2273	38	56	33	44	13	35	12	5	5	0	6	1	host	soxR
gene-PA2067	0	4	5	4	1	1	1	4	0	0	0	0	host	gene-PA2067
gene-PA3515	24	36	26	43	12	35	16	15	11	0	10	5	host	gene-PA3515
gene-PA3043	33	42	36	59	4	28	13	5	7	1	10	5	host	gene-PA3043
gene-PA0624	79	93	113	128	37	211	204	69	89	8	84	74	host	gene-PA0624
gene-PA2956	62	76	67	45	15	45	18	8	5	1	19	9	host	gene-PA2956
gene-PA3858	96	90	83	92	12	55	15	14	12	0	15	12	host	gene-PA3858
gene-PA1804	11497	10010	6662	8418	1573	7337	3100	989	1036	34	1421	789	host	hupB
gene-PA3080	29	53	55	85	10	50	14	13	11	0	11	6	host	gene-PA3080
gene-PA5193	211	285	294	190	40	246	68	36	49	5	44	44	host	yrfI
gene-PA3817	294	349	255	413	65	323	146	59	53	2	80	31	host	gene-PA3817
gene-PA0022	154	216	221	209	45	181	57	58	31	1	53	30	host	gene-PA0022
gene-PA4205	27	28	11	25	3	14	7	2	4	1	11	5	host	mexG
gene-PA1968	36	45	33	22	9	35	8	8	5	0	9	7	host	gene-PA1968
gene-PA3131	162	200	143	156	52	159	48	37	20	1	41	21	host	gene-PA3131
gene-PA0194	5	15	4	7	3	6	3	4	1	0	1	1	host	gene-PA0194
gene-PA1631	36	49	35	33	5	38	12	11	4	0	12	4	host	gene-PA1631
gene-PA2411	4	13	11	5	2	10	4	0	3	0	9	2	host	gene-PA2411
gene-PA0176	25	30	27	45	3	16	8	4	1	0	6	3	host	aer2
gene-PA4575	45	42	32	44	3	37	14	6	5	0	14	10	host	gene-PA4575
gene-PA0220	18	39	32	54	8	30	8	17	12	0	9	5	host	gene-PA0220
gene-PA3952	13	22	14	39	13	36	17	6	4	1	11	3	host	gene-PA3952
gene-PA0800	1	29	20	19	4	14	2	19	9	1	9	9	host	gene-PA0800
gene-PPLUZ19_gp39	0	0	17	3512	4163	12962	3847	6335	5273	6459	82450	50182	phage	gp39
gene-PA4989	26	27	31	48	11	19	19	17	4	0	11	3	host	gene-PA4989
gene-PA3438	102	145	114	127	24	102	39	22	12	1	18	16	host	folE1
gene-PA1052a	53	46	31	42	5	24	14	7	2	0	10	9	host	gene-PA1052a
gene-PA1010	767	1672	1432	1304	308	1552	445	293	300	28	329	249	host	dapA
gene-PA3806	1550	2639	2207	1864	537	2834	826	311	361	30	399	234	host	gene-PA3806
gene-PA1860	11	19	10	12	2	7	5	3	3	0	2	1	host	gene-PA1860
gene-PA4530	78	67	60	67	12	38	16	4	9	1	5	4	host	gene-PA4530
gene-PA2342	7	9	10	6	3	6	4	3	1	0	6	1	host	mtlD
gene-PA3684	60	76	53	43	12	32	8	8	7	0	3	5	host	gene-PA3684
gene-PA1020	17	34	16	25	12	17	4	12	7	1	7	8	host	gene-PA1020
gene-PA0141	157	119	114	513	168	332	160	50	34	6	34	17	host	gene-PA0141
gene-PA1786	12	16	20	14	2	16	2	3	3	1	8	3	host	gene-PA1786
gene-PA3878	187	164	135	87	15	47	18	17	15	1	16	6	host	narX
gene-PA0238	9	17	7	10	1	6	2	5	4	0	2	1	host	gene-PA0238
gene-PA2008	5	9	7	9	4	8	2	4	4	1	6	2	host	fahA
gene-PA2034	0	12	4	5	4	1	4	3	0	0	1	1	host	gene-PA2034
gene-PA3133	31	46	28	14	6	25	8	5	5	4	16	5	host	gene-PA3133
gene-PA5081	46	30	20	36	3	26	20	5	2	0	8	1	host	gene-PA5081
gene-PA5367	88	100	129	79	35	219	50	21	35	8	39	30	host	pstA
gene-PA1774	223	190	139	170	31	160	95	37	35	1	50	22	host	crfX
gene-PA3698	144	151	81	108	37	128	54	36	24	0	32	21	host	gene-PA3698
gene-PA2408	15	40	44	24	5	19	6	5	3	1	3	6	host	gene-PA2408
gene-PA3767	115	166	156	60	20	84	35	25	21	1	37	19	host	gene-PA3767
gene-PA1144	7	12	4	4	1	7	3	5	5	0	8	1	host	gene-PA1144
gene-PA3072	3	8	4	1	1	0	0	1	1	0	1	1	host	gene-PA3072
gene-PA5268	70	86	74	64	15	45	18	13	9	2	10	6	host	corA
gene-PA4681	20	43	29	42	5	21	14	7	10	3	9	6	host	gene-PA4681
gene-PA3589	4	4	5	8	1	5	2	0	3	0	2	1	host	gene-PA3589
gene-PA2126	11	14	29	52	7	19	4	3	1	1	5	2	host	gene-PA2126
gene-PA4265	14737	32251	21163	17559	6158	34676	9916	3861	5116	338	4865	3422	host	tufA
gene-PA3143	236	231	176	219	52	186	98	41	22	4	41	15	host	gene-PA3143
gene-PA3454	13	14	14	21	4	14	6	3	1	0	8	5	host	gene-PA3454
gene-PA1994	21	25	28	20	2	12	3	7	3	1	5	1	host	gene-PA1994
gene-PA0047	125	229	202	214	60	278	30	47	20	0	42	21	host	gene-PA0047
gene-PA2266	50	69	56	59	15	49	28	25	14	1	30	8	host	gene-PA2266
gene-PA5441	328	337	319	319	72	288	93	61	40	2	49	33	host	gene-PA5441
gene-PA1777	23160	33631	25499	21327	5880	31222	7440	3221	3487	216	4282	2809	host	oprF
gene-PA5107	195	252	242	550	85	477	159	74	47	3	90	31	host	blc
gene-PA0848	16	36	22	26	1	20	5	5	5	0	8	4	host	gene-PA0848
gene-PA1130	18	40	34	43	3	22	4	12	2	0	14	3	host	rhlC
gene-PA1526	114	176	147	137	26	158	38	27	24	1	41	15	host	gene-PA1526
gene-PA0291	569	1622	1718	1573	435	2302	597	342	422	32	313	272	host	oprE
gene-PA0995	44	40	23	38	8	26	11	8	7	0	9	6	host	ogt
gene-PA4827	30	30	18	26	5	22	11	6	3	0	6	2	host	gene-PA4827
gene-PA3540	21	35	24	16	6	20	13	11	5	0	12	3	host	algD
gene-PA3065	14	24	23	27	1	12	1	4	1	0	7	1	host	gene-PA3065
gene-PA4284	279	562	462	405	96	376	72	55	55	1	83	48	host	recB
gene-PA0799	94	219	201	120	26	105	16	20	15	1	24	19	host	gene-PA0799
gene-PA3875	24	39	34	362	59	63	30	17	7	2	17	10	host	narG
gene-PA1728	73	53	35	73	10	41	23	16	4	0	21	8	host	gene-PA1728
gene-PA2457	22	53	29	102	7	45	21	12	4	2	4	4	host	gene-PA2457
gene-PA1335	30	44	43	51	10	43	13	16	7	0	12	7	host	gene-PA1335
gene-PA4401	216	292	216	372	66	287	77	43	43	5	52	34	host	gene-PA4401
gene-PA0319	138	209	186	182	32	132	38	31	19	4	28	25	host	gene-PA0319
gene-PA1633	54	87	47	40	8	26	19	7	8	0	15	6	host	kdpA
gene-PA0518	8	2	4	49	13	5	7	1	1	0	1	0	host	nirM
gene-PA4345	23	32	22	42	10	24	16	8	5	0	14	3	host	gene-PA4345
gene-PA5184	77	78	81	67	15	47	26	7	10	1	17	6	host	gene-PA5184
gene-PA1542	24	28	20	19	3	20	9	9	5	0	16	5	host	gene-PA1542
gene-PA4113	65	90	91	49	7	40	7	15	9	1	8	7	host	gene-PA4113
gene-PA4656	173	163	187	146	30	128	41	38	22	2	44	12	host	gene-PA4656
gene-PA1024	14	28	16	22	4	19	5	5	2	0	7	3	host	gene-PA1024
gene-PA1589	3095	6421	5319	3425	1427	6661	3250	1209	1530	77	1184	904	host	sucD
gene-PA0976	209	312	222	96	25	139	43	24	30	3	47	46	host	gene-PA0976
gene-PA0480	3	2	5	7	1	2	2	0	3	0	3	1	host	gene-PA0480
gene-PA4541	153	195	128	193	36	131	124	75	55	4	72	44	host	gene-PA4541
gene-PA1309	45	74	67	52	12	45	10	6	6	1	19	8	host	gene-PA1309
gene-PA4403	1611	2371	1945	1943	421	2118	529	302	334	27	382	286	host	secA
gene-PA3187	53	66	106	198	28	204	85	55	23	0	37	37	host	gene-PA3187
gene-PA2964	237	457	469	357	93	349	61	84	30	5	72	33	host	pabC
gene-PA0454	59	97	85	66	15	40	22	20	16	1	22	11	host	gene-PA0454
gene-PA0521	8	5	7	27	4	6	5	2	0	0	6	0	host	gene-PA0521
gene-PA4214	11	19	15	22	4	13	3	1	3	1	5	4	host	phzE1
gene-PA0306a	85	95	86	106	20	86	29	19	31	4	22	17	host	gene-PA0306a
gene-PA2291	484	709	592	327	62	405	172	103	78	8	112	66	host	gene-PA2291
gene-PA4032	176	250	194	174	34	206	69	41	37	5	49	34	host	gene-PA4032
gene-PA0045	170	356	330	271	77	469	92	40	52	4	61	46	host	gene-PA0045
gene-PA4438	381	543	511	447	98	415	137	68	62	9	72	60	host	gene-PA4438
gene-PA4283	151	270	233	214	63	179	43	31	32	4	38	30	host	recD
gene-PA2832	94	119	84	103	27	101	30	23	18	0	21	8	host	tpm
gene-PA1413	31	51	25	25	7	37	9	10	5	0	14	7	host	gene-PA1413
gene-PA4211	3	5	4	11	4	5	8	0	3	0	6	2	host	phzB1
gene-PA3721	140	140	143	174	61	148	61	30	24	2	39	11	host	nalC
gene-PA3207	30	78	56	33	17	50	9	13	8	0	19	8	host	gene-PA3207
gene-PA0961	132	148	116	224	30	129	42	30	25	2	26	15	host	gene-PA0961
gene-PA1804.1	340	233	108	163	55	205	141	39	26	2	48	22	host	gene-PA1804.1
gene-PA0963	1654	2967	2317	2461	588	3489	994	468	496	34	669	433	host	aspS
gene-PA3850	223	216	226	171	41	188	54	51	26	3	46	17	host	gene-PA3850
gene-PA2025	291	441	349	333	71	361	95	69	43	2	63	54	host	gor
gene-PA0922.1	14	16	2	13	5	7	9	2	2	0	5	2	host	gene-PA0922.1
gene-PA5349	224	277	237	232	43	259	94	44	44	2	43	23	host	gene-PA5349
gene-PA4065	29	45	21	75	4	32	14	13	2	1	4	6	host	gene-PA4065
gene-PA2446	10	18	47	44	8	47	20	15	20	3	15	13	host	gcvH2
gene-PA1025	16	19	12	20	4	14	9	0	4	0	5	0	host	gene-PA1025
gene-PA3242	86	114	107	97	19	67	23	19	22	0	26	22	host	gene-PA3242
gene-PA4792	25	48	38	36	10	35	15	7	10	0	7	3	host	gene-PA4792
gene-PA1948	64	111	89	128	19	92	33	26	25	2	26	7	host	rbsC
gene-PA3250	12	9	4	10	3	14	7	4	2	1	6	3	host	gene-PA3250
gene-PA0309	74	55	68	59	17	60	29	8	5	2	14	10	host	gene-PA0309
gene-PA0725	7	12	8	8	1	7	3	7	2	1	2	4	host	gene-PA0725
gene-PA2136	5	1	3	5	0	0	0	0	0	0	0	0	host	gene-PA2136
gene-PA3591	2	2	3	5	0	1	0	2	1	0	2	1	host	gene-PA3591
gene-PA3622	356	304	212	255	79	286	143	44	47	5	84	64	host	rpoS
gene-PA5505	127	274	171	180	43	158	42	27	37	5	36	22	host	gene-PA5505
gene-PA4427	511	832	871	519	185	826	155	127	106	11	123	100	host	sspB
gene-PA5308	111	198	142	134	33	146	37	20	31	3	29	15	host	lrp
gene-PA0475	11	19	11	23	1	14	7	2	4	0	2	2	host	gene-PA0475
gene-PA4285	299	3134	515	385	90	392	78	65	58	7	68	52	host	recC
gene-PA1464	403	777	716	599	163	702	102	94	79	8	97	67	host	gene-PA1464
gene-PA5083	6	19	14	10	4	11	5	4	2	0	4	4	host	gene-PA5083
gene-PA1102	419	782	615	548	118	663	151	90	87	12	121	73	host	fliG
gene-PA3582	249	321	379	477	86	497	200	88	76	6	70	55	host	glpK
gene-PA4529	161	146	137	167	32	94	44	17	18	2	19	14	host	coaE
gene-PA3961	129	218	166	130	43	115	40	41	26	1	35	29	host	gene-PA3961
gene-PA2198	26	54	33	39	10	51	10	6	5	1	10	1	host	gene-PA2198
gene-PA1273	113	210	174	112	36	134	19	21	22	1	19	20	host	cobB
gene-PA0708	11	9	14	10	3	3	5	2	1	0	3	1	host	gene-PA0708
gene-PA1305	47	104	104	86	20	57	20	19	11	4	9	12	host	gene-PA1305
gene-PA5088	35	32	11	40	5	49	14	5	9	0	5	5	host	gene-PA5088
gene-PA4862	11	13	4	9	4	4	3	5	1	0	7	2	host	gene-PA4862
gene-PA5431	13	25	13	11	2	9	1	3	4	0	6	0	host	gene-PA5431
gene-PA0794	51	91	81	96	17	88	67	43	36	6	40	29	host	gene-PA0794
gene-PA0451a	29	25	28	26	9	18	4	5	5	0	8	7	host	gene-PA0451a
gene-PA2773	80	52	61	75	12	51	13	8	2	0	14	8	host	gene-PA2773
gene-PA3940	948	1306	1118	1005	265	1191	409	184	216	24	242	157	host	gene-PA3940
gene-PA5332	941	1332	939	917	170	972	359	162	144	12	217	138	host	crc
gene-PA0846	31	29	35	38	5	31	14	5	3	0	7	4	host	gene-PA0846
gene-PA4517	67	72	61	585	61	296	78	25	19	1	26	11	host	gene-PA4517
gene-PA0559	133	137	133	96	18	147	76	24	21	2	27	15	host	gene-PA0559
gene-PA1842	89	97	73	49	14	62	10	9	4	1	9	3	host	gene-PA1842
gene-PA1884	10	11	7	10	1	4	3	5	1	0	4	1	host	gene-PA1884
gene-PA5502	96	142	97	116	18	62	27	26	14	4	26	7	host	gene-PA5502
gene-PA0646	201	186	135	178	52	230	306	77	103	17	94	98	host	gene-PA0646
gene-PA4544	188	263	318	271	69	245	90	47	37	2	43	42	host	rluD
gene-PA2755	261	276	222	343	109	469	229	62	76	4	69	46	host	eco
gene-PA4780	133	146	170	174	36	141	46	27	29	1	29	15	host	gene-PA4780
gene-PPLUZ19_gp44	0	0	1	883	1333	3501	836	1293	1311	1761	13673	9444	phage	gp44
gene-PA1355	1	4	1	2	1	0	0	0	0	0	0	0	host	gene-PA1355
gene-PA2418	10	9	5	11	1	6	5	3	4	0	3	0	host	gene-PA2418
gene-PA0754	6	12	4	8	5	14	5	10	4	0	3	5	host	gene-PA0754
gene-PA4218	26	4	15	13	1	3	7	3	1	0	1	2	host	gene-PA4218
gene-PA0982	68	88	39	62	5	25	22	9	7	0	18	2	host	gene-PA0982
gene-PA4478	209	328	338	318	54	289	75	44	36	0	37	30	host	gene-PA4478
gene-PA3923	34	23	23	52	6	23	20	4	7	0	3	6	host	gene-PA3923
gene-PA5260	245	360	355	283	62	273	59	62	51	4	128	53	host	hemC
gene-PA4441	103	183	136	105	52	126	42	30	42	6	46	40	host	gene-PA4441
gene-PA0564	29	18	22	14	3	14	14	6	9	0	9	7	host	gene-PA0564
gene-PA2537	16	17	14	26	7	21	12	4	1	0	3	1	host	gene-PA2537
gene-PA0050	20	23	17	20	11	28	8	5	3	0	6	3	host	gene-PA0050
gene-PA4471	6	10	7	5	2	12	6	3	6	1	4	3	host	gene-PA4471
gene-PA4165	30	45	32	40	7	21	16	2	6	1	10	5	host	gene-PA4165
gene-PA2594	19	36	30	20	3	20	7	7	6	0	2	5	host	gene-PA2594
gene-PA0999	543	871	829	1148	352	875	379	258	137	10	251	109	host	pqsD
gene-PPLUZ19_gp10	1	0	5	4824	7333	12332	29170	40810	34833	4098	19133	18302	phage	gp10
gene-PA3815	202	363	268	377	102	297	136	82	61	8	160	70	host	iscR
gene-PA0062	15	18	18	48	16	37	16	9	4	1	13	1	host	gene-PA0062
gene-PA1490	15	14	6	14	1	4	6	1	1	1	5	1	host	gene-PA1490
gene-PA1878	14	12	12	7	0	11	3	2	5	0	4	1	host	gene-PA1878
gene-PA3938	20	23	11	18	0	15	8	8	4	0	6	3	host	gene-PA3938
gene-PA1377	45	92	93	71	24	83	14	17	17	1	11	11	host	gene-PA1377
gene-PA0829	11	30	7	19	4	10	10	4	4	0	3	0	host	gene-PA0829
gene-PA3765	15	39	23	14	6	20	2	6	3	0	14	5	host	gene-PA3765
gene-PA3343	119	142	121	97	14	50	26	11	14	1	17	16	host	gene-PA3343
gene-PA5222	99	130	112	92	31	82	29	15	10	2	18	13	host	gene-PA5222
gene-PA2104	52	68	48	83	13	75	18	11	13	0	12	5	host	gene-PA2104
gene-PA5285	1112	2151	1331	776	380	1524	331	291	326	17	352	281	host	gene-PA5285
gene-PA1779	19	35	20	30	7	23	9	17	5	0	15	9	host	gene-PA1779
gene-PA2875	54	89	58	65	15	49	20	14	7	1	17	11	host	gene-PA2875
gene-PA2412	2	7	4	2	1	5	3	2	1	0	4	3	host	gene-PA2412
gene-PA5420	15	29	18	20	4	13	8	7	9	0	8	1	host	purU2
gene-PA0001	819	1042	742	758	156	686	356	132	164	11	197	132	host	dnaA
gene-PA4908	5	7	5	4	0	4	4	3	0	0	0	1	host	gene-PA4908
gene-PA3045	10	12	4	8	2	5	3	1	0	0	0	2	host	gene-PA3045
gene-PA1145	35	53	32	51	13	35	17	20	6	0	17	7	host	gene-PA1145
gene-PA5447	188	205	141	250	42	180	122	46	40	3	38	31	host	wbpZ
gene-PA1540	23	34	23	14	10	24	5	7	5	1	23	0	host	gene-PA1540
gene-PA0830	7	15	8	6	3	6	7	2	0	0	1	0	host	gene-PA0830
gene-PA5338	743	1004	1024	820	173	803	282	144	118	16	169	104	host	spoT
gene-PA1784	9	14	13	22	1	13	6	2	2	0	5	1	host	gene-PA1784
gene-PA1141	23	25	35	28	7	25	1	11	4	0	6	6	host	gene-PA1141
gene-PA3903	263	430	376	327	87	360	112	47	52	10	78	36	host	prfC
gene-PA2425	2	5	3	3	1	0	1	1	1	0	2	2	host	pvdG
gene-PA4675	134	208	250	102	37	137	188	99	101	10	115	88	host	gene-PA4675
gene-PA3491	55	126	130	74	14	72	12	16	9	1	16	13	host	gene-PA3491
gene-PA5388	14	16	7	16	3	13	5	4	4	1	11	3	host	gene-PA5388
gene-PA4458	228	293	287	327	54	305	96	50	40	5	53	35	host	gene-PA4458
gene-PA4047	149	257	232	169	35	136	31	27	24	2	38	22	host	ribA
gene-PA1588	3027	6293	4832	3279	1499	7017	2794	896	1377	97	1091	912	host	sucC
gene-PA4707	40	64	58	40	9	31	16	8	11	2	20	9	host	gene-PA4707
gene-PA5040	1485	2633	2059	2607	481	2997	868	453	436	43	532	438	host	pilQ
gene-PA4495	70	222	191	225	58	233	43	38	42	5	83	23	host	gene-PA4495
gene-PA3528	167	231	245	212	48	216	46	23	28	2	40	19	host	rnt
gene-PA4029	44	54	42	31	4	40	23	6	7	1	6	9	host	gene-PA4029
gene-PA1209	9	14	6	10	3	10	1	2	0	1	2	3	host	gene-PA1209
gene-PA5446	95	209	75	38	5	36	19	15	5	7	14	9	host	gene-PA5446
gene-PA4220	11	2	9	3	0	4	2	3	0	0	2	0	host	gene-PA4220
gene-PA1973	22	46	30	68	15	31	10	7	4	1	5	5	host	pqqF
gene-PA2917	15	41	24	20	6	26	10	6	3	0	10	4	host	gene-PA2917
gene-PA2152	23	33	30	48	4	28	9	25	11	1	19	13	host	gene-PA2152
gene-PA1710	609	1177	830	448	92	465	108	96	83	2	123	74	host	exsC
gene-PA3405	3	3	1	3	0	4	0	1	0	0	2	5	host	hasE
gene-PA4930	135	194	202	145	33	156	32	21	24	1	46	19	host	alr
gene-PA0351	74	112	90	76	20	65	19	23	14	1	20	14	host	gene-PA0351
gene-PA0124	22	35	31	29	8	21	15	7	5	0	11	3	host	gene-PA0124
gene-PA3037	9	19	12	9	1	13	5	5	5	0	3	4	host	gene-PA3037
gene-PA1079	193	359	340	287	82	443	86	51	63	4	58	46	host	flgD
gene-PA1665	11	29	24	24	12	55	28	13	18	3	14	1	host	gene-PA1665
gene-PA3596	8	10	4	11	0	11	5	4	3	1	2	6	host	gene-PA3596
gene-PA0465	44	55	34	69	13	29	12	17	9	1	7	0	host	creD
gene-PA3539	23	28	32	27	8	24	7	8	4	0	7	5	host	gene-PA3539
gene-PA2510	11	19	6	9	2	7	1	4	2	0	0	2	host	catR
gene-PA1164	110	201	149	108	13	82	32	31	12	1	37	14	host	gene-PA1164
gene-PA1447	82	125	84	86	12	69	10	15	12	0	10	5	host	fliQ
gene-PA1837	97	209	96	32	12	37	9	13	15	5	23	10	host	gene-PA1837
gene-PA4384	36	416	33	26	13	54	18	16	12	2	23	8	host	gene-PA4384
gene-PA0943	174	336	220	292	73	283	69	57	50	13	60	38	host	gene-PA0943
gene-PA4127	27	35	37	61	14	36	15	15	6	1	17	3	host	hpcG
gene-PA4027a	11	20	17	19	4	18	6	7	5	0	8	3	host	gene-PA4027a
gene-PA4356	61	69	82	57	14	39	9	16	5	3	9	9	host	xenB
gene-PA3682	9	8	16	13	1	11	2	2	1	0	5	1	host	gene-PA3682
gene-PA5058	65	94	39	103	17	52	49	22	16	3	22	10	host	phaC2
gene-PA0295	60	75	35	61	6	34	25	8	9	2	13	14	host	gene-PA0295
gene-PA2841	35	62	42	41	12	40	8	13	4	0	7	8	host	gene-PA2841
gene-PA3103	86	172	112	134	25	106	22	29	24	0	24	25	host	xcpR
gene-PA3508	15	13	13	25	2	13	3	5	4	1	7	6	host	gene-PA3508
gene-PA1103	337	476	406	328	74	353	76	40	56	1	59	35	host	gene-PA1103
gene-PA0325	26	27	15	15	4	21	7	10	1	0	6	4	host	gene-PA0325
gene-PA3620	345	441	388	280	89	339	88	51	63	10	71	53	host	mutS
gene-PA3493	50	71	79	44	6	44	4	6	10	0	5	4	host	gene-PA3493
gene-PA3205	30	21	31	26	8	30	14	2	4	2	9	7	host	gene-PA3205
gene-PA1467	26	31	31	26	10	23	7	6	4	0	8	3	host	gene-PA1467
gene-PA3447	4	9	5	2	3	1	3	3	0	0	2	0	host	gene-PA3447
gene-PA4662	246	266	264	180	43	182	49	26	21	2	35	20	host	murI
gene-PA0301	168	177	152	239	68	231	124	34	40	4	32	23	host	spuE
gene-PA0413	1399	2574	2242	2925	633	2387	510	438	292	24	368	274	host	chpA
gene-PA2269	31	60	36	28	12	41	7	8	5	0	14	5	host	gene-PA2269
gene-PA4538	101	107	97	94	13	55	31	24	11	0	26	12	host	ndh
gene-PA1544	195	215	206	207	54	184	69	40	27	4	40	30	host	anr
gene-PA3611	109	172	108	153	35	127	48	26	28	3	35	22	host	gene-PA3611
gene-PA2054	8	18	7	11	4	6	1	2	1	0	4	1	host	cynR
gene-PA3310	197	169	161	501	65	360	138	29	37	3	32	23	host	gene-PA3310
gene-PPLUZ19_gp14	2	0	4	7404	15435	25182	99500	41367	53673	1079	16870	10823	phage	gp14
gene-PA0979	30	15	11	16	4	19	12	4	2	1	9	0	host	gene-PA0979
gene-PA0601	87	94	96	101	17	61	39	15	20	1	23	11	host	gene-PA0601
gene-PA0653	362	449	359	439	98	394	136	105	64	6	89	46	host	gene-PA0653
gene-PA3482	332	438	366	408	107	398	141	63	62	10	98	55	host	metG
gene-PA4039	31	37	24	48	6	29	19	8	10	2	8	3	host	gene-PA4039
gene-PA3255	92	138	91	109	18	109	40	14	15	2	15	17	host	gene-PA3255
gene-PA5427	354	238	187	108	24	51	9	10	3	2	6	4	host	adhA
gene-PA3893	68	110	86	54	8	36	8	14	5	2	12	11	host	gene-PA3893
gene-PA1716	236	454	372	222	69	266	46	38	32	4	44	21	host	pscC
gene-PA4381	160	161	135	285	37	219	81	21	21	2	34	13	host	gene-PA4381
gene-PA0964	1644	3263	2269	2589	607	3259	729	388	431	20	467	350	host	pmpR
gene-PA2151	9	15	7	12	2	13	3	6	3	0	4	3	host	gene-PA2151
gene-PA0745	12	6	9	18	3	8	11	2	0	1	8	1	host	gene-PA0745
gene-PA0367	76	91	67	72	10	59	16	17	8	1	15	14	host	gene-PA0367
gene-PA4190	38	104	88	80	22	113	36	28	23	3	28	28	host	pqsL
gene-PA5029	57	60	32	31	9	19	3	10	1	2	8	8	host	gene-PA5029
gene-PA1999	13	6	9	11	1	7	4	2	1	0	0	0	host	dhcA
gene-PA0878	3	14	4	3	1	5	2	3	0	0	4	3	host	gene-PA0878
gene-PA0552	482	974	720	578	166	774	146	136	129	8	161	134	host	pgk
gene-PA1815	386	347	333	206	70	300	94	43	43	2	49	31	host	rnhA
gene-PA1414	814	216	176	27	6	19	18	2	1	0	11	3	host	gene-PA1414
gene-PA3408	18	40	31	33	3	14	7	10	5	0	17	12	host	hasR
gene-PA4074	31	50	36	54	7	21	13	14	14	0	16	4	host	gene-PA4074
gene-PA1771	120	142	160	96	31	103	32	11	12	5	18	13	host	estX
