# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1393883_sorted.bam" "SRR1393887_sorted.bam" "SRR1393886_sorted.bam" "SRR1393882_sorted.bam" "SRR1393881_sorted.bam" "SRR1393880_sorted.bam" "SRR1393885_sorted.bam" "SRR1393884_sorted.bam" "SRR1393888_sorted.bam" "SRR1393889_sorted.bam" "SRR1393891_sorted.bam" "SRR1393890_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1393883_sorted.bam	SRR1393887_sorted.bam	SRR1393886_sorted.bam	SRR1393882_sorted.bam	SRR1393881_sorted.bam	SRR1393880_sorted.bam	SRR1393885_sorted.bam	SRR1393884_sorted.bam	SRR1393888_sorted.bam	SRR1393889_sorted.bam	SRR1393891_sorted.bam	SRR1393890_sorted.bam
gene-PA0259	NC_002516.2	289562	291004	-	1443	33	19	5	33	53	26	22	16	17	18	15	15
gene-PA0260	NC_002516.2	291154	293304	-	2151	27	26	3	30	26	36	21	12	132	117	117	120
gene-PA0261	NC_002516.2	293301	293798	-	498	5	4	1	3	2	7	5	0	0	0	1	1
gene-PA0262	NC_002516.2	293802	296861	-	3060	28	31	9	23	9	29	18	9	2	2	2	4
gene-PA0263	NC_002516.2	297043	297561	-	519	7	4	1	7	1	9	4	2	2	2	2	0
gene-PA0263.1	NC_002516.2	298816	298892	-	77	337	18	33	449	430	148	130	188	1	2	2	1
gene-PA0265	NC_002516.2	299522	300973	+	1452	19	11	4	30	21	21	15	7	0	0	3	2
gene-PA0266	NC_002516.2	301218	302498	+	1281	22	15	9	35	37	16	11	13	5	5	6	6
gene-PA0267	NC_002516.2	302824	304023	+	1200	17	10	2	13	5	13	12	1	1	1	1	2
gene-PA0268	NC_002516.2	304177	305598	-	1422	10	12	2	6	2	12	9	4	0	2	0	2
gene-PA0269	NC_002516.2	305725	306162	+	438	5	4	0	8	1	11	4	1	0	1	0	0
gene-PA0270	NC_002516.2	306174	306581	+	408	5	4	0	6	3	3	2	0	0	0	0	0
gene-PA0271	NC_002516.2	306615	306899	+	285	2	2	2	2	1	6	1	2	0	0	0	0
gene-PA0272	NC_002516.2	306896	307828	-	933	14	4	2	17	9	15	9	6	0	1	0	1
gene-PA0273	NC_002516.2	307878	309092	-	1215	7	7	0	7	4	9	2	4	0	0	0	1
gene-PA0274	NC_002516.2	309255	310025	-	771	2	5	1	4	2	7	7	1	0	0	0	0
gene-PA0275	NC_002516.2	310134	310820	-	687	4	2	1	13	3	7	3	3	0	1	1	1
gene-PA0276	NC_002516.2	310896	311411	+	516	8	1	1	10	5	8	9	3	0	0	1	5
gene-PA0277	NC_002516.2	311451	312209	-	759	16	7	2	9	9	18	9	4	0	0	0	0
gene-PA0278	NC_002516.2	312381	313133	-	753	9	7	1	10	5	11	6	0	0	0	0	0
gene-PA0279	NC_002516.2	313227	313925	+	699	6	3	1	8	6	8	3	5	0	0	0	0
gene-PA0280	NC_002516.2	313938	314927	-	990	8	6	1	15	6	14	7	4	0	0	0	0
gene-PA0281	NC_002516.2	314931	315800	-	870	9	10	0	13	8	14	5	3	0	0	5	3
gene-PA0282	NC_002516.2	315811	316629	-	819	9	10	1	8	4	12	9	4	0	0	1	1
gene-PA0283	NC_002516.2	316791	317789	-	999	16	11	4	19	8	18	13	6	0	1	1	2
gene-PA0284	NC_002516.2	317966	318148	-	183	8	0	0	8	4	8	4	1	7	5	2	6
gene-PA0285	NC_002516.2	318312	320594	-	2283	25	20	4	40	18	26	24	12	1	0	4	4
gene-PA0286	NC_002516.2	320766	321944	+	1179	31	7	4	48	30	20	18	17	4	5	5	6
gene-PA0287	NC_002516.2	322175	323560	+	1386	12	5	0	12	7	8	7	6	0	0	3	0
gene-PA0288	NC_002516.2	323616	324572	+	957	14	4	2	12	4	17	6	3	1	4	7	2
gene-PA0289	NC_002516.2	324625	325587	+	963	13	11	3	18	4	12	5	3	0	0	0	0
gene-PA0290	NC_002516.2	325700	326671	+	972	10	6	2	17	10	22	10	4	0	1	0	0
gene-PA0291	NC_002516.2	327284	328666	+	1383	32	7	11	46	32	31	17	17	22	18	15	12
gene-PA0292	NC_002516.2	328801	329907	-	1107	26	7	4	19	11	13	11	6	0	0	1	1
gene-PA0293	NC_002516.2	329993	330871	-	879	14	8	2	9	13	10	8	6	0	0	1	2
gene-PA0294	NC_002516.2	331034	331699	-	666	8	5	0	8	4	8	4	2	0	0	1	1
gene-PA0295	NC_002516.2	331762	332823	-	1062	16	14	2	18	5	23	13	7	10	0	3	7
gene-PA0296	NC_002516.2	333079	334455	-	1377	34	11	8	30	27	22	17	12	13	12	10	15
gene-PA0297	NC_002516.2	334734	335486	+	753	25	8	5	23	26	13	17	12	4	6	5	6
gene-PA0298	NC_002516.2	335527	336885	+	1359	24	13	8	24	8	18	7	4	13	8	8	14
gene-PA0299	NC_002516.2	336951	338321	+	1371	24	12	3	33	20	21	18	10	2	6	2	2
gene-PA0300	NC_002516.2	338437	339540	+	1104	27	18	6	26	26	29	17	6	54	48	37	42
gene-PA0301	NC_002516.2	339959	341056	+	1098	21	8	0	22	12	19	12	5	11	18	10	12
gene-PA0302	NC_002516.2	341111	342265	+	1155	14	6	0	19	8	16	12	3	2	1	0	0
gene-PA0303	NC_002516.2	342292	343173	+	882	16	6	1	21	14	20	7	9	5	7	3	4
gene-PA0304	NC_002516.2	343256	344125	+	870	14	16	0	14	9	9	14	6	1	1	1	1
gene-PA0305	NC_002516.2	344303	346690	-	2388	23	16	6	36	19	27	20	11	0	0	1	0
gene-PA0306	NC_002516.2	346801	347853	+	1053	15	6	3	15	2	21	10	2	0	1	1	0
gene-PA0306a	NC_002516.2	347832	348335	-	504	9	9	1	16	13	22	9	8	2	3	1	2
gene-PA0307	NC_002516.2	348440	349051	-	612	8	5	0	9	10	11	2	4	0	0	0	0
gene-PA0308	NC_002516.2	349050	350069	+	1020	10	13	1	24	9	21	11	7	1	2	6	4
gene-PA0309	NC_002516.2	350089	350841	-	753	7	3	0	14	6	3	6	5	1	0	0	1
gene-PA0310	NC_002516.2	350890	351588	+	699	15	4	2	18	14	11	7	5	4	5	7	4
gene-PA0311	NC_002516.2	351610	352164	-	555	4	2	2	6	1	4	4	0	0	0	0	0
gene-PA0312	NC_002516.2	352430	352924	+	495	10	7	1	4	6	8	4	4	0	0	0	0
gene-PA0313	NC_002516.2	352927	353619	-	693	8	7	3	10	8	15	10	1	3	3	1	0
gene-PA0314	NC_002516.2	353691	354461	-	771	8	5	1	18	6	12	4	7	0	0	1	1
gene-PA0315	NC_002516.2	354754	355191	+	438	13	11	1	21	11	10	12	11	2	0	0	0
gene-PA0316	NC_002516.2	355248	356477	-	1230	38	22	11	40	46	24	34	24	2	2	5	5
gene-PA0317	NC_002516.2	356681	358075	+	1395	42	20	6	40	35	24	24	25	41	41	27	29
gene-PA0318	NC_002516.2	358167	358832	+	666	11	8	0	12	9	5	8	5	1	0	1	3
gene-PA0319	NC_002516.2	358931	359920	+	990	19	7	3	27	14	18	14	3	2	3	1	2
gene-PA0320	NC_002516.2	359982	360332	+	351	7	4	2	4	11	4	6	2	0	0	0	0
gene-PA0321	NC_002516.2	360413	361447	-	1035	19	18	1	20	7	24	16	6	0	1	0	0
gene-PA0322	NC_002516.2	361463	362857	-	1395	20	11	3	16	8	21	15	3	0	0	1	0
gene-PA0323	NC_002516.2	363278	364321	-	1044	16	12	2	11	10	13	6	4	0	0	0	1
gene-PA0324	NC_002516.2	364369	365157	-	789	10	12	2	16	6	21	13	1	0	0	0	0
gene-PA0325	NC_002516.2	365154	366083	-	930	14	10	1	9	5	14	11	8	0	1	2	1
gene-PA0326	NC_002516.2	366080	367129	-	1050	9	9	2	11	12	18	4	5	1	1	3	4
gene-PA0327	NC_002516.2	367457	368422	+	966	8	7	2	11	4	15	16	3	0	0	1	0
gene-PA0328	NC_002516.2	368462	370405	-	1944	13	15	2	10	12	16	17	9	1	0	2	0
gene-PA0329	NC_002516.2	370706	371038	-	333	14	13	21	7	24	13	23	39	3	3	10	6
gene-PA0330	NC_002516.2	371162	371833	-	672	18	7	4	14	6	18	12	6	0	0	1	0
gene-PA0331	NC_002516.2	372091	373605	+	1515	31	13	7	37	21	27	15	8	1	2	0	1
gene-PA0332	NC_002516.2	373725	374192	+	468	4	0	4	2	4	7	5	6	0	0	0	1
gene-PA0333	NC_002516.2	374243	375514	+	1272	13	7	3	14	13	14	10	3	0	1	2	0
gene-PA0334	NC_002516.2	375951	377189	-	1239	13	11	2	11	10	13	11	1	2	3	2	4
gene-PA0335	NC_002516.2	377239	377892	-	654	8	5	1	8	6	5	6	2	0	0	1	0
gene-PA0336	NC_002516.2	378096	378575	+	480	39	8	9	35	59	24	11	24	7	5	18	22
gene-PA0337	NC_002516.2	378598	380877	+	2280	52	24	10	65	37	37	28	17	2	0	5	3
gene-PA0338	NC_002516.2	380903	382033	+	1131	15	8	1	21	17	26	17	5	2	4	1	2
gene-PA0339	NC_002516.2	382037	382792	-	756	8	4	4	15	1	9	7	1	2	2	2	3
gene-PA0340	NC_002516.2	382914	383717	+	804	11	2	1	14	6	13	6	3	3	2	6	6
gene-PA0341	NC_002516.2	383727	384527	+	801	14	5	3	21	11	10	5	2	6	11	25	6
gene-PA0342	NC_002516.2	384733	385527	+	795	24	8	3	31	19	26	15	10	3	3	5	5
gene-PA0343	NC_002516.2	385554	386351	-	798	10	6	2	10	8	8	7	5	1	0	0	0
gene-PA0344	NC_002516.2	386386	387765	-	1380	13	7	2	17	7	11	12	5	0	0	1	1
gene-PA0345	NC_002516.2	387758	389143	-	1386	12	7	3	14	7	16	11	6	0	0	4	7
gene-PA0346	NC_002516.2	389334	389696	+	363	6	2	2	7	11	5	6	2	0	0	0	0
gene-PA0347	NC_002516.2	389733	390884	-	1152	7	7	1	21	9	14	12	6	0	0	0	1
gene-PA0348	NC_002516.2	391094	392188	+	1095	14	7	0	11	7	11	7	5	0	0	1	2
gene-PA0349	NC_002516.2	392185	393225	+	1041	13	10	0	3	3	11	8	2	3	0	0	1
gene-PA0350	NC_002516.2	393308	393814	+	507	9	9	0	9	3	6	3	2	1	2	2	2
gene-PA0351	NC_002516.2	393830	394303	-	474	10	2	3	13	4	3	6	1	0	0	0	0
gene-PA0352	NC_002516.2	394442	395827	-	1386	33	13	4	27	27	24	16	9	1	0	0	0
gene-PA0353	NC_002516.2	396057	397895	-	1839	26	23	6	35	37	39	26	8	1	6	6	5
gene-PA0354	NC_002516.2	398224	399420	-	1197	22	6	0	17	14	14	8	5	0	0	0	2
gene-PA0355	NC_002516.2	399493	400032	-	540	4	4	0	5	2	8	1	5	0	0	0	0
gene-PA0356	NC_002516.2	400248	401072	+	825	7	9	3	8	14	11	4	5	1	0	0	1
gene-PA0357	NC_002516.2	401131	401943	+	813	22	9	3	17	26	18	6	9	0	0	0	0
gene-PA0358	NC_002516.2	402020	402598	+	579	6	3	0	8	7	9	7	3	1	0	0	0
gene-PA0359	NC_002516.2	402681	403025	+	345	9	0	1	12	13	5	3	2	1	1	1	1
gene-PA0360	NC_002516.2	403295	404281	+	987	9	14	3	17	13	22	13	9	0	0	0	0
gene-PA0361	NC_002516.2	404386	406119	-	1734	15	15	2	19	10	16	16	8	1	1	0	1
gene-PA0362	NC_002516.2	406247	406498	-	252	17	6	4	15	39	11	11	18	4	2	5	6
gene-PA0363	NC_002516.2	406619	407098	-	480	22	6	5	29	24	16	12	12	1	1	4	3
gene-PA0364	NC_002516.2	407250	408845	-	1596	14	14	1	18	9	21	14	5	14	22	31	9
gene-PA0365	NC_002516.2	408901	409449	-	549	4	4	0	9	3	8	8	1	0	0	0	0
gene-PA0366	NC_002516.2	409504	410934	-	1431	11	18	1	11	8	14	8	10	3	0	2	4
gene-PA0367	NC_002516.2	411224	411871	+	648	14	10	0	19	12	16	9	1	5	4	6	5
gene-PA0367a	NC_002516.2	411856	412266	-	411	6	3	2	8	10	4	2	3	0	0	0	1
gene-PA0368	NC_002516.2	412329	413327	-	999	13	6	1	14	10	13	8	4	1	0	0	2
gene-PA0370	NC_002516.2	413933	414529	-	597	7	3	1	4	4	6	4	3	0	0	1	0
gene-PA0371	NC_002516.2	414529	416016	-	1488	23	10	6	22	15	17	17	5	2	2	1	0
gene-PA0372	NC_002516.2	416009	417406	-	1398	27	23	10	29	14	20	19	12	2	2	2	1
gene-PA0373	NC_002516.2	417527	418894	+	1368	38	12	14	31	27	24	19	14	5	5	3	4
gene-PA0374	NC_002516.2	418891	419562	+	672	23	11	5	17	27	10	12	12	0	0	1	0
gene-PA0375	NC_002516.2	419562	420569	+	1008	22	10	8	32	39	20	15	11	1	1	2	0
gene-PA0376	NC_002516.2	420683	421537	+	855	107	29	35	129	162	43	42	62	2	1	8	12
gene-PA0377	NC_002516.2	421602	422207	+	606	9	6	2	7	12	3	4	1	0	0	0	0
gene-PA0378	NC_002516.2	422212	422943	-	732	12	7	0	12	8	12	8	1	0	0	0	0
gene-PA0379	NC_002516.2	422980	423357	+	378	11	6	3	6	8	10	8	3	0	0	0	0
gene-PA0380	NC_002516.2	423460	423660	+	201	15	3	3	8	22	5	3	6	1	1	0	0
gene-PA0381	NC_002516.2	423719	424516	+	798	22	12	0	35	18	14	12	10	1	1	1	0
gene-PA0382	NC_002516.2	424670	425341	+	672	5	3	1	17	25	10	4	4	0	0	0	0
gene-PA0383	NC_002516.2	425504	426850	+	1347	14	13	1	16	17	25	13	2	0	2	0	0
gene-PA0384	NC_002516.2	426863	427120	-	258	2	4	1	3	0	3	2	0	0	0	0	0
gene-PA0385	NC_002516.2	427182	427505	-	324	8	6	1	11	12	14	6	3	1	2	1	1
gene-PA0386	NC_002516.2	427586	428740	-	1155	11	8	4	9	14	21	15	1	0	0	0	0
gene-PA0387	NC_002516.2	428861	429454	-	594	13	3	3	14	10	12	8	6	0	2	4	3
gene-PA0388	NC_002516.2	429451	429870	-	420	5	3	1	11	9	6	4	1	3	2	0	0
gene-PA0389	NC_002516.2	430002	430622	-	621	14	7	0	16	16	13	3	5	1	4	3	0
gene-PA0390	NC_002516.2	430630	431769	-	1140	26	5	5	32	28	21	19	13	3	6	4	3
gene-PA0391	NC_002516.2	431858	433825	-	1968	25	12	1	23	18	25	14	8	2	0	1	1
gene-PA0392	NC_002516.2	434226	434819	-	594	18	6	3	19	6	17	8	3	20	20	11	10
gene-PA0393	NC_002516.2	434830	435651	-	822	15	5	3	13	10	16	11	6	1	0	1	1
gene-PA0394	NC_002516.2	435663	436355	-	693	15	9	8	13	27	11	13	8	2	2	2	4
gene-PA0395	NC_002516.2	436570	437604	+	1035	21	11	3	22	25	16	17	10	12	14	9	15
gene-PA0396	NC_002516.2	437782	438930	+	1149	26	13	8	20	19	20	17	7	0	1	1	1
gene-PA0397	NC_002516.2	438938	439837	-	900	14	2	5	12	9	17	10	3	1	1	1	0
gene-PA0398	NC_002516.2	439991	440395	+	405	6	4	4	9	8	9	11	2	2	2	6	9
gene-PA0399	NC_002516.2	440638	442011	+	1374	17	5	4	18	8	11	12	5	0	0	5	0
gene-PA0400	NC_002516.2	442008	443192	+	1185	10	7	6	23	11	22	11	4	4	10	12	13
gene-PA0401	NC_002516.2	443419	444690	-	1272	14	11	3	27	23	18	12	8	0	0	1	2
gene-PA0402	NC_002516.2	444687	445691	-	1005	27	8	3	18	19	22	18	13	1	3	3	2
gene-PA0403	NC_002516.2	445715	446227	-	513	11	2	1	7	10	7	9	5	1	1	1	0
gene-PA0404	NC_002516.2	446339	446773	-	435	5	2	1	7	9	8	3	1	0	1	0	0
gene-PA0405	NC_002516.2	446773	447342	-	570	10	2	1	17	12	10	8	8	1	0	1	0
gene-PA0406	NC_002516.2	447391	448350	-	960	28	10	2	26	20	19	10	3	0	0	0	1
gene-PA0407	NC_002516.2	448431	449384	-	954	22	5	2	38	37	15	12	14	9	10	9	7
gene-PA0408	NC_002516.2	449639	450046	+	408	36	5	1	60	104	20	17	17	23	24	40	44
gene-PA0409	NC_002516.2	450093	450458	+	366	19	2	2	17	25	8	8	4	6	6	4	6
gene-PA0410	NC_002516.2	450509	451045	+	537	17	3	1	21	18	9	1	5	0	1	0	0
gene-PA0411	NC_002516.2	451130	453178	+	2049	60	21	6	61	83	43	32	21	67	51	47	60
gene-PA0412	NC_002516.2	453239	454114	+	876	16	9	2	14	22	9	4	4	0	1	1	2
gene-PA0413	NC_002516.2	454126	461544	+	7419	94	42	13	149	122	95	49	32	3	3	1	1
gene-PA0414	NC_002516.2	461537	462568	+	1032	12	5	1	19	11	10	5	3	0	2	1	0
gene-PA0415	NC_002516.2	462565	463071	+	507	3	4	2	10	6	10	3	1	0	2	2	1
gene-PA0416	NC_002516.2	463079	463873	+	795	6	3	0	4	10	8	1	0	0	0	0	0
gene-PA0417	NC_002516.2	463949	464560	+	612	4	6	3	9	4	7	2	3	0	0	0	0
gene-PA0418	NC_002516.2	464568	465983	-	1416	8	6	1	21	9	14	16	3	0	0	2	0
gene-PA0419	NC_002516.2	466018	466740	-	723	11	7	0	14	18	7	14	5	0	0	0	0
gene-PA0420	NC_002516.2	466833	468236	-	1404	22	17	4	34	38	21	24	9	2	3	6	2
gene-PA0421	NC_002516.2	468410	469900	+	1491	32	16	6	40	31	38	15	3	5	5	9	10
gene-PA0422	NC_002516.2	470081	470650	+	570	13	4	3	22	13	12	8	3	2	0	1	2
gene-PA0423	NC_002516.2	470662	471237	+	576	18	9	5	32	16	16	14	13	16	16	7	5
gene-PA0424	NC_002516.2	471306	471749	-	444	19	4	3	5	10	7	9	5	1	2	3	3
gene-PA0425	NC_002516.2	472024	473175	+	1152	20	9	6	28	27	18	22	9	0	1	3	3
gene-PA0426	NC_002516.2	473191	476331	+	3141	68	43	14	91	64	59	38	24	7	10	5	8
gene-PA0427	NC_002516.2	476333	477790	+	1458	29	18	12	36	34	28	17	13	1	1	3	2
gene-PA0428	NC_002516.2	477886	479805	-	1920	29	9	4	46	56	24	15	16	1	3	3	3
gene-PA0429	NC_002516.2	480056	481126	-	1071	27	16	3	22	33	22	18	9	2	2	1	2
gene-PA0430	NC_002516.2	481196	482068	-	873	19	6	5	25	30	16	10	5	2	2	1	1
gene-PA0431	NC_002516.2	482111	482665	-	555	12	4	3	15	13	10	10	4	1	0	0	0
gene-PA0432	NC_002516.2	482706	484115	-	1410	63	28	8	81	70	47	21	31	17	18	18	19
gene-PA0433	NC_002516.2	484404	484838	+	435	5	4	0	8	2	6	5	3	0	0	0	0
gene-PA0434	NC_002516.2	484964	487156	+	2193	18	20	1	23	11	31	16	3	0	1	2	0
gene-PA0435	NC_002516.2	487167	488645	+	1479	13	12	3	13	3	23	11	4	1	0	1	0
gene-PA0436	NC_002516.2	488730	489350	+	621	7	9	2	10	15	16	7	4	4	2	4	3
gene-PA0437	NC_002516.2	489387	490658	-	1272	12	10	3	14	9	26	22	4	0	2	0	0
gene-PA0438	NC_002516.2	490648	491898	-	1251	18	14	3	22	12	17	13	2	0	1	1	2
gene-PA0439	NC_002516.2	492080	493357	-	1278	10	6	0	9	4	22	8	1	1	1	0	0
gene-PA0440	NC_002516.2	493354	494721	-	1368	11	4	0	13	4	17	12	5	0	0	0	0
gene-PA0441	NC_002516.2	494816	496255	-	1440	16	6	0	18	9	19	16	2	0	0	1	3
gene-PA0442	NC_002516.2	496362	496478	-	117	1	1	0	2	0	1	1	0	0	0	0	0
gene-PA0443	NC_002516.2	496871	498361	+	1491	17	9	2	18	4	25	12	7	0	0	0	1
gene-PA0444	NC_002516.2	498420	499703	+	1284	9	6	2	14	3	17	16	3	0	0	1	1
gene-PA0445	NC_002516.2	500104	501120	-	1017	10	6	0	20	8	9	9	4	0	0	2	0
gene-PA0446	NC_002516.2	501376	502599	-	1224	14	13	1	15	6	22	21	3	1	0	0	0
gene-PA0447	NC_002516.2	502719	503900	-	1182	27	9	3	17	11	15	8	3	2	1	2	0
gene-PA0448	NC_002516.2	504121	505029	+	909	10	7	3	29	11	19	10	4	0	1	0	0
gene-PA0449	NC_002516.2	505047	505586	+	540	13	5	0	13	13	11	2	6	3	7	3	1
gene-PA0450	NC_002516.2	505629	507251	-	1623	19	12	4	12	10	21	19	4	0	0	1	1
gene-PA0451	NC_002516.2	507631	508962	+	1332	11	9	3	6	8	12	10	1	0	0	0	0
gene-PA0452	NC_002516.2	508959	509753	+	795	10	8	1	7	7	12	4	2	0	0	2	0
gene-PA0451a	NC_002516.2	509861	510592	+	732	9	6	0	5	3	9	5	4	0	1	0	0
gene-PA0454	NC_002516.2	510589	512790	-	2202	24	15	5	34	23	34	31	11	0	0	1	1
gene-PA0455	NC_002516.2	513051	514427	-	1377	16	2	5	22	12	16	14	6	0	0	0	1
gene-PA0456	NC_002516.2	514775	514984	+	210	282	34	27	294	1628	87	78	142	4	10	8	11
gene-PA0457	NC_002516.2	515135	515659	+	525	8	2	0	6	6	12	2	2	0	0	0	1
gene-PA0457.1	NC_002516.2	515653	516027	-	375	4	3	0	1	1	5	3	1	0	0	1	0
gene-PA0458	NC_002516.2	516029	517462	-	1434	9	12	2	18	15	24	17	3	1	1	1	0
gene-PA0459	NC_002516.2	518083	520635	+	2553	15	16	0	21	7	26	16	8	1	1	2	1
gene-PA0460	NC_002516.2	520737	521315	+	579	9	7	2	9	2	7	6	8	0	0	1	0
gene-PA0461	NC_002516.2	521630	522517	-	888	19	16	2	25	10	17	9	8	5	6	6	5
gene-PA0462	NC_002516.2	522660	523169	+	510	9	9	10	14	0	12	13	18	0	0	0	0
gene-PA0463	NC_002516.2	523254	523943	+	690	10	4	3	9	10	14	7	3	0	0	0	0
gene-PA0464	NC_002516.2	523943	525367	+	1425	19	8	3	22	19	24	12	2	0	0	1	0
gene-PA0465	NC_002516.2	525469	526827	+	1359	8	10	1	8	11	15	13	3	2	2	1	1
gene-PA0466	NC_002516.2	526877	527179	+	303	2	2	1	2	1	2	0	0	0	0	0	0
gene-PA0467	NC_002516.2	527324	527944	-	621	5	6	2	11	2	9	5	2	0	0	0	0
gene-PA0468	NC_002516.2	527963	528913	-	951	8	6	1	3	6	7	10	3	0	0	0	0
gene-PA0469	NC_002516.2	528999	529856	+	858	5	4	2	4	6	6	3	2	0	0	0	1
gene-PA0470	NC_002516.2	530029	532437	-	2409	35	22	3	52	9	30	20	10	0	1	2	3
gene-PA0471	NC_002516.2	532541	533512	-	972	12	4	4	11	3	7	7	7	0	0	1	0
gene-PA0472	NC_002516.2	533509	534027	-	519	7	1	3	5	5	7	4	1	0	0	0	0
gene-PA0473	NC_002516.2	534196	534945	+	750	8	7	1	11	1	10	10	8	0	1	0	0
gene-PA0474	NC_002516.2	535085	535489	+	405	3	0	0	4	2	1	4	0	0	1	3	1
gene-PA0475	NC_002516.2	535539	536108	+	570	10	2	1	6	3	8	4	0	0	0	0	0
gene-PA0476	NC_002516.2	536142	537869	-	1728	18	24	4	27	7	22	11	1	0	0	0	0
gene-PA0477	NC_002516.2	538217	539143	-	927	8	12	3	11	6	10	14	3	1	1	0	0
gene-PA0478	NC_002516.2	539231	539707	+	477	7	2	1	3	0	4	7	2	0	0	1	0
gene-PA0479	NC_002516.2	539785	540735	-	951	3	4	1	8	1	9	3	2	0	0	0	0
gene-PA0480	NC_002516.2	540839	541636	+	798	5	7	0	1	7	10	4	0	2	1	0	3
gene-PA0481	NC_002516.2	541679	542122	+	444	5	3	2	4	0	4	1	5	1	0	0	0
gene-PA0482	NC_002516.2	542170	544347	-	2178	32	16	8	27	18	31	17	4	4	4	1	1
gene-PA0483	NC_002516.2	544654	545097	+	444	5	4	0	4	0	4	4	0	0	0	0	0
gene-PA0484	NC_002516.2	545129	545644	+	516	4	4	2	7	1	5	4	2	0	0	0	0
gene-PA0485	NC_002516.2	546334	547230	-	897	7	7	2	7	3	10	4	3	2	1	0	5
gene-PA0486	NC_002516.2	547432	548406	-	975	13	7	0	10	3	14	2	6	0	1	0	0
gene-PA0487	NC_002516.2	548468	549226	-	759	20	7	2	13	5	4	9	2	0	0	0	0
gene-PA0488	NC_002516.2	549294	549614	-	321	2	0	0	3	1	3	0	0	0	0	1	1
gene-PA0489	NC_002516.2	549656	550381	-	726	7	4	1	6	1	5	4	3	0	0	0	0
gene-PA0490	NC_002516.2	550520	550813	-	294	10	4	1	6	2	8	2	3	0	1	1	1
gene-PA0491	NC_002516.2	550867	551793	-	927	12	9	1	12	2	12	7	1	2	3	1	1
gene-PA0492	NC_002516.2	551911	552669	+	759	19	4	3	22	1	5	10	4	0	0	0	0
gene-PA0493	NC_002516.2	552746	552994	+	249	4	3	0	9	3	2	1	4	0	0	0	0
gene-PA0494	NC_002516.2	553005	554381	+	1377	10	10	2	11	2	8	5	2	0	0	1	0
gene-PA0495	NC_002516.2	554383	555261	+	879	9	9	1	9	4	14	8	3	0	0	1	0
gene-PA0496	NC_002516.2	555251	556228	+	978	13	10	3	11	7	12	9	3	0	0	0	0
gene-PA0497	NC_002516.2	556275	557276	-	1002	8	11	3	11	3	13	7	5	5	4	7	7
gene-PA0498	NC_002516.2	557354	558361	-	1008	21	9	3	31	5	26	10	2	9	9	13	14
gene-PA0499	NC_002516.2	558377	559078	-	702	8	9	0	8	5	9	3	2	5	5	3	10
gene-PA0500	NC_002516.2	559644	560702	+	1059	28	18	1	38	18	16	13	8	6	5	2	4
gene-PA0501	NC_002516.2	560808	562013	+	1206	13	7	2	15	4	11	9	5	0	0	0	0
gene-PA0502	NC_002516.2	562006	562728	+	723	12	3	2	9	9	3	4	2	0	0	0	0
gene-PA0503	NC_002516.2	562721	563545	+	825	7	3	0	15	7	6	6	0	0	1	2	0
gene-PA0504	NC_002516.2	563549	564235	+	687	3	1	3	9	6	5	4	2	0	0	0	0
gene-PA0505	NC_002516.2	564344	564574	+	231	9	1	1	12	4	1	4	1	1	1	0	0
gene-PA0506	NC_002516.2	564914	566719	+	1806	27	19	6	26	15	15	13	10	0	0	0	1
gene-PA0507	NC_002516.2	566932	568728	+	1797	13	14	0	13	4	16	10	0	0	0	0	2
gene-PA0508	NC_002516.2	569002	570780	+	1779	9	19	4	20	11	17	9	4	0	0	0	0
gene-PA0509	NC_002516.2	571111	572592	-	1482	14	10	0	17	6	13	11	5	0	0	1	2
gene-PA0510	NC_002516.2	572583	573422	-	840	9	1	2	9	2	11	3	2	0	0	0	1
gene-PA0511	NC_002516.2	573433	574596	-	1164	12	6	0	10	8	17	9	1	0	1	2	3
gene-PA0512	NC_002516.2	574590	575105	-	516	7	4	1	5	1	4	0	3	0	1	0	0
gene-PA0513	NC_002516.2	575080	575523	-	444	6	5	1	12	0	7	4	1	0	0	0	0
gene-PA0514	NC_002516.2	575516	576040	-	525	4	6	0	8	2	5	1	1	0	0	0	0
gene-PA0515	NC_002516.2	576037	576489	-	453	2	6	0	6	3	5	7	0	0	0	0	0
gene-PA0516	NC_002516.2	576498	577676	-	1179	6	8	5	18	4	12	4	6	0	0	0	1
gene-PA0517	NC_002516.2	577673	578032	-	360	5	3	0	9	1	1	3	2	0	0	0	0
gene-PA0518	NC_002516.2	578029	578343	-	315	3	1	1	1	1	2	0	1	0	1	0	0
gene-PA0519	NC_002516.2	578394	580100	-	1707	19	10	3	24	9	26	10	7	5	5	4	5
gene-PA0520	NC_002516.2	580316	581098	+	783	18	4	1	12	3	8	7	1	1	0	0	0
gene-PA0521	NC_002516.2	581133	581660	+	528	5	4	0	4	0	3	2	1	0	0	0	0
gene-PA0522	NC_002516.2	581668	581925	+	258	3	2	1	2	1	7	2	0	0	0	0	0
gene-PA0523	NC_002516.2	582015	582455	+	441	7	4	0	4	3	2	3	3	1	1	0	0
gene-PA0524	NC_002516.2	582455	583855	+	1401	16	11	2	24	4	23	24	6	2	1	0	0
